Age_SH20	Ln(Fe/Mn)
12321.74	3.920286069
12325.14	3.905150962
12328.54	3.857016376
12331.94	3.905742195
12335.34	3.950915698
12338.74	3.938499456
12342.14	3.93425062
12345.54	3.89909426
12348.94	3.904274267
12352.34	3.876648956
12355.74	3.875688283
12359.14	3.920327411
12362.54	4.01107638
12365.94	3.798132384
12369.34	3.952985171
12372.74	3.934684227
12376.14	3.925874456
12379.54	3.866416858
12382.94	3.804362295
12386.34	3.917888125
12389.74	3.862498627
12393.14	4.140108234
12396.54	3.990602432
12399.94	3.974905342
12403.34	3.838664436
12406.74	3.801032281
12410.14	3.896410232
12413.54	3.993929979
12416.94	3.99543046
12420.34	3.906468687
12423.74	3.962660867
12427.14	3.965382011
12430.54	3.951352823
12433.94	3.958714888
12437.34	3.894653291
12440.74	4.015475132
12444.14	3.923906467
12447.54	3.942967809
12450.94	3.961134474
12454.34	3.922512213
12457.74	3.898113769
12461.14	3.853101478
12464.54	3.88956941
12467.94	3.887475173
12471.34	3.901445827
12474.74	3.980427051
12478.14	3.927837592
12481.54	3.868537893
12484.94	3.891871317
12488.34	3.876443145
12491.74	3.873778392
12495.14	3.903863285
12498.54	3.974183863
12501.94	3.920922067
12505.34	3.943552295
12508.74	3.940529373
12512.14	3.952979931
12515.55	3.935119374
12518.95	3.999311782
12522.35	3.978242805
12525.75	3.865175738
12529.15	3.944657978
12532.55	3.906013334
12535.95	4.001545524
12539.35	3.927045822
12542.75	4.052936229
12546.15	3.958998836
12549.55	3.972214219
12552.95	3.962108227
12556.35	3.928870576
12559.75	3.910871595
12563.15	3.932323675
12566.55	3.957007752
12569.95	3.902929742
12573.35	4.077473321
12576.75	3.909368322
12580.15	3.943609379
12583.55	3.927888178
12586.95	3.91730431
12590.35	3.978881518
12593.75	3.865968404
12597.15	3.913593041
12600.55	3.94897068
12603.95	3.982535709
12607.35	3.903493303
12610.75	3.975611511
12614.15	3.939154788
12617.55	4.036153513
12620.95	3.903578145
12624.35	3.882332177
12627.75	3.987318609
12631.15	3.899154558
12634.55	3.883387107
12637.95	3.929484721
12641.35	4.027241745
12644.75	3.961790813
12648.15	3.887534958
12651.55	4.017013888
12654.95	4.022934413
12658.35	3.968252454
12661.75	3.977324114
12665.15	3.922661981
12668.55	3.960096347
12671.95	3.960778537
12675.35	3.924246134
12678.75	3.876196293
12682.15	4.007290303
12685.55	4.079673982
12688.95	4.122203891
12692.35	4.060879959
12695.75	4.054370224
12699.15	4.034950021
12702.55	4.057956844
12705.95	4.043589829
12709.35	4.097915045
12712.75	4.065643928
12716.15	4.109492912
12719.55	4.123622982
12722.95	4.124354008
12726.35	4.103078242
12729.75	4.18577483
12733.16	4.126535911
12736.56	4.111680977
12739.96	4.20266943
12743.36	4.079736877
12746.76	4.056303408
12750.16	4.050588396
12753.56	4.102947451
12756.96	4.222024801
12760.36	4.145333297
12763.76	4.054873258
12767.16	4.376959338
12770.56	4.248900018
12773.96	4.165124454
12777.36	4.231435247
12780.76	4.262777851
12784.16	4.250427361
12787.56	4.149109174
12790.96	4.382899002
12794.36	4.384062604
12797.76	4.435630786
12801.16	4.319238406
12804.56	4.286362619
12807.96	4.392445799
12811.36	4.378117006
12814.76	4.396042434
12818.16	4.290295699
12821.56	4.43776655
12824.96	4.18352134
12828.36	4.098327231
12831.76	4.030942346
12835.16	4.262703708
12838.56	4.198467352
12841.96	4.154489303
12845.36	4.336627831
12848.76	4.256610565
12852.16	4.262883488
12855.56	4.149861789
12858.96	4.073198459
12862.36	3.888100349
12865.76	4.034989527
12869.16	3.913569312
12872.56	4.02363985
12875.96	4.074858683
12879.36	4.128349934
12882.76	4.215625826
12886.16	4.10908519
12889.56	4.073391481
12892.96	4.179019516
12896.36	4.0985095
12899.76	4.148404032
12903.16	4.106375534
12906.56	3.943879284
12909.96	4.094866619
12913.36	4.081232812
12916.76	4.09221074
12920.16	4.138791048
12923.56	4.197664728
12926.96	4.147147827
12930.36	4.176303183
12933.76	4.339173276
12937.16	4.172544679
12940.56	3.677324058
12943.96	3.43431168
12947.36	4.176913622
12950.77	4.337315038
12954.17	4.40077829
12957.57	4.578605162
12960.97	4.631366422
12964.37	4.634784677
12967.77	4.554849819
12971.17	4.461462256
12974.57	4.490188299
12977.97	4.618430297
12981.37	4.657937289
12984.77	4.535486066
12985.31	4.596195796
12985.86	4.534533526
12986.41	4.626795565
12986.95	4.533967897
12987.5	4.831647305
12988.04	4.815150193
12988.59	4.843649608
12989.14	4.680871687
12989.68	4.475950044
12990.23	4.459252774
12990.77	4.395165888
12991.32	4.400106138
12991.87	4.929448072
12992.41	4.266930535
12992.96	4.117904716
12993.5	3.885863587
12994.05	3.482417697
12994.6	3.831419319
12995.14	3.950302521
12995.69	2.98911888
12996.24	2.476468683
12996.78	3.18047168
12997.33	3.960756275
12997.87	3.299178854
12998.42	2.664659978
12998.97	3.293996868
12999.51	3.942884796
13000.06	3.950458967
13000.6	3.921418727
13001.15	4.043545749
13001.7	3.943372175
13002.24	4.029744233
13002.79	4.064616604
13003.34	4.112281525
13003.88	3.612691303
13004.43	2.500127896
13004.97	1.671336511
13005.52	1.359914486
13006.07	1.563871683
13006.61	1.505599178
13007.16	1.894556321
13007.7	1.61293918
13008.25	1.694340375
13008.8	3.231995251
13009.34	3.86903165
13009.89	3.997685381
13010.43	3.912299374
13010.98	3.958046466
13011.53	3.809383961
13012.07	3.869637817
13012.62	3.927241303
13013.17	3.951772519
13013.71	3.963509025
13014.26	3.966503405
13014.8	3.948432077
13015.35	3.998113138
13015.9	3.965654633
13016.44	3.960783925
13016.99	3.974336146
13017.53	3.987761265
13018.08	3.99842219
13018.63	4.064217971
13019.17	3.929756341
13019.72	3.927682201
13020.27	3.928460866
13020.81	3.917890338
13021.36	3.934545243
13021.9	3.911000456
13022.45	3.91818454
13023	3.878784035
13023.54	3.976337142
13024.09	4.077092985
13024.63	3.935002556
13025.18	4.155320369
13025.73	4.254661068
13026.27	4.334987818
13026.82	4.108146986
13027.36	4.017108022
13027.91	3.967857792
13028.46	4.10702739
13029	4.08279709
13029.55	4.118489712
13030.1	4.058261425
13030.64	4.029409137
13031.19	4.06153646
13031.73	4.019486007
13032.28	3.997347449
13032.83	3.92541442
13033.37	3.97973306
13033.92	3.973689527
13034.46	3.968655478
13035.01	4.178782881
13035.56	4.090750745
13036.1	4.024530134
13036.65	4.121594205
13037.2	4.051223781
13037.74	4.101850815
13038.29	4.052030763
13038.83	4.103591297
13039.38	4.108036876
13039.93	4.100421403
13040.47	4.084440607
13041.02	4.009156861
13041.56	4.048105921
13042.11	4.037500124
13042.66	4.089302825
13043.2	4.013434442
13043.75	3.996263281
13044.29	4.094921596
13044.84	4.053298413
13045.39	4.120280444
13045.93	4.008046967
13046.48	4.090332999
13047.03	4.023803547
13047.57	4.025283466
13048.12	4.101072056
13048.66	4.061787775
13049.21	4.003938375
13049.76	4.087624048
13050.3	4.053107517
13050.85	4.028604003
13051.39	4.050779164
13051.94	4.055290825
13052.49	3.969871791
13053.03	4.009246122
13053.58	4.037599575
13054.13	4.071007977
13054.67	4.007060761
13055.22	3.981417558
13055.76	4.078070497
13056.31	3.952962066
13056.86	4.046198844
13057.4	3.943898908
13057.95	4.049018239
13058.49	3.964184322
13059.04	4.063907163
13059.59	4.052290749
13060.13	3.922169921
13060.68	3.922141654
13061.22	3.927516262
13061.77	4.001656151
13062.32	4.026414764
13062.86	4.038416462
13063.41	3.997235969
13063.96	4.085806623
13064.5	4.053649399
13065.05	4.062180403
13065.59	4.053685084
13066.14	3.964875505
13066.69	3.98895486
13067.23	3.917406217
13067.78	3.912454849
13068.32	3.954534114
13068.87	3.913399107
13069.42	3.978134363
13069.96	4.112920948
13070.51	4.139415806
13071.06	4.134025012
13071.6	3.928042049
13072.15	3.933173887
13072.69	3.939556191
13073.24	3.917236838
13073.79	3.932771046
13074.33	3.932501537
13074.88	3.966928295
13075.42	3.950074396
13075.97	3.988588988
13076.52	4.023464911
13077.06	4.113149381
13077.61	3.998511035
13078.15	3.992250028
13078.7	3.954379462
13079.25	3.988215167
13079.79	4.018039879
13080.34	3.954160403
13080.89	3.911407882
13081.43	4.003729147
13081.98	3.918403807
13082.52	4.125253816
13083.07	4.018363196
13083.62	4.006718226
13084.16	4.078035824
13084.71	4.07432966
13085.25	4.136246662
13085.8	4.047844236
13086.35	3.960417639
13086.89	4.01025316
13087.44	3.951134091
13087.99	4.050440814
13088.53	4.070742927
13089.08	4.064667774
13089.62	4.038493552
13090.17	4.073203108
13090.72	4.096356547
13091.26	4.172085606
13091.81	4.214455566
13092.35	4.127869341
13092.9	4.174934067
13093.45	4.135517652
13093.99	4.032192578
13094.57	4.116086574
13095.14	4.020873374
13095.72	4.133293459
13096.3	4.178501568
13096.87	4.031187105
13097.45	4.00544565
13098.03	4.081019108
13098.6	4.071746988
13099.18	3.997079022
13099.75	4.050539906
13100.33	4.151978568
13100.91	4.089275358
13101.48	4.046612001
13102.06	3.967566869
13102.63	3.970878667
13103.21	3.984732598
13103.79	4.150563891
13104.36	3.946899743
13104.94	4.008628988
13105.52	3.936171875
13106.09	3.902052088
13106.67	3.979155099
13107.24	4.016086519
13107.82	4.007510036
13108.4	4.035140056
13108.97	3.964124796
13109.55	3.978378904
13110.12	4.090238314
13110.7	4.106536334
13111.28	4.045968436
13111.85	4.071313768
13112.43	4.003549352
13113	4.053190948
13113.58	4.021234365
13114.16	4.061137719
13114.73	4.01236517
13115.31	3.889252812
13115.89	4.00972897
13116.46	3.960404923
13117.04	4.030090851
13117.61	3.907721314
13118.19	4.061038417
13118.77	4.109828706
13119.34	4.117338085
13119.92	4.103669244
13120.49	4.133474404
13121.07	4.094611702
13121.65	4.133912135
13122.22	4.110888488
13122.8	4.082657229
13123.38	4.036589677
13123.95	4.043846428
13124.53	4.124010216
13125.1	4.075281362
13125.68	4.021079717
13126.26	4.021302149
13126.83	4.078891306
13127.41	4.053911309
13127.98	4.046658489
13128.56	4.154032719
13129.14	4.157128828
13129.71	4.07525681
13130.29	4.141001942
13130.86	4.070745823
13131.44	4.044657049
13132.02	4.090703503
13132.59	4.032215654
13133.17	3.96634157
13133.75	3.98940111
13134.32	3.996154673
13134.9	3.934336304
13135.47	3.887151487
13136.05	3.982705743
13136.63	3.987965081
13137.2	3.951840946
13137.78	3.981314786
13138.35	3.998512291
13138.93	3.983979224
13139.51	3.96362791
13140.08	3.857929134
13140.66	3.668438799
13141.24	3.977888126
13141.81	4.045574398
13142.39	4.066153331
13142.96	4.11030894
13143.54	4.00006546
13144.12	4.084940178
13144.69	4.066128808
13145.27	4.111155958
13145.84	4.186614251
13146.42	4.307915232
13147	4.265831345
13147.57	4.069516048
13148.15	4.163834205
13148.72	4.147731558
13149.3	4.054925853
13149.88	4.040244892
13150.45	4.014061675
13151.03	4.026341669
13151.61	3.946337419
13152.18	3.930757437
13152.76	3.956461503
13153.33	4.123205047
13153.91	3.992922621
13154.49	3.959659465
13155.06	3.980435642
13155.64	4.00474051
13156.21	3.918425713
13156.79	4.05528388
13157.37	4.042332383
13157.94	4.014404239
13158.52	4.020290287
13159.1	4.064908447
13159.67	3.992956897
13160.25	4.055386074
13160.82	4.073308578
13161.4	4.015013107
13161.98	3.988849194
13162.55	3.955968899
13163.13	4.018815854
13163.7	4.003693195
13164.28	3.95625158
13164.86	3.908042387
13165.43	3.953243659
13166.01	3.948486254
13166.58	4.00948777
13167.16	3.937333771
13167.74	3.949970284
13168.31	3.922986529
13168.89	3.952150954
13169.47	3.941381963
13170.04	3.96353158
13170.62	3.889139475
13171.19	3.96557911
13171.77	3.784659245
13172.35	3.926459777
13172.92	3.762792301
13173.5	3.899012077
13174.07	3.880048293
13174.65	3.849666659
13175.23	3.85603037
13175.8	3.64886819
13176.38	2.511715699
13176.95	1.817666293
13177.53	2.226508413
13178.11	3.948827704
13178.68	3.974232904
13179.26	3.716240628
13179.84	3.78524515
13180.41	3.91240403
13180.99	3.964381036
13181.56	3.900970478
13182.14	3.921322695
13182.72	3.936296579
13183.29	4.045226841
13183.87	4.018341966
13184.44	4.004931852
13185.02	4.092026664
13185.6	3.929030335
13186.17	3.951954198
13186.75	3.914523393
13187.33	3.907430302
13187.9	4.016145546
13188.48	3.913611873
13189.05	4.012329526
13189.63	3.984324314
13190.21	3.967320312
13190.78	3.887673097
13191.36	3.8742253
13191.93	3.377030454
13192.51	3.525966479
13193.09	3.746466758
13193.66	3.808999703
13194.24	3.823444411
13194.81	3.900399237
13195.39	3.875552305
13195.97	3.91017454
13196.54	3.91832034
13197.12	3.802057953
13197.7	3.630034757
13198.27	3.555640559
13198.85	3.691095697
13199.42	3.634226549
13200	3.35461556
13200.58	3.399193865
13201.15	3.169773255
13201.73	2.835506774
13202.3	2.726569806
13202.88	2.86386181
13203.46	2.653818888
13204.03	2.839084652
13204.61	2.706481393
13205.19	2.63264913
13205.76	2.452198932
13206.34	2.092507178
13206.91	1.678253339
13207.49	1.376035256
13208.07	1.805865455
13208.64	2.884025707
13209.22	3.073669126
13209.79	3.176036318
13210.37	3.759731629
13210.95	4.427584959
13211.52	4.21542455
13212.1	3.75785375
13212.67	3.755377284
13213.25	3.751782244
13213.83	3.893157644
13214.4	3.937645992
13214.98	3.922396902
13215.56	3.919076816
13216.13	3.944115296
13216.71	4.01459729
13217.28	3.918037331
13217.86	3.970675161
13218.44	3.935081698
13219.01	3.857975932
13219.59	3.905778092
13220.16	3.891267328
13220.74	4.107495231
13221.32	4.067946856
13221.89	3.997438587
13222.47	4.099919627
13223.05	4.051057883
13223.62	4.156628542
13224.2	4.154205336
13224.77	4.037559561
13225.35	4.058110754
13225.93	4.016549583
13226.5	4.024643264
13227.08	4.083773335
13227.65	4.063075341
13228.23	4.014202564
13228.81	4.102677886
13229.38	4.052898752
13229.96	4.086347096
13230.53	4.11746216
13231.11	4.032546302
13231.69	4.045377252
13232.26	4.075455904
13232.84	4.077489109
13233.42	4.163180632
13233.99	4.085069963
13234.57	4.035171325
13235.14	4.019250391
13235.72	3.999067811
13236.3	4.01276682
13236.87	4.086038673
13237.45	4.033804525
13238.02	4.01292112
13238.6	3.998249537
13239.18	4.119745354
13239.75	4.07645262
13240.33	4.065492476
13240.91	4.099785191
13241.48	4.091182312
13242.06	4.065772691
13242.63	4.14560688
13243.21	4.086757715
13243.79	4.146053642
13244.36	4.057158682
13244.94	4.10069379
13245.51	4.072512346
13246.09	4.118972262
13246.67	4.111787822
13247.24	4.128438089
13247.82	4.191492157
13248.39	4.211742338
13248.97	4.302801207
13249.55	4.224027137
13250.12	4.208502743
13250.7	4.311284514
13251.28	4.318812456
13251.85	4.291783267
13252.43	4.32323842
13253	4.254002391
13253.58	4.099039407
13254.16	4.062734034
13254.73	4.113604918
13255.31	4.111996073
13255.88	4.015167113
13256.46	4.008054646
13257.04	4.060412548
13257.61	3.976014436
13258.19	4.030712815
13258.77	4.013271347
13259.34	3.980431294
13259.92	3.984329086
13260.49	4.035906992
13261.07	3.994132412
13261.65	3.939039154
13262.22	3.964850888
13262.8	3.951544624
13263.37	3.96656514
13263.95	3.986787499
13264.53	4.037903618
13265.1	4.174417947
13265.68	4.104977487
13266.25	4.077282057
13266.83	4.109498268
13267.41	4.057985047
13267.98	3.971462629
13268.56	3.994640107
13269.14	3.997066977
13269.71	4.086653905
13270.29	4.108079591
13270.86	4.020146963
13271.44	4.006845541
13272.02	4.02278662
13272.59	3.962858104
13273.17	4.069090417
13273.74	4.065359264
13274.32	4.108591082
13274.9	4.078693184
13275.47	4.11057148
13276.05	4.114153225
13276.62	4.039946832
13277.2	4.07473113
13277.78	4.034835453
13278.35	4.075016289
13278.93	4.104578719
13279.51	4.086282522
13280.08	4.113677151
13280.66	4.097518804
13281.23	4.022120571
13281.81	4.009266509
13282.39	4.036892773
13282.96	4.069711932
13283.54	4.058118976
13284.11	4.086370759
13284.69	4.016342329
13285.27	4.048605741
13285.84	3.983289941
13286.42	4.009075571
13287	4.014398749
13287.57	4.050550706
13288.15	4.035018962
13288.72	3.996446768
13289.3	4.087916383
13289.88	4.010415616
13290.45	4.049219033
13291.03	4.102741082
13291.6	4.051317173
13292.18	4.121423757
13292.76	4.015768064
13293.33	4.023390029
13293.91	4.002815611
13294.48	4.046830667
13295.06	4.12080117
13295.64	4.045320891
13296.21	4.006267511
13296.79	4.023987072
13297.37	4.060502616
13297.94	3.963476287
13298.52	3.981536609
13299.09	4.036629555
13299.67	4.00407166
13300.25	4.102027141
13300.82	4.004354378
13301.4	3.957962106
13301.97	4.01851446
13302.55	4.026398843
13303.13	3.975974801
13303.7	3.971810425
13304.28	4.055544614
13304.86	4.01819759
13305.43	4.041125892
13306.01	4.051404101
13306.58	4.017882166
13307.16	4.004243016
13307.74	3.948579605
13308.31	4.032625457
13308.89	4.025640133
13309.46	4.103989206
13310.04	4.047420787
13310.62	4.118063285
13311.19	3.963365419
13311.77	4.023442647
13312.34	4.042428643
13312.92	3.989571536
