LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka
SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti,SH20M1H_mean_age,Ln_Ca_Ti
cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA
25814.3,3.73003727,25473.66,3.585917374,25814.3,-2.581444577,25473.66,NaN,25814.3,0.474594303,25473.66,-0.012066914,25814.3,1.177602326,25473.66,1.147266777,25814.3,-0.420921366,25473.66,-0.127653522
25815.2,3.774520605,25474.48,3.554018993,25815.2,NaN,25474.48,NaN,25815.2,0.427892144,25474.48,0.074701607,25815.2,1.153802542,25474.48,1.126466773,25815.2,-0.454049108,25474.48,-0.150809547
25816.1,3.781130702,25475.31,3.528018116,25816.1,-1.972469422,25475.31,NaN,25816.1,0.425425851,25475.31,0.054050897,25816.1,1.139426855,25475.31,1.092848584,25816.1,-0.470003629,25475.31,-0.119791138
25816.9,3.811957915,25476.14,3.481216885,25816.9,-1.136436597,25476.14,NaN,25816.9,0.486515034,25476.14,0.204584859,25816.9,1.162483412,25476.14,1.146429867,25816.9,-0.426425611,25476.14,-0.129862561
25817.8,3.739890153,25476.97,3.43784319,25817.8,-2.72087089,25476.97,-1.244158799,25817.8,0.547102272,25476.97,0.339742723,25817.8,1.149203909,25476.97,1.133304808,25817.8,-0.509411196,25476.97,-0.118601336
25818.7,3.825428358,25477.79,3.481102853,25818.7,-3.802208139,25477.79,NaN,25818.7,0.527208545,25477.79,0.29307535,25818.7,1.158910622,25477.79,1.093984379,25818.7,-0.374693449,25477.79,-0.152871719
25819.6,3.717528008,25478.62,3.446246183,25819.6,-2.826890878,25478.62,NaN,25819.6,0.57787157,25478.62,0.344432675,25819.6,1.174253548,25478.62,1.088552762,25819.6,-0.57184673,25478.62,-0.112279117
25820.5,3.70276021,25479.45,3.463416048,25820.5,-2.064993406,25479.45,-0.503004286,25820.5,0.56465209,25479.45,0.33675014,25820.5,1.178313058,25479.45,1.10496301,25820.5,-0.312236095,25479.45,-0.106462596
25821.4,3.724051856,25480.28,3.537637019,25821.4,-1.639179882,25480.28,NaN,25821.4,0.391943083,25480.28,0.087974759,25821.4,1.20956371,25480.28,1.10274263,25821.4,-0.53429798,25480.28,-0.150470146
25822.3,3.791954179,25481.11,3.50637214,25822.3,NaN,25481.11,NaN,25822.3,0.308483885,25481.11,0.304138802,25822.3,1.179769202,25481.11,1.093047614,25822.3,-0.54849715,25481.11,-0.087011377
25823.2,3.768004581,25481.93,3.639500782,25823.2,-2.157559321,25481.93,NaN,25823.2,0.407390037,25481.93,0.245518684,25823.2,1.155928758,25481.93,1.181794775,25823.2,-0.512110971,25481.93,0.026296952
25824.1,3.793827102,25482.76,3.680565186,25824.1,-2.493205453,25482.76,NaN,25824.1,0.439320745,25482.76,0.060453118,25824.1,1.156507469,25482.76,1.105113825,25824.1,-0.362001976,25482.76,-0.032088315
25824.9,3.688165763,25483.59,3.609203108,25824.9,-1.757857918,25483.59,NaN,25824.9,0.534082486,25483.59,0.090834709,25824.9,1.145157717,25483.59,1.163735818,25824.9,-0.34257602,25483.59,-0.145868373
25825.8,3.842140586,25484.42,3.66552957,25825.8,-1.262383566,25484.42,NaN,25825.8,0.430676527,25484.42,-0.013175474,25825.8,1.13022753,25484.42,1.147035587,25825.8,-0.422632912,25484.42,-0.103776528
25826.7,3.862172874,25485.24,3.679949072,25826.7,NaN,25485.24,NaN,25826.7,0.312987791,25485.24,0.077774802,25826.7,1.149986972,25485.24,1.197733956,25826.7,-0.482851772,25485.24,-0.098371339
25827.6,3.841733332,25486.07,3.688524672,25827.6,-3.641626569,25486.07,-1.033618847,25827.6,0.360096503,25486.07,0.002466665,25827.6,1.140020357,25486.07,1.164713865,25827.6,-0.51960057,25486.07,-0.191055237
25828.5,3.800249275,25486.9,3.646166054,25828.5,-1.916496264,25486.9,NaN,25828.5,0.442441766,25486.9,0.247157628,25828.5,1.157551382,25486.9,1.170410112,25828.5,-0.433575067,25486.9,-0.160919834
25829.4,3.801277647,25487.73,3.660512928,25829.4,-1.466337069,25487.73,NaN,25829.4,0.517794293,25487.73,0.391402248,25829.4,1.140743403,25487.73,1.143309224,25829.4,-0.206384997,25487.73,-0.091434206
25830.3,3.688288484,25488.56,3.677710874,25830.3,NaN,25488.56,-0.354043945,25830.3,0.507514362,25488.56,0.356370777,25830.3,1.133565634,25488.56,1.185885008,25830.3,-0.307154176,25488.56,-0.068598316
25831.2,3.782747053,25489.38,3.790880347,25831.2,-1.643204775,25489.38,NaN,25831.2,0.369676,25489.38,-0.109160708,25831.2,1.127923784,25489.38,1.170568554,25831.2,-0.479422851,25489.38,-0.218961464
25832.1,3.731154937,25490.21,3.718398816,25832.1,-1.903677385,25490.21,NaN,25832.1,0.397591052,25490.21,-0.179727344,25832.1,1.11277745,25490.21,1.108460882,25832.1,-0.475508952,25490.21,-0.087867761
25832.9,3.800757148,25491.04,3.711525906,25832.9,-1.887434679,25491.04,NaN,25832.9,0.247658117,25491.04,-0.361993451,25832.9,1.143557371,25491.04,1.10143439,25832.9,-0.420171255,25491.04,-0.174581119
25833.8,3.777499785,25491.87,3.741913546,25833.8,-2.754570217,25491.87,NaN,25833.8,0.4770808,25491.87,-0.417864553,25833.8,1.119868304,25491.87,1.114058553,25833.8,-0.334202088,25491.87,-0.145911193
25834.7,3.813237051,25492.69,3.708192105,25834.7,NaN,25492.69,NaN,25834.7,0.249052682,25492.69,-0.330725142,25834.7,1.14000171,25492.69,1.156769495,25834.7,-0.476308119,25492.69,-0.212217708
25835.6,3.86060094,25493.52,3.755691878,25835.6,-2.695357374,25493.52,NaN,25835.6,0.176832065,25493.52,-0.521932949,25835.6,1.08837605,25493.52,1.135601473,25835.6,-0.47146455,25493.52,-0.192613243
25836.5,3.755722581,25494.35,3.76399873,25836.5,-2.094945728,25494.35,NaN,25836.5,0.336472237,25494.35,-0.530356975,25836.5,1.138253843,25494.35,1.16088669,25836.5,-0.601339631,25494.35,-0.168364117
25837.4,3.774804436,25495.18,3.830361655,25837.4,-1.883778368,25495.18,NaN,25837.4,0.259825118,25495.18,-0.676072096,25837.4,1.147100506,25495.18,1.161403395,25837.4,-0.531177853,25495.18,-0.153675959
25838.3,3.795300332,25496,3.822275412,25838.3,-2.732742814,25496,NaN,25838.3,0.372404246,25496,-0.583869467,25838.3,1.134954057,25496,1.136955878,25838.3,-0.504746578,25496,-0.036752813
25839.2,3.825839369,25496.83,3.853822241,25839.2,-2.392075664,25496.83,NaN,25839.2,0.3188074,25496.83,-0.735422596,25839.2,1.131309211,25496.83,1.117438227,25839.2,-0.525195564,25496.83,-0.03998034
25840.1,3.817459502,25497.66,3.842774999,25840.1,-3.098193855,25497.66,-0.95713724,25840.1,0.562665087,25497.66,-0.869370147,25840.1,1.136463713,25497.66,1.110495328,25840.1,-0.293239848,25497.66,-0.002357102
25840.9,3.863982217,25498.49,3.867587584,25840.9,-0.940839013,25498.49,NaN,25840.9,0.51818875,25498.49,-0.970144558,25840.9,1.18520102,25498.49,1.084700962,25840.9,-0.34388998,25498.49,-0.057531428
25841.8,3.866213469,25499.32,3.845473331,25841.8,-2.800220661,25499.32,-0.354869149,25841.8,0.435071401,25499.32,-0.904754076,25841.8,1.132765658,25499.32,1.094495846,25841.8,-0.4213133,25499.32,-0.055668605
25842.7,3.887408821,25500.14,3.833902893,25842.7,-1.702631689,25500.14,NaN,25842.7,0.413903977,25500.14,-0.997847946,25842.7,1.187996371,25500.14,1.109302942,25842.7,-0.466619531,25500.14,-0.115850539
25843.6,3.949728779,25500.97,3.767417712,25843.6,-1.85175138,25500.97,NaN,25843.6,0.551991863,25500.97,-0.734659933,25843.6,1.174082303,25500.97,1.104812741,25843.6,-0.239092853,25500.97,-0.032653539
25844.5,3.986775728,25501.8,3.764172747,25844.5,-3.925268232,25501.8,NaN,25844.5,0.399599989,25501.8,-0.691594974,25844.5,1.176317793,25501.8,1.131071279,25844.5,-0.418710335,25501.8,-0.083228438
25845.4,3.885523132,25502.63,3.792104014,25845.4,-2.073065325,25502.63,NaN,25845.4,0.487965021,25502.63,-0.658219727,25845.4,1.122305341,25502.63,1.128390789,25845.4,-0.366777586,25502.63,-0.02621873
25846.3,3.834316277,25503.45,3.804213895,25846.3,-2.705897348,25503.45,NaN,25846.3,0.55219919,25503.45,-0.68971123,25846.3,1.14643864,25503.45,1.093902306,25846.3,-0.519483687,25503.45,-0.018553408
25847.2,3.8325023,25504.28,3.844272155,25847.2,-1.464198031,25504.28,NaN,25847.2,0.53577934,25504.28,-0.829032554,25847.2,1.163091734,25504.28,1.135084874,25847.2,-0.268593476,25504.28,-0.087332662
25848.1,3.770701375,25505.11,3.836852809,25848.1,-2.352387915,25505.11,NaN,25848.1,0.528482583,25505.11,-0.802205177,25848.1,1.134316391,25505.11,1.118530759,25848.1,-0.415638136,25505.11,-0.093090423
25848.9,3.777309127,25505.94,3.800732608,25848.9,-2.618438042,25505.94,-0.483874619,25848.9,0.537954291,25505.94,-0.735068823,25848.9,1.18829932,25505.94,1.136834431,25848.9,-0.437213806,25505.94,-0.112615065
25849.8,3.771023912,25506.77,3.82688792,25849.8,-1.955516371,25506.77,NaN,25849.8,0.434980594,25506.77,-0.862582693,25849.8,1.20072662,25506.77,1.131555776,25849.8,-0.586258197,25506.77,-0.051616962
25850.7,3.78468998,25507.59,3.793438006,25850.7,-1.860481301,25507.59,NaN,25850.7,0.381784001,25507.59,-0.872367441,25850.7,1.180165638,25507.59,1.106832786,25850.7,-0.35911761,25507.59,-0.0150883
25851.6,3.80728369,25508.42,3.736765294,25851.6,-1.808288771,25508.42,NaN,25851.6,0.31330721,25508.42,-0.623196609,25851.6,1.131771866,25508.42,1.109059521,25851.6,-0.499955952,25508.42,0.043422161
25852.5,3.817846511,25509.25,3.826259701,25852.5,-1.493576107,25509.25,NaN,25852.5,0.34683785,25509.25,-0.610685436,25852.5,1.194883165,25509.25,1.122309571,25852.5,-0.548639777,25509.25,0.032970019
25853.4,3.749071684,25510.08,3.860686675,25853.4,-1.513929693,25510.08,NaN,25853.4,0.506896346,25510.08,-0.656136343,25853.4,1.176256594,25510.08,1.152939794,25853.4,-0.348306694,25510.08,-0.060036213
25854.3,3.800343103,25510.9,3.916288831,25854.3,-2.969299016,25510.9,NaN,25854.3,0.449140172,25510.9,-0.752080273,25854.3,1.17269745,25510.9,1.167051182,25854.3,-0.445311017,25510.9,-0.073138083
25855.2,3.807429582,25511.73,3.924933055,25855.2,-1.645805557,25511.73,NaN,25855.2,0.503657134,25511.73,-0.875836341,25855.2,1.161355731,25511.73,1.146904072,25855.2,-0.353279355,25511.73,-0.044477782
25856.1,3.736208234,25512.56,3.946333961,25856.1,-3.481240089,25512.56,NaN,25856.1,0.499775788,25512.56,-1.029268239,25856.1,1.224155535,25512.56,1.143314893,25856.1,-0.555777012,25512.56,-0.072790645
25856.9,3.801332911,25513.39,3.900172489,25856.9,-1.849425111,25513.39,NaN,25856.9,0.402587408,25513.39,-1.182231101,25856.9,1.157828867,25513.39,1.159280502,25856.9,-0.377833169,25513.39,-0.231376073
25857.8,3.68164116,25514.21,3.96934618,25857.8,-1.535625755,25514.21,-0.792732634,25857.8,0.470262395,25514.21,-1.279687651,25857.8,1.1394268,25514.21,1.125385027,25857.8,-0.365886122,25514.21,-0.041232056
25858.7,3.794919316,25515.04,3.874956884,25858.7,NaN,25515.04,NaN,25858.7,0.311436158,25515.04,-1.029758527,25858.7,1.147336488,25515.04,1.1359548,25858.7,-0.479277266,25515.04,0.013237921
25859.6,3.766162121,25515.87,3.927861819,25859.6,-2.306281955,25515.87,NaN,25859.6,0.303243027,25515.87,-1.284255281,25859.6,1.16188473,25515.87,1.090349515,25859.6,-0.628839313,25515.87,-0.105360516
25860.5,3.766005599,25516.7,3.911020613,25860.5,-1.38830846,25516.7,NaN,25860.5,0.383083706,25516.7,-0.95639422,25860.5,1.170469128,25516.7,1.114425897,25860.5,-0.54910781,25516.7,0.029716472
25861.4,3.769746371,25517.53,3.958925119,25861.4,-1.827161396,25517.53,NaN,25861.4,0.471361403,25517.53,-1.048976853,25861.4,1.178019566,25517.53,1.109218606,25861.4,-0.394654192,25517.53,0.016315411
25862.3,3.82158885,25518.35,3.999542158,25862.3,-3.260231011,25518.35,NaN,25862.3,0.394746892,25518.35,-1.175297418,25862.3,1.175767523,25518.35,1.11020136,25862.3,-0.315792031,25518.35,-0.047991145
25863.2,3.71280659,25519.18,3.973309977,25863.2,-2.815408719,25519.18,NaN,25863.2,0.423269733,25519.18,-1.178745493,25863.2,1.18044654,25519.18,1.138156504,25863.2,-0.432780919,25519.18,-0.080766428
25864.1,3.777210726,25520.01,3.913854975,25864.1,-2.077545807,25520.01,NaN,25864.1,0.259294311,25520.01,-1.26761205,25864.1,1.14859002,25520.01,1.104711792,25864.1,-0.47418694,25520.01,-0.24941989
25864.9,3.811172663,25520.84,3.923261449,25864.9,-1.17093295,25520.84,NaN,25864.9,0.221591961,25520.84,-1.245173053,25864.9,1.167744094,25520.84,1.095020103,25864.9,-0.428995606,25520.84,-0.148582455
25865.8,3.815383722,25521.66,3.908045641,25865.8,-3.432087869,25521.66,NaN,25865.8,0.214743349,25521.66,-1.127265879,25865.8,1.088044159,25521.66,1.120458948,25865.8,-0.330407017,25521.66,-0.119120828
25866.7,3.75019987,25522.49,4.038651005,25866.7,-2.522646978,25522.49,NaN,25866.7,0.354821375,25522.49,-1.386192693,25866.7,1.159205934,25522.49,1.102470995,25866.7,-0.339769849,25522.49,-0.127434932
25867.6,3.737429089,25523.32,3.994344808,25867.6,-1.901379194,25523.32,NaN,25867.6,0.232931558,25523.32,-1.207263401,25867.6,1.126404808,25523.32,1.10954212,25867.6,-0.279819921,25523.32,-0.123740415
25868.5,3.667957409,25524.15,3.946461029,25868.5,-2.503668926,25524.15,NaN,25868.5,0.325525658,25524.15,-1.130983087,25868.5,1.122286411,25524.15,1.123429546,25868.5,-0.377061916,25524.15,-0.132321471
25869.4,3.834215892,25524.97,4.038321022,25869.4,-2.908071335,25524.97,NaN,25869.4,0.205443974,25524.97,-1.37642503,25869.4,1.102918819,25524.97,1.137739316,25869.4,-0.30273964,25524.97,-0.116295277
25870.3,3.853936077,25525.8,3.958484033,25870.3,-2.32915212,25525.8,-1.546499208,25870.3,0.13470112,25525.8,-1.216695727,25870.3,1.124175767,25525.8,1.137046192,25870.3,-0.493498458,25525.8,-0.158836125
25871.2,3.835753725,25526.63,3.920864402,25871.2,-3.403156246,25526.63,NaN,25871.2,0.160560065,25526.63,-1.080620401,25871.2,1.093993343,25526.63,1.130867532,25871.2,-0.200888158,25526.63,-0.057347575
25872.1,3.897793808,25527.46,3.953642322,25872.1,-2.031676971,25527.46,NaN,25872.1,0.064416204,25527.46,-1.243218069,25872.1,1.116827955,25527.46,1.137275552,25872.1,-0.25243331,25527.46,-0.063640824
25872.9,3.87418939,25528.29,3.931524796,25872.9,-2.211266934,25528.29,NaN,25872.9,0.065534041,25528.29,-1.276823127,25872.9,1.114861716,25528.29,1.175177206,25872.9,-0.227135573,25528.29,-0.116171432
25873.8,3.859235501,25529.11,3.899976329,25873.8,-1.812812878,25529.11,NaN,25873.8,-0.021053409,25529.11,-1.196290119,25873.8,1.094958387,25529.11,1.100261433,25873.8,-0.437213806,25529.11,-0.088224233
25874.7,3.854603566,25529.94,3.932830658,25874.7,-2.107221106,25529.94,NaN,25874.7,0.003418807,25529.94,-1.105395165,25874.7,1.105683235,25529.94,1.134364378,25874.7,-0.391015218,25529.94,-0.049491345
25875.6,3.873604611,25530.77,3.931861809,25875.6,-1.789841923,25530.77,NaN,25875.6,0.151129944,25530.77,-1.072735887,25875.6,1.162071608,25530.77,1.139817152,25875.6,-0.358596174,25530.77,-0.178391026
25876.5,3.836842197,25531.6,3.89825107,25876.5,-2.146132916,25531.6,NaN,25876.5,0.285663908,25531.6,-1.09554428,25876.5,1.158783645,25531.6,1.126109287,25876.5,-0.21511138,25531.6,-0.095826575
25877.4,3.735738963,25532.42,3.908498282,25877.4,-1.800680135,25532.42,-0.722376364,25877.4,0.2907856,25532.42,-1.121299633,25877.4,1.155848198,25532.42,1.158357552,25877.4,-0.354393863,25532.42,-0.026372836
25878.3,3.802909785,25533.25,3.89016122,25878.3,-2.131888017,25533.25,NaN,25878.3,0.253339951,25533.25,-1.07018484,25878.3,1.163384267,25533.25,1.121728723,25878.3,-0.531723741,25533.25,-0.060168521
25879.2,3.791341035,25534.08,3.870173488,25879.2,-2.371577964,25534.08,NaN,25879.2,0.318626876,25534.08,-0.889012061,25879.2,1.135086418,25534.08,1.136926912,25879.2,-0.339142465,25534.08,0.023790887
25880.1,3.880076385,25534.91,3.888836294,25880.1,-2.591516385,25534.91,NaN,25880.1,0.199648723,25534.91,-1.009745502,25880.1,1.157722906,25534.91,1.135465517,25880.1,-0.356140042,25534.91,0.022309615
25880.9,3.818003169,25535.74,3.876910695,25880.9,-1.887069649,25535.74,NaN,25880.9,0.252996514,25535.74,-0.847146359,25880.9,1.116633011,25535.74,1.089990082,25880.9,-0.457955291,25535.74,-0.030244816
25881.8,3.76349678,25536.56,3.884061225,25881.8,-1.770253264,25536.56,NaN,25881.8,0.248896047,25536.56,-0.9937193,25881.8,1.118547708,25536.56,1.126243495,25881.8,-0.53280453,25536.56,-0.118359238
25882.7,3.74736727,25537.39,3.866689087,25882.7,-2.528800843,25537.39,NaN,25882.7,0.37430994,25537.39,-0.891580188,25882.7,1.141198798,25537.39,1.110460926,25882.7,-0.427171387,25537.39,-0.091807549
25883.6,3.816843516,25538.22,3.902006116,25883.6,-2.208274414,25538.22,NaN,25883.6,0.368907512,25538.22,-0.976912257,25883.6,1.124578275,25538.22,1.094278938,25883.6,-0.351976423,25538.22,-0.090397643
25884.5,3.781332627,25539.05,3.910229398,25884.5,-1.66603358,25539.05,NaN,25884.5,0.528374094,25539.05,-0.958368729,25884.5,1.161228302,25539.05,1.149451089,25884.5,-0.130119584,25539.05,-0.082784734
25885.4,3.787778461,25539.87,3.916304842,25885.4,-1.1959112,25539.87,NaN,25885.4,0.446551968,25539.87,-0.957317929,25885.4,1.162716855,25539.87,1.190060402,25885.4,-0.260820203,25539.87,-0.10001156
25886.3,3.80185367,25540.7,3.996113454,25886.3,-1.187605827,25540.7,NaN,25886.3,0.35191114,25540.7,-1.024042069,25886.3,1.179384435,25540.7,1.109909604,25886.3,-0.540978662,25540.7,-0.087841742
25887.2,3.81304036,25541.53,3.930785752,25887.2,-3.233998986,25541.53,NaN,25887.2,0.289556487,25541.53,-0.831077282,25887.2,1.189173316,25541.53,1.157464929,25887.2,-0.417735201,25541.53,-0.110737339
25888.1,3.78067502,25542.36,3.875920362,25888.1,-1.506658043,25542.36,-1.143667553,25888.1,0.634775174,25542.36,-0.587488344,25888.1,1.14608271,25542.36,1.17297575,25888.1,-0.114566565,25542.36,-0.169391809
25888.9,3.746732983,25543.18,3.862647286,25888.9,-1.701375408,25543.18,NaN,25888.9,0.538808795,25543.18,-0.482837437,25888.9,1.173196893,25543.18,1.144023275,25888.9,-0.482696456,25543.18,-0.142793374
25889.8,3.711243563,25544.01,3.844901917,25889.8,-0.942451558,25544.01,NaN,25889.8,0.626415333,25544.01,-0.449161215,25889.8,1.156684297,25544.01,1.143596347,25889.8,-0.185142433,25544.01,-0.190477669
25890.7,3.717899417,25544.84,3.846658313,25890.7,-2.393846684,25544.84,NaN,25890.7,0.475314048,25544.84,-0.287142915,25890.7,1.121604634,25544.84,1.173627129,25890.7,-0.398390799,25544.84,-0.109750864
25891.6,3.75280889,25545.67,3.835262783,25891.6,-3.605109571,25545.67,NaN,25891.6,0.385196353,25545.67,-0.435697395,25891.6,1.15725518,25545.67,1.159058719,25891.6,-0.537056636,25545.67,-0.130383309
25892.5,3.758742659,25546.5,3.850638601,25892.5,-2.297213549,25546.5,NaN,25892.5,0.308118146,25546.5,-0.620796926,25892.5,1.133927173,25546.5,1.178721136,25892.5,-0.458934064,25546.5,-0.152513572
25893.4,3.799374033,25547.32,3.794312281,25893.4,-2.381601633,25547.32,NaN,25893.4,0.381217297,25547.32,-0.354033588,25893.4,1.130957244,25547.32,1.127330822,25893.4,-0.310528341,25547.32,-0.095834182
25894.3,3.832005136,25548.15,3.849760398,25894.3,-1.580450376,25548.15,NaN,25894.3,0.20981989,25548.15,-0.524679879,25894.3,1.172024134,25548.15,1.210888689,25894.3,-0.320063482,25548.15,-0.151999437
25895.2,3.788913308,25548.98,3.839612333,25895.2,NaN,25548.98,-0.158010885,25895.2,0.193093654,25548.98,-0.314745275,25895.2,1.135595041,25548.98,1.179288108,25895.2,-0.417267333,25548.98,-0.085511252
25896.1,3.877593517,25549.81,3.801080338,25896.1,-2.788997477,25549.81,NaN,25896.1,0.061368946,25549.81,-0.107212838,25896.1,1.13365328,25549.81,1.176163061,25896.1,-0.522344393,25549.81,-0.11922085
25896.9,3.980027735,25550.63,3.836957637,25896.9,-3.274445676,25550.63,NaN,25896.9,-0.027398974,25550.63,-0.12170722,25896.9,1.100405124,25550.63,1.184594547,25896.9,-0.381431909,25550.63,-0.121466281
25897.8,3.80858405,25551.46,3.849027153,25897.8,-2.18395424,25551.46,NaN,25897.8,0.21085461,25551.46,-0.143720278,25897.8,1.137544859,25551.46,1.235066784,25897.8,-0.245334525,25551.46,-0.15404302
25898.7,3.773485538,25552.29,3.823036065,25898.7,-2.821028685,25552.29,NaN,25898.7,0.153900461,25552.29,-0.102399293,25898.7,1.178609773,25552.29,1.21204648,25898.7,-0.404589835,25552.29,-0.163046296
25899.6,3.784049979,25553.12,3.812251935,25899.6,-2.95565405,25553.12,NaN,25899.6,0.190651082,25553.12,-0.027814802,25899.6,1.109945434,25553.12,1.217022329,25899.6,-0.447216903,25553.12,-0.199106973
25900.5,3.797196425,25553.95,3.847930231,25900.5,NaN,25553.95,-0.471954794,25900.5,0.065050685,25553.95,-0.018334001,25900.5,1.14776223,25553.95,1.243844115,25900.5,-0.567020182,25553.95,-0.287469645
25901.4,3.851291574,25554.77,3.826182708,25901.4,-4.669083512,25554.77,NaN,25901.4,0.17036797,25554.77,0.200826749,25901.4,1.15459764,25554.77,1.239845438,25901.4,-0.440790977,25554.77,-0.241530178
25902.3,3.850605058,25555.6,3.826058846,25902.3,-3.888102822,25555.6,NaN,25902.3,0.192511548,25555.6,0.292344543,25902.3,1.164507244,25555.6,1.256304362,25902.3,-0.448267647,25555.6,-0.216031022
25903.2,3.774636463,25556.43,3.824860102,25903.2,NaN,25556.43,NaN,25903.2,0.275342096,25556.43,0.413294459,25903.2,1.145752229,25556.43,1.26171465,25903.2,-0.627430109,25556.43,-0.109453849
25904.1,3.797093039,25557.26,3.830492302,25904.1,-1.821612432,25557.26,NaN,25904.1,0.242080752,25557.26,0.42853096,25904.1,1.148998385,25557.26,1.284896912,25904.1,-0.475903351,25557.26,-0.153133386
25904.9,3.763691019,25558.08,3.799832063,25904.9,-2.287375674,25558.08,NaN,25904.9,0.318801981,25558.08,0.416656981,25904.9,1.133870824,25558.08,1.275081815,25904.9,-0.355034254,25558.08,-0.141189442
25905.8,3.829457097,25558.91,3.823362542,25905.8,-4.163337434,25558.91,NaN,25905.8,0.392042088,25558.91,0.279657387,25905.8,1.184292593,25558.91,1.317879357,25905.8,-0.228714596,25558.91,-0.227420108
25906.7,3.814280458,25559.74,3.80631395,25906.7,-2.313842248,25559.74,-0.879283355,25906.7,0.237958637,25559.74,0.142293785,25906.7,1.149611146,25559.74,1.255459432,25906.7,-0.515813165,25559.74,-0.21702429
25907.6,3.70817091,25560.57,3.857663165,25907.6,-3.878748217,25560.57,NaN,25907.6,0.315030243,25560.57,0.076599657,25907.6,1.145587657,25560.57,1.262349099,25907.6,-0.371281641,25560.57,-0.254199896
25908.5,3.846030786,25561.39,3.806966164,25908.5,-1.485694526,25561.39,NaN,25908.5,0.167054085,25561.39,0.186528229,25908.5,1.118877887,25561.39,1.275981461,25908.5,-0.341680582,25561.39,-0.36523341
25909.4,3.770425305,25562.22,3.789493876,25909.4,-2.36190167,25562.22,NaN,25909.4,0.163826974,25562.22,0.37280346,25909.4,1.09281554,25562.22,1.25726344,25909.4,-0.487254541,25562.22,-0.142242336
25910.3,3.798973725,25563.05,3.883409421,25910.3,-3.463998283,25563.05,NaN,25910.3,0.117976254,25563.05,0.081058683,25910.3,1.135666378,25563.05,1.232465242,25910.3,-0.462725829,25563.05,-0.251412147
25911.2,3.7716689,25563.88,3.823556909,25911.2,-2.075527642,25563.88,NaN,25911.2,0.278819385,25563.88,0.290230057,25911.2,1.123836992,25563.88,1.274031533,25911.2,-0.189405412,25563.88,-0.18275549
25912.1,3.765882016,25564.71,3.872696427,25912.1,NaN,25564.71,-0.7071786,25912.1,0.199508773,25564.71,0.138990676,25912.1,1.132700674,25564.71,1.287000123,25912.1,-0.299922127,25564.71,-0.216246972
25912.9,3.790459899,25565.53,3.862770435,25912.9,-1.39617912,25565.53,-0.570981979,25912.9,0.069648394,25565.53,0.266121453,25912.9,1.087319902,25565.53,1.246347699,25912.9,-0.42449754,25565.53,-0.222780509
25913.8,3.888974175,25566.36,3.834754554,25913.8,-2.079441542,25566.36,-0.432050425,25913.8,0.006734032,25566.36,0.298132284,25913.8,1.123046541,25566.36,1.225588232,25913.8,-0.402092424,25566.36,-0.231338858
25914.7,3.898553625,25567.19,3.907284056,25914.7,NaN,25567.19,NaN,25914.7,0.052829185,25567.19,0.146057052,25914.7,1.130031877,25567.19,1.293543966,25914.7,-0.339007092,25567.19,-0.276445999
25915.6,3.785650351,25568.02,3.883727053,25915.6,-3.523415014,25568.02,NaN,25915.6,-0.037570159,25568.02,0.280320919,25915.6,1.097578162,25568.02,1.255216043,25915.6,-0.474141974,25568.02,-0.169154712
25916.5,3.661056949,25568.84,3.855965609,25916.5,-1.974456331,25568.84,-0.548702177,25916.5,0.3254224,25568.84,0.257740895,25916.5,1.121511598,25568.84,1.228638749,25916.5,-0.307259584,25568.84,-0.176557852
25917.4,3.778736981,25569.67,3.886144039,25917.4,NaN,25569.67,NaN,25917.4,0.170126284,25569.67,0.234416884,25917.4,1.100120585,25569.67,1.2685043,25917.4,-0.325981998,25569.67,-0.170642808
25918.3,3.699778745,25570.5,3.910975477,25918.3,NaN,25570.5,-0.445093351,25918.3,0.26510775,25570.5,0.013787019,25918.3,1.153773448,25570.5,1.254417819,25918.3,-0.311779624,25570.5,-0.281722852
25919.2,3.816599322,25571.33,3.863167622,25919.2,-3.73568352,25571.33,NaN,25919.2,0.259454392,25571.33,-0.081543235,25919.2,1.112227553,25571.33,1.279117666,25919.2,-0.24932833,25571.33,-0.257677709
25920.1,3.723713407,25572.16,3.858495638,25920.1,-3.061690241,25572.16,NaN,25920.1,0.449855197,25572.16,-0.064833201,25920.1,1.116954391,25572.16,1.243633484,25920.1,-0.21519649,25572.16,-0.26046069
