1_LP08_Fe_Mn_&_LP16_Fe_Mn Series 1 = LP08_Ln(Fe/Mn); Series 2 = LP16_Ln(Fe/Mn); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_LP08_Br_Ti_&_LP16_Br_Ti:  Series 1 = LP08_Ln(Br/Ti); Series 2 = LP16_Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_LP08_Mn_Ti_&_LP16_Mn_Ti:  Series 1 = LP08_Ln(Mn/Ti); Series 2 = LP16_Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_LP08_Inc_Coh_&_LP16_Inc_Coh:  Series 1 = LP08_Ln(Inc/Coh); Series 2 = LP16_Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_LP08_Ca_Ti_&_LP16_Ca_Ti:  Series 1 = LP08_Ln(Ca/Ti); Series 2 = LP16_Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
383.84,3.513924316,325.47,2.454344857,383.84,1.0036,0.023813,0.034843,325.47,-2.0179,-0.56267,-0.74361,390,3.4744,0.94577,390,-1.9805,0.64637,-0.015126,-0.022132,-1.4986,-0.59591,-0.78754,91.429,65.263,45.603,,383.8,1.663505134,325.47,1.227861537,383.8,0.83053,-0.36947,-0.39663,325.47,0.070224,0.44809,0.78867,390,2.5833,1.818,390,0.1053,1.6935,0.55139,0.59193,0.059829,0.4423,0.77849,30.476,,76.517,,383.8,1.247457916,325.47,1.881685364,383.8,-0.78189,0.031174,0.043881,325.47,0.82642,0.90395,0.63019,390,1.8454,0.059747,390,1.6426,0.042446,0.62855,0.88475,2.3562,2.0923,1.4586,77.576,65.263,66.592,,383.8,1.594111942,325.47,1.848328342,383.8,0.58795,-0.10747,-0.73204,325.47,1.2039,0.25546,1.7352,390,1.5469,0.26656,390,0.27108,0.039131,-0.15447,-1.0522,0.039908,0.11313,0.76849,,,68.898,,383.8,1.079920156,325.47,2.082485684,383.8,0.15671,-0.025332,-0.052352,325.47,-0.41404,0.65983,0.55516,390,1.8965,1.8443,390,-0.24541,0.89242,0.79135,1.6354,-0.29168,0.78853,0.66344,98.462,,65.496,
390.12,3.473518043,328.05,2.335884507,390.12,0.94449,-0.015987,-0.023393,328.05,-2.1745,-0.68359,-0.90342,400,3.3996,0.83637,400,-1.7089,0.5716,-0.089267,-0.13062,-1.2931,-0.40009,-0.52875,77.576,59.048,42.441,,390.1,2.583997552,328.05,1.800723411,390.1,1.8187,0.55208,0.59267,328.05,1.0785,1.0199,1.7951,400,2.5159,1.7456,400,-0.13653,1.626,0.48441,0.52002,-0.077572,0.30064,0.52915,29.425,,62.659,,390.1,1.84582669,328.05,1.875898842,390.1,0.060377,0.629,0.88538,328.05,1.9327,2.4915,1.737,400,1.1797,-0.87727,400,0.70713,-0.62323,-0.037503,-0.052789,1.0143,0.75328,0.52515,69.189,56.364,57.457,,390.1,1.546899392,328.05,3.435176052,390.1,0.26635,-0.1545,-1.0524,328.05,1.1646,0.24947,1.6946,400,1.5496,0.28485,400,0.54552,0.041818,-0.15159,-1.0326,0.08031,0.15274,1.0375,,,63.918,,390.1,1.897119985,328.05,2.675133386,390.1,1.8455,0.79196,1.6367,328.05,0.084599,1.2495,1.0513,400,1.3255,0.66433,400,-0.50034,0.32146,0.22045,0.45559,-0.59468,0.47365,0.39851,88.276,,57.875,
399.54,3.392268751,330.63,2.037539476,399.54,0.82561,-0.09663,-0.14139,330.63,-2.5688,-0.98439,-1.301,410,3.6738,1.2375,410,-1.5136,0.84573,0.18571,0.27174,-1.1453,-0.26149,-0.34558,69.189,49.6,39.789,,399.5,NaN,330.63,1.664737926,405.8,1.635,0.38207,0.41016,330.63,0.83916,0.88282,1.5538,410,1.8394,1.0193,410,0.10699,0.9495,-0.1909,-0.20494,0.060789,0.43484,0.76536,25.6,,58.729,,399.5,NaN,330.63,1.842669645,405.8,-1.2958,-0.33498,-0.47152,330.63,2.085,2.7107,1.8898,410,1.0351,-1.0808,410,1.0698,-0.76786,-0.18253,-0.25692,1.5345,1.2763,0.88979,59.535,49.6,51.011,,399.5,1.548984142,330.63,3.653649306,399.5,0.28055,-0.15224,-1.037,330.63,0.93892,0.21604,1.4675,410,1.5932,0.58152,410,0.21141,0.085369,-0.10778,-0.73415,0.031123,0.10281,0.69836,,,60.515,,399.5,NaN,330.63,2.356991815,405.8,0.13712,-0.034624,-0.071554,330.63,-0.18307,0.92836,0.78109,410,1.1054,0.20937,410,-0.18334,0.10131,0.00037262,0.00077005,-0.21791,0.83881,0.70575,80,,54.881,
405.82,3.872636761,333.21,2.127078386,405.82,1.5285,0.38434,0.56237,333.21,-2.4504,-0.89731,-1.1859,420,3.6237,1.1643,420,-1.6016,0.79569,0.13655,0.1998,-1.2118,-0.33747,-0.446,59.535,,35.368,,405.8,2.41293315,333.21,1.464097519,415.2,0.24215,-0.91439,-0.98161,333.21,0.48602,0.68111,1.1988,420,1.5837,0.74485,420,0.044765,0.69384,-0.4452,-0.47793,0.025433,0.39536,0.69587,23.925,,55.844,,405.8,0.88238918,333.21,1.870489366,415.2,-0.78468,0.027561,0.038795,333.21,2.2663,2.9715,2.0716,420,0.96339,-1.1817,420,1.0567,-0.83955,-0.25499,-0.35892,1.5157,1.2604,0.87869,55.652,45.091,48.375,,405.8,1.580110497,333.21,3.913661376,405.8,0.49258,-0.12094,-0.8238,333.21,1.1279,0.24366,1.6551,420,1.5705,0.42717,420,0.28707,0.06271,-0.13021,-0.88697,0.042262,0.11316,0.76866,,,54.881,,405.8,1.070441412,333.21,2.647837017,415.2,0.30892,0.048599,0.10044,333.21,0.061633,1.2162,1.0233,420,0.97621,-0.05762,420,-0.34109,-0.027881,-0.12868,-0.26594,-0.4054,0.63982,0.53832,71.111,,51.34,
415.24,3.394508394,335.79,2.210152126,415.24,0.82888,-0.093178,-0.13634,335.79,-2.3407,-0.8167,-1.0793,430,3.4182,0.86352,430,-1.3706,0.59016,-0.068387,-0.10006,-1.0371,-0.1725,-0.22798,56.889,,34.007,,415.2,1.115419407,335.79,1.933674938,421.5,0.82879,-0.36687,-0.39384,335.79,1.3125,1.1496,2.0234,430,1.49,0.64431,430,-0.9446,0.60019,-0.53768,-0.57721,-0.53668,-0.17105,-0.30106,22.069,,53.052,,415.2,1.245472535,335.79,1.891229283,421.5,-1.248,-0.30216,-0.42533,335.79,2.4526,3.2395,2.2584,430,1.257,-0.76844,430,0.97512,-0.54592,0.038087,0.053611,1.3987,1.146,0.79892,47.407,39.365,45.734,,415.2,1.601421953,335.79,4.180959391,415.2,0.63775,-0.099448,-0.67742,335.79,1.2688,0.2642,1.7946,430,1.5733,0.44637,430,0.1408,0.065529,-0.12719,-0.86642,0.020728,0.090856,0.61716,,,49.892,,415.2,1.153571173,335.79,2.891980769,421.5,-0.11882,-0.15828,-0.32711,335.79,0.26705,1.4574,1.2262,430,1.588,1.2067,430,-0.28118,0.5839,0.48319,0.99857,-0.3342,0.70001,0.58897,65.641,,48.083,
421.53,3.663758865,338.37,2.280565286,421.53,1.2229,0.17668,0.25852,338.37,-2.2476,-0.74874,-0.98953,440,3.2757,0.655,440,-1.2596,0.44765,-0.21001,-0.30728,-0.9531,-0.09829,-0.1299,40,,,,421.5,1.661884388,338.37,1.976103246,431,0.63843,-0.54313,-0.58306,338.37,1.3872,1.191,2.0962,440,2.1021,1.3014,440,0.12679,1.2123,0.0756,0.081158,0.072033,0.43378,0.76349,20.317,,46.948,,421.5,0.916290732,338.37,1.894212888,431,-0.6896,0.094025,0.13235,338.37,2.8813,3.8551,2.6876,440,1.7269,-0.10703,440,1.0116,-0.076035,0.50732,0.7141,1.4511,1.2013,0.83746,44.912,28.182,42.555,,421.5,1.565347146,338.37,4.795831087,421.5,0.39201,-0.13535,-0.92195,338.37,1.289,0.26699,1.8136,440,1.5571,0.33564,440,0.13093,0.049274,-0.14325,-0.97576,0.019276,0.088643,0.60212,,,46.132,,421.5,0.946596081,338.37,3.255014871,431,1.3042,0.53041,1.0961,338.37,0.57249,1.8174,1.5291,440,1.6849,1.4069,440,-0.22338,0.68076,0.58017,1.199,-0.2655,0.75691,0.63684,60.952,,44.087,
430.95,3.395724342,340.95,2.087936514,430.95,0.83066,-0.09075,-0.13279,340.95,-2.5022,-0.94383,-1.2474,450,3.2233,0.57836,450,-1.3,0.39527,-0.26197,-0.38331,-0.98369,-0.13797,-0.18233,34.595,,,,431,1.484564583,340.95,NaN,437.2,1.4256,0.1912,0.20526,343.53,0.79503,0.85346,1.5022,450,1.3016,0.44197,450,-0.020961,0.4117,-0.72403,-0.77726,-0.011909,0.3455,0.60812,,,43.724,,431,1.31302216,340.95,1.85880814,437.2,-0.037896,0.55647,0.78329,343.53,2.3908,3.1523,2.1976,450,1.1113,-0.97354,450,0.77658,-0.69163,-0.10879,-0.15313,1.1139,0.86705,0.60447,43.39,,37.36,,431,1.573582228,340.95,NaN,431,0.44811,-0.12693,-0.86465,340.95,1.0485,0.23138,1.5717,450,1.6074,0.67831,450,0.30608,0.099579,-0.092785,-0.63203,0.045061,0.11366,0.77207,,,42.555,,431,1.635190409,340.95,NaN,437.2,1.5843,0.66601,1.3764,343.53,0.18972,1.3595,1.1438,450,0.73065,-0.5651,450,-0.40028,-0.27344,-0.37395,-0.7728,-0.47575,0.53471,0.44989,55.652,,40.191,
437.23,3.301113923,343.53,2.062162084,437.23,0.69223,-0.18475,-0.27033,343.53,-2.5362,-0.97207,-1.2847,460,3.9053,1.5763,460,-0.55394,1.0773,0.42066,0.61551,-0.41915,0.4171,0.55124,32.405,,,,437.2,2.217843865,343.53,1.639664738,449.8,0.44113,-0.72482,-0.7781,346.11,0.85502,0.88647,1.5603,460,1.8915,1.0753,460,-0.65695,1.0017,-0.13283,-0.1426,-0.37325,-0.019761,-0.034781,,,41.019,,437.2,1.776011112,343.53,1.900547782,449.8,-0.95346,-0.094514,-0.13304,346.11,1.6517,2.0929,1.4591,460,0.23265,-2.2103,460,0.49078,-1.5703,-0.98798,-1.3907,0.70397,0.45988,0.32061,40.635,,35.211,,437.2,1.549803437,343.53,4.092295482,437.2,0.28613,-0.15054,-1.0254,343.53,1.3321,0.27292,1.8539,460,1.5794,0.48779,460,0.17445,0.071609,-0.12056,-0.82125,0.025682,0.093516,0.63522,,,40.809,,437.2,1.77070606,343.53,2.800079,449.8,-0.5273,-0.35566,-0.73501,346.11,-0.096284,1.0166,0.85531,460,-0.16427,-2.4145,460,-0.21908,-1.1684,-1.2688,-2.6221,-0.26038,0.73856,0.6214,53.333,,38.63,
449.79,3.222274299,346.11,2.417811672,449.79,0.57687,-0.26299,-0.3848,346.11,-2.0662,-0.61888,-0.8179,470,3.3687,0.79109,470,-1.3575,0.54066,-0.11531,-0.16873,-1.0272,-0.20068,-0.26521,30.118,,,,449.8,1.300772188,346.11,1.673744358,459.2,1.0746,-0.13368,-0.14351,348.69,1.1322,1.0429,1.8355,470,1.9213,1.1072,470,-0.98453,1.0314,-0.10191,-0.1094,-0.55936,-0.2101,-0.3698,,,38.913,,449.8,1.125568099,346.11,1.877415596,459.2,-2.2237,-0.99748,-1.4041,348.69,2.6951,3.5902,2.5029,470,1.141,-0.93172,470,1.1412,-0.66192,-0.080258,-0.11297,1.637,1.3957,0.973,37.647,,33.577,,449.8,1.607399769,346.11,3.032162263,449.8,0.67847,-0.092763,-0.63188,346.11,1.1749,0.24959,1.6954,470,1.5587,0.3468,470,0.6504,0.050912,-0.14108,-0.96104,0.095751,0.16279,1.1058,,,39.493,,449.8,0.74893854,346.11,2.4601461,459.2,-2.4262,-1.2744,-2.6337,348.69,0.25436,1.4303,1.2034,470,0.60573,-0.82325,470,-0.27923,-0.39836,-0.49866,-1.0305,-0.33187,0.65564,0.55163,50.196,,35.765,
459.22,3.916015027,348.69,1.850810375,459.22,1.592,0.43136,0.63117,348.69,-2.8156,-1.1883,-1.5705,480,3.4493,0.90912,480,-0.81457,0.62132,-0.033673,-0.049271,-0.61636,0.20037,0.2648,28.444,,,,459.2,1.890850372,348.69,1.831212208,468.6,1.0796,-0.12792,-0.13733,351.27,0.86806,0.89174,1.5695,480,2.3697,1.5887,480,-0.45765,1.4799,0.34804,0.37363,-0.26002,0.085069,0.14973,,,36.42,,459.2,0.223143551,348.69,1.850977148,468.6,-1.1627,-0.24425,-0.34381,351.27,1.7389,2.2194,1.5473,480,1.8234,0.028815,480,0.30083,0.020471,0.60129,0.84638,0.43151,0.19303,0.13457,34.595,,,,459.2,1.581894243,348.69,4.528745529,459.2,0.50473,-0.11809,-0.80442,348.69,0.99535,0.22295,1.5144,480,1.6015,0.63821,480,0.53852,0.093692,-0.098007,-0.66761,0.079279,0.14555,0.98866,,,36.587,,459.2,-0.169899037,348.69,2.876907028,468.6,-1.2806,-0.72,-1.488,351.27,-0.1855,0.90456,0.76107,480,1.4362,0.89292,480,-0.49633,0.43207,0.33188,0.68586,-0.58991,0.38605,0.32481,46.545,,34.301,
468.64,3.364858786,351.27,2.226272263,468.64,0.7855,-0.11919,-0.1744,351.27,-2.3194,-0.81534,-1.0775,490,3.4343,0.88716,490,-0.2951,0.60632,-0.048207,-0.070537,-0.22329,0.58371,0.77143,,,,,468.6,1.895556263,351.27,1.681156989,474.9,1.3661,0.14002,0.15031,353.85,1.4551,1.2242,2.1547,490,1.8016,0.97873,490,-0.39296,0.91171,-0.21912,-0.23523,-0.22326,0.11757,0.20693,,,34.75,,468.6,0.976915354,351.27,1.88578759,474.9,-0.14808,0.47602,0.67005,353.85,2.9722,3.9892,2.7811,490,1.4446,-0.50437,490,-0.40322,-0.35831,0.22201,0.31251,-0.57838,-0.81389,-0.56741,32.821,,,,468.6,1.553682815,351.27,3.157251134,468.6,0.31256,-0.14613,-0.99538,351.27,1.2318,0.25756,1.7495,490,1.5931,0.58135,490,-0.40056,0.085345,-0.10622,-0.72357,-0.05897,0.006493,0.044105,,,33.791,,468.6,0.384411699,351.27,2.354108246,474.9,1.0683,0.41671,0.86118,353.85,0.54126,1.7654,1.4853,490,0.78658,-0.4495,490,-0.60917,-0.21751,-0.31757,-0.65629,-0.72402,0.24004,0.20196,44.912,,32.414,
474.92,3.409379777,353.85,2.113539409,474.92,0.85064,-0.074063,-0.10837,353.85,-2.4683,-0.93053,-1.2298,500,3.2467,0.61258,500,-0.55625,0.41866,-0.23505,-0.34393,-0.4209,0.3769,0.49811,,,,,474.9,2.162438461,353.85,2.014707395,484.3,1.6864,0.43944,0.47175,356.43,1.9649,1.5128,2.6626,500,1.9075,1.0925,500,-0.2345,1.0177,-0.11252,-0.12079,-0.13323,0.20337,0.35795,,,,,474.9,1.69773052,353.85,1.830625154,484.3,0.081386,0.6385,0.89875,356.43,3.7649,5.127,3.5743,500,1.4341,-0.51911,500,0.243,-0.36879,0.21121,0.2973,0.34856,0.11576,0.080699,30.118,,,,474.9,1.596171138,353.85,4.926245394,474.9,0.60198,-0.10346,-0.70476,353.85,0.85711,0.2022,1.3735,500,1.5661,0.39681,500,-0.58655,0.058253,-0.13308,-0.90654,-0.08635,-0.021673,-0.14722,,,32.153,,474.9,1.521026955,353.85,3.217899739,484.3,0.58303,0.18199,0.3761,356.43,1.0783,2.4007,2.0199,500,0.88416,-0.24785,500,-0.43237,-0.11993,-0.21995,-0.45455,-0.51388,0.43889,0.36927,43.39,,,
484.34,3.468048043,356.43,2.303329695,484.34,0.93649,-0.014788,-0.021638,356.43,-2.2175,-0.7432,-0.9822,510,3.2726,0.65053,510,-0.9681,0.44459,-0.20862,-0.30526,-0.73253,0.05618,0.074247,,,,,484.3,2.460809098,356.43,2.304316147,493.8,0.5943,-0.57686,-0.61927,359.01,0.83668,0.87069,1.5325,510,3.1716,2.4495,510,-0.71623,2.2818,1.1523,1.237,-0.40693,-0.074317,-0.1308,,,,,484.3,1.860752341,356.43,1.874918578,493.8,-0.82255,-0.0042242,-0.0059459,359.01,2.9936,4.0214,2.8035,510,2.0213,0.30743,510,-0.067383,0.21841,0.79803,1.1233,-0.096654,-0.32682,-0.22785,29.425,,,,484.3,1.602988696,356.43,6.063335726,484.3,0.64842,-0.096466,-0.65711,356.43,1.158,0.2463,1.673,510,1.5991,0.62216,510,-0.62791,0.091335,-0.099824,-0.67998,-0.092439,-0.028462,-0.19333,,,,,484.3,1.286210903,356.43,3.856208226,493.8,-0.90126,-0.53615,-1.108,359.01,0.88521,2.1682,1.8242,510,1.7454,1.532,510,-0.74817,0.74132,0.64137,1.3255,-0.88924,0.052868,0.044481,41.29,,,
493.76,3.392171261,359.01,2.522493604,493.76,0.82546,-0.090058,-0.13177,359.01,-1.9279,-0.52649,-0.69581,520,3.4695,0.93865,520,-0.98509,0.6415,-0.010864,-0.015897,-0.74539,0.036078,0.04768,,,,,493.8,1.443452775,359.01,1.663325808,512.6,2.5515,1.2473,1.3391,361.59,0.90965,0.91108,1.6036,520,2.4223,1.6451,520,-0.38934,1.5324,0.40425,0.43397,-0.22121,0.10952,0.19276,,,,,493.8,1.218571604,359.01,1.844923971,512.6,0.36953,0.84212,1.1854,361.59,1.9186,2.48,1.729,520,1.9178,0.16175,520,0.20799,0.11491,0.69386,0.97667,0.29834,0.070302,0.049011,28.444,,,,493.8,1.583209975,359.01,4.957003493,493.8,0.51369,-0.11607,-0.79063,359.01,0.95424,0.2161,1.4679,520,1.5692,0.41811,520,-0.38195,0.06138,-0.12957,-0.88258,-0.05623,0.0071217,0.048376,,,,,493.8,0.567984038,359.01,3.62669111,512.6,1.6657,0.70607,1.4592,361.59,0.19801,1.3484,1.1345,520,1.4643,0.95112,520,-0.6136,0.46023,0.36039,0.74479,-0.72928,0.20401,0.17165,40,,,
503.19,3.205131002,361.59,2.475798942,503.19,0.55179,-0.27649,-0.40457,361.59,-1.9896,-0.57565,-0.76077,530,3.3076,0.70168,530,-0.88743,0.47955,-0.17218,-0.25193,-0.67149,0.10207,0.13489,,,,,503.2,NaN,361.59,1.704784979,518.9,1.7982,0.54675,0.58694,364.17,0.79387,0.84423,1.4859,530,1.4278,0.57747,530,-0.43216,0.53792,-0.58931,-0.63264,-0.24553,0.082034,0.14439,,,,,503.2,NaN,361.59,1.915416312,518.9,0.22122,0.73621,1.0363,364.17,1.7356,2.2183,1.5465,530,1.231,-0.80502,530,0.61554,-0.57191,0.0064787,0.0091194,0.88293,0.65714,0.45813,24.854,,,,503.2,1.561879217,361.59,3.414933283,503.2,0.36839,-0.13722,-0.93473,361.59,1.4331,0.28639,1.9454,530,1.6118,0.70841,530,-0.76782,0.104,-0.086731,-0.59079,-0.11304,-0.050236,-0.34124,,,,,503.2,NaN,361.59,2.809926393,518.9,1.0787,0.42211,0.87234,364.17,0.02926,1.1449,0.96326,530,0.93691,-0.13883,530,-0.34135,-0.067176,-0.16691,-0.34494,-0.4057,0.51837,0.43614,38.788,,,
512.61,3.315976974,364.17,2.45534416,512.61,0.71398,-0.16504,-0.24149,364.17,-2.0166,-0.59856,-0.79105,540,3.476,0.94814,540,-0.88719,0.64799,-0.0031337,-0.0045852,-0.67131,0.095829,0.12665,,,,,512.6,3.266607228,364.17,1.639006834,528.3,0.57198,-0.59449,-0.63819,366.75,0.65955,0.76684,1.3497,540,1.5605,0.71996,540,-0.53176,0.67065,-0.45531,-0.48879,-0.30212,0.022282,0.039218,,,,,512.6,2.0654553,364.17,1.821915491,528.3,-0.70185,0.079897,0.11246,366.75,1.9329,2.502,1.7443,540,1.0568,-1.0503,540,0.47878,-0.74614,-0.16822,-0.23679,0.68676,0.46323,0.32294,22.261,,,,512.6,1.607713056,364.17,3.152423347,512.6,0.6806,-0.091211,-0.62131,364.17,0.79795,0.19269,1.3089,540,1.6176,0.74812,540,-0.57937,0.10983,-0.080718,-0.54983,-0.085294,-0.02307,-0.15671,,,,,512.6,1.810108608,364.17,2.609360824,528.3,-0.062472,-0.12999,-0.26864,366.75,0.084429,1.2075,1.0159,540,0.87122,-0.27458,540,-0.48159,-0.13287,-0.23252,-0.48053,-0.57239,0.3431,0.28867,37.647,,,
518.89,3.476679326,366.75,2.414245293,518.89,0.94912,-0.0037315,-0.0054599,366.75,-2.0709,-0.64212,-0.84862,550,3.3399,0.74898,550,-0.77105,0.51188,-0.13849,-0.20264,-0.58343,0.17606,0.23268,,,,,518.9,2.564949357,366.75,1.562689611,537.7,0.68022,-0.4926,-0.52881,369.33,0.6789,0.77677,1.3672,550,1.8269,1.0059,550,-0.79953,0.93704,-0.18785,-0.20166,-0.45426,-0.13302,-0.23413,,,,,518.9,1.960094784,366.75,1.843127,537.7,-1.1064,-0.20803,-0.29283,369.33,2.2445,2.9497,2.0564,550,1.6521,-0.21238,550,0.31669,-0.15088,0.42635,0.60013,0.45426,0.23294,0.16239,20.984,,,,518.9,1.567695225,366.75,3.435465702,518.9,0.40801,-0.13105,-0.8927,366.75,0.94203,0.21371,1.4516,550,1.6172,0.74515,550,-1.0657,0.10939,-0.08099,-0.55169,-0.15689,-0.095267,-0.64712,,,,,518.9,1.526056303,366.75,2.674932042,537.7,-0.33273,-0.26067,-0.5387,369.33,0.3865,1.5635,1.3155,550,1.3964,0.81068,550,-0.45118,0.39227,0.29274,0.60497,-0.53625,0.36973,0.31108,36.056,,,
528.31,3.290237747,369.33,2.514271677,528.31,0.67631,-0.18957,-0.27737,369.33,-1.9387,-0.54456,-0.71968,560,3.2662,0.64114,560,-0.78448,0.43817,-0.21141,-0.30933,-0.59359,0.15845,0.20941,,,,,528.3,1.422662005,369.33,1.573684258,547.2,0.89675,-0.28984,-0.31115,371.91,0.14275,0.47108,0.82914,560,2.1608,1.3644,560,-1.2175,1.271,0.14753,0.15838,-0.69174,-0.37367,-0.6577,,,,,528.3,1.304320778,369.33,1.841128952,547.2,-0.50868,0.21605,0.30411,371.91,1.9943,2.5916,1.8068,560,1.9526,0.21074,560,-0.26734,0.14972,0.72638,1.0225,-0.38347,-0.60267,-0.42016,,,,,528.3,1.610169936,369.33,3.882377852,528.3,0.69734,-0.088401,-0.60217,369.33,0.92846,0.21151,1.4367,560,1.6195,0.7612,560,-1.5143,0.11175,-0.078406,-0.53409,-0.22294,-0.1619,-1.0998,,,,,528.3,0.973860584,369.33,3.033953486,547.2,0.34626,0.067975,0.14048,371.91,0.014159,1.118,0.94061,560,1.8115,1.6686,560,-0.65102,0.80741,0.70796,1.4631,-0.77376,0.12341,0.10383,35.068,,,
537.74,3.494571452,371.91,2.414974788,537.74,0.9753,0.015373,0.022494,371.91,-2.07,-0.64631,-0.85416,570,3.2402,0.60314,570,-0.46755,0.41221,-0.23689,-0.34662,-0.35378,0.39134,0.51719,,,,,537.7,1.523495483,371.91,1.269069629,556.6,1.2845,0.07238,0.077701,374.49,1.2012,1.0714,1.8857,570,1.9842,1.1748,570,-1.1836,1.0944,-0.028196,-0.030268,-0.67248,-0.35759,-0.62939,,,,,537.7,1.016934258,371.91,1.855882747,556.6,0.38921,0.85339,1.2012,374.49,2.6775,3.5723,2.4904,570,1.5112,-0.41067,570,-0.62022,-0.29175,0.28426,0.40013,-0.88964,-1.1067,-0.77154,,,,,537.7,1.61609276,371.91,3.523609699,537.7,0.73768,-0.082301,-0.56062,371.91,1.0287,0.22606,1.5356,570,1.5842,0.52037,570,-1.7355,0.076393,-0.11356,-0.77353,-0.25549,-0.19505,-1.3249,,,,,537.7,0.843087328,371.91,2.591413297,556.6,1.8797,0.81008,1.6741,374.49,0.41839,1.5954,1.3423,570,1.2822,0.57474,570,-0.5714,0.27811,0.17878,0.36946,-0.67913,0.2096,0.17635,33.247,,,
547.16,3.351035309,374.49,2.351120577,547.16,0.76527,-0.12756,-0.18664,374.49,-2.1544,-0.71263,-0.94179,580,3.3809,0.80891,580,-0.36574,0.55283,-0.095444,-0.13965,-0.27675,0.46107,0.60934,,,,,547.2,1.725198703,374.49,1.870436242,563.4,1.4035,0.1843,0.19785,377.07,1.0626,0.99153,1.7452,580,1.2464,0.38275,580,-1.7501,0.35654,-0.76454,-0.82075,-0.99434,-0.68261,-1.2015,,,,,547.2,1.44155704,374.49,1.792334678,563.4,-0.070936,0.52594,0.74032,377.07,2.6891,3.5896,2.5025,580,0.90942,-1.2577,580,-0.77233,-0.89351,-0.31811,-0.44778,-1.1078,-1.3228,-0.9222,,,,,547.2,1.621254767,374.49,4.503520648,547.2,0.77284,-0.076962,-0.52425,374.49,0.59701,0.16231,1.1026,580,1.5716,0.43428,580,-2.3723,0.063754,-0.12598,-0.85818,-0.34925,-0.2894,-1.9658,,,,,547.2,1.171637424,374.49,3.071863783,563.4,1.2982,0.52878,1.0928,377.07,0.39116,1.5601,1.3126,580,0.85347,-0.31128,580,-0.64566,-0.15062,-0.24983,-0.5163,-0.7674,0.11246,0.09462,32,,,
556.58,3.319475023,377.07,2.350781697,556.58,0.7191,-0.15851,-0.23193,377.07,-2.1548,-0.71542,-0.94549,590,3.6137,1.1496,590,-0.28848,0.7857,0.1381,0.20207,-0.21829,0.51225,0.67698,,,,,556.6,2.086361985,377.07,1.791661912,574.4,0.90685,-0.27727,-0.29766,379.65,1.2131,1.076,1.8938,590,1.506,0.66146,590,-2.9956,0.61616,-0.50414,-0.5412,-1.702,-1.3934,-2.4525,,,,,556.6,2.079441542,377.07,1.77961194,574.4,-0.66692,0.102,0.14357,379.65,2.3948,3.1682,2.2087,590,0.75966,-1.4685,590,-1.6553,-1.0433,-0.46852,-0.65949,-2.3743,-2.5871,-1.8036,,,,,556.6,1.602195097,377.07,4.520133294,556.6,0.64301,-0.095845,-0.65288,377.07,0.51059,0.14939,1.0148,590,1.5679,0.4095,590,-2.5496,0.060117,-0.12945,-0.88176,-0.37535,-0.31611,-2.1472,,,,,556.6,1.913649287,377.07,3.039497302,574.4,0.13712,-0.03294,-0.068075,379.65,0.38898,1.5545,1.3079,590,0.83967,-0.33979,590,-1.1695,-0.16442,-0.26357,-0.54469,-1.39,-0.51905,-0.43671,30.118,,,
