SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti
26853.46,3.985791103,26853.46,-0.235728119,26853.46,NaN,26853.46,1.304544144,26853.46,-0.279266876
26853.74,4.009354578,26853.74,-0.117091294,26853.74,NaN,26853.74,1.225842792,26853.74,-0.318070075
26854.03,3.952688709,26854.03,-0.216812432,26854.03,NaN,26854.03,1.240155912,26854.03,-0.286039072
26854.32,4.018743635,26854.32,-0.475892434,26854.32,NaN,26854.32,1.203162848,26854.32,-0.29180579
26854.61,3.961111781,26854.61,-0.581741484,26854.61,NaN,26854.61,1.214880009,26854.61,-0.229195749
26854.89,3.913518366,26854.89,-0.600290376,26854.89,NaN,26854.89,1.1509719,26854.89,-0.213076897
26855.18,3.969909265,26855.18,-0.700206729,26855.18,-0.963919123,26855.18,1.219127105,26855.18,-0.248910136
26855.47,3.933297206,26855.47,-0.462165766,26855.47,NaN,26855.47,1.216511762,26855.47,-0.17788696
26855.76,3.966090227,26855.76,-0.076237071,26855.76,-0.950885191,26855.76,1.242632659,26855.76,-0.196480277
26856.04,3.967165398,26856.04,0.054329225,26856.04,-0.598724093,26856.04,1.251954443,26856.04,-0.179711591
26856.33,4.066427621,26856.33,-0.336166537,26856.33,-1.125372243,26856.33,1.286541495,26856.33,-0.238357006
26856.62,3.998476474,26856.62,-0.26439527,26856.62,NaN,26856.62,1.253947257,26856.62,-0.237979571
26856.91,4.013349533,26856.91,-0.460001194,26856.91,NaN,26856.91,1.202406953,26856.91,-0.226247537
26857.19,3.98514057,26857.19,-0.656602339,26857.19,-0.163995292,26857.19,1.190054521,26857.19,-0.156792689
26857.48,3.978308512,26857.48,-0.712642717,26857.48,NaN,26857.48,1.141542808,26857.48,-0.100521239
26857.77,3.92146746,26857.77,-0.822609546,26857.77,NaN,26857.77,1.132269145,26857.77,-0.150597131
26858.06,3.99962379,26858.06,-0.964758774,26858.06,NaN,26858.06,1.121194117,26858.06,-0.095374698
26858.34,4.023550664,26858.34,-1.039635719,26858.34,-0.417302464,26858.34,1.141963577,26858.34,-0.153293598
26858.63,3.965760834,26858.63,-0.78808924,26858.63,NaN,26858.63,1.146844288,26858.63,-0.15415068
26858.92,3.962688238,26858.92,-0.536127635,26858.92,NaN,26858.92,1.208389194,26858.92,-0.188246246
26859.21,3.933413283,26859.21,-0.509886348,26859.21,NaN,26859.21,1.168893209,26859.21,-0.22130085
26859.49,3.994802394,26859.49,-0.621984501,26859.49,NaN,26859.49,1.187021524,26859.49,-0.126568115
26859.78,3.947941074,26859.78,-0.474226539,26859.78,NaN,26859.78,1.212743909,26859.78,-0.102596447
26860.07,3.915514268,26860.07,-0.594521094,26860.07,NaN,26860.07,1.194670828,26860.07,-0.201324504
26860.36,3.981781134,26860.36,-0.915255047,26860.36,-0.725610068,26860.36,1.18679536,26860.36,-0.197075725
26860.64,3.958710119,26860.64,-0.603792017,26860.64,NaN,26860.64,1.188505358,26860.64,-0.112186481
26860.93,3.88080371,26860.93,-0.143871189,26860.93,NaN,26860.93,1.236223049,26860.93,-0.111570701
26861.22,3.893189945,26861.22,-0.016478431,26861.22,-0.09859972,26861.22,1.250990576,26861.22,-0.167800632
26861.51,3.890740153,26861.51,0.03486062,26861.51,NaN,26861.51,1.278605923,26861.51,-0.236790465
26861.79,3.947193201,26861.79,-0.146218856,26861.79,NaN,26861.79,1.257583216,26861.79,-0.195981166
26862.08,3.812432846,26862.08,0.00754177,26862.08,NaN,26862.08,1.172683614,26862.08,-0.225635986
26862.37,3.845746263,26862.37,-0.123773103,26862.37,NaN,26862.37,1.217218031,26862.37,-0.153557736
26862.66,3.672167363,26862.66,-0.049803721,26862.66,NaN,26862.66,1.198602075,26862.66,-0.139729178
26862.94,3.452832936,26862.94,0.181841109,26862.94,NaN,26862.94,1.153604066,26862.94,-0.212449873
26863.23,3.553454008,26863.23,0.132879072,26863.23,NaN,26863.23,1.172139993,26863.23,-0.141494337
26863.52,3.650341048,26863.52,0.206353564,26863.52,NaN,26863.52,1.195833457,26863.52,-0.128876306
26863.81,3.775571583,26863.81,-0.089484126,26863.81,NaN,26863.81,1.22296749,26863.81,-0.185920841
26864.09,3.767281739,26864.09,-0.2225791,26864.09,NaN,26864.09,1.17106084,26864.09,-0.200458268
26864.38,3.813155865,26864.38,-0.358747303,26864.38,NaN,26864.38,1.18204069,26864.38,-0.229477459
26864.67,3.762661961,26864.67,-0.027639759,26864.67,NaN,26864.67,1.198838963,26864.67,-0.155564108
26864.96,3.683408288,26864.96,-0.084412812,26864.96,NaN,26864.96,1.151438879,26864.96,-0.234786535
26865.25,3.665357301,26865.25,-0.024823436,26865.25,NaN,26865.25,1.132275459,26865.25,-0.072455079
26865.54,3.717027114,26865.54,-0.411548291,26865.54,-1.465768155,26865.54,1.090455693,26865.54,-0.181104271
26865.83,3.697154371,26865.83,-0.296212989,26865.83,-1.266188705,26865.83,1.129726973,26865.83,-0.144021632
26866.11,3.570094492,26866.11,-0.093791006,26866.11,NaN,26866.11,1.100116786,26866.11,-0.158153764
26866.4,3.615810443,26866.4,0.032902674,26866.4,NaN,26866.4,1.154579544,26866.4,-0.128106683
26866.69,3.517161853,26866.69,0.268214378,26866.69,-0.478231495,26866.69,1.191911644,26866.69,-0.202247496
26866.98,3.575458693,26866.98,0.549815466,26866.98,-0.736450004,26866.98,1.275065532,26866.98,-0.032673361
26867.27,3.604166105,26867.27,0.50530142,26867.27,NaN,26867.27,1.265157735,26867.27,-0.101343381
26867.56,3.599532695,26867.56,0.596606806,26867.56,-0.272276349,26867.56,1.231164112,26867.56,-0.108680414
26867.85,3.740231527,26867.85,0.372770625,26867.85,NaN,26867.85,1.292947082,26867.85,-0.116026622
26868.14,3.771115576,26868.14,0.532889444,26868.14,-0.723003729,26868.14,1.246808582,26868.14,-0.119106124
26868.43,3.856275361,26868.43,0.498049956,26868.43,NaN,26868.43,1.276572178,26868.43,-0.054629967
26868.72,3.94078635,26868.72,0.39293893,26868.72,NaN,26868.72,1.316845906,26868.72,-0.149978312
26869.01,3.884383463,26869.01,0.54510459,26869.01,NaN,26869.01,1.33637797,26869.01,-0.111791406
26869.3,3.898559924,26869.3,0.511469248,26869.3,-1.297446696,26869.3,1.294322864,26869.3,-0.187626609
26869.59,3.908120168,26869.59,0.419565409,26869.59,-0.234497819,26869.59,1.303824262,26869.59,-0.211863236
26869.88,3.947620045,26869.88,0.316408304,26869.88,-0.374030887,26869.88,1.291350931,26869.88,-0.160304545
26870.17,3.903953683,26870.17,0.196628205,26870.17,-0.792803274,26870.17,1.293470387,26870.17,-0.243207047
26870.46,3.947319432,26870.46,0.155514424,26870.46,NaN,26870.46,1.245741035,26870.46,-0.19572264
26870.75,3.953813046,26870.75,0.101085846,26870.75,-0.260840229,26870.75,1.254925132,26870.75,-0.099455594
26871.04,3.889993393,26871.04,0.162342158,26871.04,-0.576264813,26871.04,1.248118997,26871.04,-0.098683129
26871.32,3.941132921,26871.32,-0.06335023,26871.32,NaN,26871.32,1.313568941,26871.32,-0.148845628
26871.61,3.901290579,26871.61,-0.202793037,26871.61,-0.779308298,26871.61,1.259530243,26871.61,-0.18074121
26871.9,3.852294958,26871.9,-0.238869807,26871.9,NaN,26871.9,1.173175179,26871.9,-0.115017029
26872.19,3.922466917,26872.19,-0.471347239,26872.19,NaN,26872.19,1.176978654,26872.19,-0.038903989
26872.48,3.863993079,26872.48,-0.390182162,26872.48,NaN,26872.48,1.186753196,26872.48,0.031498667
26872.77,3.883732282,26872.77,-0.450655936,26872.77,-0.665903123,26872.77,1.213193818,26872.77,-0.122156033
26873.06,3.875011127,26873.06,-0.063772441,26873.06,-0.812760991,26873.06,1.235234927,26873.06,-0.057201446
26873.35,3.861130432,26873.35,0.229580142,26873.35,NaN,26873.35,1.270176605,26873.35,-0.089323517
26873.64,3.926170002,26873.64,0.175336399,26873.64,NaN,26873.64,1.277688235,26873.64,-0.20654971
26873.93,3.863625479,26873.93,0.306215524,26873.93,-0.845071358,26873.93,1.279634582,26873.93,-0.150711978
26874.22,3.856782379,26874.22,0.269542935,26874.22,NaN,26874.22,1.301417912,26874.22,-0.206384997
26874.51,3.856956692,26874.51,0.311493659,26874.51,-0.264258336,26874.51,1.271852562,26874.51,-0.13916068
26874.8,3.934081729,26874.8,0.04143486,26874.8,-0.03172535,26874.8,1.267864788,26874.8,-0.25712277
26875.09,3.872380085,26875.09,0.399551918,26875.09,NaN,26875.09,1.285270411,26875.09,-0.132811364
26875.38,3.935214593,26875.38,0.31879613,26875.38,NaN,26875.38,1.313758579,26875.38,-0.154429659
26875.67,3.946107768,26875.67,0.265561906,26875.67,-0.82662919,26875.67,1.326771052,26875.67,-0.137322866
26875.96,3.907925206,26875.96,0.414998483,26875.96,NaN,26875.96,1.359996236,26875.96,-0.226074263
26876.24,3.955489516,26876.24,0.497697515,26876.24,NaN,26876.24,1.331268826,26876.24,-0.191478637
26876.53,3.970175118,26876.53,0.437047958,26876.53,NaN,26876.53,1.366687055,26876.53,-0.215430014
26876.82,3.903401708,26876.82,0.53276878,26876.82,-1.305002366,26876.82,1.329503777,26876.82,-0.206372571
26877.11,3.960845497,26877.11,0.402457504,26877.11,NaN,26877.11,1.316124529,26877.11,-0.154579588
26877.4,3.929277961,26877.4,0.338993208,26877.4,-0.234962437,26877.4,1.289177831,26877.4,-0.273620186
26877.69,3.957014934,26877.69,0.251174506,26877.69,NaN,26877.69,1.297839625,26877.69,-0.137581621
26877.98,3.939453798,26877.98,0.2973586,26877.98,-0.762628256,26877.98,1.219692868,26877.98,-0.082189092
26878.27,3.915328598,26878.27,-0.024812168,26878.27,NaN,26878.27,1.271952746,26878.27,-0.064837519
26878.56,3.899206853,26878.56,-0.353424109,26878.56,NaN,26878.56,1.24433629,26878.56,-0.26633515
26878.85,3.92097532,26878.85,-0.389435502,26878.85,-0.647402078,26878.85,1.194061464,26878.85,-0.148641024
26879.14,3.894675084,26879.14,-0.525718211,26879.14,NaN,26879.14,1.147524411,26879.14,-0.132044404
26879.43,3.876540245,26879.43,-0.690273704,26879.43,NaN,26879.43,1.113296422,26879.43,-0.027467395
26879.72,3.886061599,26879.72,-0.673676426,26879.72,NaN,26879.72,1.115242074,26879.72,0.007210782
26880.01,3.865964429,26880.01,-0.750187483,26880.01,NaN,26880.01,1.142727822,26880.01,0.027692141
26880.3,3.9564334,26880.3,-0.890989126,26880.3,NaN,26880.3,1.098339921,26880.3,-0.024220432
26880.59,3.869134312,26880.59,-0.683977842,26880.59,NaN,26880.59,1.157533199,26880.59,-0.045090944
26880.88,3.918080096,26880.88,-0.703391528,26880.88,NaN,26880.88,1.153066098,26880.88,-0.074923383
26881.16,3.851597227,26881.16,-0.604203828,26881.16,NaN,26881.16,1.148789111,26881.16,-0.066869826
26881.45,3.945356939,26881.45,-0.804711507,26881.45,NaN,26881.45,1.108485673,26881.45,-0.089651567
26881.74,3.901165014,26881.74,-0.688855748,26881.74,-0.32037276,26881.74,1.135842815,26881.74,-0.081468225
26882.03,3.959029346,26882.03,-0.892439453,26882.03,NaN,26882.03,1.090718253,26882.03,-0.139916657
26882.32,3.893149125,26882.32,-0.794025645,26882.32,NaN,26882.32,1.151585268,26882.32,-0.107960932
26882.61,3.924818837,26882.61,-0.994071838,26882.61,NaN,26882.61,1.119987774,26882.61,-0.171813579
26882.9,3.851003749,26882.9,-0.79883075,26882.9,NaN,26882.9,1.123150478,26882.9,-0.182321557
26883.19,3.89258906,26883.19,-0.857350049,26883.19,NaN,26883.19,1.16163324,26883.19,-0.092756962
26883.48,4.000079713,26883.48,-0.796322025,26883.48,-0.28054307,26883.48,1.168697757,26883.48,-0.146569628
26883.77,3.918886813,26883.77,-0.471067917,26883.77,NaN,26883.77,1.199621759,26883.77,-0.20667892
26884.06,3.931062907,26884.06,-0.412650588,26884.06,-0.218258799,26884.06,1.234407215,26884.06,-0.146676374
26884.35,3.920195069,26884.35,-0.329747642,26884.35,NaN,26884.35,1.266564604,26884.35,-0.166800181
26884.64,3.915423727,26884.64,-0.037429612,26884.64,NaN,26884.64,1.261005573,26884.64,-0.09940637
26884.93,3.946664537,26884.93,-0.03880491,26884.93,NaN,26884.93,1.310602426,26884.93,-0.146026961
26885.22,3.94221779,26885.22,-0.046789962,26885.22,NaN,26885.22,1.350525842,26885.22,-0.237239601
26885.51,4.004778335,26885.51,-0.077414927,26885.51,NaN,26885.51,1.274044728,26885.51,-0.057158414
26885.8,3.956119116,26885.8,-0.149218023,26885.8,NaN,26885.8,1.304289173,26885.8,-0.141901271
26886.09,4.010368347,26886.09,-0.203397585,26886.09,-1.322520387,26886.09,1.2162421,26886.09,-0.092096465
26886.37,3.931602316,26886.37,-0.176812175,26886.37,NaN,26886.37,1.243579345,26886.37,-0.191751204
26886.66,3.917186801,26886.66,-0.318786945,26886.66,NaN,26886.66,1.229171911,26886.66,-0.304848079
26886.95,3.968102589,26886.95,-0.495827544,26886.95,NaN,26886.95,1.209120528,26886.95,-0.198237012
26887.24,3.866204352,26887.24,-0.407608058,26887.24,NaN,26887.24,1.191649539,26887.24,-0.235350771
26887.53,3.88733451,26887.53,-0.477584497,26887.53,NaN,26887.53,1.178844997,26887.53,-0.172887525
26887.82,3.803466752,26887.82,-0.479546363,26887.82,NaN,26887.82,1.129155551,26887.82,-0.206455284
26888.11,3.896858092,26888.11,-0.632752833,26888.11,NaN,26888.11,1.127682855,26888.11,-0.117706351
26888.4,3.968923228,26888.4,-0.90268135,26888.4,NaN,26888.4,1.131909318,26888.4,-0.19151865
26888.69,3.918491602,26888.69,-0.945974578,26888.69,-1.48368786,26888.69,1.125186408,26888.69,-0.079798787
26888.98,3.881313261,26888.98,-0.886508843,26888.98,-0.414226332,26888.98,1.122237949,26888.98,-0.037602975
26889.27,3.921810383,26889.27,-0.932468402,26889.27,NaN,26889.27,1.078821824,26889.27,-0.078189232
26889.56,3.880216565,26889.56,-0.596836129,26889.56,NaN,26889.56,1.086869135,26889.56,0.042503077
26889.85,3.829444809,26889.85,-0.785026397,26889.85,NaN,26889.85,1.123245809,26889.85,-0.142190925
26890.14,3.855639147,26890.14,-0.800553492,26890.14,NaN,26890.14,1.117296299,26890.14,-0.006825965
26890.43,3.937347392,26890.43,-0.883774154,26890.43,NaN,26890.43,1.119784172,26890.43,0.071013639
26890.72,3.871046821,26890.72,-0.809238763,26890.72,NaN,26890.72,1.105834101,26890.72,0.038535774
26891.01,3.881862155,26891.01,-0.886989953,26891.01,NaN,26891.01,1.093578721,26891.01,0.083238911
26891.29,3.880487298,26891.29,-0.807682648,26891.29,-0.58761465,26891.29,1.113074112,26891.29,0.077567639
26891.58,3.880921693,26891.58,-0.774330084,26891.58,NaN,26891.58,1.116150444,26891.58,0.081415391
26891.87,3.89477649,26891.87,-0.85791702,26891.87,NaN,26891.87,1.148030512,26891.87,-0.024051792
26892.16,3.904845112,26892.16,-0.966951318,26892.16,-0.434086325,26892.16,1.111117721,26892.16,-0.074502527
26892.45,3.860056786,26892.45,-0.879619191,26892.45,NaN,26892.45,1.148187262,26892.45,-0.122252156
26892.74,3.933963092,26892.74,-1.037659457,26892.74,NaN,26892.74,1.107664626,26892.74,-0.068160232
26893.03,3.929626981,26893.03,-1.103388411,26893.03,-0.396481019,26893.03,1.118181561,26893.03,-0.080472353
26893.32,3.849562909,26893.32,-0.785556639,26893.32,-0.52504234,26893.32,1.124153147,26893.32,-0.039540764
26893.61,3.944717947,26893.61,-1.002170415,26893.61,NaN,26893.61,1.072998262,26893.61,-0.149171903
26893.9,3.969741877,26893.9,-0.936109686,26893.9,NaN,26893.9,1.163926146,26893.9,-0.168184667
26894.19,3.874082497,26894.19,-0.66466515,26894.19,NaN,26894.19,1.093365136,26894.19,-0.141513332
26894.48,3.946134622,26894.48,-0.726668982,26894.48,NaN,26894.48,1.105895042,26894.48,0.010497163
26894.77,3.894163105,26894.77,-0.833756209,26894.77,NaN,26894.77,1.114347488,26894.77,-0.126191136
26895.06,3.854190231,26895.06,-0.770158749,26895.06,-1.268758566,26895.06,1.079841489,26895.06,-0.013236878
26895.35,3.906006873,26895.35,-0.948826593,26895.35,-0.220988597,26895.35,1.079672455,26895.35,-0.038769241
26895.64,3.867188742,26895.64,-0.781689511,26895.64,NaN,26895.64,1.10363692,26895.64,-0.072137528
26895.93,3.834268834,26895.93,-0.654168464,26895.93,NaN,26895.93,1.166549002,26895.93,-0.152876982
26896.21,3.909634073,26896.21,-0.584324332,26896.21,NaN,26896.21,1.158046154,26896.21,-0.046933153
26896.5,3.914985121,26896.5,-0.549377651,26896.5,NaN,26896.5,1.206748481,26896.5,-0.123342202
26896.79,3.903981813,26896.79,-0.418552747,26896.79,NaN,26896.79,1.214805637,26896.79,-0.17746128
26897.08,4.007603669,26897.08,-0.294634538,26897.08,-0.71311867,26897.08,1.223812811,26897.08,-0.13197133
26897.37,3.940168505,26897.37,-0.030804843,26897.37,-0.514227968,26897.37,1.218460187,26897.37,-0.164428991
26897.66,3.956271601,26897.66,-0.227263816,26897.66,NaN,26897.66,1.235032239,26897.66,-0.196458359
26897.95,3.949436695,26897.95,0.06062534,26897.95,NaN,26897.95,1.241753444,26897.95,-0.109030245
26898.24,4.020910431,26898.24,-0.217064402,26898.24,NaN,26898.24,1.238858515,26898.24,-0.245308404
26898.53,3.949777827,26898.53,-0.143545246,26898.53,-0.728389465,26898.53,1.191539251,26898.53,-0.198032172
26898.82,3.971891291,26898.82,-0.459666407,26898.82,NaN,26898.82,1.200925839,26898.82,-0.24712406
26899.11,3.977379882,26899.11,-0.5897419,26899.11,NaN,26899.11,1.1281414,26899.11,-0.179585577
26899.4,3.947732819,26899.4,-0.502690467,26899.4,NaN,26899.4,1.155059735,26899.4,-0.130206514
26899.69,3.987117544,26899.69,-0.416435797,26899.69,NaN,26899.69,1.184367144,26899.69,-0.11746643
26899.98,3.987337572,26899.98,-0.501858784,26899.98,-1.015870294,26899.98,1.164340448,26899.98,-0.221149227
26900.27,4.069782431,26900.27,-0.767423193,26900.27,NaN,26900.27,1.117073488,26900.27,-0.253766913
26900.56,4.00677502,26900.56,-0.628750091,26900.56,NaN,26900.56,1.109329342,26900.56,-0.225325257
26900.85,4.045743101,26900.85,-0.688053351,26900.85,NaN,26900.85,1.169437726,26900.85,-0.151744192
26901.13,3.937778862,26901.13,-0.623855332,26901.13,-0.370269198,26901.13,1.157312723,26901.13,-0.258307464
26901.42,3.969952823,26901.42,-0.459758139,26901.42,NaN,26901.42,1.151108835,26901.42,-0.206583551
26901.71,4.070261028,26901.71,-0.472796242,26901.71,NaN,26901.71,1.19323323,26901.71,-0.119576173
26902,3.972091822,26902,-0.246261367,26902,-1.250160333,26902,1.212011773,26902,-0.23660624
26902.29,4.07415546,26902.29,-0.334854958,26902.29,NaN,26902.29,1.19870908,26902.29,-0.165254909
26902.58,4.064656774,26902.58,-0.486052567,26902.58,NaN,26902.58,1.216724453,26902.58,-0.261316725
26902.87,4.074417822,26902.87,-0.202191225,26902.87,-0.595319005,26902.87,1.252826942,26902.87,-0.106008604
26903.16,4.064747491,26903.16,-0.239301153,26903.16,NaN,26903.16,1.239437592,26903.16,-0.102519605
26903.45,4.005801054,26903.45,-0.092708037,26903.45,NaN,26903.45,1.201550696,26903.45,-0.086090869
26903.74,3.945987663,26903.74,-0.010445708,26903.74,-0.77734264,26903.74,1.260802142,26903.74,-0.142545597
26904.03,3.893155317,26904.03,0.009011466,26904.03,NaN,26904.03,1.217061236,26904.03,-0.080221168
26904.32,3.85896509,26904.32,-0.169673418,26904.32,-0.281559573,26904.32,1.214340599,26904.32,-0.197455259
26904.61,3.943180701,26904.61,-0.385044882,26904.61,-1.512968354,26904.61,1.160709434,26904.61,-0.089529817
26904.9,3.984554191,26904.9,-0.534200686,26904.9,NaN,26904.9,1.179260005,26904.9,-0.112267302
26905.19,3.909729629,26905.19,-0.325185449,26905.19,NaN,26905.19,1.219024829,26905.19,-0.13110388
26905.48,3.847688039,26905.48,0.040143559,26905.48,NaN,26905.48,1.194252346,26905.48,-0.118522954
26905.77,3.89890024,26905.77,0.333808383,26905.77,-0.686005521,26905.77,1.303313405,26905.77,-0.181720234
26906.06,3.904461863,26906.06,0.358142361,26906.06,NaN,26906.06,1.314632879,26906.06,-0.248579346
26906.34,3.934860497,26906.34,0.208929753,26906.34,NaN,26906.34,1.273924088,26906.34,-0.271276037
26906.63,3.958595874,26906.63,-0.219794363,26906.63,NaN,26906.63,1.21391406,26906.63,-0.238766272
26906.92,3.894345684,26906.92,-0.383104114,26906.92,NaN,26906.92,1.216623037,26906.92,-0.201416686
26907.21,3.899051409,26907.21,-0.61667343,26907.21,NaN,26907.21,1.147052766,26907.21,-0.241587453
26907.5,3.890541813,26907.5,-0.695783763,26907.5,NaN,26907.5,1.13813814,26907.5,-0.14613282
26907.79,3.883245716,26907.79,-0.85458864,26907.79,NaN,26907.79,1.142922678,26907.79,-0.154245977
26908.08,3.902097807,26908.08,-1.044919562,26908.08,-0.908875509,26908.08,1.118900624,26908.08,-0.205807644
26908.37,3.903032944,26908.37,-0.999883001,26908.37,-0.004286028,26908.37,1.157384597,26908.37,-0.133374935
26908.66,3.869546203,26908.66,-0.80931967,26908.66,NaN,26908.66,1.136955863,26908.66,-0.01435282
26908.95,3.798705647,26908.95,-0.680195913,26908.95,NaN,26908.95,1.155098862,26908.95,0.014361783
26909.24,3.888660799,26909.24,-0.923572636,26909.24,NaN,26909.24,1.145355369,26909.24,-0.026238834
26909.53,3.81658512,26909.53,-0.850656585,26909.53,-0.130435608,26909.53,1.14238167,26909.53,-0.100636658
26909.82,3.907554201,26909.82,-0.902771262,26909.82,-1.169562577,26909.82,1.178969689,26909.82,-0.136205191
26910.11,3.906268641,26910.11,-0.586616694,26910.11,NaN,26910.11,1.1992522,26910.11,-0.171542423
26910.4,3.902086328,26910.4,-0.155098868,26910.4,NaN,26910.4,1.233091573,26910.4,-0.114090074
26910.69,3.940152627,26910.69,-0.106684936,26910.69,NaN,26910.69,1.280838385,26910.69,-0.115485065
26910.98,3.89195086,26910.98,0.179288659,26910.98,-0.248587275,26910.98,1.235837187,26910.98,-0.121198769
26911.26,3.882754099,26911.26,0.30805635,26911.26,NaN,26911.26,1.346607853,26911.26,-0.204658737
26911.55,3.938954921,26911.55,0.027408193,26911.55,NaN,26911.55,1.239387174,26911.55,-0.179749759
26911.84,3.953668903,26911.84,-0.208647147,26911.84,NaN,26911.84,1.23272038,26911.84,-0.332133835
26912.13,3.922117445,26912.13,-0.341592668,26912.13,NaN,26912.13,1.243806887,26912.13,-0.274762791
26912.42,3.837428393,26912.42,-0.286904265,26912.42,NaN,26912.42,1.177456099,26912.42,-0.204907843
26912.71,3.813149106,26912.71,-0.500114382,26912.71,NaN,26912.71,1.143903584,26912.71,-0.145254856
26913,3.858827439,26913,-0.61992898,26913,-0.486840222,26913,1.130418696,26913,-0.154755824
26913.29,3.867184471,26913.29,-0.781512044,26913.29,NaN,26913.29,1.179286854,26913.29,-0.229555698
26913.58,3.873130834,26913.58,-0.685092589,26913.58,NaN,26913.58,1.140233269,26913.58,-0.060125668
26913.87,3.905601708,26913.87,-0.931807104,26913.87,NaN,26913.87,1.13721155,26913.87,-0.190017385
26914.16,3.815622692,26914.16,-0.606624839,26914.16,-0.382409506,26914.16,1.119738856,26914.16,-0.074441028
26914.45,3.883909066,26914.45,-0.761071476,26914.45,NaN,26914.45,1.099859172,26914.45,-0.099924078
26914.74,3.933616639,26914.74,-0.850154279,26914.74,NaN,26914.74,1.122382508,26914.74,-0.113279727
26915.03,3.877007328,26915.03,-0.744169335,26915.03,NaN,26915.03,1.187843422,26915.03,-0.139255213
26915.32,3.950087102,26915.32,-0.828907373,26915.32,NaN,26915.32,1.164048657,26915.32,-0.171850257
26915.61,3.986821491,26915.61,-0.785409149,26915.61,-0.376516375,26915.61,1.183870378,26915.61,-0.355564165
26915.9,3.886830639,26915.9,-0.249628441,26915.9,NaN,26915.9,1.211719351,26915.9,-0.157467432
26916.18,3.964659971,26916.18,-0.256039682,26916.18,NaN,26916.18,1.246452253,26916.18,-0.245920572
26916.47,3.94435095,26916.47,-0.012894235,26916.47,NaN,26916.47,1.272388172,26916.47,-0.172152443
26916.76,3.949863616,26916.76,0.03326168,26916.76,-0.238789926,26916.76,1.310536173,26916.76,-0.182739181
26917.05,3.896208287,26917.05,0.19215851,26917.05,-0.307697368,26917.05,1.252699671,26917.05,-0.230091833
26917.34,3.897411568,26917.34,0.25208406,26917.34,NaN,26917.34,1.260662964,26917.34,-0.132989181
26917.63,3.910838713,26917.63,0.01389177,26917.63,-0.259777851,26917.63,1.311705504,26917.63,-0.257951073
26917.92,3.941461444,26917.92,-0.103653591,26917.92,NaN,26917.92,1.247869497,26917.92,-0.190600413
26918.21,3.911921624,26918.21,-0.305031936,26918.21,-0.361331729,26918.21,1.216539032,26918.21,-0.262050243
26918.5,3.970858736,26918.5,-0.555955692,26918.5,NaN,26918.5,1.174084306,26918.5,-0.16050798
26918.79,3.925364271,26918.79,-0.483781307,26918.79,NaN,26918.79,1.161489532,26918.79,-0.030531764
26919.08,3.8621931,26919.08,-0.453641929,26919.08,NaN,26919.08,1.155390194,26919.08,-0.144238986
26919.37,3.857667459,26919.37,-0.43275913,26919.37,NaN,26919.37,1.131190717,26919.37,-0.1203922
26919.66,3.822440696,26919.66,-0.291857291,26919.66,-1.126700829,26919.66,1.12093153,26919.66,-0.047988175
26919.95,3.797280892,26919.95,-0.210033589,26919.95,NaN,26919.95,1.141614033,26919.95,-0.083269558
26920.24,3.767372311,26920.24,-0.511950045,26920.24,-1.06873453,26920.24,1.177448157,26920.24,-0.365611158
26920.53,3.804418058,26920.53,-0.151908216,26920.53,NaN,26920.53,1.167680455,26920.53,-0.277683053
26920.82,3.852476983,26920.82,-0.046783317,26920.82,NaN,26920.82,1.23550972,26920.82,-0.126675145
26921.11,3.842401005,26921.11,-0.04922962,26921.11,NaN,26921.11,1.199759543,26921.11,-0.205931422
26921.39,3.840261327,26921.39,-0.200181145,26921.39,NaN,26921.39,1.20990728,26921.39,-0.184295891
26921.68,3.872780654,26921.68,-0.25107845,26921.68,NaN,26921.68,1.210621678,26921.68,-0.14170884
26921.97,3.923948564,26921.97,-0.271816803,26921.97,-0.456245119,26921.97,1.175468589,26921.97,-0.119214073
26922.26,3.838003648,26922.26,-0.02096988,26922.26,NaN,26922.26,1.229003961,26922.26,-0.160930367
26922.55,3.858395852,26922.55,-0.033542324,26922.55,-1.278721125,26922.55,1.219266376,26922.55,-0.130091417
26922.84,3.89135812,26922.84,-0.282167318,26922.84,NaN,26922.84,1.189282562,26922.84,-0.161466975
26923.13,3.911387106,26923.13,-0.548723347,26923.13,NaN,26923.13,1.194409798,26923.13,-0.196332294
26923.42,3.830758378,26923.42,-0.59104219,26923.42,NaN,26923.42,1.143449878,26923.42,-0.242814377
26923.71,3.853383646,26923.71,-0.674131615,26923.71,NaN,26923.71,1.161351596,26923.71,-0.124556531
26924,3.873206377,26924,-0.572738017,26924,NaN,26924,1.124887259,26924,-0.141494337
26924.29,3.899767635,26924.29,-0.54327073,26924.29,NaN,26924.29,1.1770973,26924.29,-0.165280091
26924.58,3.905328475,26924.58,-0.545159874,26924.58,NaN,26924.58,1.19160134,26924.58,-0.156675934
26924.87,3.84995518,26924.87,-0.261785604,26924.87,NaN,26924.87,1.175216995,26924.87,-0.151367488
26925.16,3.851816747,26925.16,-0.030700628,26925.16,-0.780939881,26925.16,1.241242354,26925.16,-0.14216454
26925.45,3.889646554,26925.45,-0.025613141,26925.45,NaN,26925.45,1.222927435,26925.45,-0.233872702
