C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF     11/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000658.spe	501.80	7.35	1	0.018354	-0.019330	0.006793	0.108113	19308.00000	1.42	0	23	336	0	0	0	139	1233	1167	1478	49	97	1131	58202	276	106	83	312	0	95	6	522	1162	0	646	0	0	0	122	259	650	119	101	73	45	64	61	0	163	247	0	572603710359872	14801	4511	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000659.spe	502.00	7.35	1	0.018354	-0.019330	0.006779	0.108113	19086.00000	1.50	31	51	305	10	0	0	150	1198	1252	1391	46	144	1042	55763	145	130	137	318	0	0	23	661	1244	0	705	0	0	0	157	264	604	95	188	135	50	113	117	74	61	340	16	1609646057287282	14930	4598	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000660.spe	502.20	7.35	1	0.018356	-0.019330	0.006937	0.108113	18578.00000	1.37	28	51	274	11	7	0	170	1042	1188	1433	69	116	948	50534	104	146	98	275	0	0	0	518	1242	0	638	0	0	0	28	342	656	137	151	157	119	113	0	32	137	372	0	685661312867199	14962	4810	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000661.spe	502.40	7.35	1	0.018355	-0.019330	0.006949	0.108113	18837.00000	1.50	7	58	312	0	5	0	142	1152	1459	1510	35	153	1011	51504	94	190	185	248	107	12	0	574	1255	0	687	0	0	0	99	253	749	119	143	63	0	10	93	0	176	366	0	35946343848931	15591	4487	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000662.spe	502.60	7.35	1	0.018358	-0.019330	0.006992	0.108113	19361.00000	1.43	32	54	336	0	7	0	131	1235	1269	1449	104	101	1074	57658	185	125	136	313	0	45	23	540	1248	0	686	0	0	0	98	259	696	118	48	81	51	66	28	0	72	393	8	0	15526	4529	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000663.spe	502.80	7.35	1	0.018358	-0.019330	0.007015	0.108113	19297.00000	1.43	8	45	275	14	0	0	129	1160	1190	1465	66	134	1108	57386	200	94	96	274	22	25	0	728	1253	43	655	0	0	0	107	313	706	136	160	75	88	132	98	39	41	293	0	326105991819063	15130	4672	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000664.spe	503.00	7.35	1	0.018357	-0.019330	0.007015	0.108113	18889.00000	1.48	17	34	283	20	13	0	143	1149	1139	1353	80	107	1026	54740	164	77	70	296	10	130	0	691	1246	23	789	0	0	0	100	292	617	100	152	94	13	63	68	150	109	278	0	2243673249174086	15035	4606	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000665.spe	503.20	7.36	1	0.018355	-0.019330	0.006961	0.108113	18994.00000	1.43	33	51	308	0	9	0	123	1175	1138	1401	89	116	1071	55298	195	135	97	245	0	0	19	448	1407	132	724	0	0	0	81	269	681	109	226	69	87	92	143	20	74	299	0	0	15184	4639	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000666.spe	503.40	7.36	1	0.018356	-0.019330	0.006941	0.108113	19365.00000	1.50	31	48	290	28	23	11	166	1267	1177	1460	95	147	1142	56812	72	167	64	341	0	59	0	665	1250	0	729	0	0	0	127	218	683	141	174	27	69	117	97	0	77	378	0	462962884662203	15441	4789	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000667.spe	503.60	7.36	1	0.018359	-0.019330	0.006979	0.108113	19434.00000	1.37	30	49	299	6	19	0	152	1231	1168	1449	32	88	1179	56847	10	128	103	375	61	0	0	597	1382	0	720	0	0	0	83	245	671	86	198	11	81	50	93	26	37	413	0	0	15318	4759	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000668.spe	503.80	7.36	1	0.018360	-0.019330	0.006968	0.108113	19664.00000	1.46	28	54	278	11	0	0	137	1286	1145	1488	69	147	1161	57985	78	136	152	295	0	0	0	744	1328	0	745	0	0	0	78	219	695	135	163	52	67	134	52	0	15	371	5	0	15535	4872	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000669.spe	504.00	7.36	1	0.018359	-0.019330	0.006977	0.108113	19766.00000	1.56	0	31	311	0	10	0	138	1340	1187	1416	126	101	1179	58649	183	103	74	243	0	0	28	656	1246	0	535	0	11	0	89	205	719	103	186	42	107	163	90	37	150	315	0	0	16497	4789	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000670.spe	504.20	7.36	1	0.018356	-0.019330	0.007025	0.108113	20035.00000	1.32	11	55	288	10	9	0	161	1283	1127	1369	64	145	1158	60470	294	100	90	286	0	21	0	724	1110	0	714	0	0	0	133	290	664	35	155	0	108	73	0	0	45	216	0	1302138981582241	15873	4598	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000671.spe	504.40	7.36	1	0.018356	-0.019330	0.006966	0.108113	19964.00000	1.33	0	44	284	10	4	0	135	1292	1188	1291	66	137	1243	59264	154	144	77	238	0	29	0	697	1113	0	675	0	0	0	86	296	598	70	104	46	34	130	0	20	76	316	0	753438260179979	16275	4718	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000672.spe	504.60	7.36	1	0.018355	-0.019330	0.006944	0.108113	20102.00000	1.64	62	53	268	7	0	0	131	1273	1113	1323	50	132	1204	61840	239	142	95	311	0	0	0	780	1103	0	480	0	0	0	83	294	650	96	140	126	109	129	197	0	118	290	11	2507858377964824	15921	4696	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000673.spe	504.80	7.36	1	0.018359	-0.019330	0.006979	0.108113	20288.00000	1.44	0	53	262	16	0	0	130	1329	1176	1354	108	119	1254	63819	0	195	184	369	0	0	0	700	1028	0	641	0	0	0	101	239	626	78	196	112	103	116	41	48	125	477	9	1650832251431656	15892	4521	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000674.spe	505.00	7.36	1	0.018358	-0.019330	0.007021	0.108113	20057.00000	1.45	30	79	284	16	0	0	138	1358	1073	1436	99	118	1205	62171	0	150	96	237	0	0	60	710	1054	0	617	0	0	0	45	236	653	148	146	112	102	81	106	107	72	434	0	1168773242520579	16077	4523	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000675.spe	505.20	7.36	1	0.018360	-0.019330	0.007005	0.108113	20057.00000	1.58	43	53	281	0	0	0	149	1288	1116	1424	67	142	1201	61839	55	124	95	296	65	0	41	568	1139	0	630	0	0	0	95	261	703	116	152	57	81	49	131	78	68	422	0	32778429432769	15997	4619	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000676.spe	505.40	7.36	1	0.018361	-0.019330	0.006935	0.108113	20105.00000	1.51	27	73	300	16	13	8	158	1306	1036	1243	97	110	1236	61682	143	140	156	294	20	33	119	699	1088	0	659	0	0	0	113	279	640	66	80	75	17	12	0	0	139	313	6	0	15944	4545	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000677.spe	505.60	7.36	1	0.018357	-0.019330	0.006868	0.108113	20355.00000	1.41	53	113	325	18	10	6	159	1247	1209	1276	63	159	1159	63422	135	155	196	311	0	0	0	661	1017	0	507	0	0	0	106	228	662	139	205	57	111	148	170	0	67	360	0	977065456181048	15988	4462	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000678.spe	505.80	7.36	1	0.018359	-0.019330	0.006857	0.108113	19940.00000	1.62	30	49	225	0	4	0	151	1211	1096	1343	103	105	1180	60304	148	138	127	273	88	0	14	652	1187	0	723	0	0	0	68	247	631	138	181	60	17	30	0	0	152	338	0	523355934896099	15857	4636	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000679.spe	506.00	7.36	1	0.018354	-0.019330	0.006895	0.108113	19711.00000	1.38	17	53	239	5	0	0	138	1202	1123	1298	46	157	1132	58751	278	107	115	297	56	30	8	790	1061	0	769	0	0	0	97	286	655	126	119	83	105	108	16	0	49	211	5	1322236850733132	15766	4476	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000680.spe	506.20	7.36	1	0.018356	-0.019330	0.006944	0.108113	19909.00000	1.47	6	60	320	0	0	0	107	1369	1188	1225	85	160	1199	59906	202	139	107	270	0	90	37	721	1094	0	705	0	0	0	133	254	668	102	156	90	19	98	115	89	95	307	0	366854132875384	16047	4771	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000681.spe	506.40	7.36	1	0.018358	-0.019330	0.007047	0.108113	19925.00000	1.44	44	47	318	0	0	0	146	1326	1136	1396	95	121	1161	60531	0	124	102	372	33	39	0	633	1216	0	660	0	0	0	92	312	741	136	147	0	60	31	121	0	66	474	0	439531922773496	15713	4434	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000682.spe	506.60	7.36	1	0.018357	-0.019330	0.007075	0.108113	20070.00000	1.47	63	71	273	12	11	0	161	1371	1080	1308	71	153	1129	61056	0	195	128	285	0	0	0	671	1082	35	707	0	0	0	130	223	691	135	196	13	66	112	0	86	68	421	0	2293810137645228	16481	4776	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000683.spe	506.80	7.36	1	0.018355	-0.019330	0.007115	0.108113	20276.00000	1.42	53	62	319	23	19	0	138	1389	1088	1416	88	145	1207	61890	124	159	113	329	0	38	0	735	1062	0	592	0	0	0	94	282	618	99	133	87	107	107	87	34	46	385	0	1538104148687622	16543	4569	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000684.spe	507.00	7.36	1	0.018354	-0.019330	0.007100	0.108113	20337.00000	1.52	30	55	319	7	0	0	132	1410	1179	1451	63	143	1141	62564	253	158	105	354	0	25	0	616	1066	0	674	0	0	0	142	259	636	74	144	29	49	120	0	140	165	325	0	0	16109	4520	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000685.spe	507.20	7.36	1	0.018353	-0.019330	0.007069	0.108113	20222.00000	1.65	33	65	290	5	0	0	139	1329	1114	1379	70	147	1159	63193	192	136	134	350	0	64	0	706	1079	0	732	0	0	0	126	274	669	114	137	49	118	190	0	5	90	303	8	2280606842124908	15721	4370	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000686.spe	507.40	7.36	1	0.018360	-0.019330	0.007080	0.108113	20186.00000	1.28	9	62	324	8	5	0	158	1363	1167	1395	84	130	1234	63625	75	119	73	442	24	22	0	636	992	0	563	0	0	0	81	342	707	81	36	98	37	0	68	125	109	387	0	2462192807331722	15570	4256	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000687.spe	507.60	7.36	1	0.018358	-0.019330	0.007032	0.108113	19964.00000	1.57	24	49	300	6	6	0	162	1410	1114	1286	116	126	1195	62335	109	140	181	322	0	0	0	776	1015	0	671	0	0	0	146	228	645	83	179	105	37	61	16	53	65	393	0	0	15826	4451	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000688.spe	507.80	7.36	1	0.018356	-0.019330	0.006994	0.108113	19972.00000	1.51	5	30	285	0	11	0	144	1507	1074	1259	117	141	1215	62446	102	140	108	320	0	35	10	691	1109	0	511	0	0	0	124	272	580	75	152	64	29	174	85	5	106	387	13	0	15576	4552	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000689.spe	508.00	7.36	1	0.018360	-0.019330	0.007014	0.108113	20133.00000	1.38	31	21	277	4	0	0	153	1368	1149	1478	99	135	1183	62715	49	89	95	275	0	93	0	613	1140	0	631	0	0	0	85	302	677	82	76	49	79	156	61	88	0	381	0	1416484053204052	15494	4527	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000690.spe	508.20	7.36	1	0.018358	-0.019330	0.006988	0.108113	20283.00000	1.47	47	67	292	0	7	0	115	1355	1087	1422	113	145	1217	63386	73	127	0	342	0	0	0	740	1109	0	708	0	0	0	63	265	687	60	167	24	0	121	106	72	42	386	0	1914900110600248	15539	4466	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000691.spe	508.40	7.36	1	0.018358	-0.019330	0.006924	0.108113	20473.00000	1.46	26	67	246	0	6	0	106	1260	1031	1215	96	160	1080	64967	63	106	115	326	49	0	43	628	1133	0	681	0	0	0	103	244	679	121	196	155	49	73	34	41	126	384	0	0	15600	4667	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000692.spe	508.60	7.36	1	0.018356	-0.019330	0.006955	0.108113	19958.00000	1.40	16	25	228	0	20	0	140	1068	998	1255	90	176	1043	60394	163	100	157	253	0	27	0	530	1073	25	809	0	0	5	72	297	733	70	138	19	13	78	81	69	139	380	0	1770294654711972	15796	4570	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000693.spe	508.80	7.36	1	0.018355	-0.019330	0.006971	0.108113	19537.00000	1.64	20	49	215	8	0	0	165	1068	993	1129	41	120	980	58187	15	138	120	305	130	41	42	512	1019	0	754	0	0	0	109	326	690	91	132	40	17	59	7	89	84	459	0	0	15356	4593	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000694.spe	509.00	7.37	1	0.018358	-0.019330	0.007028	0.108113	19366.00000	1.55	0	31	243	16	14	0	154	1142	982	1306	59	163	1037	56671	216	125	70	260	43	0	33	587	1144	94	662	0	0	0	82	268	652	87	151	112	59	120	96	105	107	307	0	883824626311343	15303	4559	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000695.spe	509.20	7.37	1	0.018359	-0.019330	0.006988	0.108113	19144.00000	1.53	11	57	296	8	7	0	151	1109	1060	1267	61	161	1039	54251	196	131	137	281	7	0	34	593	1282	34	574	0	0	0	61	310	714	74	174	57	70	56	110	67	21	266	0	2184312602638507	15670	4436	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000696.spe	509.40	7.37	1	0.018361	-0.019330	0.007049	0.108113	19330.00000	1.49	27	42	268	24	0	0	148	1120	1065	1251	94	136	1003	55626	90	118	82	274	0	37	81	656	1254	0	679	0	0	0	85	307	655	86	99	54	50	134	131	67	91	332	0	173446138514626	15797	4525	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000697.spe	509.60	7.37	1	0.018358	-0.019330	0.007110	0.108113	19356.00000	1.44	11	44	291	0	0	0	152	1175	1053	1279	80	154	1029	56798	34	128	119	349	0	23	61	614	1199	13	708	0	0	0	117	297	629	65	142	89	121	112	200	121	91	345	0	0	15484	4483	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000698.spe	509.80	7.37	1	0.018360	-0.019330	0.007126	0.108113	19310.00000	1.55	0	40	244	0	0	0	150	1196	1143	1380	96	126	1118	57004	55	94	81	263	117	22	0	676	1201	0	763	0	0	0	92	262	654	67	150	29	82	40	8	92	133	363	0	0	15342	4546	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000699.spe	510.00	7.37	1	0.018360	-0.019330	0.007085	0.108113	19276.00000	1.54	35	65	231	23	6	0	157	1191	1155	1289	61	163	1055	56979	120	135	160	347	0	0	0	607	1267	45	622	0	0	0	100	263	582	71	170	39	33	45	0	64	86	334	0	2262028327405313	15512	4689	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000700.spe	510.20	7.37	1	0.018359	-0.019330	0.007085	0.108113	19223.00000	1.57	0	12	240	16	6	0	163	1254	1073	1305	98	177	1161	56716	203	129	107	312	0	40	0	552	1164	0	658	0	0	0	65	238	658	49	140	84	59	57	0	0	98	248	0	0	15249	4455	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000701.spe	510.40	7.37	1	0.018356	-0.019330	0.007112	0.108113	19437.00000	1.45	0	35	291	7	0	0	175	1267	1137	1363	94	138	1117	57753	38	130	125	339	8	29	106	637	1226	0	699	0	0	0	84	207	671	106	126	115	0	8	57	68	159	378	0	0	15597	4781	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000702.spe	510.60	7.37	1	0.018355	-0.019330	0.007143	0.108113	19436.00000	1.43	5	46	261	0	0	0	148	1286	1200	1379	130	122	1154	58300	265	82	147	271	0	0	8	634	1297	0	688	0	0	0	112	238	716	146	204	96	69	132	80	21	71	241	0	669341903435902	15506	4761	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000703.spe	510.80	7.37	1	0.018356	-0.019330	0.007033	0.108113	19376.00000	1.40	19	59	287	0	0	0	131	1234	1156	1401	98	116	1074	57380	174	156	53	277	0	0	0	631	1283	0	568	0	0	0	66	263	653	137	195	131	108	173	121	103	113	299	6	930163422422445	15184	4730	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000704.spe	511.00	7.37	1	0.018358	-0.019330	0.007079	0.108113	19520.00000	1.38	29	53	295	5	0	0	106	1289	1129	1409	91	117	1145	57926	9	158	121	256	11	102	0	707	1178	44	704	0	0	0	65	223	658	160	84	39	68	26	86	72	94	395	0	0	15976	4548	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000705.spe	511.20	7.37	1	0.018358	-0.019330	0.007064	0.108113	19875.00000	1.37	21	54	310	0	17	0	161	1344	1196	1403	85	153	1207	60207	126	170	89	269	56	0	0	676	1141	0	757	0	0	0	119	237	666	133	199	99	88	0	98	0	104	367	4	0	15631	4477	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000706.spe	511.40	7.37	1	0.018357	-0.019330	0.007077	0.108113	19992.00000	1.42	0	31	231	13	19	0	154	1226	1056	1314	55	172	1117	61308	261	136	124	287	0	0	0	594	1066	0	670	0	0	0	119	253	703	24	131	61	125	182	0	0	0	286	7	1879033567641815	15752	4770	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000707.spe	511.60	7.37	1	0.018357	-0.019330	0.006974	0.108113	20004.00000	1.42	15	46	253	0	10	0	158	1204	1072	1275	136	141	1023	59842	281	122	78	363	66	56	26	675	1143	30	691	0	0	0	78	282	661	53	117	76	57	32	45	71	150	267	6	1099459709061613	16436	4621	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000708.spe	511.80	7.37	1	0.018357	-0.019330	0.006984	0.108113	20199.00000	1.45	0	56	268	5	14	0	137	1281	1078	1219	87	122	1106	61166	171	130	119	318	64	0	14	576	1172	0	682	0	0	0	119	302	647	126	178	146	7	60	109	28	166	336	6	0	16331	4644	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000709.spe	512.00	7.37	1	0.018359	-0.019330	0.007049	0.108113	20175.00000	1.40	35	51	265	9	8	0	144	1236	1088	1275	64	155	1238	60852	119	122	102	326	13	21	0	585	1104	0	680	0	0	0	112	275	638	101	122	33	47	96	0	0	215	336	0	64217201906472	16311	4605	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000710.spe	512.20	7.38	1	0.018358	-0.019330	0.007065	0.108113	20290.00000	1.46	21	41	252	0	6	0	135	1234	1141	1226	100	156	1172	61123	98	127	90	332	149	0	0	549	1163	94	591	0	0	0	88	337	695	150	97	0	0	0	0	62	184	363	4	353784765327390	16590	4601	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000711.spe	512.40	7.38	1	0.018359	-0.019330	0.007080	0.108113	20489.00000	1.50	28	54	245	6	0	0	161	1372	1076	1301	96	164	1268	62525	215	139	156	286	131	38	67	647	1223	15	662	0	0	0	88	312	615	100	76	96	82	110	71	154	98	291	0	78441959214848	16506	4754	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000712.spe	512.60	7.38	1	0.018358	-0.019330	0.007100	0.108113	20860.00000	1.52	43	69	281	14	12	0	120	1419	1221	1441	90	116	1252	65408	64	171	117	332	189	12	0	726	1181	0	600	0	0	0	92	248	658	107	142	157	0	16	79	73	155	428	0	3123156270987727	16463	4706	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000713.spe	512.80	7.38	1	0.018360	-0.019330	0.007118	0.108113	21101.00000	1.67	22	61	288	9	0	0	121	1413	1182	1345	94	134	1260	67420	33	183	62	400	0	47	0	758	1107	0	617	0	0	16	120	326	634	143	118	76	59	87	198	33	28	492	0	0	16242	4819	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000714.spe	513.00	7.38	1	0.018362	-0.019330	0.007162	0.108113	20945.00000	1.44	13	73	264	14	8	0	157	1397	1110	1310	94	156	1277	65982	105	159	193	368	0	0	0	798	1055	0	553	0	0	0	120	273	700	101	105	54	0	23	56	80	140	392	0	0	16655	4745	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000715.spe	513.20	7.38	1	0.018363	-0.019330	0.007179	0.108113	21039.00000	1.59	21	55	259	0	14	5	168	1446	1127	1196	107	136	1321	66179	69	144	183	421	46	0	0	731	1211	0	746	0	0	0	137	274	668	71	139	13	44	19	113	59	45	434	0	2227926602440220	16789	4612	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000716.spe	513.40	7.38	1	0.018363	-0.019330	0.007187	0.108113	20860.00000	1.60	0	13	231	0	5	0	134	1453	1151	1361	91	171	1293	65143	0	183	73	361	0	70	21	644	1061	0	652	0	0	0	76	252	670	48	125	0	70	201	72	8	0	524	0	1692092502921173	16504	4620	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000717.spe	513.60	7.38	1	0.018360	-0.019330	0.007187	0.108113	20678.00000	1.52	34	33	250	0	0	0	136	1429	1066	1219	107	142	1203	64144	114	168	51	359	12	7	0	762	972	76	706	0	0	0	70	317	596	62	111	66	83	70	15	55	73	356	0	508220799157350	16807	4959	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000718.spe	513.80	7.38	1	0.018361	-0.019330	0.007164	0.108113	20717.00000	1.61	33	34	225	0	0	0	143	1416	1093	1290	43	151	1228	64068	158	149	125	342	21	0	0	737	1020	0	542	0	0	6	115	252	710	136	185	64	67	27	132	188	114	378	0	1322011414288349	16697	4728	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000719.spe	514.00	7.38	1	0.018357	-0.019330	0.006948	0.108113	20454.00000	1.40	27	55	246	0	0	0	148	1356	1008	1221	72	131	1155	62737	95	154	111	323	72	44	0	602	1076	0	680	0	0	0	105	282	550	110	124	152	99	82	118	92	115	453	15	0	16719	4544	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000720.spe	514.20	7.38	1	0.018357	-0.019330	0.006977	0.108113	20577.00000	1.41	35	57	302	0	5	0	133	1391	1039	1240	104	119	1231	63236	103	134	133	322	0	0	0	690	897	0	647	0	5	0	94	250	599	131	113	101	145	242	23	0	153	468	0	1634375735129086	16617	4914	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000721.spe	514.40	7.38	1	0.018358	-0.019330	0.007016	0.108113	20686.00000	1.44	17	66	247	0	13	0	126	1462	1084	1297	81	164	1247	63763	70	137	102	336	15	37	37	815	983	0	734	0	0	0	95	244	641	144	204	73	107	111	62	0	118	419	0	1349307685954956	16269	4835	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000722.spe	514.60	7.38	1	0.018358	-0.019330	0.006958	0.108113	20565.00000	1.44	26	43	256	0	0	0	174	1408	1078	1291	93	143	1220	63367	179	179	67	273	32	0	84	659	1019	0	649	0	0	0	73	253	648	101	168	114	96	107	76	85	182	290	12	0	16566	4773	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000723.spe	514.80	7.38	1	0.018357	-0.019330	0.006926	0.108113	20822.00000	1.51	14	34	246	6	13	8	187	1452	1028	1167	73	157	1162	64924	200	114	59	349	20	62	0	647	1040	20	749	0	0	0	149	296	608	128	145	92	77	52	64	34	206	352	0	0	16379	4476	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000724.spe	515.00	7.38	1	0.018356	-0.019330	0.006960	0.108113	20740.00000	1.50	0	20	203	0	0	0	146	1392	1055	1223	128	125	1251	64682	135	154	16	282	49	0	0	733	854	0	535	0	0	0	100	304	632	82	207	70	121	119	120	0	0	437	0	0	16306	4657	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000725.spe	515.20	7.38	1	0.018356	-0.019330	0.006895	0.108113	20813.00000	1.49	14	48	242	17	0	0	122	1374	1001	1342	85	156	1252	64849	112	156	96	322	0	136	0	774	898	0	703	0	0	0	95	292	695	131	88	78	80	52	166	31	91	411	11	2548676142914806	16575	4759	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000726.spe	515.40	7.38	1	0.018354	-0.019330	0.006867	0.108113	20878.00000	1.43	0	42	275	0	0	0	175	1503	1069	1255	57	177	1278	65198	97	136	164	356	0	40	0	705	967	0	727	0	0	0	110	222	623	126	190	138	25	56	117	0	169	407	0	0	16766	4566	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000727.spe	515.60	7.38	1	0.018353	-0.019330	0.006886	0.108113	20894.00000	1.56	33	89	291	7	7	0	151	1454	1025	1355	106	153	1196	65599	190	121	97	286	40	114	142	719	852	55	708	0	0	0	127	328	672	123	105	0	10	56	43	30	81	337	0	0	16473	4616	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L000728.spe	515.80	7.38	1	0.018359	-0.019330	0.006962	0.108113	20569.00000	1.42	23	66	233	0	0	0	144	1322	1058	1250	83	180	1268	62877	260	141	163	374	0	56	0	697	1023	53	625	0	0	0	123	316	691	120	111	37	0	80	0	79	56	304	0	0	16390	4535	
