1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
29160.3,2.952516432,29160.3,0.849172275,,,,,,,,,,,,,,,,,,,,,,,,29160.3,2.952516432,29160.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,29160.3,0.849172275,29160.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,29160.3,2.952516432,29160.3,1.099594547,,,,,,,,,,,,,,,,,,,,,,,,29160.3,0.849172275,29160.3,-0.0923128,,,,,,,,,,,,,,,,,,,,,,,,29160.3,NaN,29160.3,1.099594547,,,,,,,,,,,,,,,,,,,,,,,
29161.1,3.076929192,29161.1,0.811600682,,,,,,,,,,,,,,,,,,,,,,,,29161.1,3.076929192,29161.1,-2.597672113,,,,,,,,,,,,,,,,,,,,,,,,29161.1,0.811600682,29161.1,-2.597672113,,,,,,,,,,,,,,,,,,,,,,,,29161.1,3.076929192,29161.1,1.057136897,,,,,,,,,,,,,,,,,,,,,,,,29161.1,0.811600682,29161.1,-0.140164438,,,,,,,,,,,,,,,,,,,,,,,,29161.1,-2.597672113,29161.1,1.057136897,,,,,,,,,,,,,,,,,,,,,,,
29162,3.09408684,29162,0.786517496,,,,,,,,,,,,,,,,,,,,,,,,29162,3.09408684,29162,-3.412893421,,,,,,,,,,,,,,,,,,,,,,,,29162,0.786517496,29162,-3.412893421,,,,,,,,,,,,,,,,,,,,,,,,29162,3.09408684,29162,1.097035575,,,,,,,,,,,,,,,,,,,,,,,,29162,0.786517496,29162,-0.285101426,,,,,,,,,,,,,,,,,,,,,,,,29162,-3.412893421,29162,1.097035575,,,,,,,,,,,,,,,,,,,,,,,
29162.9,3.309385714,29162.9,0.612939769,,,,,,,,,,,,,,,,,,,,,,,,29162.9,3.309385714,29162.9,-3.007660844,,,,,,,,,,,,,,,,,,,,,,,,29162.9,0.612939769,29162.9,-3.007660844,,,,,,,,,,,,,,,,,,,,,,,,29162.9,3.309385714,29162.9,1.112491255,,,,,,,,,,,,,,,,,,,,,,,,29162.9,0.612939769,29162.9,-0.162751461,,,,,,,,,,,,,,,,,,,,,,,,29162.9,-3.007660844,29162.9,1.112491255,,,,,,,,,,,,,,,,,,,,,,,
29163.8,3.277279357,29163.8,0.613810438,,,,,,,,,,,,,,,,,,,,,,,,29163.8,3.277279357,29163.8,-3.096708191,,,,,,,,,,,,,,,,,,,,,,,,29163.8,0.613810438,29163.8,-3.096708191,,,,,,,,,,,,,,,,,,,,,,,,29163.8,3.277279357,29163.8,1.131900854,,,,,,,,,,,,,,,,,,,,,,,,29163.8,0.613810438,29163.8,-0.308615282,,,,,,,,,,,,,,,,,,,,,,,,29163.8,-3.096708191,29163.8,1.131900854,,,,,,,,,,,,,,,,,,,,,,,
29164.7,3.346253418,29164.7,0.794471124,,,,,,,,,,,,,,,,,,,,,,,,29164.7,3.346253418,29164.7,-1.265881821,,,,,,,,,,,,,,,,,,,,,,,,29164.7,0.794471124,29164.7,-1.265881821,,,,,,,,,,,,,,,,,,,,,,,,29164.7,3.346253418,29164.7,1.132292554,,,,,,,,,,,,,,,,,,,,,,,,29164.7,0.794471124,29164.7,-0.102205939,,,,,,,,,,,,,,,,,,,,,,,,29164.7,-1.265881821,29164.7,1.132292554,,,,,,,,,,,,,,,,,,,,,,,
29165.6,3.381955386,29165.6,0.659756895,,,,,,,,,,,,,,,,,,,,,,,,29165.6,3.381955386,29165.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29165.6,0.659756895,29165.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29165.6,3.381955386,29165.6,1.087748224,,,,,,,,,,,,,,,,,,,,,,,,29165.6,0.659756895,29165.6,-0.259825118,,,,,,,,,,,,,,,,,,,,,,,,29165.6,NaN,29165.6,1.087748224,,,,,,,,,,,,,,,,,,,,,,,
29166.5,3.409468358,29166.5,0.710125517,,,,,,,,,,,,,,,,,,,,,,,,29166.5,3.409468358,29166.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29166.5,0.710125517,29166.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29166.5,3.409468358,29166.5,1.114738737,,,,,,,,,,,,,,,,,,,,,,,,29166.5,0.710125517,29166.5,-0.371791893,,,,,,,,,,,,,,,,,,,,,,,,29166.5,NaN,29166.5,1.114738737,,,,,,,,,,,,,,,,,,,,,,,
29167.4,3.455779744,29167.4,0.686178511,,,,,,,,,,,,,,,,,,,,,,,,29167.4,3.455779744,29167.4,-1.591088774,,,,,,,,,,,,,,,,,,,,,,,,29167.4,0.686178511,29167.4,-1.591088774,,,,,,,,,,,,,,,,,,,,,,,,29167.4,3.455779744,29167.4,1.127784371,,,,,,,,,,,,,,,,,,,,,,,,29167.4,0.686178511,29167.4,-0.16034265,,,,,,,,,,,,,,,,,,,,,,,,29167.4,-1.591088774,29167.4,1.127784371,,,,,,,,,,,,,,,,,,,,,,,
29168.3,3.393650457,29168.3,0.841389424,,,,,,,,,,,,,,,,,,,,,,,,29168.3,3.393650457,29168.3,-1.396657148,,,,,,,,,,,,,,,,,,,,,,,,29168.3,0.841389424,29168.3,-1.396657148,,,,,,,,,,,,,,,,,,,,,,,,29168.3,3.393650457,29168.3,1.168576059,,,,,,,,,,,,,,,,,,,,,,,,29168.3,0.841389424,29168.3,-0.097374164,,,,,,,,,,,,,,,,,,,,,,,,29168.3,-1.396657148,29168.3,1.168576059,,,,,,,,,,,,,,,,,,,,,,,
29169.1,3.435320868,29169.1,0.695514046,,,,,,,,,,,,,,,,,,,,,,,,29169.1,3.435320868,29169.1,-2.579269411,,,,,,,,,,,,,,,,,,,,,,,,29169.1,0.695514046,29169.1,-2.579269411,,,,,,,,,,,,,,,,,,,,,,,,29169.1,3.435320868,29169.1,1.098128291,,,,,,,,,,,,,,,,,,,,,,,,29169.1,0.695514046,29169.1,-0.389013503,,,,,,,,,,,,,,,,,,,,,,,,29169.1,-2.579269411,29169.1,1.098128291,,,,,,,,,,,,,,,,,,,,,,,
29170,3.471881681,29170,0.543615447,,,,,,,,,,,,,,,,,,,,,,,,29170,3.471881681,29170,-1.485029202,,,,,,,,,,,,,,,,,,,,,,,,29170,0.543615447,29170,-1.485029202,,,,,,,,,,,,,,,,,,,,,,,,29170,3.471881681,29170,1.133157934,,,,,,,,,,,,,,,,,,,,,,,,29170,0.543615447,29170,-0.184888952,,,,,,,,,,,,,,,,,,,,,,,,29170,-1.485029202,29170,1.133157934,,,,,,,,,,,,,,,,,,,,,,,
29170.9,3.425593232,29170.9,0.584871211,,,,,,,,,,,,,,,,,,,,,,,,29170.9,3.425593232,29170.9,-2.600508659,,,,,,,,,,,,,,,,,,,,,,,,29170.9,0.584871211,29170.9,-2.600508659,,,,,,,,,,,,,,,,,,,,,,,,29170.9,3.425593232,29170.9,1.101358887,,,,,,,,,,,,,,,,,,,,,,,,29170.9,0.584871211,29170.9,-0.292058447,,,,,,,,,,,,,,,,,,,,,,,,29170.9,-2.600508659,29170.9,1.101358887,,,,,,,,,,,,,,,,,,,,,,,
29171.8,3.552882645,29171.8,0.469730069,,,,,,,,,,,,,,,,,,,,,,,,29171.8,3.552882645,29171.8,-2.598322866,,,,,,,,,,,,,,,,,,,,,,,,29171.8,0.469730069,29171.8,-2.598322866,,,,,,,,,,,,,,,,,,,,,,,,29171.8,3.552882645,29171.8,1.155418444,,,,,,,,,,,,,,,,,,,,,,,,29171.8,0.469730069,29171.8,-0.155975831,,,,,,,,,,,,,,,,,,,,,,,,29171.8,-2.598322866,29171.8,1.155418444,,,,,,,,,,,,,,,,,,,,,,,
29172.7,3.501959713,29172.7,0.474135867,,,,,,,,,,,,,,,,,,,,,,,,29172.7,3.501959713,29172.7,-2.778819272,,,,,,,,,,,,,,,,,,,,,,,,29172.7,0.474135867,29172.7,-2.778819272,,,,,,,,,,,,,,,,,,,,,,,,29172.7,3.501959713,29172.7,1.138599359,,,,,,,,,,,,,,,,,,,,,,,,29172.7,0.474135867,29172.7,-0.282862786,,,,,,,,,,,,,,,,,,,,,,,,29172.7,-2.778819272,29172.7,1.138599359,,,,,,,,,,,,,,,,,,,,,,,
29173.6,3.543378472,29173.6,0.417177264,,,,,,,,,,,,,,,,,,,,,,,,29173.6,3.543378472,29173.6,-2.564949357,,,,,,,,,,,,,,,,,,,,,,,,29173.6,0.417177264,29173.6,-2.564949357,,,,,,,,,,,,,,,,,,,,,,,,29173.6,3.543378472,29173.6,1.126194972,,,,,,,,,,,,,,,,,,,,,,,,29173.6,0.417177264,29173.6,-0.227832281,,,,,,,,,,,,,,,,,,,,,,,,29173.6,-2.564949357,29173.6,1.126194972,,,,,,,,,,,,,,,,,,,,,,,
29174.5,3.494094633,29174.5,0.439951284,,,,,,,,,,,,,,,,,,,,,,,,29174.5,3.494094633,29174.5,-2.441335401,,,,,,,,,,,,,,,,,,,,,,,,29174.5,0.439951284,29174.5,-2.441335401,,,,,,,,,,,,,,,,,,,,,,,,29174.5,3.494094633,29174.5,1.091756324,,,,,,,,,,,,,,,,,,,,,,,,29174.5,0.439951284,29174.5,-0.206083429,,,,,,,,,,,,,,,,,,,,,,,,29174.5,-2.441335401,29174.5,1.091756324,,,,,,,,,,,,,,,,,,,,,,,
29175.4,3.523241479,29175.4,0.429275757,,,,,,,,,,,,,,,,,,,,,,,,29175.4,3.523241479,29175.4,-1.615480227,,,,,,,,,,,,,,,,,,,,,,,,29175.4,0.429275757,29175.4,-1.615480227,,,,,,,,,,,,,,,,,,,,,,,,29175.4,3.523241479,29175.4,1.125008331,,,,,,,,,,,,,,,,,,,,,,,,29175.4,0.429275757,29175.4,-0.231714312,,,,,,,,,,,,,,,,,,,,,,,,29175.4,-1.615480227,29175.4,1.125008331,,,,,,,,,,,,,,,,,,,,,,,
29176.3,3.530713905,29176.3,0.492244008,,,,,,,,,,,,,,,,,,,,,,,,29176.3,3.530713905,29176.3,-2.408410617,,,,,,,,,,,,,,,,,,,,,,,,29176.3,0.492244008,29176.3,-2.408410617,,,,,,,,,,,,,,,,,,,,,,,,29176.3,3.530713905,29176.3,1.130222359,,,,,,,,,,,,,,,,,,,,,,,,29176.3,0.492244008,29176.3,-0.261527794,,,,,,,,,,,,,,,,,,,,,,,,29176.3,-2.408410617,29176.3,1.130222359,,,,,,,,,,,,,,,,,,,,,,,
29177.1,3.595821769,29177.1,0.619422791,,,,,,,,,,,,,,,,,,,,,,,,29177.1,3.595821769,29177.1,-1.850826701,,,,,,,,,,,,,,,,,,,,,,,,29177.1,0.619422791,29177.1,-1.850826701,,,,,,,,,,,,,,,,,,,,,,,,29177.1,3.595821769,29177.1,1.161017199,,,,,,,,,,,,,,,,,,,,,,,,29177.1,0.619422791,29177.1,-0.030382084,,,,,,,,,,,,,,,,,,,,,,,,29177.1,-1.850826701,29177.1,1.161017199,,,,,,,,,,,,,,,,,,,,,,,
29178,3.61993504,29178,0.557582578,,,,,,,,,,,,,,,,,,,,,,,,29178,3.61993504,29178,-1.901870588,,,,,,,,,,,,,,,,,,,,,,,,29178,0.557582578,29178,-1.901870588,,,,,,,,,,,,,,,,,,,,,,,,29178,3.61993504,29178,1.162393564,,,,,,,,,,,,,,,,,,,,,,,,29178,0.557582578,29178,-0.021557721,,,,,,,,,,,,,,,,,,,,,,,,29178,-1.901870588,29178,1.162393564,,,,,,,,,,,,,,,,,,,,,,,
29178.9,3.635842108,29178.9,0.687756332,,,,,,,,,,,,,,,,,,,,,,,,29178.9,3.635842108,29178.9,-1.090580117,,,,,,,,,,,,,,,,,,,,,,,,29178.9,0.687756332,29178.9,-1.090580117,,,,,,,,,,,,,,,,,,,,,,,,29178.9,3.635842108,29178.9,1.170983542,,,,,,,,,,,,,,,,,,,,,,,,29178.9,0.687756332,29178.9,-0.038360868,,,,,,,,,,,,,,,,,,,,,,,,29178.9,-1.090580117,29178.9,1.170983542,,,,,,,,,,,,,,,,,,,,,,,
29179.8,3.532282905,29179.8,0.711677668,,,,,,,,,,,,,,,,,,,,,,,,29179.8,3.532282905,29179.8,-1.3118302,,,,,,,,,,,,,,,,,,,,,,,,29179.8,0.711677668,29179.8,-1.3118302,,,,,,,,,,,,,,,,,,,,,,,,29179.8,3.532282905,29179.8,1.164181744,,,,,,,,,,,,,,,,,,,,,,,,29179.8,0.711677668,29179.8,-0.254168515,,,,,,,,,,,,,,,,,,,,,,,,29179.8,-1.3118302,29179.8,1.164181744,,,,,,,,,,,,,,,,,,,,,,,
29180.7,3.597924906,29180.7,0.758387702,,,,,,,,,,,,,,,,,,,,,,,,29180.7,3.597924906,29180.7,-1.409022612,,,,,,,,,,,,,,,,,,,,,,,,29180.7,0.758387702,29180.7,-1.409022612,,,,,,,,,,,,,,,,,,,,,,,,29180.7,3.597924906,29180.7,1.16969698,,,,,,,,,,,,,,,,,,,,,,,,29180.7,0.758387702,29180.7,-0.109739628,,,,,,,,,,,,,,,,,,,,,,,,29180.7,-1.409022612,29180.7,1.16969698,,,,,,,,,,,,,,,,,,,,,,,
29181.6,3.617715003,29181.6,0.738453488,,,,,,,,,,,,,,,,,,,,,,,,29181.6,3.617715003,29181.6,-0.756936918,,,,,,,,,,,,,,,,,,,,,,,,29181.6,0.738453488,29181.6,-0.756936918,,,,,,,,,,,,,,,,,,,,,,,,29181.6,3.617715003,29181.6,1.143791222,,,,,,,,,,,,,,,,,,,,,,,,29181.6,0.738453488,29181.6,-0.116028957,,,,,,,,,,,,,,,,,,,,,,,,29181.6,-0.756936918,29181.6,1.143791222,,,,,,,,,,,,,,,,,,,,,,,
29182.5,3.616858382,29182.5,0.676030239,,,,,,,,,,,,,,,,,,,,,,,,29182.5,3.616858382,29182.5,-1.30364409,,,,,,,,,,,,,,,,,,,,,,,,29182.5,0.676030239,29182.5,-1.30364409,,,,,,,,,,,,,,,,,,,,,,,,29182.5,3.616858382,29182.5,1.177904315,,,,,,,,,,,,,,,,,,,,,,,,29182.5,0.676030239,29182.5,-0.25430285,,,,,,,,,,,,,,,,,,,,,,,,29182.5,-1.30364409,29182.5,1.177904315,,,,,,,,,,,,,,,,,,,,,,,
29183.4,3.63539974,29183.4,0.536085291,,,,,,,,,,,,,,,,,,,,,,,,29183.4,3.63539974,29183.4,-1.531185716,,,,,,,,,,,,,,,,,,,,,,,,29183.4,0.536085291,29183.4,-1.531185716,,,,,,,,,,,,,,,,,,,,,,,,29183.4,3.63539974,29183.4,1.189455686,,,,,,,,,,,,,,,,,,,,,,,,29183.4,0.536085291,29183.4,-0.283041693,,,,,,,,,,,,,,,,,,,,,,,,29183.4,-1.531185716,29183.4,1.189455686,,,,,,,,,,,,,,,,,,,,,,,
29184.3,3.617127047,29184.3,0.59273717,,,,,,,,,,,,,,,,,,,,,,,,29184.3,3.617127047,29184.3,-1.794243943,,,,,,,,,,,,,,,,,,,,,,,,29184.3,0.59273717,29184.3,-1.794243943,,,,,,,,,,,,,,,,,,,,,,,,29184.3,3.617127047,29184.3,1.149825693,,,,,,,,,,,,,,,,,,,,,,,,29184.3,0.59273717,29184.3,-0.291826297,,,,,,,,,,,,,,,,,,,,,,,,29184.3,-1.794243943,29184.3,1.149825693,,,,,,,,,,,,,,,,,,,,,,,
29185.1,3.603876895,29185.1,0.66057101,,,,,,,,,,,,,,,,,,,,,,,,29185.1,3.603876895,29185.1,-2.074326441,,,,,,,,,,,,,,,,,,,,,,,,29185.1,0.66057101,29185.1,-2.074326441,,,,,,,,,,,,,,,,,,,,,,,,29185.1,3.603876895,29185.1,1.178020465,,,,,,,,,,,,,,,,,,,,,,,,29185.1,0.66057101,29185.1,-0.320699841,,,,,,,,,,,,,,,,,,,,,,,,29185.1,-2.074326441,29185.1,1.178020465,,,,,,,,,,,,,,,,,,,,,,,
29186,3.533484721,29186,0.782255434,,,,,,,,,,,,,,,,,,,,,,,,29186,3.533484721,29186,-2.487428719,,,,,,,,,,,,,,,,,,,,,,,,29186,0.782255434,29186,-2.487428719,,,,,,,,,,,,,,,,,,,,,,,,29186,3.533484721,29186,1.164558925,,,,,,,,,,,,,,,,,,,,,,,,29186,0.782255434,29186,-0.244143369,,,,,,,,,,,,,,,,,,,,,,,,29186,-2.487428719,29186,1.164558925,,,,,,,,,,,,,,,,,,,,,,,
29186.9,3.700567982,29186.9,0.590114955,,,,,,,,,,,,,,,,,,,,,,,,29186.9,3.700567982,29186.9,-2.842581094,,,,,,,,,,,,,,,,,,,,,,,,29186.9,0.590114955,29186.9,-2.842581094,,,,,,,,,,,,,,,,,,,,,,,,29186.9,3.700567982,29186.9,1.180800465,,,,,,,,,,,,,,,,,,,,,,,,29186.9,0.590114955,29186.9,-0.194988862,,,,,,,,,,,,,,,,,,,,,,,,29186.9,-2.842581094,29186.9,1.180800465,,,,,,,,,,,,,,,,,,,,,,,
29187.8,3.600907382,29187.8,0.653749851,,,,,,,,,,,,,,,,,,,,,,,,29187.8,3.600907382,29187.8,-1.853212248,,,,,,,,,,,,,,,,,,,,,,,,29187.8,0.653749851,29187.8,-1.853212248,,,,,,,,,,,,,,,,,,,,,,,,29187.8,3.600907382,29187.8,1.14709903,,,,,,,,,,,,,,,,,,,,,,,,29187.8,0.653749851,29187.8,-0.338239802,,,,,,,,,,,,,,,,,,,,,,,,29187.8,-1.853212248,29187.8,1.14709903,,,,,,,,,,,,,,,,,,,,,,,
29188.7,3.564038604,29188.7,0.656465614,,,,,,,,,,,,,,,,,,,,,,,,29188.7,3.564038604,29188.7,-1.702631689,,,,,,,,,,,,,,,,,,,,,,,,29188.7,0.656465614,29188.7,-1.702631689,,,,,,,,,,,,,,,,,,,,,,,,29188.7,3.564038604,29188.7,1.209943983,,,,,,,,,,,,,,,,,,,,,,,,29188.7,0.656465614,29188.7,-0.158042424,,,,,,,,,,,,,,,,,,,,,,,,29188.7,-1.702631689,29188.7,1.209943983,,,,,,,,,,,,,,,,,,,,,,,
29189.6,3.536084444,29189.6,0.84729786,,,,,,,,,,,,,,,,,,,,,,,,29189.6,3.536084444,29189.6,-1.068075565,,,,,,,,,,,,,,,,,,,,,,,,29189.6,0.84729786,29189.6,-1.068075565,,,,,,,,,,,,,,,,,,,,,,,,29189.6,3.536084444,29189.6,1.163823976,,,,,,,,,,,,,,,,,,,,,,,,29189.6,0.84729786,29189.6,-0.114880276,,,,,,,,,,,,,,,,,,,,,,,,29189.6,-1.068075565,29189.6,1.163823976,,,,,,,,,,,,,,,,,,,,,,,
29190.5,3.613742725,29190.5,0.709676483,,,,,,,,,,,,,,,,,,,,,,,,29190.5,3.613742725,29190.5,-1.523495483,,,,,,,,,,,,,,,,,,,,,,,,29190.5,0.709676483,29190.5,-1.523495483,,,,,,,,,,,,,,,,,,,,,,,,29190.5,3.613742725,29190.5,1.168946597,,,,,,,,,,,,,,,,,,,,,,,,29190.5,0.709676483,29190.5,-0.155005746,,,,,,,,,,,,,,,,,,,,,,,,29190.5,-1.523495483,29190.5,1.168946597,,,,,,,,,,,,,,,,,,,,,,,
29191.4,3.56089021,29191.4,0.840669833,,,,,,,,,,,,,,,,,,,,,,,,29191.4,3.56089021,29191.4,-1.192478425,,,,,,,,,,,,,,,,,,,,,,,,29191.4,0.840669833,29191.4,-1.192478425,,,,,,,,,,,,,,,,,,,,,,,,29191.4,3.56089021,29191.4,1.18615811,,,,,,,,,,,,,,,,,,,,,,,,29191.4,0.840669833,29191.4,-0.369975223,,,,,,,,,,,,,,,,,,,,,,,,29191.4,-1.192478425,29191.4,1.18615811,,,,,,,,,,,,,,,,,,,,,,,
29192.3,3.604319133,29192.3,0.750618534,,,,,,,,,,,,,,,,,,,,,,,,29192.3,3.604319133,29192.3,-1.761243925,,,,,,,,,,,,,,,,,,,,,,,,29192.3,0.750618534,29192.3,-1.761243925,,,,,,,,,,,,,,,,,,,,,,,,29192.3,3.604319133,29192.3,1.180105323,,,,,,,,,,,,,,,,,,,,,,,,29192.3,0.750618534,29192.3,-0.205691101,,,,,,,,,,,,,,,,,,,,,,,,29192.3,-1.761243925,29192.3,1.180105323,,,,,,,,,,,,,,,,,,,,,,,
29193.1,3.621692501,29193.1,0.851837133,,,,,,,,,,,,,,,,,,,,,,,,29193.1,3.621692501,29193.1,NaN,,,,,,,,,,,,,,,,,,,,,,,,29193.1,0.851837133,29193.1,NaN,,,,,,,,,,,,,,,,,,,,,,,,29193.1,3.621692501,29193.1,1.237424145,,,,,,,,,,,,,,,,,,,,,,,,29193.1,0.851837133,29193.1,0.006349228,,,,,,,,,,,,,,,,,,,,,,,,29193.1,NaN,29193.1,1.237424145,,,,,,,,,,,,,,,,,,,,,,,
29194,3.681391518,29194,0.65459851,,,,,,,,,,,,,,,,,,,,,,,,29194,3.681391518,29194,NaN,,,,,,,,,,,,,,,,,,,,,,,,29194,0.65459851,29194,NaN,,,,,,,,,,,,,,,,,,,,,,,,29194,3.681391518,29194,1.189705779,,,,,,,,,,,,,,,,,,,,,,,,29194,0.65459851,29194,-0.275616961,,,,,,,,,,,,,,,,,,,,,,,,29194,NaN,29194,1.189705779,,,,,,,,,,,,,,,,,,,,,,,
29194.9,3.634690942,29194.9,0.646371116,,,,,,,,,,,,,,,,,,,,,,,,29194.9,3.634690942,29194.9,-1.588160514,,,,,,,,,,,,,,,,,,,,,,,,29194.9,0.646371116,29194.9,-1.588160514,,,,,,,,,,,,,,,,,,,,,,,,29194.9,3.634690942,29194.9,1.175575657,,,,,,,,,,,,,,,,,,,,,,,,29194.9,0.646371116,29194.9,-0.381559587,,,,,,,,,,,,,,,,,,,,,,,,29194.9,-1.588160514,29194.9,1.175575657,,,,,,,,,,,,,,,,,,,,,,,
29195.8,3.608505912,29195.8,0.805028446,,,,,,,,,,,,,,,,,,,,,,,,29195.8,3.608505912,29195.8,-1.305533004,,,,,,,,,,,,,,,,,,,,,,,,29195.8,0.805028446,29195.8,-1.305533004,,,,,,,,,,,,,,,,,,,,,,,,29195.8,3.608505912,29195.8,1.210806092,,,,,,,,,,,,,,,,,,,,,,,,29195.8,0.805028446,29195.8,-0.151040257,,,,,,,,,,,,,,,,,,,,,,,,29195.8,-1.305533004,29195.8,1.210806092,,,,,,,,,,,,,,,,,,,,,,,
29196.7,3.709269839,29196.7,0.513945751,,,,,,,,,,,,,,,,,,,,,,,,29196.7,3.709269839,29196.7,-3.060270795,,,,,,,,,,,,,,,,,,,,,,,,29196.7,0.513945751,29196.7,-3.060270795,,,,,,,,,,,,,,,,,,,,,,,,29196.7,3.709269839,29196.7,1.224384637,,,,,,,,,,,,,,,,,,,,,,,,29196.7,0.513945751,29196.7,-0.386122145,,,,,,,,,,,,,,,,,,,,,,,,29196.7,-3.060270795,29196.7,1.224384637,,,,,,,,,,,,,,,,,,,,,,,
29197.6,3.676584448,29197.6,0.516822643,,,,,,,,,,,,,,,,,,,,,,,,29197.6,3.676584448,29197.6,-4.197201948,,,,,,,,,,,,,,,,,,,,,,,,29197.6,0.516822643,29197.6,-4.197201948,,,,,,,,,,,,,,,,,,,,,,,,29197.6,3.676584448,29197.6,1.18403936,,,,,,,,,,,,,,,,,,,,,,,,29197.6,0.516822643,29197.6,-0.475532671,,,,,,,,,,,,,,,,,,,,,,,,29197.6,-4.197201948,29197.6,1.18403936,,,,,,,,,,,,,,,,,,,,,,,
29198.5,3.669626894,29198.5,0.548398012,,,,,,,,,,,,,,,,,,,,,,,,29198.5,3.669626894,29198.5,-4.374498368,,,,,,,,,,,,,,,,,,,,,,,,29198.5,0.548398012,29198.5,-4.374498368,,,,,,,,,,,,,,,,,,,,,,,,29198.5,3.669626894,29198.5,1.189179805,,,,,,,,,,,,,,,,,,,,,,,,29198.5,0.548398012,29198.5,-0.200111098,,,,,,,,,,,,,,,,,,,,,,,,29198.5,-4.374498368,29198.5,1.189179805,,,,,,,,,,,,,,,,,,,,,,,
29199.4,3.640644886,29199.4,0.524476106,,,,,,,,,,,,,,,,,,,,,,,,29199.4,3.640644886,29199.4,-1.602354058,,,,,,,,,,,,,,,,,,,,,,,,29199.4,0.524476106,29199.4,-1.602354058,,,,,,,,,,,,,,,,,,,,,,,,29199.4,3.640644886,29199.4,1.216276418,,,,,,,,,,,,,,,,,,,,,,,,29199.4,0.524476106,29199.4,-0.239870345,,,,,,,,,,,,,,,,,,,,,,,,29199.4,-1.602354058,29199.4,1.216276418,,,,,,,,,,,,,,,,,,,,,,,
29200.3,3.661672862,29200.3,0.456530586,,,,,,,,,,,,,,,,,,,,,,,,29200.3,3.661672862,29200.3,-3.78191432,,,,,,,,,,,,,,,,,,,,,,,,29200.3,0.456530586,29200.3,-3.78191432,,,,,,,,,,,,,,,,,,,,,,,,29200.3,3.661672862,29200.3,1.239151705,,,,,,,,,,,,,,,,,,,,,,,,29200.3,0.456530586,29200.3,-0.238060638,,,,,,,,,,,,,,,,,,,,,,,,29200.3,-3.78191432,29200.3,1.239151705,,,,,,,,,,,,,,,,,,,,,,,
