SH20M1H_mean_age,LnFe_Mn,SH20M1H_mean_age,LnMn_Ti,SH20M1H_mean_age,LnBr_Ti,SH20M1H_mean_age,LnInc_Coh,SH20M1H_mean_age,LnCa_Ti
27244.12,3.652831595,27244.12,0.191691745,27244.12,-1.658751226,27244.12,1.098932935,27244.12,-0.40755935
27244.94,3.763638114,27244.94,0.110888916,27244.94,-1.397012577,27244.94,1.112540272,27244.94,-0.470430159
27245.76,3.75615675,27245.76,0.283264268,27245.76,-1.430059389,27245.76,1.108326483,27245.76,-0.143294623
27246.59,3.787015492,27246.59,-0.041910896,27246.59,-2.064626456,27246.59,1.108131545,27246.59,-0.423347938
27247.41,3.702063763,27247.41,-0.008779688,27247.41,-2.611469373,27247.41,1.120182385,27247.41,-0.419549848
27248.23,3.707768469,27248.23,0.176363943,27248.23,NaN,27248.23,1.072560859,27248.23,-0.264883157
27249.05,3.731233728,27249.05,0.03122384,27249.05,NaN,27249.05,1.065232079,27249.05,-0.431931681
27249.88,3.775929699,27249.88,-0.057987258,27249.88,-2.557931785,27249.88,1.107383143,27249.88,-0.386284049
27250.7,3.701064943,27250.7,0,27250.7,NaN,27250.7,1.072602025,27250.7,-0.397642382
27251.52,3.734417583,27251.52,-0.001816531,27251.52,-2.217390247,27251.52,1.124392588,27251.52,-0.36369982
27252.34,3.702404417,27252.34,0.049305761,27252.34,-3.021327821,27252.34,1.085879027,27252.34,-0.371744078
27253.17,3.704249385,27253.17,-0.012142387,27253.17,NaN,27253.17,1.103441816,27253.17,-0.537027996
27253.99,3.758675741,27253.99,-0.038501547,27253.99,-4.374858145,27253.99,1.089917434,27253.99,-0.404566232
27254.81,3.743149084,27254.81,0.178202472,27254.81,NaN,27254.81,1.05133641,27254.81,-0.064837519
27255.63,3.718232617,27255.63,0.088519294,27255.63,-2.470920408,27255.63,1.072752106,27255.63,-0.316945814
27256.46,3.757846733,27256.46,0.015474197,27256.46,-2.602689685,27256.46,1.111018413,27256.46,-0.337642512
27257.28,3.733250698,27257.28,0.013047715,27257.28,-1.847704625,27257.28,1.064470568,27257.28,-0.386877212
27258.1,3.691972397,27258.1,0.076123695,27258.1,-1.446448284,27258.1,1.107306575,27258.1,-0.445816404
27258.92,3.699238617,27258.92,0.061613687,27258.92,-1.851449948,27258.92,1.072561797,27258.92,-0.230177578
27259.75,3.828981677,27259.75,-0.040273899,27259.75,-1.894616855,27259.75,1.075173967,27259.75,-0.35506507
27260.57,3.753474484,27260.57,0.020092,27260.57,-2.79875844,27260.57,1.081318939,27260.57,-0.398112134
27261.39,3.694936249,27261.39,-0.09021138,27261.39,NaN,27261.39,1.064803857,27261.39,-0.450388954
27262.21,3.724450798,27262.21,0.05960796,27262.21,NaN,27262.21,1.075278545,27262.21,-0.358596174
27263.04,3.835538585,27263.04,-0.104543856,27263.04,NaN,27263.04,1.089854271,27263.04,-0.366704059
27263.86,3.703558051,27263.86,0.079450817,27263.86,-2.492628696,27263.86,1.094412206,27263.86,-0.303186259
27264.68,3.822615846,27264.68,-0.040901514,27264.68,-2.597930038,27264.68,1.114106296,27264.68,-0.474594303
27265.51,3.739530084,27265.51,0.095682689,27265.51,NaN,27265.51,1.080165257,27265.51,-0.425124303
27266.33,3.928029054,27266.33,-0.261499587,27266.33,-3.469202111,27266.33,1.082468207,27266.33,-0.316941035
27267.15,3.831890204,27267.15,-0.081800318,27267.15,-2.99957105,27267.15,1.106911091,27267.15,-0.307025035
27267.97,3.710440213,27267.97,0.048790164,27267.97,-2.447166322,27267.97,1.064580605,27267.97,-0.398756889
27268.8,3.71330002,27268.8,0.013096539,27268.8,-1.630371122,27268.8,1.068842179,27268.8,-0.437031574
27269.62,3.830705381,27269.62,-0.05036311,27269.62,NaN,27269.62,1.092603193,27269.62,-0.343570058
27270.44,3.708288096,27270.44,0.055059777,27270.44,NaN,27270.44,1.102730345,27270.44,-0.306730267
27271.26,3.693928307,27271.26,0.056123324,27271.26,-2.457356698,27271.26,1.093164065,27271.26,-0.353752907
27272.09,3.729904695,27272.09,-0.070081208,27272.09,-2.575153528,27272.09,1.08987973,27272.09,-0.413108457
27272.91,3.748065133,27272.91,-0.08175065,27272.91,-1.681971907,27272.91,1.064440325,27272.91,-0.501202
27273.73,3.828250797,27273.73,-0.163516436,27273.73,-2.160614832,27273.73,1.091832602,27273.73,-0.434701928
27274.55,3.76163716,27274.55,0.007547206,27274.55,-2.440454887,27274.55,1.070019978,27274.55,-0.374693449
27275.38,3.707729197,27275.38,0.135315514,27275.38,-2.004750649,27275.38,1.068571391,27275.38,-0.205443974
27276.2,3.794288512,27276.2,0.0275608,27276.2,-1.641895123,27276.2,1.08714656,27276.2,-0.364403621
27277.02,3.751484445,27277.02,0.072137528,27277.02,NaN,27277.02,1.093500094,27277.02,-0.285060839
27277.84,3.707920994,27277.84,0.02139119,27277.84,-4.373057965,27277.84,1.105109709,27277.84,-0.535142931
27278.67,3.763398156,27278.67,-0.003703708,27278.67,NaN,27278.67,1.084473196,27278.67,-0.424122366
27279.49,3.822330873,27279.49,-0.062937831,27279.49,-2.961214769,27279.49,1.064052006,27279.49,-0.329839935
27280.31,3.715145765,27280.31,0.063027157,27280.31,NaN,27280.31,1.074119239,27280.31,-0.421390503
27281.13,3.696820114,27281.13,0.143234168,27281.13,NaN,27281.13,1.111687657,27281.13,-0.412489723
27281.96,3.783975203,27281.96,-0.076261985,27281.96,-2.397895273,27281.96,1.085689736,27281.96,-0.451985124
27282.78,3.814454959,27282.78,0.055680385,27282.78,-2.241118771,27282.78,1.112751463,27282.78,-0.193425928
27283.6,3.81858006,27283.6,-0.026617541,27283.6,-1.988061983,27283.6,1.09769511,27283.6,-0.346276237
27284.42,3.648425236,27284.42,0.095952441,27284.42,-1.931874831,27284.42,1.073440599,27284.42,-0.339657516
27285.25,3.752472243,27285.25,0.007142888,27285.25,-2.432538664,27285.25,1.119764955,27285.25,-0.279353648
27286.07,3.797708283,27286.07,-0.005687219,27286.07,-1.411176027,27286.07,1.123930097,27286.07,-0.302280872
27286.89,3.83229378,27286.89,-0.152168519,27286.89,NaN,27286.89,1.153898502,27286.89,-0.420889578
27287.71,3.787824648,27287.71,-0.05447356,27287.71,NaN,27287.71,1.121638907,27287.71,-0.266577882
27288.54,3.728576492,27288.54,0.020018867,27288.54,NaN,27288.54,1.10087388,27288.54,-0.350914258
27289.36,3.731980438,27289.36,0.040521197,27289.36,-2.384823191,27289.36,1.164056197,27289.36,-0.282682062
27290.18,3.765620012,27290.18,0.054576101,27290.18,-2.610456715,27290.18,1.105720437,27290.18,-0.395840395
27291,3.700147906,27291,0.058788074,27291,-2.038105918,27291,1.113061557,27291,-0.34754246
27291.83,3.740693083,27291.83,0.003490405,27291.83,-2.174751721,27291.83,1.127235792,27291.83,-0.332981832
27292.65,3.865824764,27292.65,-0.109673402,27292.65,-2.264583975,27292.65,1.110368079,27292.65,-0.257622006
27293.47,3.696251876,27293.47,0.060311126,27293.47,NaN,27293.47,1.138383903,27293.47,-0.307413654
27294.29,3.700743471,27294.29,0.067558151,27294.29,-1.679968063,27294.29,1.117802513,27294.29,-0.460727787
27295.12,3.643238806,27295.12,0.171064402,27295.12,-1.56563529,27295.12,1.1034969,27295.12,-0.310324549
27295.94,3.713739109,27295.94,0.026020549,27295.94,-2.472679423,27295.94,1.094464424,27295.94,-0.42498658
27296.76,3.766294113,27296.76,0.187051418,27296.76,-2.192857758,27296.76,1.144598123,27296.76,-0.301637495
27297.59,3.703876786,27297.59,0.099904759,27297.59,-1.568991223,27297.59,1.154360105,27297.59,-0.322684055
27298.41,3.747164942,27298.41,0.168013164,27298.41,-1.388375527,27298.41,1.150220484,27298.41,-0.35875611
27299.23,3.718923575,27299.23,0.223143551,27299.23,-1.911106227,27299.23,1.167583101,27299.23,-0.265703166
27300.05,3.630296017,27300.05,0.172416028,27300.05,-4.532599493,27300.05,1.141246629,27300.05,-0.501313067
27300.88,3.685769785,27300.88,0.255933374,27300.88,-2.562868191,27300.88,1.168697164,27300.88,-0.344840486
27301.7,3.699617054,27301.7,0.23703834,27301.7,-1.895749183,27301.7,1.135707294,27301.7,-0.369097464
27302.52,3.708417725,27302.52,0.261874188,27302.52,-3.446807893,27302.52,1.127371631,27302.52,-0.498866283
27303.34,3.652683528,27303.34,0.408561086,27303.34,-2.151762203,27303.34,1.148618025,27303.34,-0.243702278
27304.17,3.644173587,27304.17,0.363479931,27304.17,-1.761388371,27304.17,1.118541056,27304.17,-0.315978823
27304.99,3.607796059,27304.99,0.351474724,27304.99,-2.39375448,27304.99,1.148646261,27304.99,-0.543154511
27305.81,3.549215244,27305.81,0.498103962,27305.81,NaN,27305.81,1.149059815,27305.81,-0.360228493
27306.63,3.606474847,27306.63,0.404027293,27306.63,-1.849425111,27306.63,1.183681502,27306.63,-0.343826801
27307.46,3.518226326,27307.46,0.51127801,27307.46,-1.437349532,27307.46,1.093848509,27307.46,-0.431827666
27308.28,3.569830632,27308.28,0.479356113,27308.28,-1.753766073,27308.28,1.114583257,27308.28,-0.232296933
27309.1,3.554590652,27309.1,0.386811718,27309.1,-2.57734621,27309.1,1.089282668,27309.1,-0.432521909
27309.92,3.543587234,27309.92,0.435953113,27309.92,-3.093204616,27309.92,1.104140219,27309.92,-0.417415277
27310.75,3.411447698,27310.75,0.457715798,27310.75,-1.815016331,27310.75,1.137573343,27310.75,-0.501925374
27311.57,3.518960873,27311.57,0.471587997,27311.57,NaN,27311.57,1.111218012,27311.57,-0.327212911
27312.39,3.482428717,27312.39,0.437133366,27312.39,-1.429693677,27312.39,1.114056611,27312.39,-0.481654246
27313.21,3.49346504,27313.21,0.445739007,27313.21,-3.100875374,27313.21,1.131607249,27313.21,-0.434251215
27314.04,3.355402726,27314.04,0.638658995,27314.04,-2.58021683,27314.04,1.167729013,27314.04,-0.367243895
27314.86,3.378643354,27314.86,0.630843297,27314.86,-1.659907338,27314.86,1.139106605,27314.86,-0.267747858
27315.68,3.400152659,27315.68,0.636926288,27315.68,-1.288708867,27315.68,1.136232055,27315.68,-0.2152025
27316.5,3.508705001,27316.5,0.364381025,27316.5,-1.324117116,27316.5,1.151628878,27316.5,-0.440994529
27317.33,3.511169763,27317.33,0.359517201,27317.33,-2.770692987,27317.33,1.104802416,27317.33,-0.340274523
27318.15,3.551843385,27318.15,0.277305259,27318.15,-1.978759818,27318.15,1.098308439,27318.15,-0.47036276
27318.97,3.442578729,27318.97,0.462912268,27318.97,-2.479075729,27318.97,1.13551284,27318.97,-0.345873011
27319.79,3.435681533,27319.79,0.64760516,27319.79,NaN,27319.79,1.1282304,27319.79,-0.323317136
27320.62,3.499906613,27320.62,0.590036385,27320.62,-2.311634929,27320.62,1.197577517,27320.62,-0.278713402
27321.44,3.412496089,27321.44,0.552843753,27321.44,-2.279237729,27321.44,1.15468159,27321.44,-0.419340455
27322.26,3.490480758,27322.26,0.572241052,27322.26,-3.83081295,27322.26,1.198641489,27322.26,-0.241753831
27323.08,3.439509316,27323.08,0.52786709,27323.08,-3.102830409,27323.08,1.169043388,27323.08,-0.424194093
27323.91,3.553642474,27323.91,0.608041171,27323.91,-1.507580027,27323.91,1.161298957,27323.91,-0.334609171
27324.73,3.57533646,27324.73,0.515940724,27324.73,-2.021333911,27324.73,1.172548532,27324.73,-0.296265816
27325.55,3.539672992,27325.55,0.568770567,27325.55,-1.390595443,27325.55,1.192345769,27325.55,-0.351172026
27326.37,3.555628822,27326.37,0.570733877,27326.37,NaN,27326.37,1.167269112,27326.37,-0.341266319
27327.2,3.478151549,27327.2,0.708860186,27327.2,-1.363922063,27327.2,1.134993232,27327.2,-0.357968605
27328.02,3.527210215,27328.02,0.705945494,27328.02,-1.945910149,27328.02,1.181869041,27328.02,-0.257691359
27328.84,3.596936417,27328.84,0.549381554,27328.84,-1.793921632,27328.84,1.176923061,27328.84,-0.375675671
27329.67,3.659117883,27329.67,0.596132386,27329.67,-1.587776416,27329.67,1.218300158,27329.67,-0.269200229
27330.49,3.691337752,27330.49,0.608247737,27330.49,-2.197224577,27330.49,1.197011066,27330.49,-0.305935513
27331.31,3.637834057,27331.31,0.629281833,27331.31,-0.893817876,27331.31,1.168115587,27331.31,-0.291054757
27332.13,3.627233778,27332.13,0.558634594,27332.13,-1.335001067,27332.13,1.179228209,27332.13,-0.248050718
27332.96,3.552350376,27332.96,0.660357358,27332.96,-1.252762968,27332.96,1.176662062,27332.96,-0.304723538
27333.78,3.696430843,27333.78,0.596447146,27333.78,-1.550597412,27333.78,1.161514297,27333.78,-0.364643114
27334.6,3.618052806,27334.6,0.746493161,27334.6,-1.411260984,27334.6,1.206410344,27334.6,-0.233470665
27335.42,3.648740864,27335.42,0.572211699,27335.42,-2.271886106,27335.42,1.171757018,27335.42,-0.434664263
27336.25,3.605638088,27336.25,0.689283686,27336.25,-2.27469989,27336.25,1.156697829,27336.25,-0.350451237
27337.07,3.613282188,27337.07,0.585436488,27337.07,-1.61178809,27337.07,1.16695056,27337.07,-0.444967551
27337.89,3.681132597,27337.89,0.594351552,27337.89,-2.527018135,27337.89,1.138274645,27337.89,-0.277425572
27338.71,3.643320316,27338.71,0.546675277,27338.71,-1.502828177,27338.71,1.133744033,27338.71,-0.442388462
27339.54,3.7374725,27339.54,0.442568858,27339.54,-1.417710557,27339.54,1.154946085,27339.54,-0.54047034
27340.36,3.624044593,27340.36,0.546005131,27340.36,-1.734601055,27340.36,1.110808353,27340.36,-0.37399618
27341.18,3.676376241,27341.18,0.59107565,27341.18,-1.890850372,27341.18,1.138721158,27341.18,-0.371024618
27342,3.662473935,27342,0.396731428,27342,-2.393556871,27342,1.170962237,27342,-0.430782916
27342.83,3.613455692,27342.83,0.520847182,27342.83,-2.081842503,27342.83,1.127607432,27342.83,-0.29329331
27343.65,3.684380183,27343.65,0.322331208,27343.65,-1.791759469,27343.65,1.08099154,27343.65,-0.54266623
27344.47,3.605276316,27344.47,0.555983383,27344.47,-1.594324275,27344.47,1.071268354,27344.47,-0.2961783
27345.29,3.696059733,27345.29,0.308838272,27345.29,-2.433613355,27345.29,1.117221034,27345.29,-0.415382545
27346.12,3.684955627,27346.12,0.420610874,27346.12,-1.597461721,27346.12,1.09795474,27346.12,-0.341303164
27346.94,3.598520233,27346.94,0.352482066,27346.94,-2.586091794,27346.94,1.10503192,27346.94,-0.395059187
27347.76,3.586536405,27347.76,0.349673748,27347.76,-1.605218497,27347.76,1.094896717,27347.76,-0.363037638
27348.58,3.633529359,27348.58,0.356450704,27348.58,NaN,27348.58,1.074160246,27348.58,-0.319575436
27349.41,3.651715257,27349.41,0.213419001,27349.41,NaN,27349.41,1.110219534,27349.41,-0.279649901
27350.23,3.641583672,27350.23,0.314778007,27350.23,-2.634583049,27350.23,1.087103045,27350.23,-0.242385798
27351.05,3.685901826,27351.05,0.147750213,27351.05,-2.91196239,27351.05,1.081907654,27351.05,-0.341533567
27351.87,3.713235593,27351.87,0.114985229,27351.87,-2.028535169,27351.87,1.092254988,27351.87,-0.410312427
27352.7,3.719352306,27352.7,0.039502443,27352.7,NaN,27352.7,1.095638597,27352.7,-0.413741017
27353.52,3.697756024,27353.52,0.05942342,27353.52,-1.664742758,27353.52,1.119131157,27353.52,-0.376212565
27354.34,3.743852219,27354.34,0.040897893,27354.34,-2.417052947,27354.34,1.081307008,27354.34,-0.255933374
27355.16,3.747884571,27355.16,-0.036500402,27355.16,NaN,27355.16,1.052115227,27355.16,-0.318005803
27355.99,3.792859707,27355.99,-0.05225069,27355.99,NaN,27355.99,1.037120174,27355.99,-0.356674944
27356.81,3.722704149,27356.81,0.001809955,27356.81,NaN,27356.81,1.076252497,27356.81,-0.304734861
27357.63,3.695582601,27357.63,0.122217633,27357.63,NaN,27357.63,1.086547177,27357.63,-0.256183405
27358.45,3.799271152,27358.45,-0.011628038,27358.45,-2.244570698,27358.45,1.11463158,27358.45,-0.324977857
27359.28,3.725190382,27359.28,-0.049567668,27359.28,-2.283765034,27359.28,1.117523309,27359.28,-0.453219539
27360.1,3.73472637,27360.1,0.023530497,27360.1,-2.691701063,27360.1,1.102090553,27360.1,-0.271933715
27360.92,3.83726611,27360.92,-0.03047855,27360.92,-1.578041058,27360.92,1.114039932,27360.92,-0.217064505
27361.75,3.723085587,27361.75,0.080482172,27361.75,NaN,27361.75,1.105933821,27361.75,-0.281984051
27362.57,3.756698352,27362.57,0.023745408,27362.57,-2.892221897,27362.57,1.111674884,27362.57,-0.309482998
27363.39,3.719640536,27363.39,0.021164811,27363.39,-3.03388404,27363.39,1.160252326,27363.39,-0.233896343
27364.21,3.7590564,27364.21,-0.021858794,27364.21,-1.32175584,27364.21,1.150634346,27364.21,-0.384073918
27365.04,3.803083924,27365.04,0.108480643,27365.04,-1.817077277,27365.04,1.095797454,27365.04,-0.228365495
27365.86,3.787042224,27365.86,0.049252378,27365.86,-1.967500782,27365.86,1.120402037,27365.86,-0.173429173
27366.68,3.641976441,27366.68,0.21009215,27366.68,-1.901714676,27366.68,1.148945614,27366.68,-0.313554162
27367.5,3.691883069,27367.5,0.131906697,27367.5,-1.53612538,27367.5,1.159998449,27367.5,-0.209782376
27368.33,3.682266372,27368.33,0.167763455,27368.33,-2.424064991,27368.33,1.129543544,27368.33,-0.324004162
27369.15,3.758046318,27369.15,0.06573554,27369.15,-2.089949519,27369.15,1.190439404,27369.15,-0.383921836
27369.97,3.678247709,27369.97,0.33927554,27369.97,-1.696052385,27369.97,1.181596915,27369.97,-0.160722445
27370.79,3.788810014,27370.79,0.161310957,27370.79,-1.801870779,27370.79,1.155108851,27370.79,-0.336472237
27371.62,3.767886842,27371.62,0.186544399,27371.62,-4.628886713,27371.62,1.174908779,27371.62,-0.314068828
27372.44,3.70013521,27372.44,0.329003942,27372.44,-2.841581594,27372.44,1.154910637,27372.44,-0.411734721
27373.26,3.671662605,27373.26,0.290707793,27373.26,-1.329360439,27373.26,1.152524608,27373.26,-0.307403895
27374.08,3.788764135,27374.08,0.139761942,27374.08,-1.870802677,27374.08,1.148327718,27374.08,-0.274436846
27374.91,3.764471352,27374.91,0.22014119,27374.91,-2.138996072,27374.91,1.16257748,27374.91,-0.323283362
27375.73,3.687494001,27375.73,0.202782629,27375.73,-3.201584328,27375.73,1.144998527,27375.73,-0.426023835
27376.55,3.774620952,27376.55,0.172510686,27376.55,-1.892944613,27376.55,1.088241541,27376.55,-0.308824509
27377.37,3.731147502,27377.37,0.2420933,27377.37,-2.873129951,27377.37,1.090486584,27377.37,-0.385023299
27378.2,3.742314536,27378.2,0.149587067,27378.2,-2.124255557,27378.2,1.156845563,27378.2,-0.343669389
27379.02,3.658255285,27379.02,0.332958417,27379.02,NaN,27379.02,1.12927685,27379.02,-0.261248815
27379.84,3.755255335,27379.84,0.275368812,27379.84,-1.426727931,27379.84,1.087847367,27379.84,-0.158823586
27380.66,3.788114691,27380.66,0.140581951,27380.66,-2.216272772,27380.66,1.131892903,27380.66,-0.275872279
27381.49,3.760486235,27381.49,0.096574517,27381.49,-3.176067732,27381.49,1.119460584,27381.49,-0.257010826
27382.31,3.674140216,27382.31,0.264990661,27382.31,-1.626679719,27382.31,1.131091641,27382.31,-0.386416913
27383.13,3.82555517,27383.13,-0.097954518,27383.13,-1.887774122,27383.13,1.071013557,27383.13,-0.516121311
27383.95,3.776186185,27383.95,-0.073708105,27383.95,NaN,27383.95,1.099131264,27383.95,-0.505639787
27384.78,3.781743791,27384.78,0.021339316,27384.78,-2.245426679,27384.78,1.121153482,27384.78,-0.414327795
27385.6,3.708454057,27385.6,0.055161041,27385.6,-2.282004385,27385.6,1.108570985,27385.6,-0.373834564
27386.42,3.864984471,27386.42,-0.145067965,27386.42,-1.701105101,27386.42,1.094491758,27386.42,-0.420171255
27387.24,3.707212183,27387.24,0.014545711,27387.24,-1.50682843,27387.24,1.044497426,27387.24,-0.318682695
27388.07,3.807622518,27388.07,-0.044195473,27388.07,NaN,27388.07,1.11595762,27388.07,-0.307935929
27388.89,3.728949785,27388.89,-0.05027989,27388.89,-3.015184699,27388.89,1.083141526,27388.89,-0.39935422
27389.71,3.723368712,27389.71,0.054168236,27389.71,-1.306990151,27389.71,1.120037992,27389.71,-0.331494244
27390.53,3.616256815,27390.53,0.098051454,27390.53,-2.695693468,27390.53,1.086237071,27390.53,-0.436125761
27391.36,3.718812253,27391.36,0.061391115,27391.36,-1.90397146,27391.36,1.087530264,27391.36,-0.37520145
27392.18,3.808399742,27392.18,-0.118630853,27392.18,-1.961281929,27392.18,1.070014563,27392.18,-0.463920474
27393,3.667903156,27393,0.11326279,27393,NaN,27393,1.092058572,27393,-0.233809083
27393.83,3.7466832,27393.83,0.03220314,27393.83,-4.364008129,27393.83,1.108210328,27393.83,-0.388339859
27394.65,3.707526586,27394.65,0.107742996,27394.65,-2.206441232,27394.65,1.123346864,27394.65,-0.434317738
27395.47,3.603771782,27395.47,0.244475732,27395.47,-2.822122657,27395.47,1.071466961,27395.47,-0.393455726
27396.29,3.721574872,27396.29,0.21564664,27396.29,-3.34473077,27396.29,1.136530617,27396.29,-0.303013383
27397.12,3.661250461,27397.12,0.173358629,27397.12,-1.559101098,27397.12,1.133845942,27397.12,-0.34068761
27397.94,3.656652744,27397.94,0.204794413,27397.94,-2.006416407,27397.94,1.076522403,27397.94,-0.428454626
27398.76,3.604756464,27398.76,0.360334228,27398.76,NaN,27398.76,1.061559305,27398.76,-0.266854984
27399.58,3.666553676,27399.58,0.289656407,27399.58,NaN,27399.58,1.063015805,27399.58,-0.310334607
27400.41,3.61338569,27400.41,0.368193713,27400.41,NaN,27400.41,1.130046354,27400.41,-0.458685804
27401.23,3.673842725,27401.23,0.291730661,27401.23,-2.462839556,27401.23,1.089380163,27401.23,-0.425957628
27402.05,3.584449604,27402.05,0.36710424,27402.05,-1.461643798,27402.05,1.120898982,27402.05,-0.37176519
27402.87,3.60933127,27402.87,0.389531276,27402.87,-2.1587972,27402.87,1.103376093,27402.87,-0.337710116
27403.7,3.552471867,27403.7,0.442703453,27403.7,-2.306658418,27403.7,1.063268688,27403.7,-0.293116868
27404.52,3.521616361,27404.52,0.50615371,27404.52,-3.854393893,27404.52,1.098411667,27404.52,-0.370081604
27405.34,3.515053454,27405.34,0.466834054,27405.34,-2.290006311,27405.34,1.096048531,27405.34,-0.519300251
27406.16,3.412341946,27406.16,0.469018893,27406.16,NaN,27406.16,1.080444543,27406.16,-0.553727645
27406.99,3.31628948,27406.99,0.508600929,27406.99,NaN,27406.99,1.069659245,27406.99,-0.397166305
27407.81,3.26483222,27407.81,0.55324634,27407.81,NaN,27407.81,1.10449104,27407.81,-0.346148531
27408.63,3.30102792,27408.63,0.478316956,27408.63,-3.125004609,27408.63,1.095694164,27408.63,-0.4494776
27409.45,3.201913692,27409.45,0.661833467,27409.45,-2.226552192,27409.45,1.034857774,27409.45,-0.270489672
27410.28,3.151109449,27410.28,0.602763119,27410.28,-3.295836866,27410.28,1.082236559,27410.28,-0.468241514
27411.1,3.2452927,27411.1,0.679008827,27411.1,-1.66039024,27411.1,1.083116459,27411.1,-0.148765637
27411.92,3.325994794,27411.92,0.467340512,27411.92,-1.673331896,27411.92,1.034295454,27411.92,-0.22944966
27412.74,3.336217547,27412.74,0.514059256,27412.74,-3.024481687,27412.74,1.050941482,27412.74,-0.218599237
27413.57,3.300378575,27413.57,0.525835286,27413.57,-2.837001227,27413.57,1.092409046,27413.57,-0.307409088
27414.39,3.257079596,27414.39,0.520740719,27414.39,-1.962053997,27414.39,1.021857412,27414.39,-0.415299787
27415.21,3.358111845,27415.21,0.393904286,27415.21,-1.908680807,27415.21,1.040380877,27415.21,-0.407190734
27416.03,3.33672612,27416.03,0.466053351,27416.03,-2.338471852,27416.03,1.028336685,27416.03,-0.360126428
27416.86,3.230959798,27416.86,0.640367213,27416.86,-1.812126772,27416.86,1.04407922,27416.86,-0.345789703
27417.68,3.235349554,27417.68,0.621615163,27417.68,-2.221177818,27417.68,1.026541487,27417.68,-0.249625239
27418.5,3.203741124,27418.5,0.660491218,27418.5,-2.449399961,27418.5,1.048472485,27418.5,-0.201786892
27419.32,3.331571826,27419.32,0.523100575,27419.32,-1.887866779,27419.32,1.011157687,27419.32,-0.318702766
27420.15,3.306271743,27420.15,0.441056053,27420.15,-2.758199985,27420.15,1.076323352,27420.15,-0.438617315
27420.97,3.246796983,27420.97,0.445585102,27420.97,-1.914819562,27420.97,1.029304764,27420.97,-0.397601372
27421.79,3.370272986,27421.79,0.457550168,27421.79,-1.817839182,27421.79,1.027488211,27421.79,-0.243144218
27422.61,3.397429609,27422.61,0.446687824,27422.61,-2.152163085,27422.61,1.099752961,27422.61,-0.34897492
27423.44,3.425158228,27423.44,0.311090163,27423.44,-2.607966743,27423.44,1.03475458,27423.44,-0.394993808
27424.26,3.406098524,27424.26,0.477912843,27424.26,-2.552729246,27424.26,1.06296807,27424.26,-0.179048231
27425.08,3.288899276,27425.08,0.434207577,27425.08,-2.476366888,27425.08,1.022904587,27425.08,-0.409762493
27425.91,3.33807782,27425.91,0.480904816,27425.91,NaN,27425.91,1.093153365,27425.91,-0.30271995
27426.73,3.37824085,27426.73,0.529919283,27426.73,NaN,27426.73,1.068816525,27426.73,-0.22163866
27427.55,3.467200293,27427.55,0.533039267,27427.55,-3.093204616,27427.55,1.056780356,27427.55,-0.294182637
27428.37,3.41871284,27428.37,0.550972692,27428.37,-2.952503539,27428.37,1.046237571,27428.37,-0.346968901
27429.2,3.486566458,27429.2,0.48398644,27429.2,-2.760800766,27429.2,1.089487434,27429.2,-0.294291482
27430.02,3.598244975,27430.02,0.274150066,27430.02,-2.061679085,27430.02,1.084110985,27430.02,-0.296080442
27430.84,3.543016995,27430.84,0.576075737,27430.84,-2.865623588,27430.84,1.056764119,27430.84,-0.192855201
27431.66,3.574327799,27431.66,0.458430644,27431.66,-2.643250208,27431.66,1.078939946,27431.66,-0.256107727
27432.49,3.613594693,27432.49,0.449822961,27432.49,-4.528289142,27432.49,1.057207285,27432.49,-0.265609265
27433.31,3.584502409,27433.31,0.450040733,27433.31,-1.273270973,27433.31,1.070293143,27433.31,-0.468295687
27434.13,3.584942426,27434.13,0.440484134,27434.13,-1.422584363,27434.13,1.089861506,27434.13,-0.306730267
27434.95,3.479715699,27434.95,0.728415319,27434.95,-4.02023659,27434.95,1.059456473,27434.95,-0.229574442
27435.78,3.473197021,27435.78,0.53025191,27435.78,-2.039728904,27435.78,1.09804577,27435.78,-0.388551386
27436.6,3.460041366,27436.6,0.537603743,27436.6,NaN,27436.6,1.110316885,27436.6,-0.280056386
27437.42,3.573042799,27437.42,0.632928321,27437.42,-1.71913683,27437.42,1.085688134,27437.42,-0.223143551
27438.24,3.647965,27438.24,0.555187736,27438.24,-1.604296513,27438.24,1.130711514,27438.24,-0.11168056
27439.07,3.646833483,27439.07,0.435452363,27439.07,-2.321018795,27439.07,1.089892887,27439.07,-0.157963113
27439.89,3.669531813,27439.89,0.428942142,27439.89,-1.064710737,27439.89,1.147286585,27439.89,-0.282332423
27440.71,3.633506063,27440.71,0.423535712,27440.71,NaN,27440.71,1.157989222,27440.71,-0.235805433
27441.53,3.606866894,27441.53,0.429292444,27441.53,-3.319519351,27441.53,1.151252807,27441.53,-0.387541592
27442.36,3.578961726,27442.36,0.408909824,27442.36,-3.001962823,27442.36,1.093264682,27442.36,-0.396191471
27443.18,3.624378176,27443.18,0.453382748,27443.18,-2.313634929,27443.18,1.140947287,27443.18,-0.358246036
27444,3.657529841,27444,0.527754686,27444,-1.698669046,27444,1.170135704,27444,-0.292572058
27444.82,3.641486828,27444.82,0.465206103,27444.82,-1.641477266,27444.82,1.160644381,27444.82,-0.443335382
27445.65,3.583074395,27445.65,0.567984038,27445.65,-2.10084545,27445.65,1.162495965,27445.65,-0.29951653
