1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
28034.36,3.645517613,28034.36,0.400434555,28034,-0.29163,-0.030031,-0.2913,28034,0.27798,0.071688,0.25452,,,,,,,,,,,,,,,,28034.36,3.645517613,28034.36,-1.653401036,28034,-0.29163,-0.030031,-0.2913,28316,0.25781,0.19312,0.25974,,,,,,,,,,,,,,,,28034.36,0.400434555,28034.36,-1.653401036,28034,0.27798,0.071688,0.25452,28316,0.25781,0.19312,0.25974,,,,,,,,,,,,,,,,28034.36,3.645517613,28034.36,1.122200206,28034,-0.29163,-0.030031,-0.2913,28034,-0.13329,-0.0066616,-0.15859,,,,,,,,,,,,,,,,28034.36,0.400434555,28034.36,-0.418452304,28034,0.27798,0.071688,0.25452,28034,-0.58174,-0.064094,-0.55669,,,,,,,,,,,,,,,,28034.36,-1.653401036,28034.36,1.122200206,28316,0.25781,0.19312,0.25974,28034,-0.13329,-0.0066616,-0.15859,,,,,,,,,,,,,,,
28035.24,3.773327928,28035.24,0.253195896,28035,0.94811,0.097779,0.94845,28035,-0.24477,-0.075524,-0.26814,,,,,,,,,,,,,,,,28035.24,3.773327928,28035.24,-2.938103161,28035,0.94811,0.097779,0.94845,28318,0.87309,0.65063,0.87505,,,,,,,,,,,,,,,,28035.24,0.253195896,28035.24,-2.938103161,28035,-0.24477,-0.075524,-0.26814,28318,0.87309,0.65063,0.87505,,,,,,,,,,,,,,,,28035.24,3.773327928,28035.24,1.180139369,28035,0.94811,0.097779,0.94845,28035,1.2461,0.051282,1.2209,,,,,,,,,,,,,,,,28035.24,0.253195896,28035.24,-0.348836496,28035,-0.24477,-0.075524,-0.26814,28035,0.022913,0.0055101,0.047859,,,,,,,,,,,,,,,,28035.24,-2.938103161,28035.24,1.180139369,28318,0.87309,0.65063,0.87505,28035,1.2461,0.051282,1.2209,,,,,,,,,,,,,,,
28036.11,3.646244222,28036.11,0.503605376,28036,-0.28458,-0.029305,-0.28425,28036,0.64428,0.17491,0.621,,,,,,,,,,,,,,,,28036.11,3.646244222,28036.11,-3.394028892,28036,-0.28458,-0.029305,-0.28425,28320,0.76946,0.57361,0.77146,,,,,,,,,,,,,,,,28036.11,0.503605376,28036.11,-3.394028892,28036,0.64428,0.17491,0.621,28320,0.76946,0.57361,0.77146,,,,,,,,,,,,,,,,28036.11,3.646244222,28036.11,1.151728808,28036,-0.28458,-0.029305,-0.28425,28036,0.5697,0.022876,0.5446,,,,,,,,,,,,,,,,28036.11,0.503605376,28036.11,-0.192444564,28036,0.64428,0.17491,0.621,28036,1.3813,0.16189,1.4061,,,,,,,,,,,,,,,,28036.11,-3.394028892,28036.11,1.151728808,28320,0.76946,0.57361,0.77146,28036,0.5697,0.022876,0.5446,,,,,,,,,,,,,,,
28036.99,3.737327796,28036.99,0.361013346,28037,0.59892,0.061779,0.59925,28037,0.13802,0.032346,0.11484,,,,,,,,,,,,,,,,28036.99,3.737327796,28036.99,NaN,28037,0.59892,0.061779,0.59925,28321,0.21733,0.1631,0.21936,,,,,,,,,,,,,,,,28036.99,0.361013346,28036.99,NaN,28037,0.13802,0.032346,0.11484,28321,0.21733,0.1631,0.21936,,,,,,,,,,,,,,,,28036.99,3.737327796,28036.99,1.095979718,28037,0.59892,0.061779,0.59925,28037,-0.75752,-0.032869,-0.78252,,,,,,,,,,,,,,,,28036.99,0.361013346,28036.99,-0.359621418,28037,0.13802,0.032346,0.11484,28037,-0.07076,-0.0052979,-0.046015,,,,,,,,,,,,,,,,28036.99,NaN,28036.99,1.095979718,28321,0.21733,0.1631,0.21936,28037,-0.75752,-0.032869,-0.78252,,,,,,,,,,,,,,,
28037.87,3.755993166,28037.87,0.267632634,28038,0.77997,0.080444,0.7803,28038,-0.19352,-0.061008,-0.2166,,,,,,,,,,,,,,,,28037.87,3.755993166,28037.87,-1.737466387,28038,0.77997,0.080444,0.7803,28323,1.3931,1.0374,1.3952,,,,,,,,,,,,,,,,28037.87,0.267632634,28037.87,-1.737466387,28038,-0.19352,-0.061008,-0.2166,28323,1.3931,1.0374,1.3952,,,,,,,,,,,,,,,,28037.87,3.755993166,28037.87,1.164705513,28038,0.77997,0.080444,0.7803,28038,0.87863,0.035861,0.85374,,,,,,,,,,,,,,,,28037.87,0.267632634,28037.87,-0.297746859,28038,-0.19352,-0.061008,-0.2166,28038,0.46666,0.056565,0.4913,,,,,,,,,,,,,,,,28037.87,-1.737466387,28037.87,1.164705513,28323,1.3931,1.0374,1.3952,28038,0.87863,0.035861,0.85374,,,,,,,,,,,,,,,
28038.75,3.738888867,28038.75,0.14756087,28039,0.61406,0.06334,0.61439,28039,-0.61982,-0.18105,-0.64281,,,,,,,,,,,,,,,,28038.75,3.738888867,28038.75,NaN,28039,0.61406,0.06334,0.61439,28324,0.14879,0.11219,0.15089,,,,,,,,,,,,,,,,28038.75,0.14756087,28038.75,NaN,28039,-0.61982,-0.18105,-0.64281,28324,0.14879,0.11219,0.15089,,,,,,,,,,,,,,,,28038.75,3.738888867,28038.75,1.163595463,28039,0.61406,0.06334,0.61439,28039,0.85221,0.034755,0.82741,,,,,,,,,,,,,,,,28038.75,0.14756087,28038.75,-0.346870944,28039,-0.61982,-0.18105,-0.64281,28039,0.039985,0.0074295,0.064529,,,,,,,,,,,,,,,,28038.75,NaN,28038.75,1.163595463,28324,0.14879,0.11219,0.15089,28039,0.85221,0.034755,0.82741,,,,,,,,,,,,,,,
28039.63,3.73683034,28039.63,0.210224013,28040,0.59409,0.061281,0.59442,28040,-0.39734,-0.11836,-0.42024,,,,,,,,,,,,,,,,28039.63,3.73683034,28039.63,-2.4911372,28040,0.59409,0.061281,0.59442,28325,0.40924,0.30586,0.41136,,,,,,,,,,,,,,,,28039.63,0.210224013,28039.63,-2.4911372,28040,-0.39734,-0.11836,-0.42024,28325,0.40924,0.30586,0.41136,,,,,,,,,,,,,,,,28039.63,3.73683034,28039.63,1.150154111,28040,0.59409,0.061281,0.59442,28040,0.53221,0.021318,0.50751,,,,,,,,,,,,,,,,28039.63,0.210224013,28039.63,-0.31923043,28040,-0.39734,-0.11836,-0.42024,28040,0.28006,0.035058,0.3045,,,,,,,,,,,,,,,,28039.63,-2.4911372,28039.63,1.150154111,28325,0.40924,0.30586,0.41136,28040,0.53221,0.021318,0.50751,,,,,,,,,,,,,,,
28040.51,3.788700017,28040.51,-0.016289953,28041,1.0972,0.11315,1.0975,28041,-1.2015,-0.34485,-1.2244,,,,,,,,,,,,,,,,28040.51,3.788700017,28040.51,-3.614515039,28041,1.0972,0.11315,1.0975,28326,0.025202,0.020345,0.027363,,,,,,,,,,,,,,,,28040.51,-0.016289953,28040.51,-3.614515039,28041,-1.2015,-0.34485,-1.2244,28326,0.025202,0.020345,0.027363,,,,,,,,,,,,,,,,28040.51,3.788700017,28040.51,1.100336923,28041,1.0972,0.11315,1.0975,28041,-0.65379,-0.028495,-0.67838,,,,,,,,,,,,,,,,28040.51,-0.016289953,28040.51,-0.395639214,28041,-1.2015,-0.34485,-1.2244,28041,-0.3836,-0.041362,-0.35925,,,,,,,,,,,,,,,,28040.51,-3.614515039,28040.51,1.100336923,28326,0.025202,0.020345,0.027363,28041,-0.65379,-0.028495,-0.67838,,,,,,,,,,,,,,,
28041.38,3.785896993,28041.38,0.007547206,28041,1.07,0.11035,1.0704,28041,-1.1169,-0.32099,-1.1396,,,,,,,,,,,,,,,,28041.38,3.785896993,28041.38,-1.409283879,28041,1.07,0.11035,1.0704,28327,-0.6782,-0.50263,-0.676,,,,,,,,,,,,,,,,28041.38,0.007547206,28041.38,-1.409283879,28041,-1.1169,-0.32099,-1.1396,28327,-0.6782,-0.50263,-0.676,,,,,,,,,,,,,,,,28041.38,3.785896993,28041.38,1.127180243,28041,1.07,0.11035,1.0704,28041,-0.014732,-0.0016475,-0.039222,,,,,,,,,,,,,,,,28041.38,0.007547206,28041.38,-0.361013346,28041,-1.1169,-0.32099,-1.1396,28041,-0.08285,-0.0067476,-0.058607,,,,,,,,,,,,,,,,28041.38,-1.409283879,28041.38,1.127180243,28327,-0.6782,-0.50263,-0.676,28041,-0.014732,-0.0016475,-0.039222,,,,,,,,,,,,,,,
28042.26,3.854568611,28042.26,-0.069679921,28042,1.7361,0.17902,1.7365,28042,-1.3911,-0.39819,-1.4137,,,,,,,,,,,,,,,,28042.26,3.854568611,28042.26,-2.819841607,28042,1.7361,0.17902,1.7365,28328,0.79958,0.59617,0.80181,,,,,,,,,,,,,,,,28042.26,-0.069679921,28042.26,-2.819841607,28042,-1.3911,-0.39819,-1.4137,28328,0.79958,0.59617,0.80181,,,,,,,,,,,,,,,,28042.26,3.854568611,28042.26,1.092158204,28042,1.7361,0.17902,1.7365,28042,-0.8485,-0.036665,-0.87289,,,,,,,,,,,,,,,,28042.26,-0.069679921,28042.26,-0.384531898,28042,-1.3911,-0.39819,-1.4137,28042,-0.28712,-0.030278,-0.26298,,,,,,,,,,,,,,,,28042.26,-2.819841607,28042.26,1.092158204,28328,0.79958,0.59617,0.80181,28042,-0.8485,-0.036665,-0.87289,,,,,,,,,,,,,,,
28043.14,3.779723347,28043.14,0.107541542,28043,1.0101,0.10417,1.0105,28043,-0.7619,-0.22094,-0.78442,,,,,,,,,,,,,,,,28043.14,3.779723347,28043.14,-2.365669068,28043,1.0101,0.10417,1.0105,28329,0.91598,0.68274,0.91824,,,,,,,,,,,,,,,,28043.14,0.107541542,28043.14,-2.365669068,28043,-0.7619,-0.22094,-0.78442,28329,0.91598,0.68274,0.91824,,,,,,,,,,,,,,,,28043.14,3.779723347,28043.14,1.076520264,28043,1.0101,0.10417,1.0105,28043,-1.2208,-0.052299,-1.2451,,,,,,,,,,,,,,,,28043.14,0.107541542,28043.14,-0.205290764,28043,-0.7619,-0.22094,-0.78442,28043,1.2697,0.14895,1.2937,,,,,,,,,,,,,,,,28043.14,-2.365669068,28043.14,1.076520264,28329,0.91598,0.68274,0.91824,28043,-1.2208,-0.052299,-1.2451,,,,,,,,,,,,,,,
28044.02,3.791554549,28044.02,-0.130496489,28044,1.1249,0.116,1.1252,28044,-1.607,-0.45895,-1.6295,,,,,,,,,,,,,,,,28044.02,3.791554549,28044.02,-3.076957713,28044,1.1249,0.116,1.1252,28329,-1.8582,-1.38,-1.8559,,,,,,,,,,,,,,,,28044.02,-0.130496489,28044.02,-3.076957713,28044,-1.607,-0.45895,-1.6295,28329,-1.8582,-1.38,-1.8559,,,,,,,,,,,,,,,,28044.02,3.791554549,28044.02,1.111156628,28044,1.1249,0.116,1.1252,28044,-0.39621,-0.017658,-0.42039,,,,,,,,,,,,,,,,28044.02,-0.130496489,28044.02,-0.30196803,28044,-1.607,-0.45895,-1.6295,28044,0.42999,0.052263,0.45393,,,,,,,,,,,,,,,,28044.02,-3.076957713,28044.02,1.111156628,28329,-1.8582,-1.38,-1.8559,28044,-0.39621,-0.017658,-0.42039,,,,,,,,,,,,,,,
28044.9,3.917407544,28044.9,-0.310311411,28045,2.3457,0.24186,2.346,28045,-2.2454,-0.63874,-2.2678,,,,,,,,,,,,,,,,28044.9,3.917407544,28044.9,NaN,28045,2.3457,0.24186,2.346,28330,-0.10932,-0.079551,-0.10699,,,,,,,,,,,,,,,,28044.9,-0.310311411,28044.9,NaN,28045,-2.2454,-0.63874,-2.2678,28330,-0.10932,-0.079551,-0.10699,,,,,,,,,,,,,,,,28044.9,3.917407544,28044.9,1.133011491,28045,2.3457,0.24186,2.346,28045,0.12409,0.0042008,0.10001,,,,,,,,,,,,,,,,28044.9,-0.310311411,28044.9,-0.383336546,28045,-2.2454,-0.63874,-2.2678,28045,-0.27674,-0.029117,-0.2529,,,,,,,,,,,,,,,,28044.9,NaN,28044.9,1.133011491,28330,-0.10932,-0.079551,-0.10699,28045,0.12409,0.0042008,0.10001,,,,,,,,,,,,,,,
28045.78,3.791068624,28045.78,-0.184385541,28046,1.1202,0.11552,1.1205,28046,-1.7984,-0.51279,-1.8206,,,,,,,,,,,,,,,,28045.78,3.791068624,28045.78,NaN,28046,1.1202,0.11552,1.1205,28333,0.061392,0.047402,0.063752,,,,,,,,,,,,,,,,28045.78,-0.184385541,28045.78,NaN,28046,-1.7984,-0.51279,-1.8206,28333,0.061392,0.047402,0.063752,,,,,,,,,,,,,,,,28045.78,3.791068624,28045.78,1.099372311,28046,1.1202,0.11552,1.1205,28046,-0.67676,-0.029434,-0.70074,,,,,,,,,,,,,,,,28045.78,-0.184385541,28045.78,-0.316736992,28046,-1.7984,-0.51279,-1.8206,28046,0.30172,0.037471,0.32546,,,,,,,,,,,,,,,,28045.78,NaN,28045.78,1.099372311,28333,0.061392,0.047402,0.063752,28046,-0.67676,-0.029434,-0.70074,,,,,,,,,,,,,,,
28046.65,3.871250029,28046.65,-0.288270135,28047,1.8979,0.1957,1.8983,28047,-2.1672,-0.61665,-2.1893,,,,,,,,,,,,,,,,28046.65,3.871250029,28046.65,-1.958332669,28047,1.8979,0.1957,1.8983,28334,0.92025,0.68602,0.92265,,,,,,,,,,,,,,,,28046.65,-0.288270135,28046.65,-1.958332669,28047,-2.1672,-0.61665,-2.1893,28334,0.92025,0.68602,0.92265,,,,,,,,,,,,,,,,28046.65,3.871250029,28046.65,1.110357875,28047,1.8979,0.1957,1.8983,28047,-0.41522,-0.018444,-0.4391,,,,,,,,,,,,,,,,28046.65,-0.288270135,28046.65,-0.31449333,28047,-2.1672,-0.61665,-2.1893,28047,0.3212,0.039703,0.34484,,,,,,,,,,,,,,,,28046.65,-1.958332669,28046.65,1.110357875,28334,0.92025,0.68602,0.92265,28047,-0.41522,-0.018444,-0.4391,,,,,,,,,,,,,,,
28047.53,3.901062919,28047.53,-0.148923276,28048,2.1871,0.22551,2.1874,28048,-1.6724,-0.47727,-1.6945,,,,,,,,,,,,,,,,28047.53,3.901062919,28047.53,-3.682609841,28048,2.1871,0.22551,2.1874,28335,0.90401,0.67397,0.90644,,,,,,,,,,,,,,,,28047.53,-0.148923276,28047.53,-3.682609841,28048,-1.6724,-0.47727,-1.6945,28335,0.90401,0.67397,0.90644,,,,,,,,,,,,,,,,28047.53,3.901062919,28047.53,1.108196825,28048,2.1871,0.22551,2.1874,28048,-0.46667,-0.020601,-0.49045,,,,,,,,,,,,,,,,28047.53,-0.148923276,28047.53,-0.136831231,28048,-1.6724,-0.47727,-1.6945,28048,1.8643,0.21735,1.8878,,,,,,,,,,,,,,,,28047.53,-3.682609841,28047.53,1.108196825,28335,0.90401,0.67397,0.90644,28048,-0.46667,-0.020601,-0.49045,,,,,,,,,,,,,,,
28048.41,3.818139725,28048.41,-0.293386594,28048,1.3828,0.14259,1.3831,28048,-2.1853,-0.62171,-2.2073,,,,,,,,,,,,,,,,28048.41,3.818139725,28048.41,-2.523172188,28048,1.3828,0.14259,1.3831,28336,-0.30285,-0.22335,-0.30039,,,,,,,,,,,,,,,,28048.41,-0.293386594,28048.41,-2.523172188,28048,-2.1853,-0.62171,-2.2073,28336,-0.30285,-0.22335,-0.30039,,,,,,,,,,,,,,,,28048.41,3.818139725,28048.41,1.113025914,28048,1.3828,0.14259,1.3831,28048,-0.3517,-0.015768,-0.37538,,,,,,,,,,,,,,,,28048.41,-0.293386594,28048.41,-0.14876136,28048,-2.1853,-0.62171,-2.2073,28048,1.7607,0.20541,1.7841,,,,,,,,,,,,,,,,28048.41,-2.523172188,28048.41,1.113025914,28336,-0.30285,-0.22335,-0.30039,28048,-0.3517,-0.015768,-0.37538,,,,,,,,,,,,,,,
28049.29,3.847000105,28049.29,-0.325691398,28049,1.6627,0.17145,1.663,28049,-2.3,-0.65399,-2.3219,,,,,,,,,,,,,,,,28049.29,3.847000105,28049.29,-1.967112357,28049,1.6627,0.17145,1.663,28336,-1.7522,-1.301,-1.7497,,,,,,,,,,,,,,,,28049.29,-0.325691398,28049.29,-1.967112357,28049,-2.3,-0.65399,-2.3219,28336,-1.7522,-1.301,-1.7497,,,,,,,,,,,,,,,,28049.29,3.847000105,28049.29,1.141326642,28049,1.6627,0.17145,1.663,28049,0.32205,0.012537,0.29847,,,,,,,,,,,,,,,,28049.29,-0.325691398,28049.29,-0.233246866,28049,-2.3,-0.65399,-2.3219,28049,1.0269,0.12091,1.0502,,,,,,,,,,,,,,,,28049.29,-1.967112357,28049.29,1.141326642,28336,-1.7522,-1.301,-1.7497,28049,0.32205,0.012537,0.29847,,,,,,,,,,,,,,,
28050.17,3.900407247,28050.17,-0.348769764,28050,2.1808,0.22486,2.1811,28050,-2.382,-0.67704,-2.4037,,,,,,,,,,,,,,,,28050.17,3.900407247,28050.17,-2.708050201,28050,2.1808,0.22486,2.1811,28337,-0.090717,-0.065573,-0.088191,,,,,,,,,,,,,,,,28050.17,-0.348769764,28050.17,-2.708050201,28050,-2.382,-0.67704,-2.4037,28337,-0.090717,-0.065573,-0.088191,,,,,,,,,,,,,,,,28050.17,3.900407247,28050.17,1.106267641,28050,2.1808,0.22486,2.1811,28050,-0.5126,-0.022518,-0.53607,,,,,,,,,,,,,,,,28050.17,-0.348769764,28050.17,-0.101253734,28050,-2.382,-0.67704,-2.4037,28050,2.1733,0.2529,2.1965,,,,,,,,,,,,,,,,28050.17,-2.708050201,28050.17,1.106267641,28337,-0.090717,-0.065573,-0.088191,28050,-0.5126,-0.022518,-0.53607,,,,,,,,,,,,,,,
28051.05,3.8157027,28051.05,-0.209590585,28051,1.3591,0.14015,1.3595,28051,-1.8878,-0.53783,-1.9095,,,,,,,,,,,,,,,,28051.05,3.8157027,28051.05,-1.718487268,28051,1.3591,0.14015,1.3595,28338,0.23249,0.17477,0.23505,,,,,,,,,,,,,,,,28051.05,-0.209590585,28051.05,-1.718487268,28051,-1.8878,-0.53783,-1.9095,28338,0.23249,0.17477,0.23505,,,,,,,,,,,,,,,,28051.05,3.8157027,28051.05,1.077782904,28051,1.3591,0.14015,1.3595,28051,-1.1907,-0.050998,-1.2141,,,,,,,,,,,,,,,,28051.05,-0.209590585,28051.05,-0.139956893,28051,-1.8878,-0.53783,-1.9095,28051,1.8372,0.21418,1.8603,,,,,,,,,,,,,,,,28051.05,-1.718487268,28051.05,1.077782904,28338,0.23249,0.17477,0.23505,28051,-1.1907,-0.050998,-1.2141,,,,,,,,,,,,,,,
28051.92,3.820168752,28051.92,-0.225046501,28052,1.4025,0.14462,1.4028,28052,-1.9427,-0.55326,-1.9643,,,,,,,,,,,,,,,,28051.92,3.820168752,28051.92,NaN,28052,1.4025,0.14462,1.4028,28339,0.70837,0.52863,0.71097,,,,,,,,,,,,,,,,28051.92,-0.225046501,28051.92,NaN,28052,-1.9427,-0.55326,-1.9643,28339,0.70837,0.52863,0.71097,,,,,,,,,,,,,,,,28051.92,3.820168752,28051.92,1.110069837,28052,1.4025,0.14462,1.4028,28052,-0.42208,-0.018707,-0.44535,,,,,,,,,,,,,,,,28051.92,-0.225046501,28051.92,-0.256488027,28052,-1.9427,-0.55326,-1.9643,28052,0.82501,0.097639,0.84805,,,,,,,,,,,,,,,,28051.92,NaN,28051.92,1.110069837,28339,0.70837,0.52863,0.71097,28052,-0.42208,-0.018707,-0.44535,,,,,,,,,,,,,,,
28052.8,3.940044929,28052.8,-0.437995449,28053,2.5652,0.26449,2.5656,28053,-2.6988,-0.76619,-2.7203,,,,,,,,,,,,,,,,28052.8,3.940044929,28052.8,-2.352240683,28053,2.5652,0.26449,2.5656,28340,0.1575,0.11906,0.16013,,,,,,,,,,,,,,,,28052.8,-0.437995449,28052.8,-2.352240683,28053,-2.6988,-0.76619,-2.7203,28340,0.1575,0.11906,0.16013,,,,,,,,,,,,,,,,28052.8,3.940044929,28052.8,1.120968404,28053,2.5652,0.26449,2.5656,28053,-0.16262,-0.007804,-0.18579,,,,,,,,,,,,,,,,28052.8,-0.437995449,28052.8,-0.20047848,28053,-2.6988,-0.76619,-2.7203,28053,1.3115,0.15364,1.3344,,,,,,,,,,,,,,,,28052.8,-2.352240683,28052.8,1.120968404,28340,0.1575,0.11906,0.16013,28053,-0.16262,-0.007804,-0.18579,,,,,,,,,,,,,,,
28053.68,3.857411361,28053.68,-0.260018681,28054,1.7637,0.18186,1.764,28054,-2.0669,-0.58818,-2.0883,,,,,,,,,,,,,,,,28053.68,3.857411361,28053.68,-1.651402112,28054,1.7637,0.18186,1.764,28341,-0.52952,-0.39174,-0.52687,,,,,,,,,,,,,,,,28053.68,-0.260018681,28053.68,-1.651402112,28054,-2.0669,-0.58818,-2.0883,28341,-0.52952,-0.39174,-0.52687,,,,,,,,,,,,,,,,28053.68,3.857411361,28053.68,1.069558693,28054,1.7637,0.18186,1.764,28054,-1.3865,-0.059209,-1.4096,,,,,,,,,,,,,,,,28053.68,-0.260018681,28053.68,-0.234954712,28054,-2.0669,-0.58818,-2.0883,28054,1.012,0.11915,1.0349,,,,,,,,,,,,,,,,28053.68,-1.651402112,28053.68,1.069558693,28341,-0.52952,-0.39174,-0.52687,28054,-1.3865,-0.059209,-1.4096,,,,,,,,,,,,,,,
28054.56,3.990391506,28054.56,-0.45044745,28055,3.0536,0.31484,3.0539,28055,-2.743,-0.77859,-2.7643,,,,,,,,,,,,,,,,28054.56,3.990391506,28054.56,-1.432216112,28055,3.0536,0.31484,3.0539,28342,0.92025,0.68624,0.92295,,,,,,,,,,,,,,,,28054.56,-0.45044745,28054.56,-1.432216112,28055,-2.743,-0.77859,-2.7643,28342,0.92025,0.68624,0.92295,,,,,,,,,,,,,,,,28054.56,3.990391506,28054.56,1.08837307,28055,3.0536,0.31484,3.0539,28055,-0.93862,-0.040391,-0.96158,,,,,,,,,,,,,,,,28054.56,-0.45044745,28054.56,-0.2110979,28055,-2.743,-0.77859,-2.7643,28055,1.2193,0.14299,1.242,,,,,,,,,,,,,,,,28054.56,-1.432216112,28054.56,1.08837307,28342,0.92025,0.68624,0.92295,28055,-0.93862,-0.040391,-0.96158,,,,,,,,,,,,,,,
28055.44,3.83217898,28055.44,-0.356431605,28055,1.519,0.15663,1.5193,28055,-2.4092,-0.68454,-2.4304,,,,,,,,,,,,,,,,28055.44,3.83217898,28055.44,-3.73596749,28055,1.519,0.15663,1.5193,28343,0.4747,0.35499,0.47743,,,,,,,,,,,,,,,,28055.44,-0.356431605,28055.44,-3.73596749,28055,-2.4092,-0.68454,-2.4304,28343,0.4747,0.35499,0.47743,,,,,,,,,,,,,,,,28055.44,3.83217898,28055.44,1.060111215,28055,1.519,0.15663,1.5193,28055,-1.6114,-0.068648,-1.6343,,,,,,,,,,,,,,,,28055.44,-0.356431605,28055.44,-0.276950538,28055,-2.4092,-0.68454,-2.4304,28055,0.64728,0.07713,0.66992,,,,,,,,,,,,,,,,28055.44,-3.73596749,28055.44,1.060111215,28343,0.4747,0.35499,0.47743,28055,-1.6114,-0.068648,-1.6343,,,,,,,,,,,,,,,
28056.32,3.888746277,28056.32,-0.447658194,28056,2.0677,0.21319,2.068,28056,-2.7331,-0.77574,-2.7542,,,,,,,,,,,,,,,,28056.32,3.888746277,28056.32,-1.841899617,28056,2.0677,0.21319,2.068,28344,-0.37565,-0.27726,-0.37289,,,,,,,,,,,,,,,,28056.32,-0.447658194,28056.32,-1.841899617,28056,-2.7331,-0.77574,-2.7542,28344,-0.37565,-0.27726,-0.37289,,,,,,,,,,,,,,,,28056.32,3.888746277,28056.32,1.069351487,28056,2.0677,0.21319,2.068,28056,-1.3915,-0.059404,-1.4142,,,,,,,,,,,,,,,,28056.32,-0.447658194,28056.32,-0.238865141,28056,-2.7331,-0.77574,-2.7542,28056,0.97808,0.1152,1.0006,,,,,,,,,,,,,,,,28056.32,-1.841899617,28056.32,1.069351487,28344,-0.37565,-0.27726,-0.37289,28056,-1.3915,-0.059404,-1.4142,,,,,,,,,,,,,,,
28057.19,3.903118614,28057.19,-0.425091073,28057,2.2071,0.22757,2.2074,28057,-2.6529,-0.75315,-2.674,,,,,,,,,,,,,,,,28057.19,3.903118614,28057.19,NaN,28057,2.2071,0.22757,2.2074,28345,0.47153,0.35268,0.47433,,,,,,,,,,,,,,,,28057.19,-0.425091073,28057.19,NaN,28057,-2.6529,-0.75315,-2.674,28345,0.47153,0.35268,0.47433,,,,,,,,,,,,,,,,28057.19,3.903118614,28057.19,1.079256638,28057,2.2071,0.22757,2.2074,28057,-1.1557,-0.049494,-1.1783,,,,,,,,,,,,,,,,28057.19,-0.425091073,28057.19,-0.181615093,28057,-2.6529,-0.75315,-2.674,28057,1.4753,0.17244,1.4978,,,,,,,,,,,,,,,,28057.19,NaN,28057.19,1.079256638,28345,0.47153,0.35268,0.47433,28057,-1.1557,-0.049494,-1.1783,,,,,,,,,,,,,,,
