depth,Si,S,K,Ca,Ti,Mn,Fe,Zn,Br,Rb,Sr,Mo inc,Mo coh
504.3,0.362894957,0.17328185,1.117167016,0.666604108,0.794282676,1.026103915,7.597696724,0.566560569,0.349377525,1.108367979,0.803779483,5.111431486,2.864311224
504.5,0.388303897,0.16963578,1.024569947,0.696319544,0.845035976,1.022355282,7.307661067,0.566284674,0.353218048,1.152237674,0.851657433,5.395366956,3.049051519
504.7,0.391417457,0.172745232,1.037962529,0.763537548,0.917657926,1.111360768,7.369020254,0.561219405,0.367192032,1.123896839,0.99837836,5.276373584,3.011009716
504.9,0.40565585,0.182101434,1.037880263,0.751535464,0.93351756,1.143476768,7.307870283,0.56962965,0.316818906,1.058461293,1.163032725,5.302604823,3.050823636
505.1,0.41105387,0.20378515,1.030751874,0.762961568,0.915355294,1.153169354,7.264953559,0.567981068,0.299120674,1.030578944,1.190284617,5.36522029,3.042634081
505.3,0.411730254,0.180802828,1.001864966,0.780928787,0.96443611,1.134400805,7.222152219,0.581660619,0.299454975,1.020414689,1.229101756,5.403594666,3.064888944
505.5,0.398130667,0.191326217,1.024270708,0.768616162,0.934214891,1.147728421,7.244924177,0.541152262,0.2791781,1.058827605,1.203740448,5.363783214,3.06382164
505.7,0.409453714,0.18396872,1.030576993,0.770389359,0.921643593,1.163295415,7.270994499,0.560998096,0.318643169,1.013163307,1.206291261,5.351694854,3.030522837
505.9,0.388950545,0.194697657,1.023923368,0.76522591,0.90368617,1.177777726,7.278845965,0.528882681,0.332053746,1.015435793,1.175571184,5.371795776,3.018824427
506.1,0.40622153,0.16152871,0.997896643,0.761844354,0.89027796,1.163538484,7.264488008,0.554900481,0.279775933,1.030019478,1.19185542,5.387293652,3.029035915
506.3,0.40976466,0.19800689,1.017461595,0.768875335,0.906065562,1.182504333,7.301456288,0.55207762,0.362529685,0.998606338,1.192552499,5.34953293,2.998634272
506.5,0.395549478,0.196240729,0.999944737,0.773773118,0.921762994,1.172962494,7.240698235,0.521030309,0.332450281,1.006657584,1.165577867,5.408323401,3.053015571
506.7,0.401812976,0.201867003,0.988594514,0.76963671,0.932568139,1.166511929,7.193934402,0.534411724,0.350380774,1.026731342,1.181087027,5.460132536,3.046714339
506.9,0.389109469,0.17679333,1.004536935,0.757538584,0.88015643,1.179358608,7.298464493,0.491060899,0.355246144,1.003700169,1.114752597,5.387278198,3.011240023
507.1,0.397401401,0.160238789,0.977846965,0.778256573,0.938382763,1.129405932,7.166808156,0.503411597,0.320477578,1.017681789,1.222214282,5.488112426,3.077686647
507.3,0.4397107,0.213805476,0.958211242,0.824405311,0.979870543,1.090687646,7.097594021,0.523374576,0.344182969,1.009025343,1.23831486,5.535808231,3.122297197
507.5,0.397031597,0.187952208,0.999313239,0.736922272,0.874457146,1.156239757,7.316438369,0.509522338,0.325798604,1.008029431,1.167569385,5.35642018,3.018462694
507.7,0.364275039,0.191707257,1.048861719,0.686725752,0.82090747,1.097872836,7.423355429,0.55100621,0.34830022,1.026688855,1.05519931,5.273915637,2.95572798
507.9,0.392854797,0.189400196,1.056116676,0.714298824,0.882240557,1.111611544,7.384077361,0.555580582,0.28912128,1.061160091,1.013798281,5.303771774,2.96877194
508.1,0.384717505,0.208853478,1.037950797,0.724524461,0.864212814,1.180889881,7.368715154,0.543000648,0.350999847,1.054579435,1.126780876,5.272676152,2.979226721
508.3,0.415439178,0.19460959,1.007709152,0.775767893,0.94290075,1.157916043,7.261658932,0.524043608,0.306719671,1.024979833,1.142353666,5.377025956,3.03520203
508.5,0.404396861,0.173435035,1.024622404,0.748632561,0.912537101,1.17143381,7.253842528,0.55018061,0.371185812,1.028327494,1.188647159,5.384389982,3.050608659
508.7,0.438367442,0.186168841,0.996467997,0.809364053,0.980589572,1.124702997,7.136295651,0.527769758,0.304807249,1.064441401,1.228052552,5.475721271,3.105662096
508.9,0.452175392,0.191644302,0.980872088,0.855954203,1.029188895,1.103746455,7.046782708,0.541003146,0.322976442,0.974190519,1.358339249,5.523447126,3.16806752
509.1,0.486603979,0.209248109,0.935683376,0.907553301,1.086755071,1.080552587,6.997582504,0.5605131,0.303925161,1.017958535,1.418716038,5.512459267,3.20187034
509.3,0.463443416,0.194880042,0.975156732,0.862065278,1.030761204,1.097463495,7.142123351,0.563116143,0.356404653,0.977988477,1.390926829,5.400588801,3.117223222
509.5,0.408063763,0.193981327,1.020439454,0.79484354,0.973525704,1.141463803,7.295992136,0.551060408,0.289001332,1.018887454,1.309885839,5.283639273,3.054331701
509.7,0.431192125,0.218619998,1.017276569,0.802879657,0.957158651,1.158567371,7.249102601,0.561364331,0.334209585,1.009675822,1.274556667,5.335357075,3.063452931
509.9,0.411131635,0.189869687,1.024888226,0.759366787,0.896562365,1.172830147,7.40167909,0.585362947,0.3194209,1.013375075,1.154343115,5.230836234,2.974675905
510.1,0.34832285,0.179442017,0.938440839,0.736147547,0.905496448,1.118020071,7.445979975,0.536627613,0.291797764,0.99867546,1.164414821,5.219900674,2.947885789
510.3,0.362227034,0.162202283,0.980338471,0.754298282,0.926941196,1.153657358,7.344251834,0.552133731,0.280034862,0.98706797,1.161648344,5.307374601,3.012970873
510.5,0.355067525,0.203600917,0.980549601,0.750934331,0.924625425,1.152335465,7.289689713,0.560189263,0.368560374,1.006837834,1.177043782,5.365921027,3.01776179
510.7,0.354279076,0.184973321,0.974765668,0.746937808,0.923260849,1.150843051,7.26575196,0.53375399,0.344029674,1.003445254,1.199492019,5.389841418,3.028028468
510.9,0.356051373,0.190961954,0.988272281,0.73105415,0.917510204,1.146972117,7.305210183,0.549592979,0.276045571,1.026938837,1.165051014,5.360364977,3.009616094
511.1,0.35231725,0.169169359,0.997195442,0.759958825,0.899099539,1.155149353,7.315003246,0.539613099,0.311545768,1.006744786,1.158279239,5.344929946,3.000074418
511.3,0.371645518,0.226340691,0.992602029,0.75079865,0.921491954,1.162570774,7.384166319,0.565333719,0.27569561,1.006670314,1.129408135,5.266696332,2.965863041
511.5,0.35754356,0.196912473,1.003723212,0.732515138,0.918914636,1.148187156,7.391480141,0.555430432,0.349157788,1.030607096,1.147080612,5.263649348,2.982779729
511.7,0.367389744,0.202102829,1.027013424,0.723947897,0.905874726,1.115961091,7.409064623,0.551122741,0.302668697,1.03199321,1.129956523,5.250033177,2.966300562
511.9,0.365701016,0.16497842,1.018398549,0.729216506,0.913701066,1.067216301,7.465722208,0.516691815,0.274964034,1.021363805,1.080592715,5.211066186,2.967404241
512.1,0.348974169,0.174120643,1.041458068,0.702206015,0.909545256,1.102395038,7.464358375,0.546581661,0.282936639,1.01234902,1.133551096,5.193977066,2.961316574
512.3,0.34455317,0.189407049,1.043504904,0.729661733,0.892582189,1.157146421,7.411854666,0.578348507,0.293191788,1.034162386,1.13903187,5.219699764,2.980372929
512.5,0.388640863,0.186946365,1.026310241,0.777393014,0.964520269,1.154140019,7.340195341,0.589857867,0.304525549,1.075856627,1.17449784,5.267447272,3.004128171
512.7,0.357409835,0.193909095,1.031943116,0.744609303,0.886617399,1.186102145,7.406820261,0.582880364,0.363001985,1.02958178,1.139694713,5.225982456,2.967285519
512.9,0.343593983,0.187211431,1.030537889,0.711643835,0.876378993,1.201323273,7.385624661,0.570227456,0.342371659,1.019905915,1.144711177,5.26612935,2.976146512
513.1,0.353502911,0.217636173,1.022776706,0.715976538,0.878515208,1.217554718,7.398767277,0.565954963,0.302555309,1.014035569,1.130276471,5.247778322,2.978668471
513.3,0.373854354,0.15439422,0.993364343,0.758751056,0.923491426,1.183898274,7.308640997,0.559901633,0.302050427,1.04821652,1.149651784,5.340013318,3.007616925
513.5,0.366795662,0.19130091,0.996338111,0.771072645,0.925313924,1.151803186,7.267537366,0.557812442,0.281744232,1.00208839,1.201682474,5.378148669,3.044831081
513.7,0.389147396,0.18840257,0.963264284,0.777836298,0.941065626,1.14273489,7.180369123,0.562835866,0.303966109,1.007699112,1.259672566,5.450305775,3.076117908
513.9,0.351049613,0.205008304,0.952175495,0.757609836,0.919249834,1.159625313,7.190265942,0.558257384,0.351049613,0.981463024,1.24114781,5.454230556,3.067615798
514.1,0.342806725,0.177816692,0.961782125,0.765621952,0.900274749,1.175698723,7.20743988,0.525153301,0.3448503,0.945666103,1.228380337,5.475467805,3.027703054
514.3,0.38444191,0.18352638,0.93619787,0.820979142,1.007501524,1.112879692,7.057623962,0.475414186,0.337534584,0.988412913,1.280091872,5.572777202,3.127255002
514.5,0.392174796,0.198922543,0.926102019,0.826639088,1.028381743,1.091853903,7.062265684,0.512281572,0.264564584,0.964990027,1.325008182,5.571171502,3.121323947
514.7,0.385044375,0.198624549,0.950108202,0.803628714,0.966463031,1.127830854,7.152901903,0.512143368,0.332849894,0.980710502,1.299976297,5.473019,3.100436533
514.9,0.354748513,0.212372402,0.996708215,0.739915224,0.901863049,1.183439077,7.311803347,0.554012944,0.334656459,1.000429813,1.155050607,5.347210901,3.00533908
515.1,0.352062691,0.173847551,0.994674728,0.733069975,0.902962371,1.156775917,7.313261356,0.524302585,0.269575525,1.035652393,1.18074632,5.35967208,3.001102313
515.3,0.353583706,0.175697156,1.007857996,0.738253349,0.925264219,1.159616019,7.344372301,0.54547923,0.318631958,1.011425045,1.12592499,5.324393697,2.982110958
515.5,0.386123856,0.198567852,1.022620998,0.749694611,0.928242134,1.122799183,7.323962273,0.58089279,0.293085843,1.05189434,1.171066431,5.302718424,3.017415934
515.7,0.368653196,0.199189389,1.009287115,0.799007654,0.964071281,1.13867243,7.265271577,0.57910658,0.350427447,1.051965212,1.236046597,5.33167922,3.044565569
515.9,0.359044424,0.162188777,1.005618927,0.76210555,0.909085366,1.163062509,7.296215157,0.555131975,0.349205718,1.02543218,1.226346503,5.327419078,3.0075166
516.1,0.377125333,0.183189404,1.004961078,0.786517737,0.967238439,1.146652915,7.229669346,0.574679784,0.31335167,1.035161438,1.291638412,5.363799367,3.070727254
516.3,0.423253981,0.19129408,0.976158548,0.855493135,1.027672973,1.096910966,7.160658845,0.4955751,0.329125844,0.999381726,1.363712081,5.41797758,3.092246666
516.5,0.416557225,0.176464703,0.943655382,0.916937494,1.066994975,1.070768233,7.04947996,0.507503538,0.330702961,0.98546882,1.455100762,5.502886409,3.161862387
516.7,0.378694325,0.218371822,0.936167831,0.823590844,0.971999937,1.119605868,7.229296661,0.533422591,0.349565476,0.982316316,1.3312703,5.389565336,3.047958888
516.9,0.398988514,0.176494095,0.964071579,0.824871984,0.98571376,1.111938858,7.14636378,0.539142384,0.314457732,0.986172979,1.305451578,5.461046017,3.091049798
517.1,0.406629964,0.162607442,0.961433659,0.839665272,1.032549802,1.126979222,7.169873592,0.517894762,0.361352965,0.998306149,1.353665396,5.410311733,3.074586819
517.3,0.409966677,0.203107274,0.961503922,0.86129298,1.033209902,1.093189546,7.151452475,0.529434859,0.270772741,0.994112736,1.350199655,5.429623574,3.115860067
517.5,0.383878721,0.180804463,0.962523799,0.791034739,0.944484133,1.129047717,7.19602191,0.551332944,0.285427583,0.99933913,1.281555983,5.446019773,3.053900281
517.7,0.331491456,0.189168916,0.962912101,0.725354394,0.866686139,1.183358179,7.254230402,0.519199545,0.300228885,1.009551317,1.177495333,5.437702321,3.015444239
517.9,0.369496023,0.183640621,0.921848932,0.785148379,0.972667304,1.120283856,7.074169725,0.489214415,0.338777169,0.959624631,1.298954097,5.588732531,3.110661427
518.1,0.391216902,0.16246413,0.889532538,0.836959448,1.054779881,1.067574236,6.946610204,0.47516125,0.336977327,0.943303033,1.390349476,5.642715202,3.220932235
518.3,0.391404906,0.175351312,0.891891803,0.84610148,1.025203305,1.071948665,7.028388288,0.493042316,0.352246444,0.92337763,1.361391166,5.591447828,3.154575357
518.5,0.333682819,0.169902975,0.938045125,0.78846174,0.937770321,1.127313724,7.187580555,0.519558478,0.333940191,0.969659792,1.264662178,5.476194932,3.073889156
518.7,0.360130941,0.193137828,0.91575607,0.808060366,0.956164104,1.135721106,7.163116675,0.496075638,0.369597231,0.986215423,1.287987826,5.491250961,3.060809746
518.9,0.36454465,0.200411353,0.932458397,0.80164541,0.952836335,1.111766747,7.146116726,0.535482124,0.363104705,0.953660707,1.262197276,5.507009197,3.064479261
519.1,0.374897169,0.19918244,0.928326361,0.778546726,0.994929199,1.093085063,7.134164571,0.546054038,0.392516178,0.96745944,1.281443511,5.50694998,3.098752534
519.3,0.409146979,0.196619206,0.92202807,0.844828233,1.060719592,1.078619699,7.106329877,0.530617607,0.353429905,0.942759182,1.334698165,5.494611982,3.11722854
519.5,0.377394538,0.183091144,0.974190812,0.782470989,0.97034995,1.155191809,7.24054613,0.542752219,0.339859572,1.021875931,1.281163592,5.383549465,3.021945204
519.7,0.361592163,0.170956787,1.005716954,0.757128894,0.941102648,1.166392786,7.349165319,0.548615368,0.302670912,1.031887412,1.222903865,5.287779103,2.981077445
519.9,0.3776151,0.206661713,0.999420332,0.786397069,0.954920388,1.144490901,7.295414345,0.579942993,0.261474558,1.021322667,1.267782687,5.307937901,3.033039006
520.1,0.344402021,0.19189083,1.009759113,0.721272644,0.909233091,1.157976963,7.397367655,0.556533178,0.33285452,1.022586037,1.154736283,5.267518271,2.957456672
520.3,0.363170597,0.173976221,1.023903962,0.76168208,0.924993407,1.158488079,7.369493256,0.558095077,0.243969036,1.039881024,1.154760089,5.285268875,2.978504204
520.5,0.390982985,0.199319661,0.989553891,0.81059977,0.96139907,1.136904786,7.292745647,0.534992232,0.360648151,1.034360251,1.290267277,5.295614727,3.046425774
520.7,0.381703984,0.182746598,1.010921349,0.812809197,0.963867526,1.12183101,7.246527759,0.555607465,0.329385455,1.031508695,1.254089982,5.356921611,3.045006415
520.9,0.351705256,0.192680698,1.005067496,0.748732501,0.910635229,1.174547953,7.336556387,0.561455457,0.329918545,1.017913929,1.194634457,5.311776744,2.981489376
521.1,0.34274297,0.185326319,0.997513888,0.728777177,0.876291505,1.187366346,7.361866528,0.54039119,0.306720961,1.049155013,1.154707244,5.308954355,2.979511404
521.3,0.371984797,0.174163514,1.013943695,0.742708726,0.92149423,1.164891656,7.354480587,0.54437349,0.318423902,1.021645492,1.205721895,5.290828219,2.990387978
521.5,0.384512865,0.185077545,0.999037462,0.785773743,0.955218094,1.123762854,7.235230669,0.570753585,0.311999064,1.061626821,1.229088267,5.374000987,3.059525564
521.7,0.345186187,0.183724069,0.98776252,0.727394195,0.888928362,1.183416918,7.351993596,0.564932842,0.339765368,1.046098457,1.174685207,5.299858266,2.985812897
521.9,0.335199647,0.184138792,0.979475024,0.695467275,0.878759044,1.195443143,7.342724602,0.543467927,0.328690297,1.019225343,1.107237176,5.345235944,2.978594297
522.1,0.353475374,0.182039225,1.002734396,0.742754823,0.945992929,1.196328433,7.341334005,0.527856103,0.274910106,1.040061598,1.147050548,5.305716765,2.994966141
522.3,0.354015979,0.206829373,0.982694624,0.73501311,0.917805343,1.138736112,7.406738516,0.539376,0.329063518,1.010362678,1.174991779,5.22104961,2.959172675
522.5,0.354344002,0.172235877,0.99697371,0.779720508,0.944379748,1.171551444,7.313294804,0.579931504,0.355316141,1.03641502,1.208651517,5.288060863,3.010091042
522.7,0.379384059,0.189805583,1.017401436,0.76498995,0.950933142,1.148179478,7.341694502,0.566229266,0.2962066,1.038197682,1.229940629,5.267578429,3.014700234
522.9,0.365535936,0.170537966,1.044526398,0.74714872,0.905435697,1.178282128,7.41348538,0.578394217,0.280074168,1.053319729,1.160302882,5.205324472,2.974772136
523.1,0.336536588,0.171571586,1.060151239,0.716053537,0.921598291,1.132804176,7.487488622,0.570206433,0.322918184,1.025869143,1.146666532,5.148908218,2.931249227
523.3,0.352499863,0.183878216,1.024698376,0.769876812,0.953776855,1.069343128,7.428953002,0.558638846,0.289571704,1.069422172,1.14063794,5.205751096,2.965517268
523.5,0.345790362,0.18204932,1.087675419,0.682238604,0.900466917,1.058685705,7.595911324,0.585345476,0.282719997,1.077922977,1.027852635,5.049090165,2.881188535
523.7,0.385093571,0.181482617,1.041719497,0.773834457,0.950042783,1.161174288,7.414963856,0.583189947,0.301025745,1.058458281,1.21545837,5.176966447,2.986981111
523.9,0.396744771,0.179467471,0.999838944,0.780840413,0.958365183,1.175742818,7.324873257,0.584807347,0.301227705,1.0253199,1.280910776,5.259267185,3.023551991
524.1,0.367866954,0.176319107,1.036803428,0.727325245,0.909350824,1.192722302,7.420473281,0.5605437,0.301283186,1.010822388,1.132888646,5.226256822,2.964212179
524.3,0.357514782,0.162354891,1.012269579,0.718844931,0.874402646,1.2023338,7.427067346,0.541387151,0.35820966,1.030448712,1.159088321,5.229736781,2.944259836
524.5,0.362222374,0.171142922,1.019071537,0.756709308,0.91939993,1.176067241,7.338984942,0.554489229,0.299589461,1.033093819,1.191692882,5.294037881,3.011121253
524.7,0.358516448,0.178539751,0.999225925,0.75259995,0.915446319,1.175948523,7.359391754,0.542454856,0.281688391,1.012007539,1.206875214,5.291715728,2.973050471
524.9,0.346477379,0.174967415,0.978493138,0.748093615,0.906884459,1.168209246,7.282109046,0.514310442,0.300201472,1.031792812,1.223999331,5.36250744,3.02051976
525.1,0.366840336,0.184944299,0.969321582,0.766611814,0.915804916,1.169321171,7.255369678,0.518790578,0.305142525,0.995348266,1.220074639,5.419807997,3.016636574
525.3,0.363958069,0.17088656,0.954594097,0.762730234,0.940951697,1.172364817,7.226114426,0.530037165,0.339708008,0.963307844,1.170111856,5.45556741,3.034356298
525.5,0.375685214,0.176523773,0.945195188,0.827969885,0.991384545,1.109847674,7.101241722,0.492818133,0.34223874,0.993600758,1.351775397,5.519048326,3.106458485
525.7,0.389665726,0.185538052,0.917504972,0.824915774,1.031409731,1.085297952,7.088217784,0.503610825,0.319910484,0.966108476,1.375648898,5.516459738,3.136368901
525.9,0.370934761,0.190955058,0.945416841,0.781488528,0.972853057,1.133435736,7.224164212,0.542425499,0.292098921,1.007947353,1.285305132,5.400991411,3.051162749
526.1,0.360618462,0.179818593,0.989560406,0.772686181,0.936914247,1.129712299,7.24656164,0.554954967,0.304861036,1.029037469,1.192337117,5.386609117,3.056684863
526.3,0.330042423,0.191122306,1.022118389,0.672256166,0.838277077,1.183843604,7.444853455,0.545552321,0.270893105,1.03303766,1.04321484,5.2410428,2.933202016
526.5,0.358475374,0.142129709,0.989347146,0.725424524,0.887599749,1.179251285,7.345253364,0.534824556,0.331408411,1.011071252,1.183131594,5.319427046,2.981850339
526.7,0.345914754,0.145072592,0.990806096,0.709512582,0.888575594,1.214742834,7.40754028,0.556094646,0.266674531,1.007369516,1.09162636,5.265014015,2.955238521
526.9,0.372260009,0.186828431,1.032676956,0.745801765,0.942838921,1.195123788,7.348959095,0.541896993,0.342370884,1.067081349,1.177115748,5.287246397,2.986523254
527.1,0.359031838,0.18700614,1.034940358,0.774434818,0.945809509,1.212913707,7.36785253,0.602123466,0.30120199,1.013663717,1.225385443,5.211123011,2.997288358
527.3,0.355564905,0.181212655,1.014709968,0.750776081,0.904793899,1.27223674,7.375711253,0.582282254,0.379682678,1.04311457,1.20591542,5.233595918,2.951041276
527.5,0.37096175,0.159315723,0.998564137,0.781479339,0.979799845,1.236709817,7.296434345,0.552823637,0.269292722,1.048662154,1.253902573,5.2897997,3.023888393
527.7,0.407587892,0.151107893,0.974044583,0.848143942,1.019322559,1.277416531,7.179306117,0.535507592,0.285701957,0.996489691,1.377311267,5.343715809,3.090833645
527.9,0.415624288,0.190496997,0.949467239,0.876565039,1.061514843,1.163929363,7.099687865,0.495673337,0.313550399,1.001935706,1.460131829,5.431516968,3.141727486
528.1,0.398120384,0.16153455,0.93814908,0.832185814,0.989549461,1.163024506,7.147000411,0.529293447,0.271470542,1.020684604,1.372979472,5.436728465,3.088625904
528.3,0.334736841,0.173018534,1.001124872,0.738711141,0.916167138,1.19633347,7.381710033,0.530054777,0.300790936,0.97067654,1.148039355,5.289351161,2.957899254
528.5,0.377361973,0.201084939,0.993817163,0.801712617,0.993374817,1.227885897,7.368520355,0.5354792,0.355038298,1.008218515,1.282441375,5.192188309,2.996567495
528.7,0.357269772,0.163732141,0.9432321,0.754338096,0.963011552,1.239015498,7.472208493,0.541123719,0.331662714,1.044844322,1.261495215,5.073293493,2.99430751
528.9,0.396184114,0.164317737,0.933482877,0.849275286,1.000765616,1.260293118,7.216785612,0.533632233,0.297592078,1.03767659,1.342587528,5.328034814,3.070470851
529.1,0.379627831,0.162366619,0.957366605,0.84866657,0.994995218,1.183458495,7.121005767,0.534578377,0.317895983,0.990658164,1.372230092,5.462472536,3.109564507
529.3,0.350909796,0.194681872,0.971820527,0.720800382,0.855376428,1.183860138,7.303797459,0.516341496,0.31448457,1.009504107,1.174064028,5.381884774,2.994157063
529.5,0.354760842,0.195621867,0.944565107,0.734873768,0.893687741,1.170424021,7.340192109,0.463246403,0.311431165,0.975407372,1.151885838,5.385423931,2.971419139
529.7,0.375295651,0.160682763,0.903555763,0.838443616,1.006740954,1.136433766,7.129868194,0.496962388,0.327947074,0.960859019,1.34416976,5.492274668,3.096435329
529.9,0.395967927,0.148800191,0.893002748,0.847070543,1.0484056,1.123416804,7.082743195,0.469781778,0.340746018,0.916382435,1.346975371,5.537394044,3.121114948
530.1,0.438886872,0.198752344,0.87959341,0.887046822,1.106946138,1.088092913,6.978847913,0.510051116,0.3854927,0.897587197,1.419773169,5.578670977,3.182757357
530.3,0.402867444,0.188951941,0.92113453,0.882349369,1.063748705,1.130332465,6.943075458,0.544231395,0.3621509,0.977546587,1.457441791,5.601985917,3.17616984
530.5,0.348203947,0.17165316,0.975019683,0.764672493,0.902974164,1.20761692,7.275124068,0.497736331,0.307943607,0.99657775,1.23780854,5.378916938,3.013905698
530.7,0.354432391,0.185264778,0.963465913,0.792534919,0.966666806,1.195639803,7.157289375,0.570272554,0.321955859,1.012196961,1.293076488,5.459813058,3.078351442
530.9,0.34803388,0.164178797,0.956614498,0.771050649,0.929642052,1.189800808,7.209580581,0.560827417,0.335463527,1.037789877,1.273775142,5.429703344,3.027557847
531.1,0.358991156,0.188976857,0.955415602,0.787321402,0.953698609,1.164709416,7.140959385,0.536922586,0.28956201,0.997985491,1.274414034,5.498761106,3.08589529
531.3,0.365251651,0.188275378,0.922924992,0.796924464,1.00063192,1.129884109,7.134875348,0.513152181,0.307641664,0.978932078,1.268989614,5.518344228,3.070308829
531.5,0.385804645,0.17100792,0.911252565,0.792213045,0.99555717,1.13480124,7.153480794,0.534258931,0.32251596,0.96173891,1.272433028,5.487240905,3.074869708
531.7,0.395924597,0.169212707,0.914018303,0.836260953,1.052781314,1.091239714,7.102112709,0.550455945,0.323084164,0.950657577,1.355240296,5.501414496,3.104289833
531.9,0.392303362,0.175145108,0.945953113,0.805325616,0.983797048,1.114382062,7.231029518,0.511824615,0.306219481,0.984505453,1.272886663,5.389109059,3.065408999
532.1,0.373968386,0.176184029,0.998338611,0.76267806,0.928742931,1.124383514,7.369024797,0.543656614,0.339940501,1.02912536,1.210577326,5.265678869,2.99112675
532.3,0.395671898,0.184955402,1.006127413,0.791343797,0.971801919,1.103265294,7.353754528,0.542460063,0.281182369,1.065358713,1.263301739,5.233146736,3.010305065
532.5,0.406930234,0.176609498,0.989980098,0.815366225,0.997035096,1.09982349,7.289300268,0.544025027,0.297179825,1.022715513,1.330939004,5.283480645,3.041098721
532.7,0.371530521,0.173675525,0.991951359,0.777248883,0.95447919,1.132940606,7.365027954,0.579408818,0.300247792,1.013534669,1.271768236,5.240123688,3.002052213
532.9,0.350664655,0.152967268,0.995726606,0.722299577,0.878454545,1.154248583,7.502508248,0.532779404,0.265555455,1.015306021,1.107807031,5.159627058,2.914943845
533.1,0.353592732,0.19693859,0.99115328,0.734875249,0.903211029,1.138176314,7.470994407,0.535455892,0.371424406,1.045550182,1.118524228,5.177770091,2.931752326
533.3,0.391953251,0.1778316,0.98986261,0.790273582,0.963499275,1.124782611,7.39722829,0.529593505,0.259273536,0.990298961,1.251674048,5.203070125,3.002574616
533.5,0.362843186,0.170198732,1.005875135,0.7919765,0.94267125,1.116378517,7.339231134,0.584562831,0.349945517,1.043705341,1.267917794,5.248240896,3.029844302
533.7,0.358123122,0.165368125,0.984503515,0.771842504,0.937311757,1.143738398,7.319267438,0.559245289,0.310213471,1.046376196,1.2396677,5.284104558,3.024731556
533.9,0.36266605,0.184416738,0.995383307,0.75739725,0.934699556,1.146850747,7.285282886,0.566575986,0.339690281,1.008974855,1.265463497,5.319864993,3.044329943
534.1,0.338680035,0.170083284,0.992764448,0.729137871,0.913904395,1.173007002,7.315420695,0.567668977,0.338928243,1.034738779,1.202880182,5.338471312,3.00631246
534.3,0.349713161,0.184366497,0.9640395,0.734913793,0.919513406,1.164203582,7.319257632,0.564712791,0.359111193,1.015551659,1.204158713,5.344135959,2.987321667
534.5,0.335296905,0.152905904,0.984227451,0.708820079,0.866402994,1.185803215,7.341956834,0.525911564,0.353355768,1.029838029,1.201638702,5.324604486,2.982714617
534.7,0.348408792,0.185343391,0.997525398,0.700363753,0.866483211,1.203977819,7.366424584,0.574869121,0.335612111,0.992296415,1.127619549,5.329691668,2.956681804
534.9,0.348521211,0.176331584,1.01513799,0.748796323,0.916525428,1.166360417,7.338095937,0.554229015,0.311507554,1.025269108,1.197937217,5.30613492,2.980777031
535.1,0.36947722,0.191344698,0.98146073,0.762297408,0.963623465,1.163979256,7.2664693,0.552048838,0.275075335,1.022865662,1.282016278,5.338172526,3.034689112
535.3,0.365039745,0.154257447,1.021066451,0.742315666,0.90942769,1.179050007,7.419205908,0.566027848,0.292973143,1.032406004,1.168770134,5.22663879,2.941975906
535.5,0.34796184,0.186118886,0.988078546,0.754070823,0.932786648,1.153704848,7.669149845,0.520021757,0.293724029,1.053468013,1.2176484,4.861376025,2.885465711
535.7,0.396187946,0.166098786,0.975916796,0.792051436,0.972046189,1.140670529,7.302775806,0.541633355,0.306438833,1.028243809,1.283328413,5.307837713,3.011080747
535.9,0.382469773,0.172392928,0.980660944,0.838097939,0.999266536,1.129826156,7.246669511,0.576875391,0.286735983,1.047861276,1.353287276,5.308430419,3.074871917
536.1,0.373716575,0.181924639,0.997658839,0.804381356,0.961213606,1.126238526,7.288810594,0.570760308,0.319200455,1.055635761,1.322008724,5.299246191,3.024078598
536.3,0.378614474,0.202073667,0.99922265,0.786799651,0.963315891,1.16000822,7.307946873,0.579484027,0.301614705,1.023077871,1.286022437,5.295659626,3.015261496
536.5,0.396961389,0.178923613,0.983085347,0.813725496,0.986246256,1.100537795,7.218322982,0.554695263,0.356353076,0.986065906,1.36068241,5.348539265,3.097440547
536.7,0.362318343,0.161503299,0.94453817,0.778299868,0.961285647,1.125197943,7.240847103,0.53979449,0.253335123,1.015032495,1.294414858,5.40191719,3.032561287
536.9,0.36768691,0.17962215,0.937093962,0.773491402,0.973258644,1.10202697,7.161296283,0.519987814,0.287077998,0.975058643,1.293173722,5.470692402,3.102031191
537.1,0.353774876,0.175407183,0.939892253,0.756353256,0.905318902,1.136462596,7.205169143,0.526221548,0.30920185,0.961829681,1.186963185,5.477024044,3.04842291
537.3,0.358931578,0.163208031,0.953029244,0.770613598,0.917095004,1.118275324,7.271522539,0.54737662,0.319951737,1.000964033,1.2345227,5.39182564,3.028696717
537.5,0.330558631,0.163615602,0.95067573,0.727441953,0.891261449,1.139635504,7.319320788,0.53436632,0.322567339,1.014420054,1.20057253,5.360948583,2.99617483
537.7,0.372620312,0.18291801,0.941770591,0.802465903,0.989845435,1.08339689,7.198718444,0.52236081,0.355165051,0.974359643,1.273209187,5.427065854,3.090415075
537.9,0.321716265,0.151597923,0.96984832,0.703577186,0.862277978,1.148576916,7.347271927,0.495672992,0.282884096,0.980866788,1.192227992,5.342493301,2.989674255
538.1,0.365572525,0.166104993,0.960325356,0.751843019,0.920347582,1.132913381,7.3714296,0.551533615,0.341172944,1.013019189,1.050458143,5.328725464,2.968328066
