depth,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Br,Rb,Sr,Zr,Ba,Mo inc,Mo coh
270.6,0.569876918,0.064346373,0.057423924,1.153023695,1.141137599,1.268800886,0.409877145,1.17177941,8.207371939,0.412240302,0.277868363,0,0.792836551,1.17868776,0.809138812,0.353870848,4.000300577,2.238884138
270.7,0.587894871,0.068846671,0.013107359,1.121098051,1.16687631,1.284783801,0.407279708,1.176045043,8.131268064,0.395635842,0.146309868,0,0.829725693,1.241766409,0.850393684,0.285987059,4.097016056,2.271660529
270.8,0.543627526,0.057715864,0.012632951,1.149876194,1.123351532,1.230819999,0.392884837,1.187849374,8.201030797,0.36107519,0.252946364,0.033067751,0.81665059,1.178656961,0.868805485,0.282449902,4.042046886,2.21412953
270.9,0.490686388,0.022104851,0,1.218366689,1.029446405,1.175133863,0.398672496,1.254913083,8.364613183,0.380553468,0.18005202,0.175866275,0.801652336,1.01193571,0.737778277,0.28831471,3.873835458,2.096503257
271,0.533152792,0.079410899,0.003828115,1.224101765,1.06815405,1.18262154,0.394176445,1.299078986,8.345726672,0.39478936,0.28736154,0,0.816603095,1.006332382,0.757805544,0.319171067,3.854962522,2.084274962
271.1,0.589238675,0.047874489,0.026796802,1.18874121,1.167749822,1.291515879,0.373711226,1.345279602,8.211917973,0.382815179,0.327721974,0.022780057,0.810720608,1.173837187,0.801030325,0.287161219,3.926508775,2.200618398
271.2,0.573103939,0.089207351,0.066056924,1.173027541,1.185005317,1.264727491,0.39132314,1.437799944,8.156448998,0.385809384,0.167657006,0,0.821352177,1.227614129,0.842169814,0.317624975,3.955461695,2.220629713
271.3,0.536232634,0.03116455,0.019646974,1.204623273,1.101156006,1.191176291,0.398481523,1.650480369,8.319024432,0.403229334,0.300971088,0.047281427,0.793404658,1.075303489,0.747259931,0.313823752,3.765980221,2.065570869
271.4,0.577296226,0.032548618,0.059317614,1.128401709,1.21376621,1.327755982,0.407562044,1.960149626,8.081139305,0.406632587,0.265918071,0.103324129,0.794027873,1.258461901,0.841926348,0.300242258,3.890677763,2.202524506
271.5,0.637697327,0.090852061,0.090325149,1.083909351,1.425161271,1.397751963,0.40709606,1.940396558,7.858719129,0.436002221,0.287021327,0.060401758,0.713876163,1.485596176,0.981163758,0.306668079,4.027311702,2.344132503
271.6,0.613292167,0.029498592,0.039998675,1.102411168,1.274831621,1.369842241,0.412624087,1.556066762,7.990900309,0.43808194,0.192242649,0.041592059,0.775091296,1.383819349,0.940775432,0.301070761,4.064351676,2.32503433
271.7,0.659800957,0.085119398,0.030364277,1.117728301,1.272001945,1.377334872,0.398506497,1.242027546,7.972362947,0.42912204,0.22844662,0.100196291,0.790322619,1.417733672,0.946677586,0.34530588,4.165360233,2.35942377
271.8,0.555767558,0.061557825,0.022097984,1.146038335,1.046196187,1.14451354,0.378731883,1.222849794,8.221100462,0.34873001,0.198545215,0.049017938,0.848427703,1.086774448,0.800336332,0.332971892,4.079564692,2.189978528
271.9,0.497339328,0.034278466,0.013969106,1.200745678,0.962738369,1.080664297,0.402089472,1.236567056,8.464119205,0.394421088,0.274696504,0.003986413,0.787368889,0.8475636,0.710940617,0.329122154,3.789988763,2.011143471
272,0.594120793,0.068772185,0.020476591,1.140171319,1.119027542,1.2549116,0.397768545,1.171877007,8.24973794,0.384003228,0.309043256,0.040714094,0.805825909,1.152190329,0.850712381,0.296515211,3.97623898,2.164403563
272.1,0.633260655,0.084113851,0.044904155,1.131354617,1.174330316,1.274758284,0.409887157,1.167181498,8.242652054,0.385029487,0.239027961,0.086917097,0.785724896,1.130674772,0.824727949,0.349452135,3.957121467,2.186799143
272.2,0.670308994,0.097777576,0.089860536,1.096720098,1.307373175,1.421124305,0.405473381,1.129434755,8.020819456,0.384869272,0.198866137,0.030791285,0.803397434,1.406328669,0.939779039,0.325684099,4.103265178,2.335632431
272.3,0.659873047,0.128644782,0.030846925,1.108029848,1.28410669,1.396762294,0.407362247,1.134775585,8.029836737,0.390213487,0.230621494,0.035087556,0.782062675,1.356704559,0.90925035,0.326393417,4.122043937,2.359251107
272.4,0.614982102,0.047381167,0.026768052,1.121913856,1.212092255,1.304617543,0.403995151,1.145219618,8.067974067,0.393993781,0.203892746,0.025267784,0.819751215,1.276783705,0.886819773,0.342757283,4.176003851,2.305211193
272.5,0.535636238,0.075503589,0.018499575,1.199337504,1.04376365,1.175349069,0.396334778,1.236113996,8.382555478,0.391963416,0.218017089,0.028105981,0.777520751,0.97874332,0.76435765,0.315064319,3.855248638,2.052075778
272.6,0.591022952,0.069922137,0.025762702,1.174424785,1.154272331,1.258867882,0.384333036,1.232197634,8.211579016,0.403527752,0.282312817,0.024289308,0.798042696,1.173312484,0.829220924,0.323715623,3.974678701,2.17720713
272.7,0.589530127,0.106819312,0.020189983,1.152743788,1.199170318,1.2895334,0.398232214,1.251952222,8.143335663,0.391370174,0.162244106,0,0.821591338,1.237095037,0.848525136,0.325161424,4.03598223,2.241411333
272.8,0.553870357,0.056901321,0.024590776,1.197294594,1.084448072,1.177541764,0.38610667,1.251378295,8.354286616,0.361680506,0.250901794,0.025234058,0.797323851,0.999244782,0.763080367,0.340358694,3.857981384,2.068867977
272.9,0.620082582,0.050468504,0.033393976,1.168635749,1.216705558,1.329791607,0.412151716,1.291992556,8.207157488,0.369784186,0.210517371,0.019290394,0.784988567,1.190312129,0.850352332,0.309901446,3.932971237,2.200163939
273,0.654720678,0.04456448,0.085297429,1.127813717,1.303409513,1.362341428,0.406357397,1.707813721,7.992228334,0.425185234,0.258056371,0.00224079,0.783510171,1.362945128,0.921166907,0.327347856,4.010188576,2.27857354
273.1,0.573872699,0.017707151,0.014569542,1.198307406,1.119663598,1.182490861,0.395809326,1.571780151,8.233880331,0.345654328,0.293434065,0.035610033,0.807991692,1.09604291,0.787919931,0.306599884,3.89920554,2.138599599
273.2,0.602102289,0.057210447,0.018025426,1.192566219,1.178669449,1.240178764,0.409518526,1.235439596,8.234425349,0.381277287,0.23846173,0.085003786,0.78260535,1.162322367,0.810458019,0.316808119,3.947425116,2.186328441
273.3,0.62710674,0.037237099,0.02915657,1.134937591,1.285261524,1.320042536,0.391917137,1.16727025,8.055187099,0.36195626,0.137284136,0.060912213,0.811183018,1.352304288,0.953148862,0.310273183,4.100326011,2.326607047
273.4,0.630844804,0.053739071,0.002421974,1.121198475,1.26631373,1.303302983,0.401810359,1.178132495,8.091250119,0.387041071,0.210002747,0.081413542,0.785638893,1.348447758,0.895080088,0.303984207,4.098493308,2.267842659
273.5,0.578468778,0.060955268,0.016953815,1.145238369,1.178185994,1.229799125,0.378004944,1.18050987,8.220468494,0.396141734,0.19812559,0.00313868,0.767778145,1.194818821,0.854166754,0.307654554,4.027233447,2.188453924
273.6,0.532297627,0.06998349,0.020416956,1.144313007,1.056964569,1.115142626,0.383105469,1.21435031,8.371885441,0.359160936,0.244647754,0.111052044,0.810867939,0.968885808,0.769510521,0.309351619,3.916847084,2.077200973
273.7,0.591330441,0.08716125,0.069229104,1.14954528,1.132225028,1.204131333,0.390641858,1.185498075,8.247805631,0.392477171,0.314983335,0.055166711,0.794313538,1.109046777,0.780823379,0.30572022,4.001603971,2.188577115
273.8,0.532279948,0.075333214,0.067037898,1.137675264,1.087397515,1.173573802,0.381216306,1.181524016,8.277674717,0.377236026,0.297173251,0.007880959,0.824365969,1.084763756,0.754886459,0.310540309,4.002374334,2.16932024
273.9,0.536275356,0.07408388,0.04189715,1.122052267,1.067943733,1.146014636,0.400540653,1.187731628,8.330178547,0.385037447,0.282485952,0.029617444,0.764941982,1.013176006,0.707841678,0.31593473,3.958481813,2.117882399
274,0.577575219,0.041859666,0.015195075,1.09989762,1.170599841,1.238567897,0.380763173,1.171495796,8.308533478,0.366917379,0.20792926,0.043492823,0.763750759,1.065884225,0.765720075,0.291332677,3.91992382,2.140539141
274.1,0.659556305,0.055951552,0.054540324,1.085651501,1.364459297,1.427217356,0.418199956,1.139042003,8.024779291,0.40546124,0.12139489,0.004709939,0.763904996,1.43348158,0.939436604,0.286032014,4.088059283,2.318974035
274.2,0.665763447,0.060175567,0.043323264,1.075482025,1.342916573,1.412325858,0.422933785,1.098028867,7.989006836,0.440549969,0.241065181,0.064380165,0.7454823,1.433359471,0.954232789,0.255161817,4.151961967,2.366847511
274.3,0.659099068,0.005528114,0,1.061309828,1.324156176,1.392217389,0.410193771,1.090200118,7.969127863,0.41961036,0.211433825,0.067717907,0.775428668,1.484226784,0.923257895,0.299375822,4.171154358,2.367730018
274.4,0.646387466,0.040718576,0.027958145,1.062552374,1.382920978,1.398461592,0.416266554,1.106597518,7.961819023,0.430013626,0.225012324,0.004817474,0.76697039,1.544347372,0.990229679,0.317749501,4.141810342,2.361711788
274.5,0.657230971,0.106444744,0.015895341,1.065550239,1.354873646,1.387736505,0.392333619,1.110372949,7.975739259,0.424248259,0.160298998,0,0.743986956,1.477583618,0.953238145,0.324963641,4.134989929,2.364210201
274.6,0.644191298,0.04999972,0.031878158,1.077656486,1.29467969,1.374573005,0.418340818,1.120253822,8.026556509,0.449707349,0.119678038,0,0.758345042,1.420347863,0.897075604,0.327817491,4.118932649,2.34340373
274.7,0.648214442,0.04883337,0.051935664,1.062636263,1.313462693,1.406551711,0.398109877,1.091438824,8.042235253,0.420874341,0.241886648,0,0.775686169,1.431632137,0.924177591,0.285600709,4.110862023,2.320975308
274.8,0.64540976,0.075955714,0.067225949,1.076488118,1.314598501,1.400897313,0.40849036,1.087207039,8.005226176,0.435794692,0.319093899,0.05386037,0.761119123,1.454629744,0.949957255,0.28520426,4.124531441,2.344606941
274.9,0.666327474,0.028792466,0.035529605,1.087268135,1.348582067,1.44809187,0.412419394,1.120008394,7.998890369,0.420025534,0.204229597,0.018627837,0.730704654,1.461110552,0.928792002,0.315840751,4.09481823,2.347966079
275,0.657197552,0.057782031,0.016447309,1.053242856,1.413113471,1.462663795,0.435293228,1.105299648,7.945170715,0.437777398,0.146797032,0.030026352,0.693291148,1.520184961,0.96743459,0.289183263,4.164468654,2.384545923
275.1,0.670965417,0.043233165,0.067008385,1.069211711,1.40642574,1.455717067,0.427475221,1.103803573,7.911866843,0.439897538,0.256746669,0.010526287,0.726251469,1.521397243,1.001469912,0.320312355,4.185322905,2.403839261
275.2,0.632140917,0.075066843,0.040679214,1.106017796,1.241378873,1.341233545,0.390421468,1.160384243,8.153627139,0.416595717,0.277348691,0.103865285,0.777831628,1.305747556,0.901300782,0.31006749,3.993359815,2.2132554
275.3,0.676402555,0.060327392,0.0229282,1.132636523,1.254442692,1.373704916,0.391683076,1.154934671,8.177463018,0.397459181,0.204597057,0.003527413,0.776385281,1.295156766,0.864768237,0.312935712,3.958258035,2.232419377
275.4,0.71260322,0.065432174,0.033888339,1.115622029,1.271254344,1.418096058,0.38620216,1.130694898,8.103317985,0.451450439,0.227546649,0,0.754470703,1.339575904,0.86616816,0.287735458,4.022385177,2.286630481
275.5,0.720165029,0.050421349,0.038767454,1.12485857,1.334673578,1.419983899,0.422296203,1.131647019,8.048439274,0.406972041,0.258021802,0,0.785219821,1.402825458,0.939453131,0.324813417,4.048086779,2.306933123
275.6,0.717685778,0.086834036,0.025368403,1.147255226,1.400561188,1.418554339,0.396270386,1.150981326,8.004953964,0.408154562,0.229939043,0,0.715747999,1.495535678,0.956498031,0.329669625,4.064048645,2.333119739
275.7,0.703978498,0.063358782,0.014784016,1.168096699,1.360621083,1.389981133,0.409645151,1.140848035,7.954130384,0.411594314,0.207892685,0,0.78544823,1.436608265,0.988441944,0.312960822,4.168195972,2.366578711
275.8,0.619746681,0.030590432,0.025364615,1.217188121,1.152823273,1.265385905,0.393856385,1.180477497,8.288676219,0.395829096,0.271174477,0.115427747,0.845623334,1.127395499,0.836855218,0.308917,3.885065677,2.126774722
275.9,0.570088068,0.046771658,0.036773539,1.229378972,1.032277072,1.176403991,0.381354971,1.183698626,8.401187509,0.358977808,0.262361854,0.098469996,0.814428378,0.964517899,0.736348802,0.278028104,3.823920901,2.040724755
276,0.592757257,0.062967762,0.002078279,1.222448002,1.025266675,1.177196143,0.371815526,1.180238257,8.446040544,0.359728627,0.237843535,0.065924247,0.79643669,0.903988683,0.729072642,0.307996165,3.77798572,2.034159901
276.1,0.637479505,0.023809831,0.014547954,1.216183374,1.119771746,1.259839535,0.384717542,1.174780988,8.339827185,0.368164687,0.299690506,0.019466481,0.788406435,1.084935967,0.822043177,0.309783015,3.817807018,2.107099494
276.2,0.623263847,0.0249359,0.018505276,1.229822499,1.093413404,1.219223505,0.396973275,1.170412936,8.441213063,0.351478525,0.273134515,0,0.810287185,0.979586093,0.768206652,0.308852476,3.731439814,2.007604248
276.3,0.668070397,0.066825562,0.038731086,1.168499796,1.168490557,1.277300308,0.411585229,1.143602214,8.312679339,0.35348958,0.24606597,0.00198014,0.809147142,1.086396288,0.793664592,0.313022847,3.873894681,2.133509741
276.4,0.668700635,0.109275836,0.024007919,1.172072476,1.210967105,1.313126044,0.391554846,1.14764478,8.173421215,0.405951214,0.24052167,0.076052591,0.808466965,1.245804571,0.867622991,0.321356475,3.986221918,2.245453302
276.5,0.648586925,0.036917714,0,1.167277373,1.16505488,1.274467781,0.381041388,1.167721002,8.247279732,0.364304678,0.240043904,0,0.838834803,1.16036107,0.809543399,0.299283691,3.952897948,2.148419191
276.6,0.661080854,0.072667352,0.024107857,1.166955088,1.171443706,1.295314384,0.370584397,1.177992414,8.269273012,0.385529439,0.218370338,0.004959617,0.806628531,1.101561205,0.809987345,0.294331538,3.918497686,2.131127723
276.7,0.652842648,0.016120305,0.036566365,1.170548175,1.174102671,1.269552014,0.388475331,1.161629898,8.304855654,0.353322573,0.25682747,0.075914376,0.84187718,1.082943053,0.801479452,0.327155389,3.877221365,2.112170519
276.8,0.681547638,0.022318021,0.018138282,1.161547474,1.239936141,1.364888235,0.397254863,1.147564304,8.14156253,0.381696279,0.281386802,0,0.796729071,1.229304543,0.892870884,0.301473981,4.009936682,2.24778908
276.9,0.711654156,0.081420646,0.058358839,1.177186553,1.332231818,1.413558317,0.421596326,1.125721855,8.061466466,0.391236375,0.251156576,0,0.772879222,1.406838303,0.923358076,0.347540692,4.015067701,2.279219322
277,0.740654609,0.05821601,0.050469216,1.144041661,1.328471471,1.452983381,0.407219172,1.107361786,8.023213593,0.3896072,0.254585151,0,0.75958461,1.40736507,0.906143859,0.350841057,4.080231868,2.336285774
277.1,0.705607758,0.077925817,0.089433872,1.134703727,1.299192609,1.409489809,0.394075457,1.103416716,8.054339783,0.401964931,0.283931304,0.040531265,0.775964225,1.36049285,0.920137407,0.324342104,4.056994501,2.340219983
277.2,0.715533942,0.091699615,0.062667873,1.120295055,1.320811492,1.44365199,0.40715182,1.084076561,8.045361519,0.368862337,0.257052764,0.056371586,0.777672637,1.389768205,0.918421013,0.298291209,4.057385581,2.329337022
277.3,0.707894268,0.077061265,0.021496622,1.141109918,1.266334679,1.424250834,0.395491652,1.083207895,8.071952738,0.357523163,0.28427796,0.04571127,0.786928725,1.339489345,0.885395609,0.29319211,4.07381342,2.299858473
277.4,0.617433023,0.038946603,0.013626091,1.204145044,1.120432817,1.275194373,0.382215189,1.120311376,8.332005902,0.377817007,0.325067953,0.035644785,0.803157241,1.061348296,0.773958577,0.301646451,3.855644769,2.104947232
277.5,0.603600695,0.06154291,0.001946584,1.246077449,1.103180057,1.229348464,0.393127663,1.093958563,8.396191132,0.349681859,0.302417454,0,0.818713375,1.034956505,0.779022703,0.335684609,3.761923399,2.082500039
277.6,0.627514739,0.070593153,0.012979056,1.215263101,1.160353429,1.293121192,0.410507981,1.082370164,8.238691991,0.370855046,0.284878833,0.027821686,0.80888195,1.158450007,0.872895852,0.31770975,3.945591421,2.199291041
277.7,0.622345895,0.047538603,0.049210789,1.226976403,1.109641593,1.216643601,0.396747228,1.15521682,8.324620321,0.358072479,0.251696913,0.115827844,0.843297481,1.021775579,0.789699334,0.328637534,3.87590405,2.101316272
277.8,0.605873077,0.031350623,0.063854881,1.221468571,1.090511591,1.187232097,0.410837126,1.162648644,8.314504865,0.379474525,0.294212759,0.060210062,0.815526099,1.024527164,0.812074275,0.349664151,3.920407745,2.120391676
277.9,0.60011299,0.022001951,0.043079981,1.22641772,1.046760885,1.183247613,0.394039987,1.180314378,8.372256091,0.383922686,0.312047495,0.013269382,0.813031133,0.934808819,0.756455988,0.313901931,3.872830856,2.061132931
278,0.608568311,0.046288605,0.034570373,1.213352226,1.10221064,1.228302345,0.37761212,1.171385612,8.355310669,0.317023764,0.305370032,0.056365729,0.800421829,1.009841795,0.75252129,0.332894907,3.855863278,2.090554644
278.1,0.704312101,0.103768996,0.069131685,1.177953401,1.231182033,1.377159796,0.384197811,1.141835598,8.168705186,0.397288654,0.266254892,0,0.811493694,1.252356923,0.844780999,0.361770745,3.947603767,2.23607718
278.2,0.68766783,0.066664774,0.02093663,1.164019933,1.282756389,1.375713758,0.40519622,1.101387032,8.106509682,0.372521559,0.309866275,0,0.777088474,1.335431241,0.886108378,0.34945944,4.017097944,2.289528019
278.3,0.710301851,0.111543779,0.015676353,1.172825136,1.275998313,1.396260636,0.399009893,1.094711594,8.14777345,0.37329801,0.281489068,0,0.732136476,1.297474903,0.891120715,0.310005805,3.993332938,2.249417021
278.4,0.689808747,0.039268196,0.01498996,1.147795983,1.348977259,1.404043787,0.3961658,1.083976471,7.930551815,0.385180954,0.295056484,0.03202453,0.811989548,1.447971728,0.968719827,0.288932422,4.215407673,2.376319871
278.5,0.62678248,0.047941208,0.057700921,1.19025031,1.160401244,1.267879586,0.394631994,1.147243077,8.293936897,0.369668862,0.306603531,0.099045056,0.799401981,1.102091596,0.790752952,0.316140506,3.905756378,2.113814539
278.6,0.661934889,0.037275657,0.016804033,1.215400178,1.22451034,1.332186272,0.389537738,1.105741711,8.103101331,0.363159401,0.302021251,0.041191763,0.811432658,1.269353467,0.897201851,0.302754479,4.079213263,2.263593871
278.7,0.609974922,0.097569276,0.036233743,1.215838461,1.062644621,1.195750512,0.385946459,1.176347137,8.349022063,0.349962159,0.283789357,0.052427031,0.810618404,1.004740006,0.747368409,0.317767187,3.897381216,2.09189813
278.8,0.551738482,0.045984132,0.051133782,1.246791612,1.031371611,1.150160529,0.388982349,1.16383756,8.409946876,0.391614839,0.299772877,0.028199555,0.787940687,0.979581547,0.744170504,0.328774578,3.831545803,2.034315129
278.9,0.500434449,0.045561987,0.148483858,1.154054717,0.936989012,1.053619372,0.373260253,1.077104339,8.59053068,0.599846545,0.266017921,0.030927069,0.756335865,0.87249034,0.697090606,0.299416319,3.578639988,1.911106942
279,0.472189225,0.057670438,0.298593545,1.056033008,0.867082776,0.990592614,0.371029021,0.990798052,8.803606669,0.770847651,0.193821803,0.033741574,0.706702839,0.771257986,0.635734185,0.297635314,3.191970561,1.742008109
279.1,0.535199993,0.084432778,0.253343538,1.065159584,0.988078045,1.116588187,0.383942691,0.978145614,8.659411687,0.723129054,0.294298445,0,0.696085678,0.927707187,0.69785295,0.269949054,3.342341625,1.898144132
279.2,0.643908334,0.129107939,0.057148592,1.156917828,1.184024854,1.330070209,0.400384334,1.080061339,8.19315021,0.420749133,0.268376579,0,0.801809259,1.258658575,0.893159622,0.304423998,3.949722159,2.226001964
279.3,0.688664987,0.067910259,0.0285194,1.189315483,1.283686249,1.389740623,0.404955485,1.076024873,8.139331119,0.387071761,0.327861786,0.094526558,0.815823727,1.26939936,0.90463981,0.320487338,3.995721407,2.247031195
279.4,0.632222863,0.077024727,0.029490256,1.21222307,1.156758271,1.270371575,0.408872895,1.147554824,8.191309164,0.356568314,0.334234711,0.007133024,0.822966796,1.161411671,0.810182416,0.31273944,4.001757773,2.210522363
279.5,0.592018389,0.060271228,0.067235147,1.220581094,1.079532471,1.176918817,0.389875181,1.19292832,8.359695745,0.364295782,0.298432995,0.176769381,0.837748397,0.96423552,0.756049258,0.328552088,3.865488037,2.063756439
279.6,0.663433063,0.032058546,0.0734082,1.173791356,1.214092118,1.312112552,0.39772819,1.153377208,8.182417922,0.371045505,0.296571573,0.003694508,0.807714011,1.167882685,0.856280262,0.35097193,3.982381002,2.220097847
279.7,0.67058665,0.076084152,0.001874229,1.133378099,1.265311455,1.363283716,0.424260613,1.094550244,8.031449125,0.392269159,0.290284372,0.037291407,0.820005713,1.362196092,0.929634922,0.330753971,4.108709062,2.361076382
279.8,0.685840014,0.035995958,0.038957278,1.139430478,1.235177538,1.375481507,0.402395109,1.105728772,8.034342815,0.398861564,0.28217476,0.039542154,0.780568088,1.339394604,0.957349433,0.337013522,4.127057856,2.347270881
279.9,0.581922603,0.054043215,0.038077369,1.136308951,1.086997463,1.208728963,0.403370034,1.13373096,8.226302933,0.346627928,0.306566912,0.002250862,0.812733832,1.075532714,0.778663422,0.304223119,4.034100537,2.197243362
280,0.583429554,0.064086506,0.022690227,1.192065898,1.069958902,1.214590319,0.38046961,1.157941249,8.322989,0.334526661,0.301009882,0.13217409,0.801956634,1.022395142,0.764573416,0.334148149,3.908149912,2.117745368
280.1,0.669822719,0.063726482,0,1.12480937,1.238765401,1.340046068,0.402581353,1.109817814,8.130694099,0.380850605,0.280385837,0.076970363,0.790963544,1.256397639,0.835648343,0.328460044,4.05805722,2.266151865
280.2,0.682485162,0.080541034,0.012894935,1.114861062,1.238150939,1.377833286,0.401059982,1.093189397,8.108922129,0.400896502,0.317797708,0.045249198,0.823597696,1.284873747,0.922275159,0.328148761,4.042873975,2.279600215
280.3,0.655203199,0.067500165,0.069262498,1.136239713,1.195881042,1.325779163,0.384765131,1.127762841,8.18261076,0.36898971,0.341293835,0.039840306,0.819324883,1.204588348,0.853429627,0.30575672,3.997587194,2.230843078
280.4,0.694227399,0.056805548,0.003133531,1.112457143,1.335613266,1.419409078,0.405319965,1.106439834,8.024280462,0.392508745,0.273638464,0.003133531,0.780249773,1.427414118,0.947556069,0.299144094,4.08655503,2.335090614
280.5,0.705096878,0.129468102,0.022802495,1.115406691,1.368568119,1.44222927,0.414927521,1.153097831,7.958327286,0.378552317,0.286532803,0.053552754,0.813917145,1.470315533,0.963209813,0.327351953,4.129243293,2.351855415
280.6,0.628972044,0.073993184,0.021852427,1.167525302,1.199732034,1.33774394,0.413418636,1.185814166,8.184288639,0.388002433,0.290445161,0,0.828966227,1.227917763,0.861313369,0.318829246,3.962214865,2.20476444
280.7,0.633069891,0,0.049504768,1.19069698,1.173091896,1.304822317,0.418675862,1.149835164,8.226316966,0.361540126,0.30318476,0.022467291,0.800605033,1.154594534,0.843973073,0.310814305,3.934401675,2.197767109
280.8,0.652368805,0.079062238,0.050173071,1.205315171,1.165536618,1.275629132,0.402736325,1.21557923,8.179502385,0.386885354,0.31390598,0.029833639,0.825032401,1.168682376,0.826076518,0.317717158,3.980731714,2.222374284
280.9,0.563528734,0.075890919,0.026207605,1.210353957,1.028240345,1.122332972,0.388905822,1.211277176,8.306597525,0.379828027,0.301094856,0.056653159,0.830824515,0.973138512,0.805543564,0.324421959,3.984822637,2.099275791
281,0.537217578,0.048554686,0.03046786,1.231826687,0.971393835,1.114449282,0.387970824,1.22322484,8.411770223,0.357728828,0.286963884,0.133599716,0.791997561,0.874983284,0.748542562,0.278146107,3.875754385,2.027742025
281.1,0.594630596,0.029052281,0.052162052,1.212335061,1.032495275,1.177142039,0.384797053,1.191952273,8.364016476,0.38540392,0.314524014,0.053825661,0.778944491,0.969730286,0.764701209,0.306767792,3.875725438,2.074633572
281.2,0.685348243,0.062437938,0.00410019,1.160795099,1.235023592,1.347659264,0.41730592,1.141361991,8.119302541,0.3715368,0.252163491,0.143193948,0.780453161,1.275305923,0.90157954,0.32859903,4.043145904,2.263925545
281.3,0.711326233,0.06138335,0.107033247,1.147346317,1.245636108,1.378083768,0.404769657,1.110607363,8.092431261,0.374379189,0.215667469,0.030593104,0.753903044,1.306630931,0.921332072,0.331109464,4.072475796,2.279972042
281.4,0.725765489,0.075528752,0.021934289,1.126014562,1.335907444,1.389365026,0.4036093,1.098688944,7.950544029,0.37460854,0.260325054,0,0.746752642,1.41630945,0.973955977,0.324966818,4.208174066,2.376767345
281.5,0.622413875,0.033128713,0.002696703,1.153424289,1.12209889,1.230501662,0.390074998,1.153215815,8.211384634,0.387277981,0.272159743,0.048455796,0.825592437,1.077439501,0.80428184,0.324525296,4.071975532,2.179346533
281.6,0.579015335,0.070540083,0.019398095,1.161732882,1.056950604,1.154574736,0.362161773,1.175276983,8.34712833,0.36716226,0.321794879,0.040616971,0.83635627,0.939071017,0.749010966,0.321231482,3.9431495,2.084706215
281.7,0.625171519,0.062707141,0.033616212,1.194218374,1.098533488,1.228194759,0.390403609,1.165845163,8.3786462,0.342339403,0.292334609,0.134358147,0.778668073,1.016111393,0.740061642,0.332787765,3.807761034,2.067133082
281.8,0.717592916,0.055778392,0.085254464,1.15775812,1.289839998,1.393897781,0.395151545,1.108726439,8.012757011,0.388556424,0.312425937,0.083247929,0.793242155,1.367425585,0.955975212,0.317620116,4.129865103,2.329305521
281.9,0.619705144,0.134638454,0.043503047,1.174660394,1.144628203,1.242962644,0.395456712,1.136813478,8.274950626,0.359458408,0.332631088,0.011399295,0.845336031,1.057912747,0.743779078,0.318816294,3.968723348,2.137635506
282,0.610157813,0.026031117,0.033162108,1.21519416,1.094210923,1.263844376,0.388019234,1.147613114,8.357750369,0.338254107,0.284003165,0.015244648,0.797032631,1.034024764,0.776566892,0.287373142,3.851599262,2.100511288
282.1,0.626755356,0.043751578,0.040337018,1.2285111,1.130231484,1.266816046,0.405094035,1.124767157,8.321278367,0.35559436,0.291927032,0.122133243,0.817700615,1.103403,0.838271358,0.340787464,3.832163725,2.110522742
282.2,0.628916555,0.072126901,0.002747543,1.206879797,1.176137565,1.294263937,0.397298879,1.121406541,8.295461812,0.377179041,0.323621945,0,0.799924381,1.131263704,0.852914971,0.321814849,3.843978262,2.138026476
282.3,0.675118822,0.030836075,0.033208889,1.158115931,1.263161417,1.377557359,0.402251162,1.099852017,8.168693699,0.395028137,0.308760817,0,0.762957701,1.300850143,0.921975708,0.330539609,3.934775936,2.246140728
282.4,0.673462378,0.062189386,0,1.180915622,1.222859751,1.335422412,0.389872527,1.126661675,8.162376448,0.378461133,0.308511675,0.030459009,0.783725903,1.234450598,0.877236224,0.310373041,3.999935761,2.249467299
282.5,0.661273041,0.081711244,0.019885884,1.179020521,1.182382059,1.285351105,0.392012499,1.142007143,8.173612476,0.336793243,0.309049393,0.064125469,0.815941109,1.16800604,0.836271054,0.342893504,4.052102735,2.220708338
282.6,0.592563213,0.034440569,0.035815773,1.198118459,1.094398413,1.206433316,0.4031683,1.164703809,8.301766833,0.357220965,0.311728618,0.033967675,0.796660068,1.046515504,0.789337031,0.313816359,3.934925837,2.116995869
282.7,0.599536237,0.037810032,0.003255664,1.179183086,1.106997671,1.223405546,0.389399002,1.171006805,8.206939923,0.378527292,0.28665099,0.02337047,0.846762026,1.114942521,0.815422604,0.318945723,4.061049902,2.18064068
282.8,0.496142286,0.067606042,0.029544203,1.225164868,0.938321558,1.07224136,0.396413893,1.209418501,8.478012809,0.358286208,0.231128426,0.0395414,0.813200375,0.833323922,0.684554589,0.3009832,3.811134687,1.98383034
282.9,0.619812034,0.114061041,0.021362376,1.203059986,1.096977959,1.24168153,0.385396973,1.165037596,8.337725623,0.384957074,0.272490713,0.083231367,0.806212613,1.058493263,0.771562681,0.335602584,3.83906441,2.1001466
283,0.709540039,0.056539211,0.015476422,1.120781447,1.297058091,1.406328803,0.404891467,1.113937403,8.030526723,0.37424944,0.166050647,0.004356177,0.765406904,1.379281374,0.919169978,0.351716457,4.105256261,2.324822993
