ID,depth,mean_age,kcps,MSE,S,K,Ca,Ti,Mn,Fe,Co,Cu,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
PAT1H_2mm_2547,522.9,24890.8,15426.7,1.267,0.0290832,1.09104,0.558231,0.819814,1.38835,54.9598,0.249285,0.026257973,0.33454,0.0915705,0.0784415,1.10948,1.3463,1.1256,27.0954,8.84927,3.06291,0.326596704,2.78205,1A,Unit 1
PAT1H_2mm_2548,523.1,24900.1,15327.5,1.274,0.0294368,1.12392,0.512733,0.849343,1.28325,56.0625,0.260275,0.011475366,0.325135,0.0613683,0.104276,1.05241,1.31484,1.11511,26.5113,8.59222,3.08641,0.324097134,2.84872,1A,Unit 1
PAT1H_2mm_2549,523.3,24909.3,15152.9,1.287,0.0338112,1.05001,0.59271,0.90969,1.14349,55.1893,0.218251,0.025358399,0.312077,0.0365161,0.0838518,1.14366,1.30105,1.1719,27.0998,8.79429,3.0823,0.324514507,2.78597,1A,Unit 1
PAT1H_2mm_2550,523.5,24918.6,15355.9,1.279,0.033142,1.18304,0.46545,0.810841,1.12082,57.6979,0.219647,0.042239746,0.342629,0.0255063,0.0799306,1.16192,1.05648,1.08946,25.4933,8.30125,3.07164,0.325624522,2.95906,1A,Unit 1
PAT1H_2mm_2551,523.7,24927.9,15059.5,1.228,0.0329359,1.08518,0.59882,0.902581,1.34833,54.9817,0.20666,0.006996754,0.340111,0.0605817,0.0906165,1.12033,1.47734,1.15975,26.801,8.92206,3.00431,0.33290035,2.79931,1A,Unit 1
PAT1H_2mm_2552,523.9,24937.2,15093.5,1.265,0.0322086,0.999678,0.609712,0.918464,1.38237,53.6538,0.199832,0.024589341,0.342,0.10563,0.0907381,1.05128,1.64073,1.27899,27.6599,9.14187,3.02649,0.330509854,2.71726,1A,Unit 1
PAT1H_2mm_2553,524.1,24946.5,15530.7,1.247,0.0310884,1.07496,0.529002,0.826919,1.42259,55.0634,0.208143,0.011803628,0.314209,0.0285947,0.0907716,1.02176,1.28344,1.12118,27.3138,8.78655,3.10974,0.321689644,2.77006,1A,Unit 1
PAT1H_2mm_2554,524.3,24955.7,15471.9,1.269,0.0263591,1.02469,0.516738,0.76458,1.44561,55.1613,0.172246,0.029508941,0.2931,0.0573601,0.128314,1.06182,1.34349,1.13808,27.3501,8.66867,3.15627,0.316951351,2.77633,1A,Unit 1
PAT1H_2mm_2555,524.5,24965,15231.9,1.248,0.0292899,1.03851,0.572609,0.845296,1.38313,53.8607,0.214793,0.023980035,0.307458,0.0529274,0.0897538,1.06728,1.42013,1.18616,28.0268,9.06685,3.09158,0.323506044,2.69588,1A,Unit 1
PAT1H_2mm_2556,524.7,24974.3,15234.8,1.264,0.0318764,0.998452,0.566407,0.838042,1.38285,54.1606,0.190916,0.030162656,0.294257,0.0997424,0.0793483,1.02416,1.45655,1.20736,28.0023,8.83903,3.16885,0.315654186,2.71435,1A,Unit 1
PAT1H_2mm_2557,524.9,24983.6,15390.5,1.243,0.0306136,0.957449,0.559644,0.822439,1.36471,53.0291,0.241469,0.019434474,0.264515,0.038009,0.0901209,1.0646,1.49817,1.19771,28.7565,9.12354,3.15328,0.317268932,2.63991,1A,Unit 1
PAT1H_2mm_2558,525.1,24992.9,15449,1.267,0.0342044,0.939584,0.587694,0.838699,1.36731,52.6404,0.230621,0.008982972,0.269144,0.0364501,0.093112,0.990718,1.48858,1.21737,29.3743,9.1001,3.22833,0.309797695,2.59913,1A,Unit 1
PAT1H_2mm_2559,525.3,25002.1,15283.6,1.328,0.0292022,0.91125,0.581757,0.88539,1.37444,52.2167,0.182602,0.018647199,0.280939,0.097458,0.115402,0.927962,1.36916,1.19272,29.7632,9.20732,3.23446,0.309352263,2.56604,1A,Unit 1
PAT1H_2mm_2560,525.5,25011.4,14843.6,1.227,0.0311606,0.893394,0.685534,0.982843,1.23176,50.4276,0.191913,0.010814576,0.24287,0.0375761,0.117127,0.987242,1.8273,1.39875,30.4599,9.65008,3.15745,0.316812796,2.49315,1A,Unit 1
PAT1H_2mm_2561,525.7,25020.7,14701.3,1.237,0.0344244,0.841815,0.680486,1.06381,1.17787,50.2428,0.181984,0.014514058,0.253624,0.106436,0.102343,0.933366,1.89241,1.35037,30.4313,9.83681,3.09558,0.323246158,2.48335,1A,Unit 1
PAT1H_2mm_2562,525.9,25030,14863.1,1.264,0.0364638,0.893813,0.610724,0.946443,1.28468,52.1885,0.215729,0.025686346,0.294225,0.0788553,0.0853218,1.01596,1.65201,1.28396,29.1707,9.30959,3.13481,0.319141861,2.59873,1A,Unit 1
PAT1H_2mm_2563,526.1,25039.3,14979.9,1.267,0.0323347,0.97923,0.597044,0.877808,1.27625,52.5127,0.201253,0.031627956,0.307975,0.0613123,0.0929403,1.05892,1.42167,1.34339,29.0156,9.34332,3.10631,0.322010779,2.60696,1A,Unit 1
PAT1H_2mm_2564,526.3,25048.5,15661.4,1.285,0.0365277,1.04473,0.451928,0.702708,1.40149,55.4258,0.311878,0.019983784,0.297627,0.0725641,0.0733831,1.06717,1.0883,1.1584,27.4685,8.60367,3.19372,0.313219316,2.77222,1A,Unit 1
PAT1H_2mm_2565,526.5,25057.8,15339.6,1.255,0.0202009,0.978808,0.526241,0.787833,1.39063,53.9527,0.199123,0.009336529,0.286037,0.0636582,0.109832,1.02227,1.3998,1.17487,28.2963,8.89143,3.18296,0.314225894,2.68906,1A,Unit 1
PAT1H_2mm_2566,526.7,25067.1,15216.2,1.259,0.0210461,0.981697,0.503408,0.789567,1.4756,54.8717,0.240842,0.026137845,0.309241,0.113377,0.0711153,1.01479,1.19165,1.14056,27.7204,8.73343,3.17472,0.315054738,2.7432,1A,Unit 1
PAT1H_2mm_2567,526.9,25076.4,15042.7,1.264,0.0349049,1.06642,0.55622,0.888945,1.42832,54.0072,0.128332,0.018928508,0.293652,0.0821393,0.117218,1.13866,1.3856,1.15568,27.955,8.91932,3.13441,0.31906025,2.71192,1A,Unit 1
PAT1H_2mm_2568,527.1,25085.7,15224.2,1.248,0.0349713,1.0711,0.599749,0.894556,1.47116,54.2853,0.24463,0.027706728,0.362553,0.0724767,0.0907226,1.02751,1.50157,1.25914,27.1558,8.98374,3.02332,0.330822016,2.76705,1A,Unit 1
PAT1H_2mm_2569,527.3,25094.9,15652.3,1.306,0.032838,1.02964,0.563665,0.818652,1.61859,54.4011,0.230523,0.004104753,0.339053,0.0939168,0.144159,1.08809,1.45423,1.16969,27.3905,8.70864,3.1462,0.317943676,2.77015,1A,Unit 1
PAT1H_2mm_2570,527.5,25104.2,15144.9,1.246,0.0253815,0.99713,0.61071,0.960008,1.52945,53.238,0.24639,0.017438989,0.305614,0.032806,0.0725186,1.09969,1.57227,1.28064,27.982,9.1439,3.06071,0.326778188,2.69354,1A,Unit 1
PAT1H_2mm_2571,527.7,25113.5,14784.8,1.238,0.0228336,0.948763,0.719348,1.03902,1.63179,51.5424,0.221504,0.02409214,0.286768,0.0487237,0.0816256,0.992992,1.89699,1.41928,28.5553,9.55325,2.99015,0.334552712,2.62408,1A,Unit 1
PAT1H_2mm_2572,527.9,25122.8,14606.5,1.271,0.0362891,0.901488,0.768366,1.12681,1.35473,50.4056,0.200701,0.009072276,0.245692,0.0753554,0.0983139,1.00388,2.13198,1.36954,29.5014,9.87045,2.98967,0.334575967,2.53989,1A,Unit 1
PAT1H_2mm_2573,528.1,25132,15214,1.241,0.0260934,0.880124,0.692533,0.979208,1.35263,51.0796,0.238014,0.016572842,0.280152,0.100671,0.0736963,1.0418,1.88507,1.38242,29.558,9.53961,3.09897,0.322741886,2.5577,1A,Unit 1
PAT1H_2mm_2574,528.3,25141.3,15561.8,1.257,0.0299354,1.00225,0.545694,0.839362,1.43121,54.4896,0.264234,0.006689478,0.280958,0.0575295,0.0904752,0.942213,1.31799,1.18655,27.9772,8.74917,3.19791,0.312724534,2.72284,1A,Unit 1
PAT1H_2mm_2575,528.5,25150.6,14709.7,1.245,0.0404352,0.987673,0.642743,0.986794,1.5077,54.2951,0.231887,0.019865966,0.286738,0.112867,0.126052,1.0165,1.64466,1.29392,26.9588,8.97942,3.00235,0.333079005,2.78255,1A,Unit 1
PAT1H_2mm_2576,528.7,25159.9,14661,1.265,0.0268082,0.889687,0.569026,0.927391,1.53516,55.8339,0.277595,0.018333359,0.292815,0.0401258,0.11,1.0917,1.59137,1.25117,25.7383,8.96588,2.87163,0.348347602,2.8815,1A,Unit 1
PAT1H_2mm_2577,528.9,25169.2,14847,1.221,0.0270003,0.87139,0.721269,1.00153,1.58834,52.082,0.218883,0.025560302,0.284763,0.0730809,0.088561,1.07677,1.80254,1.3862,28.388,9.42779,3.01166,0.332105333,2.6444,1A,Unit 1
PAT1H_2mm_2578,529.1,25178.5,15340.2,1.219,0.0263629,0.916551,0.720235,0.990015,1.40057,50.7087,0.202467,0.017399527,0.285774,0.0418292,0.101058,0.981404,1.88302,1.42799,29.8386,9.66939,3.08664,0.324056404,2.53113,1A,Unit 1
PAT1H_2mm_2579,529.3,25187.7,16151.1,1.257,0.037901,0.944435,0.519553,0.731669,1.40152,53.3455,0.263355,0.02179716,0.266609,0.0237491,0.0989005,1.0191,1.37843,1.14468,28.9647,8.96498,3.23191,0.309514048,2.63646,1A,Unit 1
PAT1H_2mm_2580,529.5,25197,15972.1,1.245,0.0382679,0.892203,0.540039,0.798678,1.36989,53.8784,0.260123,0.006103073,0.214597,0.114804,0.0969894,0.95142,1.32684,1.01872,29.0028,8.82933,3.28649,0.304430416,2.64326,1A,Unit 1
PAT1H_2mm_2581,529.7,25206.3,15195,1.222,0.025819,0.816413,0.702988,1.01353,1.29148,50.835,0.185006,0.00106837,0.246972,0.0861819,0.107549,0.92325,1.80679,1.38016,30.1651,9.58791,3.1483,0.317848036,2.51553,1A,Unit 1
PAT1H_2mm_2582,529.9,25215.6,15198.3,1.257,0.0221415,0.797454,0.717529,1.09915,1.26207,50.1653,0.214935,0.012780864,0.220695,0.0352824,0.116108,0.839757,1.81434,1.38069,30.6627,9.74136,3.14929,0.317693748,2.475,1A,Unit 1
PAT1H_2mm_2583,530.1,25224.7,14807,1.263,0.0395025,0.773685,0.786852,1.22533,1.18395,48.7043,0.242282,0.00846482,0.260152,0.0761834,0.148605,0.805663,2.01576,1.49696,31.1216,10.1299,3.07352,0.325495932,2.42415,1A,Unit 1
PAT1H_2mm_2584,530.3,25233.7,15198.5,1.26,0.0357028,0.848489,0.77854,1.13156,1.27765,48.2063,0.253745,0.022041036,0.296188,0.0801492,0.131153,0.955597,2.12414,1.48677,31.3822,10.0881,3.11205,0.321457386,2.41136,1A,Unit 1
PAT1H_2mm_2585,530.5,25242.7,15688,1.296,0.0294648,0.950663,0.584724,0.815362,1.45834,52.9274,0.147155,0.031496863,0.247741,0.0552042,0.0948293,0.993167,1.53217,1.25276,28.9327,9.08363,3.1877,0.313956619,2.63045,1A,Unit 1
PAT1H_2mm_2586,530.7,25251.7,15638.6,1.249,0.034323,0.928267,0.628112,0.934445,1.42955,51.2268,0.228248,0.027801661,0.325211,0.0652138,0.103656,1.02454,1.67205,1.2255,29.8096,9.47625,3.14763,0.317892919,2.54545,1A,Unit 1
PAT1H_2mm_2587,530.9,25260.8,15851.2,1.246,0.0269547,0.915111,0.594519,0.864234,1.41563,51.9781,0.270052,0.028807811,0.314527,0.0678921,0.112536,1.07701,1.6225,1.22711,29.4817,9.16611,3.21754,0.310908571,2.58747,1A,Unit 1
PAT1H_2mm_2588,531.1,25269.8,15648.2,1.259,0.0357123,0.912819,0.619875,0.909541,1.35655,50.9933,0.192881,0.005003166,0.288286,0.0429582,0.0838462,0.995975,1.62413,1.33912,30.2364,9.52275,3.17599,0.314943512,2.51515,1A,Unit 1
PAT1H_2mm_2589,531.3,25278.8,15552.3,1.269,0.0354476,0.851791,0.635089,1.00126,1.27664,50.9064,0.267691,0.008032465,0.263325,0.0976119,0.0946434,0.958308,1.61033,1.34579,30.4521,9.4268,3.23116,0.309561218,2.50759,1A,Unit 1
PAT1H_2mm_2590,531.5,25287.8,15423.9,1.264,0.0292437,0.830381,0.627602,0.991134,1.28777,51.1723,0.249885,0.018561875,0.285433,0.0926343,0.104017,0.924942,1.61909,1.2946,30.1098,9.45482,3.18629,0.314011376,2.52751,1A,Unit 1
PAT1H_2mm_2591,531.7,25296.8,15008.9,1.268,0.0286329,0.835429,0.699332,1.10835,1.1908,50.44,0.212754,0.012141816,0.303002,0.0536415,0.104383,0.90375,1.83668,1.41679,30.2656,9.63662,3.1417,0.318402002,2.50613,1A,Unit 1
PAT1H_2mm_2592,531.9,25305.8,15274.5,1.292,0.0306758,0.894827,0.648549,0.967857,1.24185,52.2878,0.202704,0.028061393,0.261964,0.0930732,0.0937704,0.969251,1.62024,1.35305,29.0425,9.39673,3.0935,0.323551123,2.60151,1A,Unit 1
PAT1H_2mm_2593,532.1,25314.8,15376.8,1.267,0.0310408,0.99668,0.581678,0.862563,1.26424,54.3025,0.235505,0.016532606,0.295563,0.0416689,0.11556,1.0591,1.4655,1.19608,27.7274,8.94684,3.10049,0.322671713,2.72671,1A,Unit 1
PAT1H_2mm_2594,532.3,25323.8,14914.9,1.276,0.0342085,1.01229,0.626225,0.944399,1.21719,54.0777,0.218166,0.048171154,0.294263,0.12165,0.0790635,1.13499,1.59593,1.30062,27.3858,9.06194,3.02294,0.330898801,2.74365,1A,Unit 1
PAT1H_2mm_2595,532.5,25332.8,14952.3,1.23,0.0311909,0.980061,0.664822,0.994079,1.20961,53.1339,0.264247,0.010689021,0.295963,0.0963764,0.0883158,1.04595,1.7714,1.29915,27.9152,9.24828,3.01902,0.331299512,2.69082,1A,Unit 1
PAT1H_2mm_2596,532.7,25341.9,15232.6,1.283,0.0301632,0.983967,0.604116,0.911031,1.28355,54.2436,0.23074,0.048056605,0.335715,0.102589,0.0901487,1.02725,1.61739,1.27043,27.4589,9.01232,3.04817,0.328211207,2.74189,1A,Unit 1
PAT1H_2mm_2597,532.9,25350.9,15675.1,1.28,0.023399,0.991471,0.521717,0.771682,1.33229,56.2876,0.302573,0.014200763,0.283854,0.0582554,0.0705197,1.03085,1.22724,1.16285,26.6218,8.4969,3.13393,0.319171248,2.84749,1A,Unit 1
PAT1H_2mm_2598,533.1,25359.9,15468.2,1.266,0.0387848,0.982385,0.540042,0.81579,1.29545,55.8158,0.281476,0.026674784,0.286713,0.0716783,0.137956,1.09318,1.2511,1.1192,26.8093,8.59517,3.12012,0.32060407,2.8245,1A,Unit 1
PAT1H_2mm_2599,533.3,25368.9,14953.9,1.278,0.0316241,0.979828,0.624532,0.928331,1.26514,54.719,0.227762,0.020909909,0.280469,0.0568542,0.0672228,0.980692,1.56669,1.28259,27.0719,9.01545,3.00452,0.333018422,2.77105,1A,Unit 1
PAT1H_2mm_2600,533.5,25377.9,14984.9,1.274,0.0289676,1.01178,0.627227,0.888629,1.2463,53.8643,0.24874,0.033997912,0.341714,0.0537722,0.122462,1.08932,1.60762,1.23988,27.544,9.17996,3.00107,0.333282953,2.72302,1A,Unit 1
PAT1H_2mm_2601,533.7,25386.9,15090.7,1.284,0.0273466,0.969247,0.595741,0.878553,1.30814,53.5717,0.203369,0.028212016,0.312755,0.0597125,0.0962324,1.0949,1.53678,1.34068,27.9218,9.149,3.05221,0.327665615,2.69754,1A,Unit 1
PAT1H_2mm_2602,533.9,25395.9,15163.4,1.289,0.0340095,0.990788,0.573651,0.873663,1.31527,53.0753,0.261839,0.027936402,0.321008,0.0995993,0.115389,1.01803,1.6014,1.24916,28.301,9.26794,3.05406,0.327478066,2.66178,1A,Unit 1
PAT1H_2mm_2603,534.1,25405,15539,1.32,0.0289283,0.985581,0.531642,0.835221,1.37595,53.5154,0.18837,0.020182551,0.322248,0.0930079,0.114872,1.07068,1.44692,1.14401,28.4993,9.03791,3.15397,0.317127867,2.66402,1A,Unit 1
PAT1H_2mm_2604,534.3,25414,15377.8,1.304,0.033991,0.929372,0.540098,0.845505,1.35537,53.5715,0.253651,0.008369644,0.318901,0.0468017,0.128961,1.03135,1.45,1.1791,28.5598,8.92409,3.20235,0.31247047,2.66781,1A,Unit 1
PAT1H_2mm_2605,534.5,25423,15708.2,1.308,0.0233802,0.968704,0.502426,0.750654,1.40613,53.9043,0.204121,0.028520546,0.276583,0.0286864,0.12486,1.06057,1.44394,1.18974,28.3514,8.89659,3.18699,0.313796935,2.68471,1A,Unit 1
PAT1H_2mm_2606,534.7,25432,15733,1.285,0.0343522,0.995057,0.490509,0.750793,1.44956,54.2642,0.246576,0.012882065,0.330475,0.0625936,0.112635,0.984652,1.27153,1.12024,28.4056,8.74197,3.25063,0.307754922,2.69197,1A,Unit 1
PAT1H_2mm_2607,534.9,25441,15326.8,1.283,0.0310928,1.03051,0.560696,0.840019,1.3604,53.8477,0.261556,0.022550842,0.30717,0.0556937,0.097037,1.05118,1.43505,1.14309,28.1551,8.88503,3.16936,0.315574865,2.69978,1A,Unit 1
PAT1H_2mm_2608,535.1,25450,15052,1.259,0.0366128,0.963265,0.581097,0.92857,1.35485,52.8016,0.25071,0.040971459,0.304758,0.0270237,0.0756664,1.04625,1.64357,1.24396,28.4961,9.20934,3.09592,0.323179051,2.65214,1A,Unit 1
PAT1H_2mm_2609,535.3,25459,15193.6,1.289,0.0237954,1.04258,0.551033,0.827059,1.39016,55.0446,0.242883,0.020396023,0.320388,0.0433415,0.0858333,1.06586,1.36602,1.20184,27.3178,8.65522,3.1568,0.316835071,2.77986,1A,Unit 1
PAT1H_2mm_2610,535.5,25468,14944.5,1.296,0.0346402,0.976299,0.568623,0.870091,1.33103,58.8159,0.412415,0.007352881,0.270423,0.0792477,0.0862738,1.10979,1.48267,1.17695,23.633,8.32591,2.84081,0.352300619,3.12902,1A,Unit 1
PAT1H_2mm_2611,535.7,25477,15197.6,1.302,0.0275888,0.952414,0.627345,0.944874,1.30113,53.3305,0.244187,0.023304831,0.293367,0.0493514,0.0939048,1.05729,1.64693,1.28793,28.1731,9.06661,3.10813,0.321817408,2.6853,1A,Unit 1
PAT1H_2mm_2612,535.9,25486,14869.1,1.333,0.0297193,0.961696,0.702408,0.998534,1.27651,52.5142,0.226187,0.024380521,0.332785,0.0825734,0.0822175,1.09801,1.83139,1.25106,28.1794,9.45484,2.98096,0.335522618,2.65715,1A,Unit 1
PAT1H_2mm_2613,536.1,25495.1,15147.4,1.252,0.0330966,0.995323,0.647029,0.923932,1.26841,53.1268,0.20707,0.02443255,0.325767,0.134986,0.101889,1.11437,1.74771,1.25732,28.082,9.14505,3.07232,0.325655155,2.68622,1A,Unit 1
PAT1H_2mm_2614,536.3,25504.1,15189.6,1.291,0.0408338,0.998446,0.619054,0.927978,1.34562,53.4061,0.221915,0.039110823,0.335802,0.0597861,0.0909714,1.04669,1.65385,1.18263,28.044,9.0918,3.08526,0.324197631,2.69282,1A,Unit 1
PAT1H_2mm_2615,536.5,25513.1,15014.1,1.235,0.0320137,0.966457,0.662149,0.972682,1.21118,52.1042,0.183367,0.02721161,0.307687,0.0665173,0.126988,0.972326,1.85146,1.41109,28.6069,9.59414,2.9829,0.335378781,2.61773,1A,Unit 1
PAT1H_2mm_2616,536.7,25522.1,15448.5,1.288,0.0260833,0.892152,0.605751,0.92407,1.26607,52.4299,0.219477,0.019390886,0.291378,0.0658947,0.0641787,1.03029,1.67551,1.24085,29.1807,9.19643,3.17432,0.315154366,2.60572,1A,Unit 1
PAT1H_2mm_2617,536.9,25531.1,15386,1.256,0.0322641,0.878145,0.598289,0.947232,1.21446,51.2842,0.254957,0.00455906,0.270387,0.073471,0.0824138,0.950739,1.6723,1.37859,29.9285,9.6226,3.11319,0.321519803,2.52838,1A,Unit 1
PAT1H_2mm_2618,537.1,25540.1,15457,1.233,0.0307677,0.883397,0.57207,0.819602,1.29155,51.9145,0.257093,0.006431662,0.276909,0.0655334,0.0956058,0.925116,1.40888,1.26478,29.9978,9.29288,3.22824,0.309785538,2.54513,1A,Unit 1
PAT1H_2mm_2619,537.3,25549.1,15283.7,1.235,0.0266369,0.908265,0.593845,0.841063,1.25054,52.875,0.186458,0.022632627,0.299621,0.0748618,0.102369,1.00193,1.52405,1.19326,29.0718,9.173,3.17062,0.315529446,2.61474,1A,Unit 1
PAT1H_2mm_2620,537.5,25558.2,15609.5,1.285,0.0267701,0.903784,0.529172,0.794347,1.29877,53.5725,0.208604,0.013132485,0.285547,0.077448,0.10405,1.02905,1.44137,1.14152,28.7398,8.97706,3.20249,0.312356839,2.65134,1A,Unit 1
PAT1H_2mm_2621,537.7,25567.2,15055.8,1.236,0.033459,0.886932,0.643952,0.979794,1.17375,51.8215,0.22473,0.006262379,0.272861,0.101629,0.126142,0.949377,1.62106,1.28361,29.453,9.55067,3.08457,0.324267516,2.56386,1A,Unit 1
PAT1H_2mm_2622,537.9,25576.2,15839.3,1.269,0.0229819,0.940606,0.495021,0.743523,1.31923,53.9824,0.233953,0.015541737,0.245692,0.0889516,0.0800234,0.9621,1.42141,1.20002,28.5422,8.93815,3.19589,0.313155303,2.66806,1A,Unit 1
PAT1H_2mm_2623,538.1,25585.2,15177,1.278,0.0275909,0.922225,0.565268,0.84704,1.28349,54.338,0.24073,0.015519864,0.304189,0.0274184,0.116399,1.02621,1.10346,1.11933,28.3953,8.81097,3.22329,0.310296663,2.68772,1A,Unit 1
PAT1H_2mm_2624,538.3,25594.2,14682.9,1.21,0.0347713,0.917567,0.622461,0.936304,1.15628,52.9874,0.190432,0.050985938,0.330598,0.096567,0.0855771,1.04548,1.68614,1.31897,28.2898,9.35385,3.02595,0.330643723,2.65649,1A,Unit 1
PAT1H_2mm_2625,538.5,25603.2,14749.2,1.239,0.0352682,0.916973,0.639124,0.945259,1.17316,53.1373,0.131226,0.027212005,0.300585,0.0866488,0.0717896,1.02135,1.74479,1.3563,28.1626,9.38295,3.00272,0.333170174,2.66343,1A,Unit 1
PAT1H_2mm_2626,538.7,25612.2,15010.7,1.249,0.0424153,0.982037,0.59136,0.881432,1.20673,52.9681,0.204014,0.031198022,0.33126,0.0334765,0.0878102,1.03742,1.82912,1.29314,28.2558,9.36291,3.01944,0.331362855,2.65825,1A,Unit 1
PAT1H_2mm_2627,538.9,25621.2,15442.8,1.236,0.0334685,0.930727,0.593856,0.892886,1.24927,54.2612,0.213425,0.015977423,0.28608,0.0988918,0.0987237,1.02676,1.42182,1.20302,28.0226,8.90094,3.14939,0.317634844,2.7083,1A,Unit 1
PAT1H_2mm_2628,539.1,25630.2,15064,1.233,0.0284487,0.938108,0.643498,0.982439,1.19188,53.4817,0.293737,0.030019443,0.27576,0.0298449,0.116762,0.989245,1.56311,1.22678,28.1944,9.13376,3.08816,0.323957089,2.67894,1A,Unit 1
PAT1H_2mm_2629,539.3,25639.3,14778.4,1.265,0.030317,0.952166,0.532311,0.846409,1.26609,54.6352,0.196884,0.023795339,0.261572,0.0608103,0.085487,1.096,1.63871,1.25675,27.1626,9.12895,2.97627,0.336084722,2.75546,1A,Unit 1
PAT1H_2mm_2630,539.5,25648.3,16215.1,1.303,0.0293057,0.951565,0.469842,0.766384,1.29214,55.102,0.228585,0.033741185,0.287988,0.0329491,0.103124,1.07433,1.27757,1.13611,27.7839,8.59275,3.2341,0.30927118,2.74902,1A,Unit 1
PAT1H_2mm_2631,539.7,25657.3,16178.1,1.271,0.0371581,0.967719,0.4652,0.734636,1.36343,54.5402,0.230831,0.007721163,0.278605,0.0628953,0.159892,1.00713,1.24729,1.14579,28.2928,8.66218,3.26748,0.306162479,2.706,1A,Unit 1
PAT1H_2mm_2632,539.9,25666.3,15703.8,1.275,0.029572,0.930687,0.557881,0.837485,1.30765,54.2932,0.24887,0.016447341,0.299375,0.049342,0.142377,0.991991,1.33639,1.08652,28.2741,8.76411,3.22764,0.309968975,2.69991,1A,Unit 1
PAT1H_2mm_2633,540.1,25675.2,15593.7,1.237,0.0386201,0.958081,0.53208,0.831259,1.29116,53.4234,0.293614,0.00640857,0.28164,0.0861784,0.113668,0.994172,1.5045,1.24495,28.5758,8.97976,3.18317,0.314243222,2.66272,1A,Unit 1
PAT1H_2mm_2634,540.3,25684,15570.4,1.274,0.0317341,0.953185,0.517381,0.757131,1.30492,54.4339,0.264174,0.030737177,0.284776,0.0638004,0.118795,1.05021,1.32751,1.13694,27.9557,8.89135,3.1456,0.318051338,2.71392,1A,Unit 1
PAT1H_2mm_2635,540.5,25692.9,15468.6,1.262,0.0322882,0.922212,0.562548,0.847982,1.2867,55.5399,0.272453,0.00748954,0.297085,0.0466016,0.0813863,0.946511,1.35111,1.08698,27.3283,8.58235,3.18435,0.314045762,2.78469,1A,Unit 1
PAT1H_2mm_2636,540.7,25701.7,14348,1.248,0.0249011,0.814758,0.653844,0.997367,1.11584,51.4511,0.251087,0.009620899,0.242786,0.0652712,0.0879086,0.858524,1.80665,1.34957,29.724,9.67938,3.07184,0.325641319,2.53785,1A,Unit 1
PAT1H_2mm_2637,540.9,25710.6,14705.1,1.268,0.0462815,0.822189,0.665274,1.01063,1.19613,50.6134,0.250584,0.006084822,0.250768,0.0604794,0.116165,0.972465,1.89183,1.39011,29.9735,9.86073,3.04057,0.328982012,2.51041,1A,Unit 1
PAT1H_2mm_2638,541.1,25719.4,15203.2,1.317,0.0270818,0.929751,0.57579,0.835051,1.27767,53.3796,0.355686,0.010867222,0.276165,0.123507,0.0865928,1.05585,1.52417,1.1678,28.4949,9.09431,3.1341,0.319155891,2.66034,1A,Unit 1
PAT1H_2mm_2639,541.3,25728.2,15263.6,1.266,0.035547,0.910416,0.607577,0.946481,1.21843,53.6393,0.229675,0.021569761,0.280752,0.115786,0.0600502,0.989276,1.58995,1.22706,28.2222,9.05568,3.11756,0.320870427,2.68255,1A,Unit 1
PAT1H_2mm_2640,541.5,25737.1,15293.1,1.267,0.0316325,0.942546,0.594589,0.883171,1.25109,55.1388,0.268115,0.019622271,0.294842,0.104539,0.0732452,0.958616,1.47877,1.23553,27.1362,8.8104,3.08094,0.324672734,2.7819,1A,Unit 1
PAT1H_2mm_2641,541.7,25745.9,15131.4,1.274,0.0262898,0.976674,0.645389,0.999356,1.23906,54.1793,0.259977,0.038661455,0.310151,0.0482839,0.10241,1.01362,1.73083,1.20074,27.2324,9.08527,2.99797,0.333619373,2.75348,1A,Unit 1
PAT1H_2mm_2642,541.9,25754.8,15352.9,1.262,0.0379414,1.02225,0.588844,0.886692,1.2977,54.9853,0.178174,0.034431405,0.327433,0.0407828,0.106136,1.07974,1.55894,1.2397,26.8288,8.8599,3.02848,0.330239107,2.80201,1A,Unit 1
PAT1H_2mm_2643,542.1,25763.6,15265.7,1.293,0.0308755,1.00178,0.585795,0.908645,1.28502,54.875,0.217806,0.032889107,0.311775,0.0674562,0.103198,1.08047,1.62818,1.28586,26.8669,8.85472,3.03487,0.329577606,2.79943,1A,Unit 1
PAT1H_2mm_2644,542.3,25772.4,15150.4,1.327,0.0346851,0.957274,0.645795,0.941133,1.22668,54.0569,0.183041,0.015282039,0.288127,0.0540881,0.0628452,1.01686,1.73013,1.31219,27.4493,9.13128,3.00705,0.332659827,2.73369,1A,Unit 1
PAT1H_2mm_2645,542.5,25781.3,15771.9,1.242,0.032871,1.01282,0.592328,0.838535,1.32102,54.5445,0.219357,0.019527309,0.316017,0.090802,0.0654165,1.05708,1.4499,1.22599,27.4801,8.92349,3.08026,0.324725236,2.74698,1A,Unit 1
PAT1H_2mm_2646,542.7,25790.1,15893.3,1.261,0.0390772,1.02369,0.512968,0.764087,1.3259,56.029,0.234944,0.016816009,0.273701,0.0685453,0.128763,1.09384,1.21315,1.08135,26.9621,8.50538,3.17105,0.315456214,2.81948,1A,Unit 1
