SH20M1H_mean_age,LnFe_Mn,SH20M1H_mean_age,LnMn_Ti,SH20M1H_mean_age,LnBr_Ti,SH20M1H_mean_age,LnInc_Coh,SH20M1H_mean_age,LnCa_Ti
6956.1,2.306652744,6956.1,2.577874516,6956.1,0.453321129,6956.1,1.409889467,6956.1,2.245080599
6961.6,2.549020232,6961.6,1.98660627,6961.6,-0.306956205,6961.6,1.402543756,6961.6,1.598808937
6967,2.72266424,6967,1.934617683,6967,0.43557491,6967,1.385960248,6967,1.281661383
6972.5,2.776451577,6972.5,1.855685057,6972.5,0.570203794,6972.5,1.386627917,6972.5,0.968994795
6977.9,2.76446897,6977.9,2.007536505,6977.9,-0.219709089,6977.9,1.371686448,6977.9,0.957626356
6983.4,2.905144394,6983.4,1.752071721,6983.4,0.106915726,6983.4,1.393791974,6983.4,0.819111101
6988.9,2.651059923,6988.9,2.118130115,6988.9,0.213258792,6988.9,1.363669449,6988.9,0.924454043
6994.3,3.173454578,6994.3,1.620755737,6994.3,0.136575535,6994.3,1.354194014,6994.3,0.88322987
6999.8,3.097047205,6999.8,1.93660054,6999.8,0.541695558,6999.8,1.361850542,6999.8,1.107580959
7005.2,3.145055652,7005.2,1.439286891,7005.2,-0.017153079,7005.2,1.397133514,7005.2,0.701614632
7010.7,2.722820309,7010.7,1.983194594,7010.7,0.264953821,7010.7,1.404379914,7010.7,0.834373609
7016.2,0.839018728,7016.2,4.066121971,7016.2,0.275160566,7016.2,1.372483364,7016.2,1.496507338
7021.6,1.916064867,7021.6,2.962084239,7021.6,0.265376315,7021.6,1.358534538,7021.6,1.020474084
7027.1,2.562963483,7027.1,2.194309123,7027.1,0.186678862,7027.1,1.385067657,7027.1,0.804602621
7032.5,2.583986563,7032.5,1.94707565,7032.5,0.209168807,7032.5,1.363819477,7032.5,0.625610974
7038,2.385442437,7038,2.306122137,7038,-0.130162496,7038,1.367281422,7038,0.941175375
7043.5,2.250826912,7043.5,2.505967575,7043.5,0.079043207,7043.5,1.427585329,7043.5,1.10293195
7048.9,2.313122455,7048.9,2.489373244,7048.9,-0.050858417,7048.9,1.374455721,7048.9,0.914636472
7054.4,0.5363338,7054.4,4.434107049,7054.4,0.550698015,7054.4,1.366496179,7054.4,1.708336919
7059.8,0.605795725,7059.8,4.454279294,7059.8,0.36772478,7059.8,1.340990061,7059.8,1.682710114
7065.3,2.011470078,7065.3,2.809914044,7065.3,-0.141650517,7065.3,1.375748223,7065.3,0.88368957
7070.8,2.386535996,7070.8,2.443498115,7070.8,-0.009983444,7070.8,1.375590927,7070.8,0.804285673
7076.2,2.389331599,7076.2,2.35353742,7076.2,0.084030749,7076.2,1.335027238,7076.2,0.82809802
7081.7,2.546812279,7081.7,2.172645127,7081.7,-0.134590154,7081.7,1.350905378,7081.7,0.768048489
7087.1,2.535223752,7087.1,1.929139169,7087.1,-0.438852124,7087.1,1.374594236,7087.1,0.623621118
7092.6,2.868102743,7092.6,1.878770846,7092.6,0.044451763,7092.6,1.394873404,7092.6,0.741215584
7098,3.11780561,7098,1.587931707,7098,0.401912707,7098,1.388656307,7098,0.580669197
7103.5,3.04652928,7103.5,1.773706722,7103.5,0.504022876,7103.5,1.42358177,7103.5,0.715494479
7109,3.260761278,7109,1.514037638,7109,0.188309599,7109,1.424993107,7109,2.008878906
7114.4,3.348681495,7114.4,1.492969801,7114.4,0.46413851,7114.4,1.38489331,7114.4,2.501819351
7119.9,3.50871443,7119.9,1.571471315,7119.9,0.658230915,7119.9,1.381721431,7119.9,3.997480889
7125.3,3.526454188,7125.3,1.174682007,7125.3,0.432585414,7125.3,1.386703175,7125.3,2.877401407
7130.8,3.623019929,7130.8,1.426703899,7130.8,1.088249502,7130.8,1.3745495,7130.8,4.086928817
7136.3,3.582755521,7136.3,1.553348446,7136.3,0.500381665,7136.3,1.404151617,7136.3,4.615506195
7141.7,3.637419941,7141.7,1.509354454,7141.7,1.082611947,7141.7,1.378693301,7141.7,4.190808477
7147.2,3.761823138,7147.2,1.370898676,7147.2,0.835321669,7147.2,1.421001909,7147.2,2.541164452
7152.6,3.561731584,7152.6,1.223036788,7152.6,-0.110487537,7152.6,1.457968239,7152.6,0.775440331
7158.1,3.417088495,7158.1,1.344863415,7158.1,0.044451763,7158.1,1.339820309,7158.1,0.546543706
7163.6,3.464478257,7163.6,1.42164688,7163.6,0.614366303,7163.6,1.374084642,7163.6,0.693147181
7169,3.383326221,7169,1.734601055,7169,1.252762968,7169,1.414161996,7169,0.972461003
7174.5,3.261229278,7174.5,1.42383228,7174.5,0.435960745,7174.5,1.370135506,7174.5,0.527086145
7179.9,3.194917636,7179.9,1.721406978,7179.9,0.502091944,7179.9,1.384485061,7179.9,0.876374124
7185.4,3.009486536,7185.4,1.872311472,7185.4,0.459183715,7185.4,1.392731818,7185.4,0.751041159
7190.9,2.838408925,7190.9,1.735715572,7190.9,0.397534852,7190.9,1.397957619,7190.9,0.666735081
7196.3,3.122844593,7196.3,1.609437912,7196.3,0.36505557,7196.3,1.404298046,7196.3,0.437935493
7201.8,3.25983624,7201.8,1.481202207,7201.8,-0.233149193,7201.8,1.321824827,7201.8,0.636249014
7207.2,3.0311772,7207.2,1.680919488,7207.2,0.214582419,7207.2,1.407448217,7207.2,0.584137026
7211,3.035651535,7211,1.874130467,7211,0.304583883,7211,1.365715353,7211,0.810930216
7214.9,2.837418022,7214.9,2.157418327,7214.9,0.09752502,7214.9,1.368924197,7214.9,1.041740778
7218.7,2.5638304,7218.7,2.320425011,7218.7,0.462475363,7218.7,1.366522121,7218.7,0.979828753
7222.5,2.620623198,7222.5,2.268252414,7222.5,0.259153989,7222.5,1.390824908,7222.5,0.814627078
7226.3,2.538502714,7226.3,2.374309274,7226.3,0.278020162,7226.3,1.386337899,7226.3,0.879733136
7230.2,2.504150837,7230.2,2.373944308,7230.2,0.397166305,7230.2,1.391714428,7230.2,0.914636472
7234,1.976197709,7234,2.675221931,7234,-0.202594883,7234,1.385043579,7234,0.776113478
7237.8,2.30812305,7237.8,2.452051924,7237.8,-0.004683849,7237.8,1.376766663,7237.8,0.747706165
7241.6,1.758895699,7241.6,3.183085012,7241.6,0.343962908,7241.6,1.389087785,7241.6,1.084477778
7245.4,1.44920564,7245.4,3.225075057,7245.4,0.065063593,7245.4,1.340079807,7245.4,0.84669744
7249.3,1.9667091,7249.3,2.866309708,7249.3,0.356238167,7249.3,1.422253575,7249.3,0.963207652
7253.1,2.695624155,7253.1,2.125133548,7253.1,0.1462455,7253.1,1.425775412,7253.1,0.866239931
7256.9,2.655102801,7256.9,2.276825101,7256.9,0.393904286,7256.9,1.400726083,7256.9,0.916290732
7260.7,2.752403369,7260.7,2.169904402,7260.7,0.392616966,7260.7,1.402640082,7260.7,0.903442589
7264.6,2.979964856,7264.6,1.960695365,7264.6,0.297116105,7264.6,1.386429902,7264.6,0.911540129
7268.4,3.336054233,7268.4,1.667067025,7268.4,0.119664504,7268.4,1.414615234,7268.4,0.949627152
7272.2,3.264883354,7272.2,1.620303042,7272.2,0.329847702,7272.2,1.40705728,7272.2,0.828515121
7276,3.089138504,7276,1.930872272,7276,0.349184272,7276,1.397539886,7276,1.105223883
7279.8,3.32923206,7279.8,1.422560539,7279.8,0.32668423,7279.8,1.343842414,7279.8,0.717470176
7283.7,2.958413869,7283.7,1.739791183,7283.7,0.162903471,7283.7,1.363180264,7283.7,0.719714208
7287.5,2.568652068,7287.5,2.272783708,7287.5,0.289807472,7287.5,1.430369799,7287.5,0.870135391
7291.3,2.457743813,7291.3,2.084188045,7291.3,0.034016885,7291.3,1.351451149,7291.3,0.668627563
7295.1,2.459103244,7295.1,2.362649334,7295.1,-0.024097552,7295.1,1.371484179,7295.1,0.973360958
7298.9,2.46432518,7298.9,2.059868318,7298.9,-0.113835143,7298.9,1.37303332,7298.9,0.624380323
7302.8,2.552876238,7302.8,2.229280011,7302.8,-0.249594737,7302.8,1.367708498,7302.8,0.801515217
7306.6,2.694455692,7306.6,2.004706283,7306.6,-0.063572804,7306.6,1.383143914,7306.6,0.758025318
7310.4,2.801657287,7310.4,1.787796826,7310.4,-0.122454949,7310.4,1.33223888,7310.4,0.58590165
7314.2,2.674853501,7314.2,1.825426015,7314.2,-0.196316309,7314.2,1.348019147,7314.2,0.543517985
7318.1,2.768825172,7318.1,1.966853323,7318.1,-0.256087707,7318.1,1.31937246,7318.1,0.741937345
7321.9,2.560578025,7321.9,1.93977516,7321.9,-0.994169625,7321.9,1.3965532,7321.9,0.639759307
7325.7,2.418239637,7325.7,2.453511264,7325.7,-0.028573372,7325.7,1.345552823,7325.7,0.943156637
7329.5,2.691354899,7329.5,2.107154734,7329.5,0.088947486,7329.5,1.333350421,7329.5,0.790920849
7333.3,2.798229453,7333.3,2.218945675,7333.3,0.14678312,7333.3,1.326542769,7333.3,0.975379648
7337.2,2.622084604,7337.2,2.252961248,7337.2,0.150743522,7337.2,1.336386214,7337.2,0.930475367
7341,2.055261515,7341,2.685087413,7341,-0.586924967,7341,1.325095711,7341,0.882983534
7344.8,2.333953304,7344.8,2.347622908,7344.8,-0.329753286,7344.8,1.321306088,7344.8,0.920029054
7348.6,2.169148934,7348.6,2.651354857,7348.6,-0.311587593,7348.6,1.336882639,7348.6,1.058446247
7352.5,1.901408842,7352.5,2.477810827,7352.5,0.044451763,7352.5,1.366024159,7352.5,1.182842023
7356.3,0.935927615,7356.3,3.88982284,7356.3,-0.163826974,7356.3,1.370237797,7356.3,1.947179185
7360.1,1.609830482,7360.1,3.201711819,7360.1,0.10404386,7360.1,1.335671031,7360.1,2.035164206
7363.9,1.508611564,7363.9,3.214242887,7363.9,-0.257045103,7363.9,1.385384699,7363.9,2.026392321
7367.7,1.677954955,7367.7,3.284145462,7367.7,0.550455419,7367.7,1.345629727,7367.7,2.167837155
7371.6,1.976350409,7371.6,2.588150957,7371.6,0.153099708,7371.6,1.388126103,7371.6,1.462369934
7375.4,1.753027373,7375.4,3.001476115,7375.4,0.653188868,7375.4,1.361004045,7375.4,1.708511425
7379.2,1.508025006,7379.2,3.103252617,7379.2,-0.14518201,7379.2,1.350623314,7379.2,1.599478573
7383,1.839076305,7383,2.68722415,7383,0.066445099,7383,1.375295797,7383,1.246198393
7386.9,1.816900708,7386.9,2.795891601,7386.9,-0.538488242,7386.9,1.345751188,7386.9,1.204328613
7390.7,1.603219202,7390.7,2.976459911,7390.7,-0.247941744,7390.7,1.36427181,7390.7,1.295282363
7394.5,1.545270558,7394.5,3.156551447,7394.5,0.073203404,7394.5,1.311347248,7394.5,1.453598043
7398.3,1.801496574,7398.3,2.93682942,7398.3,0.183692359,7398.3,1.32468799,7398.3,1.54835022
7402.2,1.606627573,7402.2,3.063710689,7402.2,-0.083216306,7402.2,1.333447916,7402.2,1.492604996
7406.1,1.746803227,7406.1,3.01456785,7406.1,-0.062974799,7406.1,1.344814797,7406.1,1.336975888
7410,1.782256865,7410,2.916643971,7410,0.171850257,7410,1.373717746,7410,1.070441412
7413.9,1.67737569,7413.9,3.042996108,7413.9,-0.401912707,7413.9,1.365849302,7413.9,1.083071031
7417.8,1.372571291,7417.8,3.294292464,7417.8,0.167054085,7417.8,1.348830271,7417.8,1.360393633
7421.8,1.464152391,7421.8,3.193144076,7421.8,-0.043017385,7421.8,1.370199417,7421.8,1.237102128
7425.7,1.414781397,7425.7,3.294961592,7425.7,-0.086295813,7425.7,1.298522204,7425.7,1.304281209
7429.6,1.665507454,7429.6,3.01300386,7429.6,-0.16231399,7429.6,1.382474733,7429.6,1.013815752
7433.5,1.752490733,7433.5,3.092664514,7433.5,-0.498991166,7433.5,1.270716259,7433.5,1.342699014
7437.4,1.616309529,7437.4,2.935628349,7437.4,-0.330241687,7437.4,1.35843939,7437.4,1.224592092
7441.3,0.96501448,7441.3,3.819294237,7441.3,-0.047731403,7441.3,1.30757712,7441.3,1.537413817
7445.2,1.243985394,7445.2,3.47914559,7445.2,-0.0965109,7445.2,1.327530997,7445.2,1.479784704
7449.1,1.422976432,7449.1,3.176626957,7449.1,0.141578773,7449.1,1.356800648,7449.1,1.386294361
7453,1.808255533,7453,2.896926194,7453,0.137096459,7453,1.334654858,7453,1.165698582
7456.9,1.734437188,7456.9,2.652213995,7456.9,-0.216327925,7456.9,1.359406821,7456.9,1.004112318
7460.8,1.794645931,7460.8,2.979004354,7460.8,-0.124229,7460.8,1.370716784,7460.8,1.553707835
7464.7,1.66732075,7464.7,2.991084392,7464.7,-0.045368605,7464.7,1.296920513,7464.7,1.564912833
7468.6,1.330591116,7468.6,3.424948173,7468.6,0.16462198,7468.6,1.337427974,7468.6,1.860401402
7472.5,1.562208856,7472.5,3.133096354,7472.5,0.025105921,7472.5,1.324968913,7472.5,1.547382182
7476.4,1.682480794,7476.4,3.013928545,7476.4,0.514359196,7476.4,1.377206596,7476.4,1.529321456
7480.3,1.608179011,7480.3,2.947194886,7480.3,0.190403665,7480.3,1.371428936,7480.3,1.391896617
7484.2,1.133477834,7484.2,3.371562577,7484.2,-0.228156093,7484.2,1.288231617,7484.2,1.662409797
7488.1,2.115254501,7488.1,2.451284272,7488.1,0.328342111,7488.1,1.315313461,7488.1,1.472546341
7492.1,2.039282296,7492.1,2.554892705,7492.1,0.214980241,7492.1,1.363765248,7492.1,1.56878528
7496,1.748401421,7496,2.676007894,7496,-0.135801541,7496,1.35557165,7496,1.493082429
7499.9,1.151492488,7499.9,3.220120187,7499.9,-0.019646997,7499.9,1.301379039,7499.9,1.808480116
7503.8,0.920163558,7503.8,3.648282795,7503.8,0.260883879,7503.8,1.320927128,7503.8,2.260359871
7507.7,1.112598531,7507.7,3.401068174,7507.7,0.224692738,7507.7,1.383302191,7507.7,1.890704098
7511.6,0.553877621,7511.6,4.153033635,7511.6,0.05382465,7511.6,1.300215907,7511.6,1.569959101
7515.5,1.125096456,7515.5,3.524358522,7515.5,0.262364264,7515.5,1.347012958,7515.5,1.219058442
7519.4,1.814580564,7519.4,2.8560513,7519.4,0.18770515,7519.4,1.36771689,7519.4,0.997889376
7523.3,1.887044749,7523.3,2.730485708,7523.3,0.045182223,7523.3,1.360504521,7523.3,0.95097629
7527.2,1.977861749,7527.2,2.81397995,7527.2,0.136196876,7527.2,1.368933273,7527.2,1.0067363
7531.1,1.736814604,7531.1,2.859497568,7531.1,-0.295587252,7531.1,1.316307649,7531.1,0.992084571
7535,1.456831509,7535,3.262008523,7535,0.261874188,7535,1.351552279,7535,1.127903086
7538.9,1.785359706,7538.9,2.966882595,7538.9,0.508322494,7538.9,1.314009544,7538.9,1.210824279
7542.8,2.152750734,7542.8,2.583401546,7542.8,0.282405015,7542.8,1.345150551,7542.8,1.430059389
7546.7,2.006743841,7546.7,2.365969425,7546.7,-0.144133902,7546.7,1.387463659,7546.7,1.287622834
7550.6,1.734615641,7550.6,2.653291557,7550.6,-0.202236866,7550.6,1.37053533,7550.6,1.480323311
7554.5,0.967376655,7554.5,3.361781744,7554.5,0.019737483,7554.5,1.299631902,7554.5,1.606110122
7558.5,2.331832698,7558.5,2.065145702,7558.5,0.084260344,7558.5,1.353240522,7558.5,1.174985267
7562.4,2.654674007,7562.4,1.726518947,7562.4,-0.493433881,7562.4,1.362281303,7562.4,0.993901335
7566.3,2.313226851,7566.3,1.80108469,7566.3,-0.119263421,7566.3,1.329580907,7566.3,0.872753022
7570.2,2.308980422,7570.2,1.87470073,7570.2,-0.453783685,7570.2,1.342727936,7570.2,1.226361799
7574.1,2.652543315,7574.1,1.58929878,7574.1,-0.600957128,7574.1,1.272036746,7574.1,1.418481048
7578,2.516648118,7578,1.63246617,7578,-1.352771669,7578,1.229030871,7578,1.327044859
7581.9,3.181201564,7581.9,0.891548243,7581.9,-0.990015121,7581.9,1.220322866,7581.9,0.658901602
7585.8,2.892461979,7585.8,1.457155673,7585.8,-0.554677506,7585.8,1.238726505,7585.8,0.858549737
7589.7,2.210474591,7589.7,2.179199576,7589.7,-0.411916743,7589.7,1.308978247,7589.7,1.037853681
7593.6,1.971965263,7593.6,2.522696163,7593.6,-0.020121403,7593.6,1.343127753,7593.6,1.138956081
7597.4,1.931324184,7597.4,2.636007279,7597.4,0.190043603,7597.4,1.352209562,7597.4,1.520310133
7601.3,1.696964301,7601.3,2.937722104,7601.3,0.32322701,7601.3,1.314010656,7601.3,1.727610736
7605.1,1.784348368,7605.1,2.68565939,7605.1,-0.074941421,7605.1,1.349256112,7605.1,1.354196236
7609,1.81898951,7609,2.793642131,7609,0.135125865,7609,1.373364304,7609,1.458120096
7612.8,1.884486404,7612.8,2.716745908,7612.8,0.115354081,7612.8,1.403484604,7612.8,1.202224552
7616.6,1.509725384,7616.6,3.164997265,7616.6,0.66200694,7616.6,1.362433286,7616.6,1.287203458
7620.5,1.170389108,7620.5,3.571109385,7620.5,-0.269861176,7620.5,1.368100808,7620.5,1.153770856
7624.3,1.570801411,7624.3,2.868713029,7624.3,-0.048960827,7624.3,1.38786936,7624.3,0.863739237
7628.1,1.384628592,7628.1,3.286093999,7628.1,0.104312847,7628.1,1.375956297,7628.1,1.274221432
7632,1.372616883,7632,3.194392493,7632,0.419322143,7632,1.399295106,7632,1.090830148
7635.8,0.895369575,7635.8,3.612974997,7635.8,0.236388778,7635.8,1.410807471,7635.8,1.218157439
7639.7,1.111540717,7639.7,3.251611431,7639.7,0.424883194,7639.7,1.400505433,7639.7,1.112520719
7643.5,1.674012188,7643.5,2.901879365,7643.5,0.475845905,7643.5,1.436383626,7643.5,1.084626047
7647.3,1.800598688,7647.3,2.605897793,7647.3,0.400888441,7647.3,1.431008911,7647.3,1.166285162
7651.2,2.044464291,7651.2,2.370434454,7651.2,0.404103638,7651.2,1.429423722,7651.2,0.99551678
7655,2.094412487,7655,2.516800014,7655,0.566804892,7655,1.414285308,7655,1.387556191
7658.8,1.919995492,7658.8,2.389302309,7658.8,0.374938517,7658.8,1.436411697,7658.8,1.152060123
7662.7,1.861579075,7662.7,2.521818571,7662.7,0.372404246,7662.7,1.421965498,7662.7,1.183023178
7666.5,1.707221762,7666.5,2.772301984,7666.5,0.547750125,7666.5,1.336064592,7666.5,1.193366295
7670.3,1.325741293,7670.3,3.225123548,7670.3,-0.117207165,7670.3,1.328113199,7670.3,1.26779102
7674.2,1.11194746,7674.2,3.296728927,7674.2,-0.275705881,7674.2,1.326535734,7674.2,1.358811715
7678,1.194070324,7678,3.327336792,7678,0.131336002,7678,1.350983047,7678,1.504077397
7681.9,0.838714393,7681.9,3.821817722,7681.9,0.134172213,7681.9,1.382107335,7681.9,1.606356246
7685.7,1.153823181,7685.7,3.350465333,7685.7,-0.123298216,7685.7,1.329634328,7685.7,1.264126727
7689.5,1.271919552,7689.5,3.490160455,7689.5,0.284931039,7689.5,1.325499101,7689.5,1.424034689
7693.4,1.423799683,7693.4,2.926672268,7693.4,0.153075989,7693.4,1.334082396,7693.4,1.041896059
7697.2,1.462483499,7697.2,3.11934623,7697.2,0.226646182,7697.2,1.346144413,7697.2,0.947381319
7701,1.722972521,7701,2.746502349,7701,-0.034289073,7701,1.340815444,7701,0.867949905
7704.9,1.657337929,7704.9,2.843212208,7704.9,0.048790164,7704.9,1.315516652,7704.9,0.963492333
7708.7,1.986626567,7708.7,2.258878449,7708.7,-0.319257913,7708.7,1.345839614,7708.7,0.527407636
7712.6,1.470734606,7712.6,2.924346214,7712.6,-0.349948461,7712.6,1.329135947,7712.6,0.806546167
7716.4,2.015013941,7716.4,2.233481301,7716.4,-0.565065393,7716.4,1.342858281,7716.4,0.572837664
7720.2,2.400950429,7720.2,1.914092255,7720.2,-0.348556976,7720.2,1.341900535,7720.2,0.577051909
7724.1,2.307776641,7724.1,2.025208304,7724.1,-0.273179511,7724.1,1.322763152,7724.1,0.7549429
7727.9,2.688825895,7727.9,1.709483122,7727.9,-0.049392755,7727.9,1.346448453,7727.9,0.707105533
7731.7,2.886173679,7731.7,1.32239872,7731.7,-0.284471797,7731.7,1.317359123,7731.7,0.51595713
7735.6,2.954028927,7735.6,1.169864748,7735.6,-0.435862585,7735.6,1.292411491,7735.6,0.504217009
7739.4,3.060710397,7739.4,1.143840963,7739.4,-1.163781924,7739.4,1.282904234,7739.4,0.554646272
7743.3,2.985212013,7743.3,1.223371064,7743.3,-0.350313288,7743.3,1.294688661,7743.3,0.53325266
7747.1,2.8243012,7747.1,1.187443502,7747.1,-0.755138857,7747.1,1.342226237,7747.1,0.250099361
7750.9,3.07562575,7750.9,0.969576924,7750.9,-0.645697581,7750.9,1.328004674,7750.9,0.285121252
7754.8,3.326520883,7754.8,0.851083354,7754.8,-1.431550953,7754.8,1.313006565,7754.8,0.305226382
7758.6,3.241882669,7758.6,0.929834957,7758.6,-0.616607103,7758.6,1.303281635,7758.6,0.211714855
7762.4,3.622577673,7762.4,0.734316941,7762.4,-0.999357331,7762.4,1.269151893,7762.4,0.274552781
7766.3,3.964676252,7766.3,0.398742394,7766.3,-1.351723017,7766.3,1.276826657,7766.3,0.295814742
7770.1,3.613202204,7770.1,0.550046337,7770.1,-0.350976923,7770.1,1.2724537,7770.1,0.257222865
7773.9,3.460883152,7773.9,0.583513691,7773.9,-1.14480988,7773.9,1.263321569,7773.9,0.181192251
7777.8,3.365894534,7777.8,0.834687353,7777.8,-1.630118118,7777.8,1.264910743,7777.8,0.369747026
7781.6,3.512841562,7781.6,0.555486395,7781.6,-1.97024225,7781.6,1.261893609,7781.6,0.238411023
7785.5,3.415603887,7785.5,0.680786084,7785.5,-1.509003515,7785.5,1.264705541,7785.5,0.326241066
7789.2,3.363438975,7789.2,0.69903995,7789.2,-0.832436421,7789.2,1.287599368,7789.2,0.200670695
7793,3.268952693,7793,0.719285626,7793,-1.10073318,7793,1.270468572,7793,0.202594883
7796.8,3.289707006,7796.8,0.865122445,7796.8,-0.81688616,7796.8,1.268325556,7796.8,0.38223619
7800.5,3.144605896,7800.5,0.899483614,7800.5,-1.022626382,7800.5,1.207583669,7800.5,0.249119038
7804.3,3.183652501,7804.3,0.949561902,7804.3,-0.8844643,7804.3,1.245780128,7804.3,0.33682754
7808,3.211417862,7808,0.997979002,7808,-0.62502501,7808,1.282735535,7808,0.440526416
7811.8,3.212360893,7811.8,0.858892193,7811.8,-1.237014612,7811.8,1.251605951,7811.8,0.196953219
7815.6,3.11121243,7815.6,0.939971256,7815.6,-0.764776837,7815.6,1.30631042,7815.6,0.192256679
7819.3,3.143854692,7819.3,0.890506615,7819.3,-0.933483132,7819.3,1.274765004,7819.3,0.241162057
7823.1,3.165125402,7823.1,1.095726284,7823.1,-1.418507981,7823.1,1.229173922,7823.1,0.494555654
7826.9,3.125204077,7826.9,0.900930877,7826.9,-0.594274176,7826.9,1.289088641,7826.9,0.283632313
7830.6,3.117462656,7830.6,0.960846753,7830.6,-0.78606215,7830.6,1.242096201,7830.6,0.30196803
7834.4,2.977616282,7834.4,1.141772514,7834.4,-0.436475345,7834.4,1.263170859,7834.4,0.252727057
7838.2,2.479145712,7838.2,1.722862342,7838.2,-0.574470889,7838.2,1.285232689,7838.2,0.511361673
7841.9,2.677334511,7841.9,1.432103897,7841.9,-0.630172381,7841.9,1.330571038,7841.9,0.402126207
7845.7,2.635160715,7845.7,1.58434699,7845.7,-0.324741897,7845.7,1.321385695,7845.7,0.59562216
7849.5,2.383288812,7849.5,1.800392616,7849.5,-0.734450987,7849.5,1.325534384,7849.5,0.48328213
7853.2,2.507459423,7853.2,1.59031472,7853.2,-0.415262247,7853.2,1.351017408,7853.2,0.380075874
7857,1.993139636,7857,1.964896928,7857,-0.791499959,7857,1.342278496,7857,0.356168487
7860.7,1.890217999,7860.7,2.116191084,7860.7,-0.572397664,7860.7,1.35731413,7860.7,0.43704668
7864.5,2.295490216,7864.5,1.704515561,7864.5,-0.716434132,7864.5,1.357028881,7864.5,0.32840176
7868.3,2.443970393,7868.3,1.758304197,7868.3,-0.59167772,7868.3,1.35423328,7868.3,0.535755007
7872,2.416673573,7872,1.927756954,7872,0.003696862,7872,1.386294361,7872,0.554310736
7875.8,2.287870623,7875.8,2.00372972,7875.8,-0.079137321,7875.8,1.30933494,7875.8,0.52806743
7879.6,2.1102132,7879.6,2.163524659,7879.6,-0.131028262,7879.6,1.378778386,7879.6,0.436555695
7883.3,2.198638405,7883.3,2.309399429,7883.3,-0.157003749,7883.3,1.391987211,7883.3,0.693147181
7887.1,2.121134355,7887.1,2.299959927,7887.1,-0.085990448,7887.1,1.399909049,7887.1,0.578169196
7890.9,2.211820168,7890.9,2.100791799,7890.9,-0.050093945,7890.9,1.407319295,7890.9,0.453168906
7894.6,2.387178261,7894.6,1.872984909,7894.6,-0.080042708,7894.6,1.411183488,7894.6,0.509594097
7898.4,2.297008827,7898.4,1.944976006,7898.4,-0.3254224,7898.4,1.386088951,7898.4,0.443931389
7902.2,2.161597167,7902.2,1.98718716,7902.2,-0.036039936,7902.2,1.36789402,7902.2,0.228439239
7905.9,2.427092107,7905.9,1.709574724,7905.9,-0.112544679,7905.9,1.362684496,7905.9,0.306413109
7909.7,2.642105916,7909.7,1.631349927,7909.7,-0.319993377,7909.7,1.374851742,7909.7,0.631271777
7913.4,3.044334759,7913.4,1.120525516,7913.4,-0.973804638,7913.4,1.299178571,7913.4,0.572906444
7917.2,2.971043663,7917.2,1.266734179,7917.2,-0.173271721,7917.2,1.370723622,7917.2,0.922333046
7921,3.184290084,7921,1.221574,7921,0.135282196,7921,1.388832803,7921,1.563540756
7924.7,3.269188144,7924.7,0.968337167,7924.7,-0.135490257,7924.7,1.387839028,7924.7,1.341647997
7928.5,3.225096843,7928.5,1.037837234,7928.5,0.089715299,7928.5,1.356258289,7928.5,1.435600122
7932.3,3.088197501,7932.3,1.216260635,7932.3,-0.209599326,7932.3,1.376999422,7932.3,1.110660627
7936,3.303817248,7936,1.042887567,7936,-0.153473402,7936,1.363956106,7936,1.080840119
7939.8,3.288295441,7939.8,0.798331624,7939.8,-0.017762456,7939.8,1.386588832,7939.8,0.724345551
7943.6,3.149406649,7943.6,1.082082987,7943.6,0.245834963,7943.6,1.377147558,7943.6,0.391709733
7947.3,3.076132699,7947.3,1.144717108,7947.3,-0.371791893,7947.3,1.380193277,7947.3,0.379249266
7951.1,3.160839062,7951.1,1.098612289,7951.1,0.202026628,7951.1,1.378528337,7951.1,0.753479105
7954.9,3.328927185,7954.9,0.903178319,7954.9,-0.553885113,7954.9,1.34987691,7954.9,0.592458578
7958.6,3.138622311,7958.6,1.00063188,7958.6,-0.452556716,7958.6,1.388726184,7958.6,0.227932068
7962.4,3.124645825,7962.4,0.914090511,7962.4,-0.984498982,7962.4,1.320238795,7962.4,0.063851472
7966.1,3.133839157,7966.1,1.205558847,7966.1,0.056570351,7966.1,1.362052307,7966.1,0.542078167
7969.9,3.109169014,7969.9,1.068803822,7969.9,0.244930905,7969.9,1.375128919,7969.9,0.558986263
7973.7,3.210030094,7973.7,0.916290732,7973.7,-0.668249629,7973.7,1.382697882,7973.7,-0.129936422
7979.5,3.200930044,7979.5,0.810483887,7979.5,-0.151476881,7979.5,1.358739305,7979.5,-0.00402415
7985.4,3.163094245,7985.4,1.072274593,7985.4,-0.334639056,7985.4,1.342366758,7985.4,0.217623758
7991.2,3.155100976,7991.2,1.105391976,7991.2,0.063262197,7991.2,1.333826598,7991.2,0.359528013
7997,3.142135449,7997,1.212094242,7997,-0.085062439,7997,1.370056117,7997,0.844227548
8002.9,3.16375859,8002.9,1.010955958,8002.9,-0.318897092,8002.9,1.381748899,8002.9,0.71246297
8008.7,3.169869421,8008.7,0.887119355,8008.7,-0.325903285,8008.7,1.360073322,8008.7,0.817850659
8014.6,3.278075005,8014.6,0.964520515,8014.6,0.239479971,8014.6,1.325167225,8014.6,1.228378432
8020.4,3.145618555,8020.4,1.070232839,8020.4,-0.436978374,8020.4,1.441879907,8020.4,1.708721607
