C:\Data\BAS_sjro\May_2016\LP2B_XRF     09/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000211.spe	1206.00	7.37	1	0.018358	-0.019330	0.007033	0.108113	21926.00000	1.52	47	64	194	0	13	0	143	1336	1087	1071	68	183	1120	64747	288	174	109	382	22	0	52	780	1059	8	686	0	0	0	49	388	624	65	120	51	89	189	148	131	39	238	10	0	17837	4923	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000212.spe	1206.50	7.37	1	0.018357	-0.019330	0.007012	0.108113	22050.00000	1.63	0	39	140	0	15	0	147	1393	983	1033	98	138	1099	66360	105	179	119	370	124	193	0	575	975	0	433	0	0	0	111	262	557	84	135	65	131	36	48	0	49	411	14	0	18212	4928	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000213.spe	1207.00	7.37	1	0.018355	-0.019330	0.006965	0.108113	22281.00000	1.41	23	66	200	11	21	7	148	1264	999	1057	128	166	1126	66101	197	145	133	485	70	117	224	778	872	58	769	0	0	0	109	364	631	139	81	90	0	103	47	0	221	330	0	1651013089552513	18726	4947	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000214.spe	1207.50	7.37	1	0.018353	-0.019330	0.006948	0.108113	21993.00000	1.57	15	32	172	0	18	0	145	1190	1026	922	70	145	1002	61619	216	184	166	378	174	0	29	790	949	37	783	0	0	0	128	344	641	117	228	183	136	120	45	58	143	428	0	2208480977740076	18885	4942	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000215.spe	1208.00	7.37	1	0.018355	-0.019330	0.006824	0.108113	22142.00000	1.52	30	50	191	0	0	0	111	1313	1014	917	102	150	1004	61300	286	187	202	376	116	57	78	900	1023	0	748	0	0	0	159	277	706	73	254	63	22	22	63	0	96	290	7	0	18975	4959	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000216.spe	1208.50	7.37	1	0.018357	-0.019330	0.006780	0.108113	21801.00000	1.43	30	62	174	0	26	5	141	1111	946	817	93	144	952	59101	167	145	145	260	135	0	12	691	775	23	627	0	0	0	193	319	612	100	208	133	115	39	143	184	154	363	19	0	19209	4761	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000217.spe	1209.00	7.37	1	0.018356	-0.019330	0.006759	0.108113	21868.00000	1.54	30	45	169	0	30	0	145	1170	1000	849	94	124	898	59377	336	202	134	233	271	85	68	655	1024	17	528	0	0	0	276	369	694	71	101	19	0	0	54	47	172	270	0	1580950277306766	18672	4708	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000218.spe	1209.50	7.37	1	0.018355	-0.019330	0.006800	0.108113	22714.00000	1.44	19	51	186	0	39	0	129	1254	1021	912	88	164	1000	67474	185	155	132	291	112	40	37	671	912	30	639	0	0	0	175	350	674	123	150	38	0	154	23	117	222	421	0	1586376426767904	18964	4563	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000219.spe	1210.00	7.38	1	0.018354	-0.019330	0.006817	0.108113	22156.00000	1.61	44	43	172	11	36	0	114	1180	943	755	48	153	888	65629	304	148	166	295	183	0	0	752	661	0	636	0	0	0	214	351	626	112	181	103	95	64	36	0	56	350	0	0	18228	4828	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000220.spe	1210.50	7.38	1	0.018359	-0.019330	0.006786	0.108113	22298.00000	1.34	0	48	186	4	42	0	150	1133	940	882	107	156	948	64756	258	106	182	382	136	21	42	740	912	0	626	0	0	0	218	308	615	98	214	154	57	104	66	0	156	375	6	1131952330172632	18664	4664	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000221.spe	1211.00	7.38	1	0.018358	-0.019330	0.006786	0.108113	22152.00000	1.42	24	62	184	0	32	0	154	1226	907	959	122	103	954	64162	357	126	110	335	233	41	40	672	783	0	666	0	0	0	137	290	606	119	205	108	57	72	0	0	99	308	0	0	18704	4777	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000222.spe	1211.50	7.38	1	0.018358	-0.019330	0.006805	0.108113	22725.00000	1.45	27	52	172	10	35	6	129	1235	950	985	68	142	940	70064	211	123	131	356	183	19	18	630	718	0	712	0	0	0	138	322	580	108	143	88	5	91	18	0	249	442	0	1365449081353574	18600	4752	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000223.spe	1212.00	7.38	1	0.018358	-0.019330	0.006805	0.108113	23138.00000	1.48	20	43	145	14	50	0	125	1193	942	898	93	154	986	74048	296	147	62	216	177	48	20	751	913	0	604	0	0	0	117	264	605	62	158	49	21	87	148	35	15	379	13	0	18723	4785	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000224.spe	1212.50	7.38	1	0.018356	-0.019330	0.006778	0.108113	22308.00000	1.42	37	42	167	0	50	0	119	1062	865	847	54	132	910	66518	304	134	155	265	159	0	0	472	743	0	613	0	0	0	105	343	559	71	133	117	0	120	75	14	76	382	10	0	19043	4922	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000225.spe	1213.00	7.38	1	0.018357	-0.019330	0.006778	0.108113	23136.00000	1.57	18	64	138	24	65	8	143	1129	964	867	94	139	978	73773	167	160	187	299	175	0	57	662	661	0	512	0	0	0	107	259	606	130	247	94	34	175	27	81	97	336	0	2380899710394906	18176	4764	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000226.spe	1213.50	7.38	1	0.018360	-0.019330	0.006846	0.108113	21495.00000	1.43	9	36	133	14	49	0	162	1081	859	769	74	146	908	63911	100	185	144	286	192	0	49	822	854	0	551	0	0	0	101	246	560	88	306	52	44	114	19	84	156	379	20	1844027132395788	18236	4663	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000227.spe	1214.00	7.38	1	0.018360	-0.019330	0.006862	0.108113	21841.00000	1.50	26	25	169	0	25	0	130	1271	934	935	108	129	1105	66612	50	109	89	321	221	92	50	606	846	0	630	0	0	0	82	304	614	22	89	51	0	27	53	18	94	439	0	2559208475799312	18175	4752	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000228.spe	1214.50	7.38	1	0.018357	-0.019330	0.006922	0.108113	21659.00000	1.40	23	55	153	5	26	0	165	1180	956	858	91	138	1105	64237	151	198	116	341	84	157	0	811	751	0	638	0	0	0	150	360	589	44	139	83	50	157	0	36	156	375	0	726668267514248	17727	4749	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000229.spe	1215.00	7.38	1	0.018358	-0.019330	0.006865	0.108113	21996.00000	1.52	0	57	165	0	21	0	123	1276	985	1064	81	160	1073	65632	232	150	100	300	50	54	0	720	883	31	684	0	0	0	46	310	569	105	178	171	146	189	120	130	238	277	0	0	18523	4829	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000230.spe	1215.50	7.38	1	0.018360	-0.019330	0.006831	0.108113	21529.00000	1.49	8	47	185	0	8	0	125	1220	959	894	106	120	1022	62412	61	145	132	296	138	25	77	698	882	91	639	0	0	0	102	257	559	59	105	97	0	115	63	21	20	429	0	0	18460	4788	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000231.spe	1216.00	7.38	1	0.018360	-0.019330	0.006785	0.108113	21545.00000	1.42	39	52	147	8	11	0	117	1148	935	836	126	124	1075	59590	165	186	161	308	71	60	78	835	976	0	586	0	0	0	102	327	608	101	166	95	78	188	107	96	88	324	0	0	18613	4892	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000232.spe	1216.50	7.38	1	0.018360	-0.019330	0.006910	0.108113	23096.00000	1.42	11	47	201	0	9	0	156	1588	1079	1187	130	132	1310	72102	108	150	102	289	37	50	83	661	928	0	574	0	0	0	95	288	594	45	191	60	0	74	122	0	138	390	16	1311769887613382	18555	4881	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000233.spe	1217.00	7.38	1	0.018360	-0.019330	0.006892	0.108113	21971.00000	1.42	26	57	236	9	6	0	159	1501	1072	1032	125	124	1132	65654	123	136	119	412	14	0	61	773	989	0	566	0	0	0	74	317	577	117	192	79	26	104	0	34	89	395	0	2391904763224743	18047	4780	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000234.spe	1217.50	7.37	1	0.018358	-0.019330	0.006933	0.108113	21626.00000	1.31	17	40	196	10	21	0	147	1451	989	1010	87	145	1177	62739	185	176	111	334	20	83	40	821	814	0	650	0	0	0	111	310	695	56	241	33	47	147	145	40	81	365	0	2541462535548366	18365	4772	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000235.spe	1218.00	7.37	1	0.018359	-0.019330	0.006943	0.108113	21629.00000	1.34	17	45	184	8	9	0	133	1415	915	959	45	179	1166	65647	149	118	120	333	73	22	0	802	976	0	485	0	0	0	110	319	638	146	156	33	73	104	108	18	97	358	22	1736566421771534	18137	4803	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000236.spe	1218.50	7.38	1	0.018359	-0.019330	0.006971	0.108113	20768.00000	1.34	0	38	209	0	17	0	154	1321	880	862	90	134	1099	60805	235	108	73	303	0	57	0	673	885	0	520	0	0	0	105	306	585	44	97	73	22	172	57	112	66	345	0	0	17766	4474	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000237.spe	1219.00	7.37	1	0.018358	-0.019330	0.006933	0.108113	21576.00000	1.28	14	65	170	0	9	7	142	1266	781	834	110	121	1159	62053	254	166	79	343	0	73	36	724	859	80	646	0	0	0	70	388	562	102	87	61	50	38	75	130	165	301	5	438601662947456	18835	4817	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000238.spe	1219.50	7.37	1	0.018356	-0.019330	0.006870	0.108113	22523.00000	1.47	7	20	188	4	20	0	123	1575	987	1048	86	166	1276	68584	134	194	103	336	0	0	10	666	965	0	452	0	0	0	91	239	683	81	114	43	26	157	58	86	36	392	0	338274960849057	18159	4769	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000239.spe	1220.00	7.37	1	0.018356	-0.019330	0.006903	0.108113	22097.00000	1.48	29	62	196	0	21	0	141	1465	1009	997	122	153	1178	66668	414	143	209	374	16	4	34	761	824	0	622	0	0	0	67	295	677	131	138	13	42	56	40	39	69	278	6	947186106159504	18251	4767	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000240.spe	1220.50	7.37	1	0.018354	-0.019330	0.006864	0.108113	22023.00000	1.35	50	46	217	0	23	0	124	1432	990	938	60	148	1227	66600	180	100	182	287	0	12	56	722	929	23	733	0	0	0	122	300	595	103	173	47	15	125	73	188	140	404	14	0	18458	4862	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000241.spe	1221.00	7.37	1	0.018353	-0.019330	0.006848	0.108113	22760.00000	1.47	38	41	195	13	14	0	133	1695	1044	1080	117	143	1384	71095	288	137	76	356	72	0	75	820	833	0	737	0	0	0	94	377	496	83	129	92	20	154	23	0	204	319	0	0	18417	4908	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000242.spe	1221.50	7.38	1	0.018353	-0.019330	0.006825	0.108113	22821.00000	1.66	19	56	236	6	9	0	129	1667	1022	983	66	172	1370	72216	315	179	169	395	98	35	0	720	856	0	613	0	0	0	150	308	660	114	113	83	39	0	0	4	96	356	0	0	18245	4856	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000243.spe	1222.00	7.38	1	0.018357	-0.019330	0.006764	0.108113	21896.00000	1.54	14	31	217	13	6	0	161	1481	998	972	132	168	1278	66476	310	141	122	373	0	48	0	679	835	32	636	0	0	0	77	254	656	144	145	57	39	146	38	11	102	314	7	0	18193	4693	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000244.spe	1222.50	7.39	1	0.018360	-0.019330	0.006700	0.108113	22611.00000	1.40	13	50	197	0	0	0	118	1584	1011	1041	89	147	1334	70439	152	146	97	334	39	19	59	818	817	5	608	0	0	0	94	323	653	88	146	56	35	70	140	23	105	383	0	0	18372	4744	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000245.spe	1223.00	7.39	1	0.018361	-0.019330	0.006771	0.108113	20385.00000	1.36	26	62	132	16	30	0	163	1146	882	747	85	123	1055	56845	259	143	89	263	9	119	22	558	742	0	632	0	0	0	89	310	580	123	145	83	98	102	49	64	38	211	6	0	18226	4586	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000246.spe	1223.50	7.39	1	0.018362	-0.019330	0.006791	0.108113	21961.00000	1.49	41	58	220	8	24	0	115	1471	989	1063	70	186	1172	66461	22	175	43	329	0	11	75	734	927	48	659	0	0	0	73	334	531	81	138	114	103	178	89	11	136	458	0	0	18360	4737	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000247.spe	1224.00	7.39	1	0.018359	-0.019330	0.006862	0.108113	21412.00000	1.42	26	46	185	0	15	0	135	1208	875	872	108	132	1003	65197	79	133	92	296	92	0	20	653	796	0	634	0	0	0	96	316	560	95	118	55	89	86	105	75	197	399	9	0	18096	4619	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000248.spe	1224.50	7.39	1	0.018359	-0.019330	0.007013	0.108113	21097.00000	1.41	10	0	120	0	30	0	147	1105	950	896	70	155	1015	61551	95	115	45	277	98	29	27	604	791	0	660	0	0	0	68	320	587	72	198	73	0	136	49	48	84	378	0	0	18489	4585	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000249.spe	1225.00	7.40	1	0.018359	-0.019330	0.007020	0.108113	21138.00000	1.43	5	33	153	11	23	0	174	1297	959	869	101	137	1062	62642	142	195	77	287	16	45	0	736	827	0	648	0	0	0	85	346	537	20	131	67	73	222	15	0	107	399	10	0	17848	4743	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000250.spe	1225.50	7.40	1	0.018359	-0.019330	0.006989	0.108113	21867.00000	1.45	0	52	146	5	72	0	125	1209	954	888	95	136	1121	68287	195	247	82	363	235	15	19	711	705	0	709	0	0	0	57	275	532	88	129	77	76	51	86	94	197	393	4	1867289590102517	18153	4497	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000251.spe	1226.00	7.40	1	0.018360	-0.019330	0.006970	0.108113	22464.00000	1.58	29	36	189	7	35	0	125	1385	1003	943	98	159	1215	70297	0	130	61	281	0	17	32	743	851	0	550	0	0	0	118	285	547	87	164	144	43	208	162	133	115	523	0	0	18438	4851	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000252.spe	1226.50	7.40	1	0.018361	-0.019330	0.006989	0.108113	22936.00000	1.63	6	50	227	6	17	0	130	1538	989	1064	76	145	1353	71793	74	205	137	388	0	47	26	729	953	4	715	0	0	7	112	238	617	105	148	94	47	145	146	152	161	443	0	1080662360486398	18777	4860	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000253.spe	1227.00	7.40	1	0.018361	-0.019330	0.006950	0.108113	22926.00000	1.57	34	47	249	5	29	0	130	1666	1132	1180	89	144	1319	71630	141	168	155	376	31	100	0	790	975	0	633	0	0	0	61	250	674	117	166	131	108	106	92	46	159	420	10	1653550932670629	18317	4738	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000254.spe	1227.50	7.40	1	0.018362	-0.019330	0.006928	0.108113	22394.00000	1.65	55	89	212	13	20	0	114	1463	1088	1131	109	124	1255	68320	176	145	160	327	57	15	139	761	894	36	731	0	0	0	65	328	660	105	102	89	13	75	122	0	87	351	0	1808565518268683	18462	4816	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000255.spe	1228.00	7.40	1	0.018358	-0.019330	0.006946	0.108113	21552.00000	1.50	17	61	204	14	7	0	149	1337	891	930	51	167	1029	61267	249	139	111	311	0	70	47	730	899	0	701	0	0	0	119	339	568	104	163	130	64	156	214	7	142	326	0	0	18795	4881	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000256.spe	1228.50	7.41	1	0.018359	-0.019330	0.006984	0.108113	22626.00000	1.56	0	74	193	22	11	5	95	1380	1050	1065	97	150	1081	65757	260	139	114	307	11	9	105	661	972	0	741	0	0	0	111	290	683	101	149	36	0	147	60	37	122	350	12	0	19279	4994	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000257.spe	1229.00	7.41	1	0.018361	-0.019330	0.007024	0.108113	22762.00000	1.48	23	62	188	0	0	0	131	1461	992	1105	77	149	1173	65347	171	156	152	282	15	0	14	806	999	0	716	0	0	0	77	327	616	27	215	24	100	85	84	70	64	381	25	2820914757524570	19748	4882	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000258.spe	1229.50	7.41	1	0.018362	-0.019330	0.007073	0.108113	23144.00000	1.44	20	42	178	0	24	0	156	1493	1061	1055	106	153	1268	69706	0	141	187	410	0	19	108	671	735	0	688	0	0	0	106	379	670	94	123	109	49	154	107	0	28	521	0	479954329202467	19065	4916	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000259.spe	1230.00	7.40	1	0.018363	-0.019330	0.007097	0.108113	22334.00000	1.65	18	44	149	9	35	0	117	1356	996	906	104	116	1185	66190	0	210	108	296	105	54	40	645	766	0	568	0	0	0	70	354	620	99	118	53	61	77	66	69	95	502	0	886531661452644	19102	4654	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000260.spe	1230.50	7.41	1	0.018357	-0.019330	0.007129	0.108113	21856.00000	1.37	49	46	179	10	0	0	153	1265	946	961	86	131	1205	63392	160	141	88	264	61	110	164	676	844	0	520	0	0	7	39	316	576	22	203	120	34	143	128	155	106	347	0	0	19213	4575	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000261.spe	1231.00	7.41	1	0.018358	-0.019330	0.007129	0.108113	22019.00000	1.42	16	52	183	0	30	0	122	1241	934	894	80	154	1074	62833	155	196	221	282	16	0	0	704	857	0	629	0	0	0	81	337	629	82	61	96	57	52	181	92	89	408	27	0	19493	4961	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000262.spe	1231.50	7.41	1	0.018358	-0.019330	0.006808	0.108113	22128.00000	1.37	11	54	161	0	19	5	114	1326	975	963	58	172	1095	63823	107	142	118	283	168	99	98	673	860	0	598	0	0	0	103	315	623	124	172	86	158	88	147	119	132	457	0	1265465119752247	18913	4713	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000263.spe	1232.00	7.41	1	0.018357	-0.019330	0.006785	0.108113	22515.00000	1.49	0	49	177	10	28	0	127	1414	1025	1060	88	180	1100	66947	224	117	51	313	102	0	127	641	948	0	571	0	0	0	87	305	705	98	191	74	0	128	80	93	31	362	0	1625209759003246	19008	4784	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000264.spe	1232.50	7.41	1	0.018355	-0.019330	0.006843	0.108113	21450.00000	1.45	0	23	150	5	28	0	141	1112	865	832	110	132	982	58005	117	181	113	280	152	210	0	706	905	80	803	0	0	0	90	311	665	93	18	47	93	41	65	98	172	382	0	1491086116149470	19410	5082	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000265.spe	1233.00	7.41	1	0.018357	-0.019330	0.006881	0.108113	21985.00000	1.48	7	49	110	7	39	0	115	1082	953	880	89	144	976	59518	243	187	212	299	79	0	54	690	885	0	748	0	0	0	79	256	645	69	226	89	0	162	62	19	60	354	7	0	19378	4866	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000266.spe	1233.50	7.41	1	0.018356	-0.019330	0.006861	0.108113	22446.00000	1.56	41	66	197	15	27	8	155	1273	1020	1057	26	151	1083	66280	329	181	226	356	21	0	14	644	943	0	633	0	0	0	126	252	735	116	228	38	51	163	69	26	92	320	14	0	18504	4723	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000267.spe	1234.00	7.42	1	0.018355	-0.019330	0.006816	0.108113	22126.00000	1.51	45	43	197	0	12	0	110	1303	1029	1031	109	117	1132	64324	297	121	102	367	29	18	135	757	1022	0	709	0	0	0	81	347	608	126	194	134	27	87	160	0	92	313	0	1022127109571356	18502	4846	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000268.spe	1234.50	7.42	1	0.018355	-0.019330	0.006862	0.108113	22428.00000	1.52	19	38	193	0	6	0	116	1374	1006	1046	88	96	1131	66542	193	135	155	322	236	6	0	881	826	0	538	0	0	0	111	347	697	136	74	60	108	5	71	0	185	439	18	0	18590	4812	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000269.spe	1235.00	7.42	1	0.018354	-0.019330	0.006902	0.108113	22408.00000	1.66	37	55	215	9	14	0	174	1516	1083	1051	126	117	1175	66427	108	144	136	331	0	27	66	754	884	0	715	0	0	0	128	281	644	134	219	122	18	160	10	67	185	383	0	1472742087980673	18445	4925	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000270.spe	1235.50	7.42	1	0.018353	-0.019330	0.006950	0.108113	22028.00000	1.60	13	51	198	7	27	0	149	1361	1087	942	83	124	1077	63383	175	176	135	358	0	19	131	637	898	0	514	0	0	0	108	331	642	85	154	97	59	178	0	14	188	303	0	0	18757	4802	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000271.spe	1236.00	7.42	1	0.018359	-0.019330	0.007011	0.108113	22160.00000	1.44	18	44	219	13	42	0	146	1340	1055	1098	68	152	1058	64133	28	205	119	267	29	62	136	747	817	0	715	0	0	0	97	301	647	85	91	62	0	207	8	0	73	474	10	0	19034	4858	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000272.spe	1236.50	7.42	1	0.018358	-0.019330	0.007048	0.108113	22208.00000	1.48	29	67	237	0	25	0	117	1513	1103	1081	68	168	1125	66958	88	177	142	335	123	6	0	784	871	0	712	0	0	0	104	334	667	132	182	113	48	86	21	63	159	446	0	0	18394	4689	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000273.spe	1237.00	7.42	1	0.018355	-0.019330	0.007085	0.108113	20934.00000	1.36	16	37	167	20	17	16	145	1100	929	850	68	183	911	55727	140	184	143	384	174	146	0	639	722	0	534	0	0	0	126	306	611	126	154	84	19	107	137	23	11	301	0	0	18957	4940	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000274.spe	1237.50	7.41	1	0.018354	-0.019330	0.007098	0.108113	21864.00000	1.49	0	20	219	0	28	0	133	1346	1040	1059	79	117	1017	61214	245	119	173	430	193	86	33	747	978	0	590	0	0	0	122	316	612	75	229	103	110	100	0	98	240	346	0	0	18911	4851	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000275.spe	1238.00	7.41	1	0.018354	-0.019330	0.006972	0.108113	22244.00000	1.48	6	27	205	0	28	0	136	1518	1138	1228	75	134	1168	65197	229	121	115	211	126	92	101	666	857	0	650	0	0	0	78	319	623	88	214	50	79	84	0	73	141	407	0	578699022757373	18528	4952	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000276.spe	1238.50	7.41	1	0.018353	-0.019330	0.006992	0.108113	22272.00000	1.51	50	62	268	29	36	0	111	1625	1077	1104	102	141	1212	66789	106	196	81	374	130	29	91	677	1036	0	720	0	0	0	153	413	695	88	133	30	0	4	87	36	92	438	0	1894558505463123	18511	5040	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000277.spe	1239.00	7.41	1	0.018353	-0.019330	0.007043	0.108113	21621.00000	1.51	8	53	216	0	28	7	156	1448	1091	1089	81	158	1123	63618	120	123	92	292	74	26	57	605	934	0	546	0	0	4	92	301	668	197	153	127	44	78	181	0	56	419	13	1142036113878046	18058	4704	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000278.spe	1239.50	7.41	1	0.018353	-0.019330	0.006992	0.108113	21099.00000	1.51	16	55	207	0	0	0	115	1338	948	1095	57	146	1035	60589	151	155	166	318	112	0	6	685	937	0	801	0	0	0	117	250	697	143	181	16	18	0	0	49	215	328	0	0	18132	4897	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000279.spe	1240.00	7.42	1	0.018353	-0.019330	0.006950	0.108113	19584.00000	1.46	49	54	175	0	25	0	125	1072	870	785	103	102	869	50285	193	227	105	238	5	0	0	605	997	8	605	0	0	0	145	250	615	30	177	19	91	111	71	17	59	292	0	568023555588625	18013	4788	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000280.spe	1240.50	7.42	1	0.018356	-0.019330	0.006872	0.108113	20429.00000	1.38	29	76	174	24	19	5	114	989	896	771	99	134	852	50714	65	121	141	359	54	0	113	656	1010	0	610	0	0	0	88	320	624	123	243	0	74	108	104	32	60	417	0	0	19100	4800	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000281.spe	1241.00	7.43	1	0.018354	-0.019330	0.006850	0.108113	22256.00000	1.61	9	38	185	7	0	0	129	1324	1017	1001	118	114	1107	61436	156	177	97	336	232	0	0	573	964	126	727	0	0	0	82	310	587	78	153	52	39	0	10	138	275	404	0	0	19334	4898	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000282.spe	1241.50	7.43	1	0.018358	-0.019330	0.006880	0.108113	23240.00000	1.46	53	78	247	11	20	0	125	1674	1279	1213	110	144	1241	71131	202	232	127	339	168	50	0	655	806	0	608	0	0	0	124	383	597	120	107	87	69	46	93	54	124	317	0	0	18741	4719	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000283.spe	1242.00	7.44	1	0.018358	-0.019330	0.006880	0.108113	21434.00000	1.49	48	74	215	5	6	0	145	1358	978	1021	63	100	1135	60942	164	104	153	301	0	48	89	727	998	0	455	0	0	0	86	229	665	78	156	85	102	158	0	0	117	306	0	0	19073	4721	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000284.spe	1242.50	7.44	1	0.018358	-0.019330	0.006865	0.108113	21699.00000	1.55	0	53	222	12	32	11	118	1449	1102	1077	99	145	1126	62038	211	128	86	294	31	68	71	724	869	0	618	0	0	0	99	293	604	52	121	36	0	37	98	48	37	373	11	0	18856	4818	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000285.spe	1243.00	7.45	1	0.018358	-0.019330	0.006800	0.108113	21684.00000	1.54	23	56	208	16	15	0	128	1253	1144	1043	115	139	1118	61926	101	208	139	357	145	18	93	740	925	0	611	0	0	0	90	267	618	83	128	115	91	0	39	125	325	370	0	1731634825520949	18170	4636	
C:\Data\BAS_sjro\May_2016\LP2B_XRF\XRF data\L000286.spe	1243.50	7.45	1	0.018361	-0.019330	0.006764	0.108113	21916.00000	1.35	22	57	221	35	32	0	160	1371	1114	1105	118	161	1135	65182	78	169	101	276	80	5	0	652	826	32	557	0	0	0	92	333	591	76	166	57	96	117	26	77	106	442	0	3359599151118481	17945	4487	
