C:\Data\BAS_sjro\Oct_2017\LP1C    22/11/2017  re-evaluated data (mislabelled as 1B when run)																																																					
peakarea																																																					
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000286.spe	173.5	6.85	1	0.01836	-0.020997	0.00712	0.109368	18633	1.3	10	45	55	0	36	0	77	40	1704	236	15	45	221	11609	105	193	112	7	0	74	213	16	1669	0	909	0	0	0	20	245	295	0	16	0	0	84	67	0	109	131	14	3.05468E+15	29631	5137
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000287.spe	174	6.84	1	0.018359	-0.020997	0.007138	0.109368	18551	1.39	5	0	46	0	15	0	76	58	1807	238	26	11	279	11919	75	157	118	0	83	65	145	97	1716	0	777	0	0	0	0	179	268	0	0	42	26	0	0	0	79	106	6	7.5863E+12	29437	5083
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000288.spe	174.5	6.84	1	0.018356	-0.020997	0.007114	0.109368	18768	1.29	0	0	67	6	24	11	98	100	1713	272	4	34	219	11680	79	147	146	0	0	26	267	29	1689	0	501	0	0	0	17	249	285	36	89	34	0	45	86	47	9	113	0	0	29259	5240
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000289.spe	175	6.85	1	0.018356	-0.020997	0.007167	0.109368	18952	1.29	4	25	56	16	27	12	70	94	1930	216	25	15	251	12377	89	131	108	0	0	22	222	113	1676	0	885	0	0	0	30	268	308	0	12	0	0	38	122	0	25	89	14	0	29591	5343
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000290.spe	175.5	6.85	1	0.018357	-0.020997	0.007167	0.109368	18660	1.31	0	12	26	7	19	0	84	77	1809	228	20	37	247	11238	66	173	139	0	0	20	183	38	1507	0	877	0	0	0	0	212	370	31	68	0	17	22	0	68	121	119	0	0	29550	5171
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000291.spe	176	6.84	1	0.018355	-0.020997	0.007159	0.109368	18524	1.38	0	0	24	0	47	0	102	32	1614	242	0	13	266	10254	44	194	83	0	0	0	223	0	1539	0	776	0	0	0	17	192	323	0	33	28	0	89	0	12	9	135	12	0	29576	5456
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000292.spe	176.5	6.84	1	0.018354	-0.020997	0.007182	0.109368	18769	1.35	10	30	35	20	44	20	102	74	1701	270	20	50	246	11033	102	223	89	0	0	151	162	22	1641	0	803	0	0	0	0	231	262	0	0	19	28	30	104	39	63	101	21	2.55304E+15	30094	5362
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000293.spe	177	6.84	1	0.018353	-0.020997	0.007228	0.109368	18818	1.31	13	34	50	0	40	7	132	41	1896	286	13	68	201	11881	156	158	102	0	0	0	319	0	1579	0	789	0	0	0	8	209	300	13	113	16	0	15	0	0	0	11	17	1.70671E+15	29827	5241
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000294.spe	177.5	6.83	1	0.018351	-0.020997	0.007238	0.109368	18934	1.5	22	13	44	18	20	0	109	92	1852	228	24	33	241	12100	199	179	140	0	126	52	199	6	1760	0	926	0	0	0	21	270	292	44	66	8	0	0	84	0	16	10	24	0	30336	5525
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000295.spe	178	6.82	1	0.018358	-0.020997	0.007238	0.109368	19263	1.32	27	23	55	10	46	5	117	69	2144	253	20	29	216	11489	109	157	119	0	96	55	169	48	1791	0	947	0	0	0	0	252	303	0	72	32	39	0	0	0	99	74	31	0	30899	5387
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000296.spe	178.5	6.83	1	0.018358	-0.020997	0.007197	0.109368	19426	1.32	0	32	34	24	29	0	99	84	2033	288	23	30	209	12326	130	178	60	0	4	79	276	0	1841	0	846	0	0	0	0	248	301	0	41	80	0	38	153	0	104	76	9	1.35535E+14	30677	5393
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000297.spe	179	6.83	1	0.018356	-0.020997	0.007216	0.109368	19070	1.4	22	31	26	0	34	0	86	66	2124	276	0	22	231	13372	0	128	190	0	0	57	328	33	1754	0	891	0	0	0	42	218	354	0	70	0	0	108	0	0	29	165	9	1.70361E+15	30058	5334
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000298.spe	179.5	6.83	1	0.018354	-0.020997	0.007184	0.109368	18106	1.35	0	31	34	0	54	0	76	85	1963	298	15	21	207	11217	46	112	78	0	0	95	201	96	1639	0	788	0	0	0	0	206	208	29	48	58	0	110	130	0	0	120	0	0	28447	5160
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000299.spe	180	6.83	1	0.018353	-0.020997	0.007161	0.109368	18477	1.34	0	0	31	0	24	0	90	74	1655	239	36	4	217	10748	25	141	93	0	13	84	190	68	1616	0	827	6	0	0	0	199	289	29	74	0	0	0	0	0	234	95	0	1.66985E+15	30026	5413
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000300.spe	180.5	6.83	1	0.01835	-0.020997	0.007212	0.109368	18833	1.21	0	41	31	0	26	4	92	45	1470	204	18	23	282	10662	136	144	51	0	0	70	290	162	1611	0	789	0	6	0	0	224	215	17	23	103	0	80	40	0	17	29	0	2.0491E+15	30511	5410
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000301.spe	181	6.83	1	0.018349	-0.020997	0.007188	0.109368	19184	1.35	0	0	53	0	16	0	89	72	1650	242	20	36	278	10704	212	199	193	0	0	0	251	56	1712	0	913	0	0	0	5	223	341	0	47	0	0	0	0	0	0	0	0	1.15002E+15	30935	5544
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000302.spe	181.5	6.83	1	0.018348	-0.020997	0.007143	0.109368	19127	1.32	27	24	66	23	25	0	110	76	1877	334	32	40	330	12012	113	134	101	18	0	63	272	86	1491	0	888	10	0	0	24	190	333	37	93	56	61	150	0	36	0	73	0	8.30693E+14	30045	5434
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000303.spe	182	6.83	1	0.018349	-0.020997	0.0071	0.109368	18758	1.29	25	28	65	0	32	0	113	93	1913	265	80	10	332	11616	204	181	196	9	67	10	307	55	1727	49	976	0	0	0	0	161	284	37	84	15	0	8	48	16	0	21	0	0	29810	5435
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000304.spe	182.5	6.83	1	0.018347	-0.020997	0.007117	0.109368	18805	1.6	0	7	64	0	52	0	116	77	1897	273	0	28	237	11830	108	195	145	34	0	20	251	16	1648	0	819	0	0	0	10	178	288	0	127	44	0	100	48	0	42	39	0	0	29593	5164
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000305.spe	183	6.83	1	0.018353	-0.020997	0.007244	0.109368	18901	1.23	0	21	27	11	21	13	109	50	1930	233	22	8	192	12215	168	159	202	0	0	85	182	23	1638	0	640	10	0	0	4	201	281	0	78	0	0	24	59	0	43	7	0	2.84229E+15	29519	5284
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000306.spe	183.5	6.83	1	0.018352	-0.020997	0.007257	0.109368	18744	1.37	0	31	55	5	44	10	126	98	2152	260	24	25	356	12413	145	168	91	0	0	178	231	24	1527	0	610	0	0	0	0	226	267	0	0	0	0	53	0	0	103	32	9	0	29303	5272
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000307.spe	184	6.82	1	0.018351	-0.020997	0.007237	0.109368	18722	1.42	0	18	41	0	43	0	95	80	1942	219	34	25	327	12235	145	205	197	26	0	158	319	25	1506	0	684	0	0	0	17	213	338	45	91	0	0	144	144	0	31	71	13	0	29622	5331
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000308.spe	184.5	6.81	1	0.018349	-0.020997	0.007208	0.109368	18873	1.36	20	38	69	13	40	9	117	72	1982	204	5	18	258	13053	145	154	110	0	0	97	332	86	1625	57	868	0	0	8	20	229	295	13	0	63	0	114	27	15	28	46	11	8.52143E+12	29240	5241
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000309.spe	185	6.81	1	0.018349	-0.020997	0.007141	0.109368	19112	1.35	0	48	44	6	30	0	102	93	1995	306	33	0	352	14273	240	129	150	0	0	94	172	39	1487	0	856	12	0	0	0	182	317	10	102	7	15	137	121	49	0	0	16	5.05626E+14	29133	5343
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000310.spe	185.5	6.8	1	0.018348	-0.020997	0.007119	0.109368	18869	1.42	27	35	38	11	51	0	128	103	2322	276	15	33	256	14383	143	121	35	0	0	110	210	92	1755	0	659	0	0	0	14	243	239	52	0	20	0	60	81	0	0	72	0	0	28580	5480
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000311.spe	186	6.8	1	0.01835	-0.020997	0.00708	0.109368	18355	1.48	0	0	30	15	45	16	110	73	1903	270	16	40	273	13378	36	178	109	0	0	31	293	136	1676	0	708	15	4	0	12	211	282	0	18	6	0	122	67	31	15	138	0	7.56137E+14	27961	5139
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000312.spe	186.5	6.79	1	0.018355	-0.020997	0.007052	0.109368	18260	1.24	17	29	49	22	15	8	117	70	1900	193	19	15	220	12869	131	129	165	0	59	92	252	96	1565	0	716	0	0	0	11	243	264	23	29	68	69	51	0	0	70	65	0	0	28229	5276
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000313.spe	187	6.78	1	0.018353	-0.020997	0.007036	0.109368	18348	1.36	17	32	45	22	36	22	86	66	1886	234	14	16	227	12633	160	194	78	0	0	50	279	98	1719	0	919	5	26	0	26	136	274	36	24	59	0	88	13	0	16	60	21	1.45541E+15	28342	5129
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000314.spe	187.5	6.77	1	0.018351	-0.020997	0.007083	0.109368	18898	1.26	0	13	48	8	32	0	122	100	2163	251	8	28	261	14044	137	207	220	0	0	0	197	47	1727	0	929	0	0	0	14	180	328	14	23	0	0	47	0	0	0	124	0	4.78808E+14	28941	5341
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000315.spe	188	6.76	1	0.01835	-0.020997	0.007098	0.109368	19064	1.46	12	36	74	6	42	0	96	78	2151	251	10	23	212	14136	141	188	102	0	0	27	400	99	1676	0	694	0	0	0	15	243	344	73	54	0	0	28	67	45	0	81	0	0	29122	5422
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000316.spe	188.5	6.76	1	0.018351	-0.020997	0.007288	0.109368	18985	1.41	0	14	60	0	35	23	140	89	2040	279	0	35	288	13768	159	141	123	0	28	44	318	28	1694	0	687	0	0	0	40	162	301	0	37	68	0	56	13	0	148	76	20	0	29236	5328
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000317.spe	189	6.75	1	0.018351	-0.020997	0.00724	0.109368	18922	1.42	13	14	71	19	44	21	127	96	2028	293	19	24	237	13693	157	193	160	0	0	0	262	130	1715	0	1009	8	8	0	53	185	282	0	65	43	0	104	77	0	51	123	18	0	29085	5226
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000318.spe	189.5	6.75	1	0.018352	-0.020997	0.007213	0.109368	18583	1.39	9	0	61	0	31	0	68	108	2040	314	0	21	282	13408	128	180	158	0	0	131	184	159	1774	0	802	0	0	0	15	229	327	0	16	0	0	53	134	0	21	70	10	9.78473E+14	28366	5343
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000319.spe	190	6.75	1	0.018352	-0.020997	0.00719	0.109368	18009	1.39	13	38	68	13	46	0	70	100	1810	301	11	26	175	12253	209	166	144	0	0	0	178	121	1616	0	702	0	0	0	6	160	302	0	28	22	14	67	68	0	47	0	5	9.21353E+14	27754	5322
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000320.spe	190.5	6.76	1	0.018354	-0.020997	0.007131	0.109368	17889	1.34	0	10	54	10	41	6	126	97	1953	328	60	39	177	12759	127	181	131	0	0	225	215	48	1919	11	898	0	0	0	0	169	267	0	27	35	40	213	173	99	68	67	0	5.15898E+14	27727	5184
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000321.spe	191	6.76	1	0.018353	-0.020997	0.007116	0.109368	18101	1.39	43	32	69	11	23	0	104	88	1927	320	15	22	281	13711	49	127	164	0	11	32	138	167	1689	0	751	0	0	0	35	211	286	0	66	0	0	28	0	0	37	139	10	1.80604E+15	26821	5385
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000322.spe	191.5	6.75	1	0.018351	-0.020997	0.00709	0.109368	17834	1.26	0	0	28	22	44	0	97	141	1962	365	20	45	233	13551	103	165	63	0	0	90	185	57	1771	0	732	0	0	0	40	190	352	20	26	29	56	42	100	0	0	120	0	0	27092	5303
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000323.spe	192	6.75	1	0.018351	-0.020997	0.007221	0.109368	17456	1.25	17	16	51	6	47	10	114	103	1907	377	29	33	227	13086	165	141	145	0	0	0	155	25	1813	86	843	0	0	0	0	209	301	0	4	0	0	98	79	57	0	79	0	4.91317E+14	26358	5164
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000324.spe	192.5	6.75	1	0.01835	-0.020997	0.007202	0.109368	17610	1.3	22	24	53	0	18	0	93	92	1980	262	21	41	277	13521	140	133	168	0	0	54	330	67	1932	0	1057	0	0	0	26	201	264	0	66	62	0	48	0	0	111	33	8	0	26490	5165
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000325.spe	193	6.75	1	0.01835	-0.020997	0.007163	0.109368	17744	1.32	28	0	66	0	38	0	96	96	1957	317	23	45	319	14073	109	175	130	0	0	16	67	81	2014	0	880	0	0	0	13	187	304	0	20	0	0	102	175	0	0	91	0	0	26069	5127
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000326.spe	193.5	6.74	1	0.018355	-0.020997	0.007105	0.109368	17514	1.13	22	36	104	29	48	13	119	107	1845	342	6	31	265	13407	49	138	187	0	40	34	226	177	2018	0	862	0	0	0	37	112	276	9	88	0	0	0	45	0	85	102	0	0	25816	5162
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000327.spe	194	6.74	1	0.018353	-0.020997	0.007082	0.109368	17620	1.38	33	13	84	0	18	0	108	125	1817	419	37	22	270	14070	101	156	116	0	0	43	233	15	2004	0	741	0	0	0	10	244	275	0	84	61	0	88	91	59	18	69	7	0	26292	5242
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000328.spe	194.5	6.73	1	0.018351	-0.020997	0.007058	0.109368	17713	1.29	30	24	72	0	51	0	121	100	1968	380	10	43	341	14544	163	126	181	0	0	99	200	112	2136	0	821	0	0	0	0	152	319	30	62	0	0	22	68	0	0	65	21	0	26311	5145
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000329.spe	195	6.73	1	0.01835	-0.020997	0.007038	0.109368	17284	1.36	41	37	74	9	43	10	120	123	1775	342	28	28	255	13635	46	163	115	12	0	56	241	167	2008	0	687	0	0	0	51	175	304	0	0	0	0	53	108	0	9	126	12	3.35549E+15	25922	5005
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000330.spe	195.5	6.72	1	0.018348	-0.020997	0.007092	0.109368	16782	1.26	8	0	41	14	14	0	143	93	1457	235	26	0	212	12345	118	150	169	9	0	90	194	94	1769	0	895	0	5	0	42	115	257	0	43	55	0	155	103	0	58	97	0	1.90647E+14	25703	5088
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000331.spe	196	6.72	1	0.018347	-0.020997	0.007104	0.109368	15985	1.36	0	17	36	0	43	0	107	104	1316	262	0	33	262	10281	178	103	138	0	39	6	179	109	1668	70	829	0	13	0	29	118	224	33	131	29	0	6	0	22	33	5	0	2.01741E+14	25193	4838
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000332.spe	196.5	6.72	1	0.018347	-0.020997	0.007197	0.109368	15501	1.35	0	29	56	8	47	0	170	62	1217	210	0	36	286	9232	62	148	115	0	0	21	220	62	1732	138	717	0	0	0	23	100	197	35	79	0	0	179	0	20	37	34	7	2.70208E+15	24664	4670
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000333.spe	197	6.71	1	0.018352	-0.020997	0.007287	0.109368	16075	1.19	27	40	71	8	24	8	121	74	1249	249	0	19	315	11808	38	94	51	53	0	0	292	0	1731	6	748	10	0	0	23	171	248	6	25	50	0	117	0	0	45	57	8	4.33342E+14	24915	4959
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000334.spe	197.5	6.71	1	0.018354	-0.020997	0.00737	0.109368	16634	1.17	21	17	62	0	27	0	112	74	1493	271	17	14	295	12507	91	128	153	0	0	115	305	66	1775	0	770	0	0	0	9	185	279	27	59	0	0	106	55	44	58	75	23	1.67655E+14	25784	4961
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000335.spe	198	6.7	1	0.018353	-0.020997	0.007353	0.109368	16437	1.19	0	0	52	0	29	0	134	112	1487	376	0	18	295	11974	140	116	137	50	0	0	236	97	1953	0	775	0	0	0	49	179	289	24	63	0	0	0	73	32	42	60	0	2.71383E+15	25371	4855
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000336.spe	198.5	6.69	1	0.018355	-0.020997	0.007324	0.109368	15869	1.34	6	26	44	0	46	0	113	109	1462	276	0	15	174	11129	99	133	173	30	0	88	180	100	1899	0	678	0	0	7	19	133	257	80	107	31	0	57	71	37	28	47	26	1.82079E+15	23971	4869
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000337.spe	199	6.68	1	0.018357	-0.020997	0.007357	0.109368	15581	1.26	0	30	55	0	33	9	145	110	1527	265	12	34	181	12437	51	109	68	44	0	34	183	18	1975	0	785	18	0	0	39	175	224	0	7	23	0	126	0	19	64	113	19	0	23262	4753
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000338.spe	199.5	6.68	1	0.018357	-0.020997	0.007422	0.109368	15399	1.26	12	28	59	6	37	5	132	104	1525	300	13	21	213	12831	136	133	131	85	0	119	264	122	2089	57	768	0	4	0	29	160	286	22	47	70	0	152	127	10	24	28	13	2.10785E+15	22593	4787
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000339.spe	200	6.67	1	0.018358	-0.020997	0.007387	0.109368	15646	1.24	26	30	65	18	38	12	140	122	2041	282	49	11	291	13442	22	135	170	0	0	0	117	130	2036	0	523	8	0	0	30	129	274	0	35	0	0	107	63	0	0	99	0	1.14328E+15	22737	4640
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000340.spe	200.5	6.67	1	0.018359	-0.020997	0.007413	0.109368	15512	1.23	9	28	54	12	24	0	150	83	1967	236	21	38	259	12297	74	102	117	18	0	16	88	189	2079	0	691	0	0	0	0	162	231	31	101	15	0	53	83	157	13	53	0	0	22707	4698
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000341.spe	201	6.66	1	0.018357	-0.020997	0.007439	0.109368	15007	1.36	17	27	26	5	35	14	141	75	1469	163	10	19	214	10467	99	110	108	0	136	64	239	144	1992	0	838	5	8	0	16	241	264	11	0	25	0	21	102	58	20	57	0	0	22616	4814
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000342.spe	201.5	6.66	1	0.018354	-0.020997	0.007413	0.109368	15051	1.18	0	23	42	25	26	0	133	94	1608	187	0	36	203	10325	111	129	86	4	0	46	137	154	1917	0	956	0	0	0	0	216	249	0	73	0	4	114	74	81	40	28	8	2.1332E+14	22610	4595
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000343.spe	202	6.64	1	0.018355	-0.020997	0.007383	0.109368	15521	1.24	0	12	44	10	14	0	120	103	1711	195	11	25	235	12048	26	136	85	0	0	0	180	139	1967	0	790	0	0	0	10	191	277	0	0	0	0	76	0	36	147	95	0	2.29606E+15	22600	4859
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000344.spe	202.5	6.62	1	0.018355	-0.020997	0.0074	0.109368	15642	1.25	13	8	44	0	28	17	104	73	1835	272	10	29	223	12847	185	89	112	0	0	0	234	107	2001	0	903	0	5	0	0	165	310	0	26	0	0	212	84	0	0	43	31	2.53769E+14	22445	4764
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000345.spe	203	6.6	1	0.018354	-0.020997	0.0074	0.109368	15602	1.27	0	0	52	0	24	0	133	87	1705	223	8	0	227	13266	177	128	63	0	0	32	257	192	2143	0	757	0	0	0	29	113	276	0	129	10	0	67	25	82	86	25	5	0	22837	4615
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000346.spe	203.5	6.58	1	0.018356	-0.020997	0.007429	0.109368	15832	1.37	13	23	41	17	21	0	149	122	1953	280	0	13	202	13043	23	154	56	23	0	116	236	83	2087	0	759	0	0	0	6	161	254	0	38	38	0	89	85	31	0	120	7	2.19927E+15	23496	4906
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000347.spe	204	6.57	1	0.018359	-0.020997	0.007472	0.109368	16300	1.29	4	14	50	12	38	0	102	91	1936	253	0	0	227	14240	93	137	90	33	0	74	280	135	1987	0	827	0	0	10	26	229	258	0	53	50	0	165	149	0	0	41	13	1.73804E+15	23383	5016
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000348.spe	204.5	6.56	1	0.018361	-0.020997	0.007438	0.109368	16167	1.2	11	17	53	9	28	0	125	112	1634	247	0	30	202	12342	30	135	96	0	0	39	208	129	1855	0	586	0	0	0	16	201	237	14	56	0	0	69	19	13	10	104	0	0	24685	4952
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000349.spe	205	6.55	1	0.018363	-0.020997	0.007454	0.109368	16668	1.34	0	12	20	8	42	0	85	104	1581	193	12	0	206	11616	116	124	132	0	0	137	239	172	2081	0	818	0	0	0	17	154	288	0	72	0	0	73	122	5	111	29	15	0	25404	4929
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000350.spe	205.5	6.55	1	0.018362	-0.020997	0.007481	0.109368	17487	1.39	5	28	31	0	24	0	134	91	1893	312	11	6	298	13860	115	142	66	0	0	15	226	133	1958	0	755	0	0	0	0	195	260	0	79	39	0	108	0	0	70	43	8	0	26638	5028
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000351.spe	206	6.54	1	0.01836	-0.020997	0.007534	0.109368	18003	1.35	58	45	58	6	50	0	111	90	2166	288	12	45	255	14821	7	153	209	0	0	37	139	107	2096	0	893	0	0	0	0	167	299	0	30	0	0	9	0	0	72	153	0	0	27191	5452
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000352.spe	206.5	6.54	1	0.018358	-0.020997	0.007534	0.109368	17990	1.29	19	27	42	0	30	0	97	107	2186	290	13	9	304	14794	71	191	161	0	0	90	276	212	1860	0	781	0	0	0	12	154	288	5	68	0	0	84	110	0	0	79	11	0	27323	5192
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000353.spe	207	6.54	1	0.018358	-0.020997	0.007555	0.109368	17784	1.3	0	0	27	0	28	0	112	100	2132	241	21	60	245	14775	0	156	86	0	0	120	243	207	2007	0	733	0	0	0	13	242	202	22	54	47	0	160	158	20	7	151	14	0	26961	5167
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000354.spe	207.5	6.54	1	0.01836	-0.020997	0.007555	0.109368	17775	1.4	0	13	57	0	20	5	107	85	1847	259	7	0	203	13990	121	169	124	0	0	108	307	45	1969	0	747	0	17	0	26	211	270	0	0	0	0	144	114	94	0	79	8	0	27384	5284
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000355.spe	208	6.54	1	0.018362	-0.020997	0.007575	0.109368	17696	1.3	13	22	50	16	15	0	100	77	1892	283	50	24	200	13376	107	132	111	0	0	63	234	123	2068	0	645	0	0	0	0	157	265	0	55	0	0	170	49	52	122	50	13	0	27251	5246
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000356.spe	208.5	6.53	1	0.018361	-0.020997	0.007575	0.109368	17816	1.36	0	24	26	0	38	0	120	69	1896	291	22	0	250	13952	46	165	141	12	0	0	273	0	1768	0	661	0	7	0	7	163	333	17	103	0	0	206	0	89	0	144	0	2.15667E+15	27612	5353
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000357.spe	209	6.51	1	0.018363	-0.020997	0.007591	0.109368	17796	1.47	0	19	41	14	37	11	119	114	2120	246	32	0	276	15225	0	200	92	0	0	137	242	169	1978	0	700	0	0	19	16	217	309	49	0	0	0	54	0	0	104	98	0	0	27056	5058
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000358.spe	209.5	6.5	1	0.018365	-0.020997	0.007627	0.109368	17385	1.27	0	9	25	0	33	0	143	92	1907	250	0	0	231	14239	0	96	131	0	0	76	267	189	1855	0	689	0	0	11	17	200	266	0	0	0	0	120	180	93	12	151	5	0	27012	5151
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000359.spe	210	6.49	1	0.018363	-0.020997	0.007684	0.109368	16997	1.24	0	22	11	14	10	7	141	94	1759	193	0	28	157	12395	96	164	92	0	64	54	195	76	1785	0	689	0	0	0	23	211	231	5	115	0	30	55	28	65	37	56	0	0	27263	4936
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000360.spe	210.5	6.48	1	0.018364	-0.020997	0.007707	0.109368	16981	1.35	5	48	16	0	26	9	129	62	1929	208	36	31	149	12644	78	175	83	0	0	0	310	135	1563	0	691	0	0	0	0	187	172	0	63	32	0	15	26	0	29	73	0	0	26821	5104
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000361.spe	211	6.47	1	0.018367	-0.020997	0.007723	0.109368	17154	1.27	0	14	31	9	5	0	121	59	1877	163	0	22	224	13905	9	107	188	0	0	0	274	0	1576	14	651	0	0	0	0	148	263	0	73	0	30	104	0	0	144	148	0	0	26938	5057
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000362.spe	211.5	6.45	1	0.018365	-0.020997	0.007527	0.109368	17591	1.21	6	12	32	21	31	14	131	49	2183	209	37	38	212	17712	44	139	66	0	0	13	278	0	1583	0	591	0	0	0	7	208	208	0	50	4	0	0	111	81	0	143	9	1.41316E+15	26349	5061
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000363.spe	212	6.44	1	0.018367	-0.020997	0.007515	0.109368	17650	1.49	0	26	63	0	28	4	121	79	2101	214	25	18	166	18673	0	87	92	0	0	73	202	145	1841	0	684	0	0	10	10	176	237	0	68	113	26	145	33	0	45	157	0	0	26356	5077
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000364.spe	212.5	6.43	1	0.018363	-0.020997	0.007408	0.109368	17735	1.4	0	0	53	0	37	0	101	84	2185	234	20	10	160	17422	75	208	101	0	99	78	268	60	1724	0	580	0	0	0	8	161	210	0	45	0	0	10	0	0	31	95	0	0	26791	4907
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000365.spe	213	6.43	1	0.018361	-0.020997	0.007301	0.109368	16758	1.34	17	40	78	5	38	0	135	109	1667	246	5	33	144	14860	75	114	76	0	0	118	318	22	1595	7	673	0	0	0	0	189	230	0	0	29	0	0	103	96	65	99	0	2.54013E+15	26005	4892
